MC_cycle,Potentiel_energy (kJ/mol)
2612.0,-154335.4179522479
2613.0,-154325.29997522317
2614.0,-154326.2803275987
2615.0,-154310.8257489665
2616.0,-154305.75183059156
2617.0,-154303.0505510518
2618.0,-154304.24840326438
2619.0,-154306.4181019089
2620.0,-154305.2195793938
2621.0,-154309.1321197156
2622.0,-154309.1321197156
2623.0,-154309.00301753075
2624.0,-154309.64018642355
2625.0,-154313.79816329523
2626.0,-154304.46135748923
2627.0,-154320.22935409035
2628.0,-154319.41109131818
2629.0,-154316.28570985844
2630.0,-154316.27652030397
2631.0,-154318.45068057175
2632.0,-154310.75734926487
2633.0,-154311.3686902667
2634.0,-154308.24915842406
2635.0,-154319.41202674925
2636.0,-154321.64171477448
2637.0,-154322.39479604736
2638.0,-154315.75084430995
2639.0,-154318.2245865326
2640.0,-154317.03121166126
2641.0,-154317.03121166126
2642.0,-154315.3441501809
2643.0,-154317.2010286216
2644.0,-154318.74908711604
2645.0,-154328.26748485118
2646.0,-154332.6487543469
2647.0,-154329.76470697287
2648.0,-154328.57550997505
2649.0,-154328.57550997505
2650.0,-154328.01386478255
2651.0,-154326.19647170507
2652.0,-154318.10646721674
2653.0,-154319.42492894377
2654.0,-154318.3279917964
2655.0,-154319.6257461322
2656.0,-154318.6354886303
2657.0,-154318.53039960994
2658.0,-154319.41584497687
2659.0,-154327.79129122803
2660.0,-154325.5366661988
2661.0,-154329.42398076708
2662.0,-154330.16438478738
2663.0,-154330.73989804913
2664.0,-154331.6949540204
2665.0,-154330.27972722746
2666.0,-154324.8609403423
2667.0,-154326.26474283924
2668.0,-154322.22062112516
2669.0,-154320.81457537055
2670.0,-154318.6825941782
2671.0,-154325.59004169173
2672.0,-154325.01308647677
2673.0,-154325.054135614
2674.0,-154332.46797173083
2675.0,-154331.90957152293
2676.0,-154329.58292049915
2677.0,-154326.70369617522
2678.0,-154330.58560074432
2679.0,-154325.3848007143
2680.0,-154324.42698475215
2681.0,-154313.18597200228
2682.0,-154319.76605958858
2683.0,-154324.93053457257
2684.0,-154321.98622039013
2685.0,-154323.80417107674
2686.0,-154331.42536156444
2687.0,-154329.21725483894
2688.0,-154329.27571038733
2689.0,-154326.44881651094
2690.0,-154325.20434038035
2691.0,-154323.41247180806
2692.0,-154320.8399890398
2693.0,-154321.21373883623
2694.0,-154321.29801290412
2695.0,-154323.92143662565
2696.0,-154319.56641123834
2697.0,-154322.4749019309
2698.0,-154324.71897653607
2699.0,-154322.88696547045
2700.0,-154321.50269102814
2701.0,-154318.24311389538
2702.0,-154316.9005454665
2703.0,-154323.83859240505
2704.0,-154327.98604370028
2705.0,-154325.08365618993
2706.0,-154326.3335230645
2707.0,-154326.73464942307
2708.0,-154326.6281648172
2709.0,-154321.06808005922
2710.0,-154321.06808005922
2711.0,-154319.78274999364
2712.0,-154315.28084723742
2713.0,-154321.6859347276
2714.0,-154321.6859347276
2715.0,-154322.48265747156
2716.0,-154315.67643285758
2717.0,-154315.38735158084
2718.0,-154306.6872173223
2719.0,-154313.04856359825
2720.0,-154315.0250617496
2721.0,-154315.03110897643
2722.0,-154313.7404682474
2723.0,-154313.7404682474
2724.0,-154314.06964831313
2725.0,-154315.60915168835
2726.0,-154318.4870290228
2727.0,-154318.4870290228
2728.0,-154314.75749815497
2729.0,-154313.37322385755
2730.0,-154309.00754248895
2731.0,-154319.63774894396
2732.0,-154321.8250900683
2733.0,-154321.8852581759
2734.0,-154321.890749462
2735.0,-154322.11703762383
2736.0,-154320.4695737286
2737.0,-154326.41226727384
2738.0,-154332.18905164782
2739.0,-154333.68793765586
2740.0,-154334.286663995
2741.0,-154333.3452528211
2742.0,-154333.3452528211
2743.0,-154330.52923465977
2744.0,-154333.8915450072
2745.0,-154333.8915450072
2746.0,-154336.2897563676
2747.0,-154336.87801279064
2748.0,-154336.87801279064
2749.0,-154340.57039074003
2750.0,-154340.3675548267
2751.0,-154339.40169767552
2752.0,-154334.9310987125
2753.0,-154334.9310987125
2754.0,-154329.94245295023
2755.0,-154328.05101253677
2756.0,-154326.65915710537
2757.0,-154327.38537224036
2758.0,-154331.2159475758
2759.0,-154331.31342118018
2760.0,-154331.6194851701
2761.0,-154329.15472132352
2762.0,-154326.2764218584
2763.0,-154320.20682840832
2764.0,-154320.20682840832
2765.0,-154322.73169496344
2766.0,-154324.06747282713
2767.0,-154320.4637028876
2768.0,-154319.9360093258
2769.0,-154330.74992770771
2770.0,-154324.76580642824
2771.0,-154326.04869078004
2772.0,-154326.04869078004
2773.0,-154322.4519030806
2774.0,-154322.4519030806
2775.0,-154322.92540576536
2776.0,-154322.7676590895
2777.0,-154327.66434099557
2778.0,-154327.66434099557
2779.0,-154323.76915500363
2780.0,-154324.5680884668
2781.0,-154334.73418827468
2782.0,-154338.31324202946
2783.0,-154339.22938498316
2784.0,-154338.7298993848
2785.0,-154338.84637122092
2786.0,-154338.29765066507
2787.0,-154337.91530679003
2788.0,-154338.14747718003
2789.0,-154329.96841617694
2790.0,-154328.00239109833
2791.0,-154328.00239109833
2792.0,-154323.6337505268
2793.0,-154324.2985532359
2794.0,-154324.2985532359
2795.0,-154322.1470067599
2796.0,-154320.43249772867
2797.0,-154322.5985412568
2798.0,-154322.5985412568
2799.0,-154322.5503213084
2800.0,-154322.5503213084
2801.0,-154322.90511581025
2802.0,-154322.43551043255
2803.0,-154321.94343962948
2804.0,-154321.9318530145
2805.0,-154323.30232916574
2806.0,-154320.87515893416
2807.0,-154316.96596500865
2808.0,-154315.76401262698
2809.0,-154323.0971384306
2810.0,-154325.59324999998
2811.0,-154328.09048731206
2812.0,-154330.1267772683
2813.0,-154327.4904306964
2814.0,-154325.15108392813
2815.0,-154325.6938875473
2816.0,-154329.31811954651
2817.0,-154334.75621458137
2818.0,-154332.45757639833
2819.0,-154332.45757639833
2820.0,-154333.54613052725
2821.0,-154328.94908730744
2822.0,-154321.78422105845
2823.0,-154321.78422105845
2824.0,-154315.37564151792
2825.0,-154312.2278932244
2826.0,-154314.85482755647
2827.0,-154315.1230711568
2828.0,-154315.1230711568
2829.0,-154314.51644076087
2830.0,-154314.51644076087
2831.0,-154313.62701251757
2832.0,-154318.41299513055
2833.0,-154315.9981305319
2834.0,-154316.98691811896
2835.0,-154319.37634594983
2836.0,-154322.76094902042
2837.0,-154324.1451197448
2838.0,-154324.80323136525
2839.0,-154327.29881615128
2840.0,-154327.29881615128
2841.0,-154326.87334987218
2842.0,-154325.94012314023
2843.0,-154325.94012314023
2844.0,-154326.7771380989
2845.0,-154316.59873126852
2846.0,-154316.89676967877
2847.0,-154317.76174377438
2848.0,-154319.41672438954
2849.0,-154319.41672438954
2850.0,-154326.09243079947
2851.0,-154325.80520472382
2852.0,-154322.92809868167
2853.0,-154322.92809868167
2854.0,-154326.0472479107
2855.0,-154326.1090901764
2856.0,-154329.52229691128
2857.0,-154329.3851086496
2858.0,-154327.02062451842
2859.0,-154328.3811987299
2860.0,-154333.14076113072
2861.0,-154333.50784913698
2862.0,-154331.1474969531
2863.0,-154331.1474969531
2864.0,-154327.00723745048
2865.0,-154318.62074115092
2866.0,-154318.62074115092
2867.0,-154318.62074115092
2868.0,-154315.77020994693
2869.0,-154321.02835911248
2870.0,-154325.64410234414
2871.0,-154330.4054010228
2872.0,-154330.4054010228
2873.0,-154332.0657890925
2874.0,-154327.75455803433
2875.0,-154330.27223058345
2876.0,-154329.80886193353
2877.0,-154330.97315252494
2878.0,-154328.85211006601
2879.0,-154328.78879949494
2880.0,-154320.26382568784
2881.0,-154323.80285864172
2882.0,-154323.80285864172
2883.0,-154326.27139453372
2884.0,-154327.16050942874
2885.0,-154320.09359104632
2886.0,-154320.09359104632
2887.0,-154319.8921264635
2888.0,-154319.8921264635
2889.0,-154318.72716475418
2890.0,-154316.81824000238
2891.0,-154317.7585105241
2892.0,-154316.32576370187
2893.0,-154316.0580515331
2894.0,-154316.0580515331
2895.0,-154315.1514960347
2896.0,-154318.5537904115
2897.0,-154318.5537904115
2898.0,-154317.9923630951
2899.0,-154324.41289190957
2900.0,-154324.41289190957
2901.0,-154324.9117936494
2902.0,-154324.70976770137
2903.0,-154326.94070103753
2904.0,-154327.6991063309
2905.0,-154327.5598541993
2906.0,-154328.19325120928
2907.0,-154323.53342403448
2908.0,-154322.36936876053
2909.0,-154327.42170354255
2910.0,-154327.5515355196
2911.0,-154327.1409864418
2912.0,-154324.20443381896
2913.0,-154321.7211528423
2914.0,-154322.7592908878
2915.0,-154321.562838421
2916.0,-154321.9225646693
2917.0,-154321.9225646693
2918.0,-154320.72275647928
2919.0,-154322.40208320497
2920.0,-154322.40208320497
2921.0,-154322.35986222202
2922.0,-154321.29994922306
2923.0,-154321.29994922306
2924.0,-154323.62710928058
2925.0,-154322.9564205669
2926.0,-154323.17636488666
2927.0,-154325.79676258896
2928.0,-154324.68852760963
2929.0,-154324.68852760963
2930.0,-154323.98341532177
2931.0,-154325.04530590365
2932.0,-154324.4612369102
2933.0,-154327.80591249853
2934.0,-154327.52269195457
2935.0,-154330.36110827207
2936.0,-154330.36110827207
2937.0,-154330.36110827207
2938.0,-154329.8853328529
2939.0,-154324.38389449552
2940.0,-154324.2760520785
2941.0,-154329.33671680785
2942.0,-154330.07631251626
2943.0,-154328.2762587099
2944.0,-154327.6887652751
2945.0,-154326.1756440945
2946.0,-154330.41277686594
2947.0,-154332.82726969788
2948.0,-154332.74308769836
2949.0,-154326.97081747162
2950.0,-154328.58344561738
2951.0,-154334.73005023174
2952.0,-154327.34989784742
2953.0,-154329.48149397076
2954.0,-154324.5889180776
2955.0,-154324.5889180776
2956.0,-154327.0792701281
2957.0,-154329.964238761
2958.0,-154331.07386446366
2959.0,-154333.70986487422
2960.0,-154333.42974926278
2961.0,-154333.42974926278
2962.0,-154333.52117163016
2963.0,-154334.76227239572
2964.0,-154330.97876111668
2965.0,-154329.86689785018
2966.0,-154330.525134776
2967.0,-154330.1272059434
2968.0,-154335.8378796502
2969.0,-154335.8378796502
2970.0,-154334.60042173672
2971.0,-154331.3916325718
2972.0,-154331.3916325718
2973.0,-154329.5281966165
2974.0,-154329.5281966165
2975.0,-154331.21193960452
2976.0,-154327.33316037673
2977.0,-154326.7876452575
2978.0,-154326.87984630672
2979.0,-154329.65029813992
2980.0,-154330.83720239197
2981.0,-154328.5621813931
2982.0,-154329.1060039332
2983.0,-154324.42272472367
2984.0,-154323.655161378
2985.0,-154323.84177856188
2986.0,-154322.67054763736
2987.0,-154321.10712806752
2988.0,-154321.10712806752
2989.0,-154320.81939567806
2990.0,-154323.38333111568
2991.0,-154324.27013095326
2992.0,-154324.87993342459
2993.0,-154322.32187586091
2994.0,-154322.32187586091
2995.0,-154320.7748522318
2996.0,-154325.18076419638
2997.0,-154310.73001163092
2998.0,-154310.65065684196
2999.0,-154310.9704796017
3000.0,-154316.1507792821
3001.0,-154316.01444219454
3002.0,-154315.5263058626
3003.0,-154314.59374046393
3004.0,-154313.60538182897
3005.0,-154311.32915069858
3006.0,-154308.58407050796
3007.0,-154298.1852166386
3008.0,-154299.33633182893
3009.0,-154303.07294717198
3010.0,-154300.79310009
3011.0,-154299.96136055002
3012.0,-154299.96136055002
3013.0,-154298.24752392547
3014.0,-154304.52353894938
3015.0,-154321.89626368356
3016.0,-154318.1619325617
3017.0,-154321.5651231542
3018.0,-154321.2894123341
3019.0,-154321.2894123341
3020.0,-154321.2894123341
3021.0,-154321.2894123341
3022.0,-154323.829270527
3023.0,-154322.8915168274
3024.0,-154327.46331820043
3025.0,-154326.70159226685
3026.0,-154326.66008189993
3027.0,-154325.43526611055
3028.0,-154325.43526611055
3029.0,-154324.78959838196
3030.0,-154326.85508397737
3031.0,-154325.44306304425
3032.0,-154325.44306304425
3033.0,-154329.78214699807
3034.0,-154325.8318896274
3035.0,-154326.14111811316
3036.0,-154326.18639093172
3037.0,-154329.46106424724
3038.0,-154328.60577017875
3039.0,-154329.52008018788
3040.0,-154329.85870734818
3041.0,-154327.77895804198
3042.0,-154328.5611763656
3043.0,-154328.4997254458
3044.0,-154326.89558527528
3045.0,-154330.6818559833
3046.0,-154329.81648994624
3047.0,-154326.71049830722
3048.0,-154327.6040456387
3049.0,-154329.56404924623
3050.0,-154329.56404924623
3051.0,-154329.30611320699
3052.0,-154328.4834459878
3053.0,-154330.5404842301
3054.0,-154332.8955581186
3055.0,-154327.94056597032
3056.0,-154329.12720047322
3057.0,-154330.60882281116
3058.0,-154328.68484684944
3059.0,-154327.8203878797
3060.0,-154325.419545042
3061.0,-154325.419545042
3062.0,-154325.6966938182
3063.0,-154322.98490900762
3064.0,-154319.7324566932
3065.0,-154319.7324566932
3066.0,-154316.64477650923
3067.0,-154305.82038893647
3068.0,-154308.65887014952
3069.0,-154306.8338030779
3070.0,-154308.41245576463
3071.0,-154309.21944107077
3072.0,-154314.66671705604
3073.0,-154314.66671705604
3074.0,-154306.08045901335
3075.0,-154306.08045901335
3076.0,-154307.67681108703
3077.0,-154310.2469278471
3078.0,-154310.2469278471
3079.0,-154310.2469278471
3080.0,-154309.177209863
3081.0,-154305.6312762753
3082.0,-154324.4336941723
3083.0,-154318.67440964948
3084.0,-154319.52046895906
3085.0,-154311.4262268245
3086.0,-154310.33149671886
3087.0,-154312.22715369577
3088.0,-154312.9265211715
3089.0,-154314.73636209266
3090.0,-154315.27722965463
3091.0,-154312.50423390462
3092.0,-154313.49603660958
3093.0,-154313.49603660958
3094.0,-154307.80156896616
3095.0,-154316.6095487877
3096.0,-154322.2906348717
3097.0,-154322.4669509613
3098.0,-154320.71904715907
3099.0,-154329.69199478743
3100.0,-154328.19957383408
3101.0,-154328.64862621782
3102.0,-154329.69419526894
3103.0,-154327.49418440307
3104.0,-154327.49418440307
3105.0,-154323.2387117998
3106.0,-154324.92924069508
3107.0,-154324.68788744268
3108.0,-154327.57970907356
3109.0,-154326.3596318873
3110.0,-154328.32817581858
3111.0,-154328.67079685608
3112.0,-154328.67079685608
3113.0,-154328.5144067263
3114.0,-154328.3200412703
3115.0,-154325.12952819385
3116.0,-154325.12952819385
3117.0,-154321.85279046485
3118.0,-154321.85279046485
3119.0,-154322.4747779277
3120.0,-154323.43664842224
3121.0,-154322.74270029273
3122.0,-154326.12452593635
3123.0,-154319.399293198
3124.0,-154327.7690233804
3125.0,-154324.46749437915
3126.0,-154321.3405758871
3127.0,-154326.83199307628
3128.0,-154335.36598064547
3129.0,-154334.95031776218
3130.0,-154335.3440426682
3131.0,-154335.3440426682
3132.0,-154335.3440426682
3133.0,-154334.77162452153
3134.0,-154334.77162452153
3135.0,-154332.63756338344
3136.0,-154332.82913876095
3137.0,-154332.82331992092
3138.0,-154332.73357338784
3139.0,-154333.82278393026
3140.0,-154333.31999402915
3141.0,-154333.31999402915
3142.0,-154336.11838311958
3143.0,-154328.46520451058
3144.0,-154316.07930787592
3145.0,-154317.35456141346
3146.0,-154318.5913564419
3147.0,-154318.5913564419
3148.0,-154318.97131433818
3149.0,-154319.4912790555
3150.0,-154327.96174745957
3151.0,-154327.84828060443
3152.0,-154318.7467055857
3153.0,-154318.16774750807
3154.0,-154318.16774750807
3155.0,-154318.16774750807
3156.0,-154318.02542412502
3157.0,-154319.64492832142
3158.0,-154317.7643002259
3159.0,-154322.50163798788
3160.0,-154321.41311228447
3161.0,-154322.85904876058
3162.0,-154323.0195495609
3163.0,-154323.0056297042
3164.0,-154316.06968086347
3165.0,-154312.77710448924
3166.0,-154312.3827750456
3167.0,-154310.23187070558
3168.0,-154309.5322727872
3169.0,-154319.5881079675
3170.0,-154324.30698509433
3171.0,-154327.07971290106
3172.0,-154327.7008736434
3173.0,-154328.50021567076
3174.0,-154326.46764990606
3175.0,-154326.1290341709
3176.0,-154330.1425891684
3177.0,-154328.60711489245
3178.0,-154327.9009790463
3179.0,-154326.30705088473
3180.0,-154326.65089688386
3181.0,-154325.5947250364
3182.0,-154324.34035582433
3183.0,-154323.55646160498
3184.0,-154326.93735010125
3185.0,-154323.56140198058
3186.0,-154326.63800521908
3187.0,-154329.10521269238
3188.0,-154331.57324637886
3189.0,-154334.30739874655
3190.0,-154333.84551832703
3191.0,-154331.23430322445
3192.0,-154333.67245013532
3193.0,-154333.67245013532
3194.0,-154333.67245013532
3195.0,-154334.23430550686
3196.0,-154333.2224937983
3197.0,-154332.8514168806
3198.0,-154334.376326274
3199.0,-154333.6168504422
3200.0,-154333.6168504422
3201.0,-154331.0634294624
3202.0,-154329.07342261687
3203.0,-154329.05664746856
3204.0,-154330.37721990934
3205.0,-154329.84006141894
3206.0,-154329.6047394991
3207.0,-154329.6047394991
3208.0,-154329.06212263243
3209.0,-154329.86882803933
3210.0,-154333.16155418448
3211.0,-154333.2766260552
3212.0,-154333.2766260552
3213.0,-154332.26571145817
3214.0,-154335.31721688563
3215.0,-154335.40559096858
3216.0,-154337.9259449787
3217.0,-154337.9259449787
3218.0,-154334.52349038998
3219.0,-154333.72556617783
3220.0,-154334.84847873374
3221.0,-154333.97054865805
3222.0,-154333.97054865805
3223.0,-154333.97054865805
3224.0,-154328.22437015708
3225.0,-154327.91366112037
3226.0,-154324.95330228447
3227.0,-154325.28932808823
3228.0,-154322.96498159668
3229.0,-154323.4753277767
3230.0,-154326.92377509334
3231.0,-154326.35229513416
3232.0,-154310.59259523585
3233.0,-154323.1162170002
3234.0,-154323.65694548324
3235.0,-154321.8399120978
3236.0,-154322.84998984
3237.0,-154322.45411785995
3238.0,-154322.75710729064
3239.0,-154319.00226622008
3240.0,-154322.1129438699
3241.0,-154321.0090676148
3242.0,-154319.06807325367
3243.0,-154319.06807325367
3244.0,-154322.1278138692
3245.0,-154320.03159367963
3246.0,-154320.03159367963
3247.0,-154323.00731711555
3248.0,-154321.828541281
3249.0,-154321.62555129675
3250.0,-154314.81930350815
3251.0,-154318.25752542287
3252.0,-154316.74170152936
3253.0,-154316.7428162525
3254.0,-154316.7428162525
3255.0,-154318.106665272
3256.0,-154323.53074649995
3257.0,-154323.45601523874
3258.0,-154322.08751882197
3259.0,-154310.5824275556
3260.0,-154310.55017359363
3261.0,-154313.22546610044
3262.0,-154313.17299764935
3263.0,-154311.5568549681
3264.0,-154314.3395846062
3265.0,-154322.0036004057
3266.0,-154328.25199873978
3267.0,-154327.73029763458
3268.0,-154325.81327670842
3269.0,-154317.90051516835
3270.0,-154313.6538074244
3271.0,-154310.7160088346
3272.0,-154313.57946933372
3273.0,-154298.67107703394
3274.0,-154308.61933496798
3275.0,-154308.61933496798
3276.0,-154309.90501975085
3277.0,-154309.16513289194
3278.0,-154304.67985257614
3279.0,-154302.46343178258
3280.0,-154297.55566394853
3281.0,-154299.70517463924
3282.0,-154311.5756304562
3283.0,-154313.26648526828
3284.0,-154313.6636785808
3285.0,-154318.93112955254
3286.0,-154318.30898086246
3287.0,-154319.1983764973
3288.0,-154321.80498979025
3289.0,-154320.79859291873
3290.0,-154317.61767319095
3291.0,-154317.87384008337
3292.0,-154317.87384008337
3293.0,-154316.45607048133
3294.0,-154318.9574624917
3295.0,-154318.56683463184
3296.0,-154315.01731131683
3297.0,-154314.93878104104
3298.0,-154316.2126667054
3299.0,-154318.70578295473
3300.0,-154315.07624206704
3301.0,-154308.22434695717
3302.0,-154302.5507356336
3303.0,-154301.1625339147
3304.0,-154301.48641131108
3305.0,-154301.84884953254
3306.0,-154306.54510946883
3307.0,-154307.67972517727
3308.0,-154311.52353102688
3309.0,-154320.45009770078
3310.0,-154319.61961012165
3311.0,-154323.22472432852
3312.0,-154321.3129533702
3313.0,-154321.3129533702
3314.0,-154320.42421310573
3315.0,-154320.42421310573
3316.0,-154320.42421310573
3317.0,-154313.48210677571
3318.0,-154313.48643477305
3319.0,-154309.821603522
3320.0,-154313.8494700484
3321.0,-154308.5285137085
3322.0,-154309.43667017936
3323.0,-154313.88791165044
3324.0,-154311.2990694688
3325.0,-154314.51763937433
3326.0,-154313.27108447836
3327.0,-154313.27108447836
3328.0,-154306.80106430186
3329.0,-154306.31379521257
3330.0,-154304.06256707612
3331.0,-154298.65699570224
3332.0,-154312.02596298855
3333.0,-154304.2082760862
3334.0,-154304.27462813965
3335.0,-154305.56762932971
3336.0,-154287.89133739297
3337.0,-154291.55009462713
3338.0,-154299.18594295744
3339.0,-154305.57496929297
3340.0,-154316.11471457998
3341.0,-154310.07050455012
3342.0,-154310.07050455012
3343.0,-154316.94314363916
3344.0,-154317.86790253353
3345.0,-154318.05945471444
3346.0,-154311.68908788724
3347.0,-154308.37282510812
3348.0,-154309.27466225106
3349.0,-154310.42915432705
3350.0,-154309.97883812114
3351.0,-154317.16773601907
3352.0,-154321.28989964066
3353.0,-154319.35771294564
3354.0,-154317.09805822698
3355.0,-154316.73114405994
3356.0,-154317.74457730367
3357.0,-154316.9008497568
3358.0,-154315.39605747728
3359.0,-154316.2565592112
3360.0,-154307.73790890185
3361.0,-154306.47740922967
3362.0,-154306.9101801655
3363.0,-154312.29722945433
3364.0,-154313.3700727305
3365.0,-154312.8607182336
3366.0,-154311.6027500765
3367.0,-154316.88406381954
3368.0,-154316.77363159854
3369.0,-154315.60202943406
3370.0,-154319.69626422387
3371.0,-154326.67624744546
3372.0,-154326.83867547548
3373.0,-154330.94399697238
3374.0,-154330.94399697238
3375.0,-154330.47596031998
3376.0,-154330.47596031998
3377.0,-154328.59331868147
3378.0,-154328.7592955291
3379.0,-154328.7592955291
3380.0,-154326.19425983465
3381.0,-154326.20378099298
3382.0,-154326.20378099298
3383.0,-154324.23067508958
3384.0,-154324.41257183134
3385.0,-154324.7229227341
3386.0,-154327.39164131548
3387.0,-154326.9592460636
3388.0,-154326.9592460636
3389.0,-154326.90761701178
3390.0,-154326.40635141352
3391.0,-154327.1979585871
3392.0,-154324.33744359665
3393.0,-154324.20207654213
3394.0,-154322.8644216227
3395.0,-154322.8644216227
3396.0,-154322.62548269564
3397.0,-154317.8775411061
3398.0,-154323.35916393925
3399.0,-154320.28705602748
3400.0,-154320.05565488292
3401.0,-154323.96640389226
3402.0,-154322.27579948617
3403.0,-154321.18482608005
3404.0,-154325.42251642313
3405.0,-154325.42251642313
3406.0,-154324.5700007388
3407.0,-154324.1965635362
3408.0,-154324.1965635362
3409.0,-154311.79951879158
3410.0,-154315.31178651724
3411.0,-154317.08249719613
3412.0,-154317.3941386532
3413.0,-154317.42242860186
3414.0,-154316.6368016473
3415.0,-154316.32187067307
3416.0,-154324.20857613886
3417.0,-154319.24490549153
3418.0,-154319.08045823386
3419.0,-154317.90423810692
3420.0,-154313.91758364264
3421.0,-154316.82344671304
3422.0,-154316.56495896305
3423.0,-154317.3805066916
3424.0,-154318.91923678905
3425.0,-154313.26137310007
3426.0,-154312.5988619796
3427.0,-154318.02396827465
3428.0,-154317.70721713835
3429.0,-154322.43667218823
3430.0,-154319.70238083327
3431.0,-154321.82756565063
3432.0,-154321.08284460084
3433.0,-154317.80400044285
3434.0,-154317.05217105398
3435.0,-154315.77098057145
3436.0,-154316.1966786405
3437.0,-154316.1966786405
3438.0,-154319.68272647148
3439.0,-154315.8919976254
3440.0,-154317.7284180164
3441.0,-154317.7284180164
3442.0,-154317.9495570051
3443.0,-154315.5657064118
3444.0,-154315.80358165785
3445.0,-154315.90334047406
3446.0,-154316.62821318442
3447.0,-154316.62821318442
3448.0,-154319.4949286825
3449.0,-154321.7345561773
3450.0,-154321.4962775714
3451.0,-154321.4962775714
3452.0,-154321.51396424935
3453.0,-154321.73579286682
3454.0,-154326.42955353955
3455.0,-154328.3209435979
3456.0,-154320.93055160562
3457.0,-154319.38680074815
3458.0,-154320.595884691
3459.0,-154323.57886845924
3460.0,-154333.1056359877
3461.0,-154332.75002596944
3462.0,-154332.65179237328
3463.0,-154335.0235277099
3464.0,-154331.45638681887
3465.0,-154326.66084480964
3466.0,-154326.67610572022
3467.0,-154326.67381312343
3468.0,-154326.67381312343
3469.0,-154326.67381312343
3470.0,-154326.84822594956
3471.0,-154327.51952609632
3472.0,-154327.27411570988
3473.0,-154327.71961892062
3474.0,-154324.38230649233
3475.0,-154324.38230649233
3476.0,-154333.7585293696
3477.0,-154324.35622256534
3478.0,-154323.06895485305
3479.0,-154324.31966448456
3480.0,-154321.29301037043
3481.0,-154315.08087300876
3482.0,-154316.72492097042
3483.0,-154316.54372491207
3484.0,-154316.54372491207
3485.0,-154315.93566141205
3486.0,-154313.90502654007
3487.0,-154315.69054134222
3488.0,-154314.68854313114
3489.0,-154314.68854313114
3490.0,-154315.2288898785
3491.0,-154306.79073991146
3492.0,-154311.33734152242
3493.0,-154305.76014108688
3494.0,-154305.68152547866
3495.0,-154317.50809439615
3496.0,-154325.99775129106
3497.0,-154325.99775129106
3498.0,-154325.5163027936
3499.0,-154326.49519885273
3500.0,-154323.79752124948
3501.0,-154321.68234694545
3502.0,-154322.76520997297
3503.0,-154325.93234510368
3504.0,-154327.5234475609
3505.0,-154328.10648480337
3506.0,-154328.62962143356
3507.0,-154327.44656380397
3508.0,-154327.44656380397
3509.0,-154321.62056763007
3510.0,-154323.68060725505
3511.0,-154326.72275244867
3512.0,-154329.13532324068
3513.0,-154329.77114261722
3514.0,-154329.52379222715
3515.0,-154332.08506016867
3516.0,-154333.2534221772
3517.0,-154333.37322139542
3518.0,-154335.45350106593
3519.0,-154335.9806540941
3520.0,-154335.9806540941
3521.0,-154337.06930220826
3522.0,-154336.33449328027
3523.0,-154333.0021727298
3524.0,-154336.59929461312
3525.0,-154334.1706008629
3526.0,-154330.71416673128
3527.0,-154331.2624903955
3528.0,-154333.6562716549
3529.0,-154333.6562716549
3530.0,-154331.12608318348
3531.0,-154334.7300265362
3532.0,-154334.72104680797
3533.0,-154331.6673711074
3534.0,-154332.01182486807
3535.0,-154331.66420337473
3536.0,-154329.1797291634
3537.0,-154330.76051353023
3538.0,-154327.97357499148
3539.0,-154327.97357499148
3540.0,-154329.65434958524
3541.0,-154332.02331784152
3542.0,-154331.94090448605
3543.0,-154333.32764055402
3544.0,-154331.36972506714
3545.0,-154322.60545888162
3546.0,-154325.76896239555
3547.0,-154326.845418729
3548.0,-154333.94716067662
3549.0,-154335.20508558003
3550.0,-154335.9484922308
3551.0,-154335.9484922308
3552.0,-154337.15831415402
3553.0,-154337.44813586958
3554.0,-154334.55760244056
3555.0,-154334.72400323435
3556.0,-154334.72400323435
3557.0,-154331.3638129873
3558.0,-154327.55067943368
3559.0,-154321.7101822069
3560.0,-154321.7101822069
3561.0,-154319.9986392188
3562.0,-154322.72333067283
3563.0,-154322.72278265283
3564.0,-154321.60437664035
3565.0,-154320.21483268976
3566.0,-154320.21483268976
3567.0,-154320.35436458467
3568.0,-154324.06682491797
3569.0,-154325.03695050607
3570.0,-154325.03695050607
3571.0,-154323.00315582834
3572.0,-154322.9555342707
3573.0,-154315.63600255363
3574.0,-154315.76097928337
3575.0,-154316.04693675763
3576.0,-154314.47432794477
3577.0,-154316.9634327537
3578.0,-154322.217538196
3579.0,-154323.93859414855
3580.0,-154323.98760972123
3581.0,-154323.98760972123
3582.0,-154324.44292097227
3583.0,-154326.18984664316
3584.0,-154318.42127102517
3585.0,-154317.3072064786
3586.0,-154317.7369258719
3587.0,-154320.30394942965
3588.0,-154320.1207881911
3589.0,-154321.37936772374
3590.0,-154321.37936772374
3591.0,-154320.93479001164
3592.0,-154320.93479001164
3593.0,-154321.39806761965
3594.0,-154316.51766060208
3595.0,-154316.61968170293
3596.0,-154321.99211909462
3597.0,-154318.60672218722
3598.0,-154316.9716898476
3599.0,-154317.55951838513
3600.0,-154321.4671988514
3601.0,-154331.85674035744
3602.0,-154322.10580085005
3603.0,-154331.45851155216
3604.0,-154332.08927905303
3605.0,-154331.97894273064
3606.0,-154332.24882919504
3607.0,-154333.12231149533
3608.0,-154334.5934660302
3609.0,-154334.5934660302
3610.0,-154334.0259505584
