-2.1707439505360E+03,7.7673237291300268,179.9266595267832
-2.1707439194074E+03,7.7553762084300901,179.94407217910975
-2.1707438759509E+03,7.7434186712684907,179.94448035661762
-2.1707437722592E+03,7.7314611450042925,179.94517170518074
-2.1707436358774E+03,7.719503597596904,179.94341359507825
-2.1707434518212E+03,7.7075461284651503,179.92603657842346
-2.1707432330481E+03,7.695588615522218,179.9278619550918
-2.1707429608753E+03,7.683631182642003,179.93401119554636
-2.1707426589798E+03,7.6716735443692201,179.92664999589894
-2.1707423097251E+03,7.6597159994009427,179.91741356345784
-2.1707419104719E+03,7.6477586899247001,179.90172981868136
-2.1707414576613E+03,7.6358009688146744,179.88231674405776
-2.1707410005891E+03,7.6238435306639358,179.83935290855186
-2.1707404846192E+03,7.6118859162070454,179.74547039156977
-2.1707399080995E+03,7.5999283912491675,179.6016744230547
-2.1707397296080E+03,7.5880469778085526,166.80574578457197
-2.1707393074720E+03,7.5760134488480837,165.7180162952706
-2.1707388810905E+03,7.5640558115537875,164.6070735021093
-2.1707384605479E+03,7.5520981493542969,163.53485789530927
-2.1707380329101E+03,7.5401405500735921,162.52126707930177
-2.1707376123946E+03,7.5281830226680535,161.56959158760785
-2.1707371823925E+03,7.5162256972124126,160.64519704696573
-2.1707367546581E+03,7.5042679195878836,159.7839672127144
-2.1707363513701E+03,7.4923103142909646,158.931722329437
-2.1707359292634E+03,7.4803530096290336,158.1223480165496
-2.1707355043236E+03,7.4683952424556397,157.34300967892113
-2.1707350736211E+03,7.456438161665929,156.59115884233094
-2.1707346428375E+03,7.4444802474349343,155.85525196422518
-2.1707342160700E+03,7.4325226289315802,155.15386364815197
-2.1707337848603E+03,7.4205650419860039,154.47143492171924
