1.499999999999999944e-01,6.777600000000003888e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.709999999999999742e-01,1.320959999999991794e+02,0.000000000000000000e+00,1.324799999999999223e+01
9.599999999999999645e-01,1.159680000000004441e+02,0.000000000000000000e+00,1.148160000000006846e+02
2.740000000000000213e+00,1.403520000000002597e+02,0.000000000000000000e+00,1.712639999999994131e+02
5.469999999999999751e+00,1.822079999999996289e+02,0.000000000000000000e+00,2.229120000000002619e+02
7.200000000000000178e+00,2.184960000000009472e+02,0.000000000000000000e+00,2.279040000000016164e+02
8.060000000000000497e+00,1.701119999999991705e+02,0.000000000000000000e+00,3.219839999999985594e+02
