Structures,K_Xe_widom,dK_Xe_widom,H_Xe_0_widom,dH_Xe_0_widom
BOJDAG_clean,0.000277521,7.62509e-06,-32.613058739259515,0.026630971448610645
BOJYIK01_clean,0.000603342,1.55208e-05,-33.42498290341852,0.06038995243270805
BOJYIK_clean,0.000704174,1.83195e-05,-33.717983449434115,0.030585865937298617
BOKQEZ_clean,3.99854e-05,3.67228e-07,-20.708257923416546,0.030513468199706243
BOLPAU_clean,0.000197979,2.59814e-06,-26.038729637985956,0.11524944982307735
BOLPEY_clean,0.000157618,2.57231e-06,-24.30855423042138,0.08350442541041277
BOMCOX_clean,0.000446813,2.1872e-06,-28.589856297659328,0.027421857925941272
BOMCUB_charged,6.21053e-31,1.02118e-31,110.80599049321265,0.535629172433804
BOMCUB_clean,5.87875e-31,1.07442e-31,110.99389419042032,0.5484593280048977
BONMEX_clean,0.000277689,4.15777e-06,-25.754965792966242,0.07494027758829615
BONNIC_clean,0.000217357,8.92824e-06,-36.19125293140216,0.12907415184299975
BONWAD_clean,1.54146e-06,1.90367e-07,-25.11616088114418,0.2944684930707354
BONWIL_clean,1.23379e-08,2.667e-09,-15.188113985260138,0.4193643485012181
BOPHEV_clean,5.98866e-05,4.09981e-06,-30.748081615669335,0.19747159750021373
BOPHIZ_clean,0.000196446,2.12725e-06,-26.36961927187948,0.09912714632605879
BOPWIO_clean,9.52174e-09,2.57563e-09,-14.961200073820516,0.6248250878915914
BOQYUD_clean,2.40965e-11,6.15163e-12,-2.5043950904037513,0.568884520661409
BORBEQ_clean,0.000492527,1.99749e-05,-30.898098027402444,0.17184525000161288
BOSHIC_clean,0.00617872,0.00104884,-45.132246010949714,0.46707044575907675
BOTLED_clean,5.76541e-17,6.62877e-18,29.841211346568404,0.3867170743208372
BOVHEB_clean,0.00395185,2.64253e-05,-35.349862148366014,0.025706622327314185
BOWDIC_clean,0.000719756,1.10731e-05,-31.34466716350791,0.050772913497292654
BOWNUY_clean,6.16071e-05,1.10152e-06,-22.696428905577438,0.1255728280379541
BOWQAG_clean,8.85095e-11,7.84612e-12,-2.853954917088484,0.3415491569821424
BOWQAG_SL,2.47884e-14,4.07191e-15,16.34119615623894,0.4312684918206981
BOWRAH_clean,0.0013098,3.65509e-05,-37.04613089177447,0.023978067686256845
BOWSOW_clean,0.000439805,6.47254e-06,-29.272210170849437,0.036876796076075836
BOWSUC_clean,2.60513e-06,1.37587e-07,-22.784692077398834,0.17099666906242908
BOWZUK_clean,0.000119985,3.14988e-06,-25.388809840249962,0.16092463029616677
BOXYEU_clean,9.39445e-05,4.81244e-06,-30.004069853747726,0.09535332379020872
BOXYIY_clean,1.61137e-05,1.65825e-07,-25.32650598685291,0.0656653723326061
BOYCEY_auto,0.000216878,1.14297e-05,-29.585383976395352,0.19204276116232005
BOYTEQ_clean,0.00214577,8.40832e-05,-36.15076300697214,0.08980647344988733
BOYYOF_clean,5.93401e-05,2.64162e-06,-25.272373683203522,0.18175709648600658
BOZFIH_clean,0.000676731,6.94755e-06,-29.26790181652549,0.04986918640421805
BOZFON_clean,0.00111339,0.000127655,-35.85110267056236,0.4314316808385986
BUBDIL_clean,29.7232,0.37379,-59.43450579939836,0.05873463589775473
BUBQOE_clean,2.17269e-05,1.25359e-07,-25.73821728440844,0.031042928114891063
BUBTUP_clean,0.000140967,4.59457e-06,-26.68141181145583,0.07475435079080345
BUBWOM_clean,3.00438e-05,2.39334e-06,-30.95030230423455,0.09748185056769684
BUCROH_charged,0.00302039,0.000118462,-37.65404985222574,0.08051397066981815
BUCSAU_clean,0.000918425,6.70464e-05,-36.95270107677577,0.2083507229254636
BUCSEY_clean,0.000120027,7.37837e-06,-30.589309256588844,0.019271285761192705
BUCSIC01_clean,0.00177676,4.56553e-05,-38.24757571311406,0.1290683230105989
BUCSIC_charged,0.00238426,2.63022e-05,-36.6468347033433,0.033560725572938876
BUCTUQ_clean,0.00174277,7.96042e-05,-37.800022450807205,0.10343254857178723
BUCVAY_clean,0.00168108,0.000104065,-37.178524398545356,0.16431260867203915
BUCVIG_clean,0.00158378,0.000104545,-37.009088920386965,0.2068933140376296
BUCWAZ_clean,5.40296e-05,9.38297e-07,-21.869131643066428,0.061828194445501014
BUCYAA_clean,0.00108787,2.08561e-05,-36.02521926922097,0.03676565406929256
BUDDIO_clean,5.95441e-18,9.31059e-19,37.38534837545729,0.48843830753568396
BUFPIC_clean,5231.66,934.78,-81.0302878707746,0.6209223880955057
BUGSAY_clean,6.72041e-05,1.38542e-06,-26.784303157492115,0.0869926781127978
BUGSEC_clean,6.39239e-05,1.08661e-06,-26.37417811439325,0.059771584548637104
BUGSIG_clean,6.76036e-05,1.92554e-06,-26.578867443416986,0.08685163389449864
BUGSOM_clean,6.65923e-05,1.62295e-06,-26.66678037632034,0.0557322693774374
BUJKEW01_clean,1.3429e-05,1.71609e-07,-21.21466443546384,0.05988037805812939
BUKMUQ01_clean,5.63412e-05,7.65661e-07,-20.04570585415099,0.03171353170597687
BUKMUQ_clean,6.19191e-05,3.35894e-07,-20.117233344197594,0.02676840223970248
BUKRUW01_clean,1.77378e-05,2.1522e-07,-16.481293784712367,0.016955804467082607
BUKRUW02_clean,1.50865e-05,1.87002e-07,-15.889017899287206,0.02843989068713983
BUKRUW03_clean,1.2821e-05,1.36769e-07,-15.253951132929584,0.01286340949963437
BUKYAJ_clean,0.00355585,0.000125076,-35.29375714478059,0.05062025378597764
BULBER_clean,3.89249e-05,5.47803e-07,-22.38575473471726,0.09351357087590521
BUPDOH_clean,0.00467029,0.000122086,-37.71977725457843,0.0550766302542824
BUPVEP_clean,2.38241e-05,4.73783e-07,-23.07520084055881,0.0873083203905807
BUQWER_clean,0.00174093,4.98692e-05,-35.514323470085984,0.0952558787830345
BURHUS_clean,2.04199e-05,1.07473e-06,-26.90209507136432,0.09689928295375837
BURJOO_clean,0.000504955,8.4709e-06,-31.70201910609132,0.07160960671586088
BURQIQ_clean,0.000370978,9.73557e-06,-29.70040775738796,0.10503879842555763
BUSGIG_clean,1.11687e-08,1.35301e-09,-15.279672527965882,0.350717303173412
BUSGOM_clean,6.18472e-08,9.16814e-09,-19.013155831252686,0.3905026302038849
BUSNAF_clean,0.000200869,3.51802e-06,-27.492097708713455,0.03557746509312066
BUSQEM_clean,0.00114361,2.52459e-05,-34.40224152441622,0.16685301720890913
BUSQIQ_clean,0.0531789,0.00086212,-45.554699936745465,0.06480217151506894
BUSQUC_clean,0.00119415,7.18985e-05,-38.06344921081158,0.03531864015958592
BUSRUE_clean,0.000482595,2.45199e-05,-30.989719907998243,0.22457002585843613
BUSSEP_clean,0.00045645,1.25691e-05,-32.48989804540233,0.08918584196417739
BUSTAM_clean,0.000394229,1.70629e-05,-32.019946589094516,0.09841657696729267
BUVHEH_clean,6.35045e-05,6.63745e-07,-24.556519081276797,0.039496214736233305
BUVKUA_clean,4.96107e-07,1.19794e-07,-25.133343756327474,0.4096068217189155
BUVVIZ_clean,5.80746e-05,2.13871e-06,-29.495340977459705,0.17543328305498324
BUVVOF_clean,3.21871e-05,1.12725e-06,-29.02328257270883,0.08450654404322064
BUVWOF02_clean,0.00012394,1.15588e-06,-26.81071316063267,0.03272069137834687
BUVWOF03_clean,8.50789e-05,1.7255e-06,-25.84481700843434,0.0280082859207614
BUVXOG_clean,0.000146677,1.44063e-06,-27.443229552542302,0.05762300756510502
BUVYEX_clean,9.45753e-05,1.75255e-06,-26.182037572341084,0.037016740584471144
BUVYIB01_clean,0.000278796,3.11679e-06,-26.545673393922556,0.04670196250172876
BUVYIB_clean,0.000346518,9.62526e-06,-27.921185883034703,0.07738596865999342
BUWGAC_clean,0.000112711,2.56243e-06,-25.764999102101754,0.025398354344311532
BUWGEG_clean,5.90335e-05,3.30591e-07,-22.9966001483728,0.029885449218343758
BUWLUC_clean,2.54193e-05,6.91591e-07,-24.048317186876492,0.045320020001800534
BUWMAJ_clean,1.31471e-05,4.04827e-07,-21.275893892053293,0.05260143729332105
BUWMEN_clean,1.73064e-05,3.43032e-07,-21.6538509531032,0.013788981691685102
BUWMIR_clean,1.36212e-05,1.96385e-07,-21.0584570561203,0.02078896556662393
BUXTOF_clean,0.0023864,3.90613e-05,-38.00230337348356,0.08227703237110995
BUXTUL_clean,0.000231463,7.3959e-06,-29.788946239624526,0.1783298135733741
BUYNAL_charged,0.000105132,2.90363e-06,-27.21122177326595,0.07703771351287238
c4ce00408f_c4ce00408f2_clean,0.000826826,5.93895e-05,-35.946385511000045,0.14379159746773357
c4dt02048k_c4dt02048k2_clean,4.65352e-05,1.77415e-06,-28.935752905892542,0.18218758724908848
c4dt03702b_c4dt03702b2_clean,3.94907e-05,2.68327e-07,-17.836272599965522,0.03991836268604241
c4ra13058h_c4ra13058h2_clean,0.0213767,0.000275522,-39.62645848009144,0.01846760823641436
c5cc01886b_c5cc01886b2_clean,7.10027e-07,1.19843e-07,-24.906996487390828,0.4522398496061508
c5cc04223b_c5cc04223b2_clean,2.23228e-05,1.50497e-07,-15.661987233609295,0.07024066906230358
c5cc06190c_c5cc06190c2_clean,2.40222e-10,3.53861e-11,-3.2632174870665467,0.3605402639824883
c5cc09432a_c5cc09432a2_clean,0.000238551,1.88985e-06,-27.278875014214876,0.04822115847851903
c5cc09935h_c5cc09935h2_clean,2.63799e-05,5.00938e-07,-20.207692003391013,0.09738731155167805
c5cc10203k_c5cc10203k2_clean,6.13311e-05,1.30053e-06,-19.31129093424008,0.11470563469883899
c5ce00010f_c5ce00010f2_clean,0.000176191,1.88082e-06,-28.211540441377675,0.051755356601179865
c5ce00677e_c5ce00677e2_clean,1.69006e-06,1.15281e-07,-25.295911287135816,0.1906939743738484
c5ce00862j_c5ce00862j2_clean,0.000105402,2.8068e-06,-25.280440857346367,0.14915333612223083
c5ce00923e_c5ce00923e2_clean,0.225631,0.00881187,-49.867438751075106,0.06513702214957837
c5ce00931f_c5ce00931f2_clean,6.21914e-05,1.57921e-06,-26.36285709075888,0.06069376424039252
c5ce01790d_c5ce01790d1_clean,0.000597261,4.17136e-05,-34.84976240322148,0.2673019678344141
c5ce01948f_c5ce01948f2_clean,0.000194616,1.86673e-06,-30.545081066343382,0.03438782414654427
c5ce02194d_c5ce02194d2_clean,0.000631418,1.27482e-05,-30.572389153290153,0.06177259687532269
c5ce02503f_c5ce02503f2_clean,5.69296,0.677311,-61.139031757917856,0.3582866075532638
c5cp03920g_c5cp03920g2_clean,0.00022124,4.58043e-06,-26.91719807884725,0.070343395839339
c5dt00281h_c5dt00281h2_clean,1.04493e-08,1.05322e-09,-12.58753056505283,0.2565970864030776
c5dt01100k_c5dt01100k2_clean,7.77473e-06,2.02992e-07,-18.2559786221006,0.09754341336737236
c5dt02374b_c5dt02374b2_clean,0.000392468,7.61929e-06,-33.011334993885804,0.04798056088574952
c5dt02651b_c5dt02651b2_clean,8.42553e-06,5.88128e-08,-17.69846435423597,0.025735517324828497
c5dt03038b_c5dt03038b2_clean,0.000415179,8.06044e-06,-28.04015280627668,0.09161708256053991
c5dt03710g_c5dt03710g2_clean,0.00130305,1.52277e-05,-29.974587741979477,0.052470600961942906
c5dt04943a_c5dt04943a2_clean,0.000248103,5.17947e-06,-28.40910123807496,0.15748232189077369
c5dt05023e_c5dt05023e2_clean,0.00594003,0.000343325,-39.13789157995943,0.08137263107322766
c5gc02393a_c5gc02393a2_clean,0.000393721,8.09234e-06,-31.537202041947545,0.12388733871392793
c5nj01930c_c5nj01930c2_clean,0.000478923,1.59005e-05,-32.234572123497074,0.035363214920744415
c5nj02236c_c5nj02236c2_clean,0.00401684,6.96241e-05,-35.18034062821987,0.04416590633993128
c5nj02634b_c5nj02634b2_clean,0.00042968,6.91565e-06,-27.56356677847056,0.03477840121542525
c5nj03044g_c5nj03044g2_clean,0.00384038,0.00010722,-36.68133110366593,0.12248349356397623
c5qi00128e_c5qi00128e2_clean,0.00144347,6.08203e-06,-31.305824878102918,0.03295355856873364
c5sc00614g_c5sc00614g2_clean,0.0114748,0.000467112,-38.69066487469378,0.12411237893277445
c5sc03494a_c5sc03494a2_clean,0.000172719,1.16176e-06,-21.75762655181885,0.021419811871022366
c5ta03835a_c5ta03835a2_clean,6.33935e-05,1.92879e-06,-22.426396722558636,0.21998540710706874
c5ta04552e_c5ta04552e2_clean,0.000340777,1.60899e-05,-30.516868453330233,0.16332326472381656
c5ta04989j_c5ta04989j2_clean,0.000176149,3.80661e-06,-25.316614599126464,0.06457893788677203
c5ta05481h_c5ta05481h2_clean,0.162626,0.0288881,-54.94566149101586,0.5653992858844638
c6cc00589f_c6cc00589f2_clean,5.45127e-05,2.48252e-07,-20.659092649173775,0.03456740447896835
c6cc00589f_c6cc00589f3_clean,9.56376e-06,7.69514e-08,-12.984370149850553,0.02100361643872857
c6cc00862c_c6cc00862c2_clean,0.000319974,5.10619e-06,-25.990367872165923,0.04723402454854964
c6cc01597b_c6cc01597b2_clean,0.000351346,1.19389e-05,-31.33136371491383,0.17173132148250192
c6cc02494g_c6cc02494g1_clean,1.89495e-05,7.15221e-08,-17.87940253301005,0.02257547259829941
c6cc02494g_c6cc02494g3_clean,2.24171e-05,2.12454e-07,-18.282805458447605,0.028678106869818074
c6cc02494g_c6cc02494g4_clean,2.24003e-05,1.73699e-07,-18.26836348126188,0.043407879390449725
c6cc02494g_c6cc02494g5_clean,1.74186e-05,1.64977e-07,-17.641695708188635,0.04033770592815389
c6cc02494g_c6cc02494g6_clean,1.87676e-05,1.41984e-07,-17.837663933690887,0.025939519581966337
c6ce00126b_c6ce00126b2_clean,0.00291911,1.57848e-05,-33.82770790184058,0.03652757011483912
c6ce00141f_c6ce00141f2_clean,7.62416e-05,1.38096e-06,-22.92278323053207,0.08165614650940488
c6ce00407e_c6ce00407e1_clean,9.11453e-05,3.27217e-06,-25.229938867117255,0.24294816857389867
c6ce00407e_c6ce00407e2_clean,8.91934e-05,6.78858e-06,-25.886968943670823,0.38655741795680254
c6ce00407e_c6ce00407e3_clean,0.000431083,2.63416e-05,-32.31478596701226,0.10066689158950036
c6ce00407e_c6ce00407e8_clean,7.94461e-05,1.26538e-06,-21.75577874741175,0.023919187880523562
c6ce00407e_c6ce00407e9_clean,8.94037e-06,8.07551e-08,-10.414342308544109,0.022413203423532965
c6ce00465b_c6ce00465b2_clean,0.000335617,4.20547e-06,-24.263586474273435,0.07445286854671568
c6cp03028a_c6cp03028a3_clean,2.29181e-05,5.32808e-07,-25.437696420270875,0.035750514187341896
c6dt01288d_c6dt01288d2_clean,0.00425767,8.11458e-05,-36.985269313766786,0.07026585321953509
c6dt03852b_c6dt03852b2_clean,3.70331e-05,1.01685e-06,-24.05672114405136,0.17137910971376297
c6dt04165e_c6dt04165e2_clean,7.06611e-06,9.26797e-08,-17.185804831294092,0.08398247788871982
c6ra27069g_c6ra27069g2_clean,9.97958e-05,4.40694e-06,-31.667228651825972,0.14484998842261906
c6ra28728j_c6ra28728j2_clean,0.00181918,9.25362e-05,-36.73233565014813,0.07369670355961046
c6ta07145g_c6ta07145g2_clean,0.000835005,3.276e-05,-32.0289179782497,0.07819248980914312
CABDER_clean,0.000807268,5.00672e-05,-39.571932474339995,0.17603089276732709
CABJOH_clean,0.000342417,9.29549e-06,-28.93307151592986,0.025624505440216633
CABQEB_clean,9.08718e-10,1.67336e-10,-7.952692569588522,0.4118674212357656
CACBUG_clean,8.38222e-06,5.12341e-07,-25.370489486834433,0.2057592927585788
CACNOM_clean,0.00048874,3.60095e-06,-29.230375812410937,0.023604031783459243
CADPIH_clean,0.00182711,5.26233e-05,-37.8327098897952,0.030853233609517028
CADPII_clean,0.000305221,9.73409e-06,-32.43353322682293,0.014239557862582804
CADQAB_clean,0.000115879,8.49238e-07,-23.017816694414435,0.02194398653009181
CADQOP_clean,7.84625e-05,8.69942e-07,-21.921588417920955,0.029234642936449683
CADZIT_clean,4.78586e-05,2.50757e-06,-30.370492643493087,0.06533321575276854
CAFRUX_clean,0.000596734,2.66822e-05,-33.86719861641762,0.06868425020583818
CAGSAG_clean,0.000100765,3.01644e-06,-23.617752293297215,0.09783772104254367
CAGXIU_clean,0.00116642,1.57139e-05,-32.276548386361526,0.022574598531270768
CAHLEE_clean,7.5656e-09,8.11444e-10,-14.886878728416372,0.16777972742889613
CAHNEF_clean,0.000261703,2.11602e-05,-36.316968594762436,0.18525519349467115
CAHQAG_clean,5.55922e-08,6.03611e-09,-15.735906261876778,0.3103866251013245
CAHQOS_clean,0.190517,0.000703729,-48.05743643827375,0.04467923495462472
CAHSOU_clean,5.32995e-06,5.89165e-07,-27.374758511571383,0.15536735195184104
CAHVAJ_clean,0.000119057,9.96231e-07,-29.112446805995777,0.03764415393372496
CAJBUN_clean,1.32618e-05,2.66015e-07,-22.543133188561253,0.0890804575506478
CAJHUS03_clean,6.65589e-27,2.22968e-27,85.67012131189462,1.3816740156752276
CAJHUS04_clean,7.96927e-27,5.48847e-27,85.21492087211566,0.7515165798083082
CAJHUS_clean,4.24917e-27,1.78483e-27,86.61123426515796,0.5665074673601874
CAJLEH_clean,0.000210042,8.80843e-06,-32.72261177455361,0.10277718238500225
CAJQEL_clean,0.000524121,2.34325e-05,-34.962728543879265,0.16206048929760952
CAJQIP_clean,9.13116e-05,4.27954e-06,-26.327559687758903,0.36879058632836315
CAJVUG_charged,0.00987474,0.000117156,-41.14138330762952,0.02314832046741717
CAJWAN_charged,0.00198934,6.93806e-05,-34.82601063260566,0.06711608464332801
CAJWER_charged,0.00824154,0.000212351,-37.40930812854249,0.05073823681204343
CAJWIV_ion_b,0.000436306,5.25296e-06,-29.25157793430249,0.04676278060159387
CAKFEB01_clean,5.21931e-09,1.32438e-09,-13.632824325115472,0.7026957772314061
CAKFEB_clean,4.85429e-08,6.63226e-09,-18.287921776459182,0.5351130106942424
CAKFIF_clean,2.69776e-08,2.25514e-09,-16.940669102872327,0.3148730460274659
CAKXET_clean,5.35071e-06,3.96047e-07,-26.588360728696838,0.2314936003324221
CAKXIX_clean,5.09608e-06,6.77305e-07,-26.565750544613103,0.30950763270974413
CAKXOD_clean,4.58188e-06,1.30874e-07,-26.497158651570274,0.12094659186171611
CAKXUJ_clean,4.29612e-06,3.8491e-07,-26.36307721929873,0.1496188441459168
CAKYAQ_clean,4.11106e-06,4.2911e-07,-26.286039131940182,0.22565758667699276
CAKYEU_clean,3.67585e-06,1.56066e-07,-26.078451218191166,0.17259870067835237
CAKYIY_clean,3.1595e-06,1.35182e-07,-25.83684918233782,0.13166111138403036
CAMROA_clean,0.000280781,5.35732e-06,-26.347559120190777,0.052398256446057195
CANRIU_clean,0.000620365,2.34047e-05,-32.45086358774885,0.15699767968118783
CANROA_clean,0.000462045,1.73555e-05,-31.956504317245013,0.13964703097676462
CANRUG_clean,0.000265219,4.79162e-06,-27.403536428077384,0.05219052186822238
CANYIB_clean,5.45357e-05,9.93e-07,-22.482668376957484,0.04519987572429914
CANZOH_clean,3.83699e-05,1.02481e-06,-27.927790094443196,0.05029724582553487
CAPLOX_clean,0.000206004,2.69897e-06,-24.222380826513902,0.0347492451612451
CAQCAZ_clean,0.000828638,7.07974e-06,-29.52363798480766,0.030959308029490495
CARGEI_clean,1.25251e-07,4.82494e-09,-17.023261419559493,0.12983358767817196
CASTEW_clean,0.000989878,6.0893e-06,-30.15336607040883,0.01838329038301906
CASWIE_clean,0.000140906,4.47935e-06,-29.25737282064235,0.09230340357812267
CATART03_clean,4.56502e-11,8.46328e-12,-0.4523461533265316,0.30244449539694923
CAVMIW_clean,1.02172e-08,7.67481e-10,-9.576926086745502,0.1907746045676827
CAVMIX_clean,0.000485757,1.00914e-05,-29.79963020301947,0.062274292257262824
CAVMOD_clean,0.000436245,1.24264e-05,-32.5482575226214,0.14969671655638614
CAVNOE_clean,0.000269779,4.26082e-06,-29.316304610442113,0.025113615972074337
CAVRAU_clean,0.000844537,0.00010766,-35.09720162206383,0.44668489393772093
CAVREY_clean,0.000799531,3.88037e-05,-34.78580486460367,0.21015431072270044
CAVSOJ_clean,3.59959e-06,2.17448e-07,-23.925750282351643,0.172904686633204
CAVSUP_clean,2.87981e-05,4.57278e-07,-21.497580910344638,0.023908932270250014
CAVTAW_clean,2.27081e-06,1.27095e-07,-22.213983166952904,0.18224851869835956
CAVVUS_clean,0.000101587,1.27471e-06,-23.65168491634638,0.04255005148508155
CAWBUY_clean,931.033,104.47,-75.35281721571405,0.20117139081965044
CAWDOU01_charged,1.01746e-06,8.19107e-08,-21.735616484704426,0.2160752666767684
CAWDOU02_clean,0.000180238,3.69128e-06,-25.98604065933289,0.08989305519260203
CAWDOU_charged,0.000305734,7.81457e-06,-29.810798529041875,0.031318037273502325
CAWGAJ_clean,0.000113143,9.00269e-07,-28.904780449975497,0.03986221729587689
CAWVIH_clean,0.00069057,2.01705e-05,-30.77124667261621,0.09732197335906341
CAWVIH_SL,0.000685308,1.33123e-05,-30.743037211633304,0.05888386375060274
CAWZUX_clean,0.000101518,1.18098e-05,-31.26991281247931,0.2812830132633712
CAXPEY_clean,9.29635e-09,2.36816e-09,-16.105712916972205,0.3753244061701783
CAXPIC_clean,1.2767e-09,3.10576e-10,-11.388429487377357,0.3858374946712791
CAXSUR_clean5b,4.08244e-05,4.48445e-07,-18.649119953256893,0.06897816505840296
CAXSUR_SL,6.95004e-05,9.62792e-07,-21.504268063698497,0.09400953450926727
CAXTAY_clean,2.42094e-05,1.46048e-07,-16.731782796333512,0.021768055836022645
CAXTEC_clean,0.000103222,2.67337e-06,-23.7198232145321,0.11924453706178074
CAXTUS_clean,0.000367973,3.12817e-05,-31.002153992053287,0.2492632286426084
CAXVII_clean,2.43534e-05,3.67157e-07,-18.330954362871594,0.04864455289598022
CAXVOO_clean,2.35414e-05,2.67314e-07,-18.234604948251885,0.027925210526615746
CAXVUU_clean,2.44909e-05,1.7129e-07,-18.447186718892507,0.0470757579818624
CAXWAB_clean,2.48862e-05,2.2764e-07,-18.406524693824792,0.04371832347451822
CAXWEF_clean,2.4637e-05,1.12565e-07,-18.33011063310207,0.03320887033750288
CAXWIJ_clean,2.54002e-05,2.73674e-07,-18.48620035052991,0.052747821465259366
CAXXAC_charged,0.00015727,1.57047e-05,-30.96390878411697,0.3520019358343848
CAXXEG_clean,0.000246112,1.0338e-05,-29.691764429484135,0.14149885314089272
CAXZOS_clean,0.000345957,1.83722e-06,-25.974316219174558,0.041755881022001576
CAYBAH01,7.20741e-05,4.88423e-06,-30.1258144335408,0.10395693185236399
CAYBAH,7.35676e-05,2.40132e-06,-28.22102269288173,0.10387041376101788
CAYCAI_clean,9.53553e-06,1.71648e-07,-21.203749291895445,0.049024796366591177
CAYCEL_charged,0.00292775,0.000171252,-39.426364683451716,0.13287552325073168
CAYDEN_clean,0.000206006,5.9217e-06,-29.451609736015804,0.023318264853163493
CAYDIR_clean,0.000186815,4.32178e-06,-29.012566804314318,0.025972813779112286
CAYDOX06_clean,0.000163681,2.90985e-06,-28.38993015771172,0.0322702370534045
CAYDUD_clean,0.000183546,3.33459e-06,-28.801452503514444,0.028985763714874904
CAYGIU,0.00018273,3.17202e-06,-28.766969285932756,0.02467229448900248
CAYKEU_clean,6.76873e-05,8.24416e-07,-24.89944620957447,0.0378744179182471
CAYMIZ_clean,0.00041018,6.08545e-06,-30.669349566085405,0.03597149641048503
CAYQAV_clean,3.17218e-05,5.40924e-07,-21.515782147838674,0.018767069116574272
CAYQIE_clean,0.00014179,5.38209e-06,-24.900941532857498,0.14631039191465683
CAYQOK_clean,0.000139371,3.31612e-06,-25.861324200589138,0.10795495456863309
CAYQUQ_clean,0.000155718,2.27972e-06,-25.038548217895972,0.04409427192903993
CAYSIE_clean,3.04266e-05,1.5521e-06,-25.75302605601158,0.29784716991343657
CAYSOK_clean,3.8651e-05,1.57184e-06,-26.464388228085177,0.20900064291723752
CAYSOL_clean,6.57742e-07,2.65549e-08,-18.237332498958644,0.10434548083590556
CAYYEG_clean,2.94791e-05,1.12671e-06,-25.33888406419222,0.15320223058452853
CAZFOA_clean,2.88666e-06,1.57467e-07,-24.935488312870447,0.23969532051616324
CAZGIT_clean,0.00106343,4.50105e-05,-37.4956561345669,0.018307770954661868
CAZGOZ_clean,0.000410139,4.04146e-06,-26.12592785627539,0.041137072898775245
CAZNEY_clean,0.000182675,2.02305e-06,-23.513528248065487,0.02315584780900517
CAZNIC_charged,0.000747755,1.67253e-05,-30.678591766453103,0.05104813804983626
CAZNOI_charged,0.000110537,9.66561e-07,-21.95521321521675,0.060713484833700586
CAZNUO_charged,0.000152658,3.17811e-06,-23.829372976161185,0.06946155221981129
Cd3BTB2,0.000205003,4.14331e-06,-25.80542231946931,0.07102800099794548
CDLGLU01_clean,5.73601e-13,7.52779e-14,8.942005744287151,0.14537866983305137
CDLGLU02_clean,1.57216e-11,2.62409e-12,3.0969678451143556,0.33613174890720665
CDLGLU02_SL,6.8422e-17,1.2678e-17,30.299698054273687,0.32251623242115907
CDLGLU10_clean,4.11752e-13,1.03456e-13,9.793979593265984,0.43435017498278744
CDLGLU11_clean,5.19252e-13,1.18456e-13,9.192875999926374,0.6056777362114659
CDLGLU12_clean,6.97933e-13,1.47919e-13,8.672149353281336,0.2275430740711611
CEBDOD_clean,0.000119834,2.33649e-06,-27.600155851750422,0.04494664611065118
CECVAI_clean,4.13864e-05,6.02145e-07,-21.56085310396134,0.07966883836436116
CECVIQ_clean,2.21014e-05,8.11842e-07,-28.729440026784246,0.10017970651044221
CECVOW_clean,1.95199e-05,7.28514e-07,-28.530609989579066,0.07731868661253434
CEDFIC_clean,0.000231794,4.43126e-06,-26.92202772156102,0.027390402945296252
CEDFOI_clean,8.8236e-05,7.47106e-07,-24.918951899097774,0.03577359063578273
CEDFUO_clean,0.000353707,9.30693e-06,-30.192689306404496,0.10278707009527098
CEFDAU_clean,6.15789e-06,2.9725e-07,-23.685482345528303,0.14105972019233412
CEFLEF_clean,9.45815e-05,1.27739e-06,-27.095220086302696,0.00642254530166629
CEGDUO_clean,0.000261571,1.14346e-05,-32.10848215388259,0.04349707557768817
CEGFAW_clean,0.000196942,7.29525e-06,-30.95584688716604,0.06267302443293997
CEGWER_clean,0.00190039,3.60557e-05,-34.81859908858057,0.04765503923793534
CEHKUW_clean,9.68891e-05,8.12023e-07,-22.815216156584746,0.05814054426818103
CEHLAD_clean,4.67793e-05,1.32372e-06,-21.47926375029221,0.1764011692426167
CEHPIP_clean,0.00168182,6.72433e-05,-36.615362686994615,0.07987294558410654
CEHTEP_clean,2.69821e-06,6.80695e-08,-18.93268159662361,0.020726240406737276
CEHWIX_clean,3.3005e-07,2.44136e-08,-20.045131682631066,0.13097756121599052
CEHWOD_clean,2.28343e-14,4.09051e-15,16.78225083325724,0.41002638989883583
CEHZAR01_clean,2.04224e-51,1.40043e-51,223.58784024914016,0.9376929797236954
CEHZAR_clean,2.76946e-52,1.96474e-52,228.7988563229882,1.6804682712615067
CEJBEA_clean,8.05676e-05,2.7685e-06,-28.24727821407426,0.09469757996801464
CEJCAW_clean,7.9628e-05,1.78571e-06,-25.085119796071275,0.06065008012862691
CEJVET_clean,9.53514e-05,6.7346e-06,-32.317467041371245,0.08629672003190494
CEJZAU_clean,0.000553091,1.26293e-05,-29.80484765480527,0.12001754451197139
CEKHIL_clean,4.77718e-05,5.7404e-07,-18.462955276213318,0.07773171271551829
CEKROB_clean,0.000141424,2.54872e-06,-28.830971111652108,0.04646701542690045
CEKRUH_clean,0.000120294,2.01696e-06,-29.059192179139714,0.058478301802616685
CELKEL_clean,0.00216476,3.52451e-05,-35.37923161724808,0.04060111078531118
CELZEA_clean,0.000127062,1.69182e-06,-26.099587423643346,0.014944536639874384
CELZIE_clean,0.00096599,2.97577e-05,-32.65747219013609,0.019790565127409596
CELZIE_SL,0.00505862,4.46183e-05,-37.49759579829526,0.022889048708009764
