Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,ASA_m2_cm3,time
ARUYUH01_clean_56,-28.7373,9.92789e-05,66.1985,0.0372876
ARUYUH_clean_56,-28.4869,5.47091e-05,8.70314,0.0421741
AQUCOF_clean_7,-20.1859,3.62818e-05,2727.39,0.246581
ANUGIA_clean_1,-17.7937,4.67194e-05,4669.97,0.606495
ASALIP_clean_19,-31.1824,1.165e-05,0,0.055821
ARUYOB_clean_14,-27.4793,7.22078e-05,34.0288,0.0876541
ASALAH_clean_19,-35.8972,0.000233281,0,0.0629224
AQOSEG_clean_88,-22.7839,9.80618e-05,2631.45,0.293103
AQEFOS_clean_2,-20.9153,1.18876e-05,1230.64,0.441576
ASEJOZ01_clean_15,-24.3934,1.41361e-05,0,0.0635685
AQUDAS_clean_7,-20.1545,3.64834e-05,2769.87,0.256968
ASACON_clean_52,-26.9977,0.000241644,1031.76,0.106304
ARUYES_clean_14,-28.6368,0.000536697,733.246,0.1319
ARINUL_clean_117,-36.9246,0.00130885,6.69229,0.208087
ARUYES_14,-nan,0,0,0.158696
ASEKAM_clean_15,-26.6073,0.000158305,806.203,0.0884003
ASOHUL_clean_62,-20.0161,5.72943e-05,2010.86,0.049754
ASEJOZ_clean_15,-24.2504,1.32702e-05,0.591941,0.0944707
ASIRUR_clean_14,5.64144,1.00505e-12,0,0.0564531
ARINOF_clean_2,-34.9323,0.000649085,0.411746,0.282375
ASAJOU_clean_12,-33.5253,0.000391346,4.68323,0.187388
AJIGIL_clean_19,-27.2825,0.000103398,992.265,1.51191
ASALOV_clean_9,-40.4873,0.00366082,5.20218,0.187884
AMUWIP_charged_34,-23.8119,0.000111777,2338.79,0.91285
ASIQEA_clean_86,-23.5,6.97565e-05,2259.76,0.148102
AQERUL_clean_135,-49.4889,0.25772,92.9499,0.481801
AQEGUY_clean_2,-33.6957,0.0019599,597.379,0.56622
AROFET_clean_2,-24.1359,0.000118577,2795.99,0.315881
ASIQIE_clean_86,-23.6495,7.13967e-05,2288.34,0.167172
ASECUY_clean_15,-24.7999,0.00011654,1664.76,0.235087
