Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,ASA_m2_cm3,time
ASALAH_clean_19,-36.5509,0.00071524,0,0.0532617
ARAGOR_clean_15,-25.8462,0.000197313,348.489,0.108541
ALUJEX_clean_2,-28.4346,0.000324076,310.647,0.488572
ARIBOS_clean_14,-nan,0,0,0.112899
ASACON_clean_52,-27.2342,0.00012547,220.44,0.0695103
ASALIP_clean_19,-31.0957,1.75909e-05,0,0.0576837
ARUYES_clean_14,-29.0936,0.000498663,250.498,0.0952068
AQUCOF_clean_7,-21.7392,3.97485e-05,569.588,0.173822
ASEKAM_clean_15,-27.4025,0.000200204,263.565,0.0432289
ALIXAU_clean_h_1,-28.7159,0.000107756,68.5247,0.521919
AQUDAS_clean_7,-21.631,3.93013e-05,575.065,0.173403
APEBUU_clean_15,-32.7776,0.000389884,38.0058,0.29771
ASEJOZ_clean_15,-24.6721,1.19312e-05,0,0.0676888
AMILUE_clean_9,-35.5801,0.00122441,449.374,0.453238
AMIMEP_clean_9,-36.2244,0.00135173,441.509,0.445144
ASOHUL_clean_62,-20.4036,3.80991e-05,495.678,0.0538965
ASEJOZ01_clean_15,-24.6584,1.23481e-05,0,0.0827363
ANIDIL_clean_15,-30.6194,0.000150274,31.5856,0.373737
ANUGIA_clean_1,-19.1897,5.0329e-05,880.284,0.371138
ASIRUR_clean_14,4.3453,2.03885e-12,0,0.0622606
AMEJOS_charged_2,-35.5418,0.000392061,3.82168,0.484357
ARUYES_14,-nan,0,0,0.151372
ARINUL_clean_117,-37.29,0.00205182,4.75097,0.16725
ASAJOU_clean_12,-33.8254,0.000559403,2.83251,0.129836
ASIQEA_clean_86,-25.7947,8.82832e-05,334.414,0.087327
AHIYUN_clean_15,-55.5625,1.45368,69.5401,0.668961
AMIMAL_clean_14,-35.6155,0.00127098,441.868,0.481918
AQOSEG_clean_88,-23.9402,9.09726e-05,415.986,0.251875
AQEFOS_clean_2,-21.9449,1.10362e-05,231.159,0.32889
ASIQIE_clean_86,-26.0238,9.57026e-05,348.783,0.101414
ATAFIK_clean_106,-22.7356,0.000108062,616.687,0.0817175
ASALOV_clean_9,-40.8018,0.00564903,3.23567,0.141746
ATIBIO_clean_14,-22.6127,1.41566e-05,89.9318,0.0463796
ANEHEI_clean_2,-33.5682,0.000629217,228.387,0.438125
ARINOF_clean_2,-35.0571,0.000706979,0,0.211503
AMODUC_clean_1,-17.7666,4.85693e-05,1120.73,0.485348
ATIBAG_clean_14,-27.9914,9.52555e-05,65.7822,0.0618284
ANUGUM_clean_2,-21.9714,0.000132625,892.732,0.420306
ATIRUS_clean_15,-23.1025,3.01619e-06,2.19238,0.0497932
ATIBOU01_clean_14,-27.001,9.27931e-05,121.794,0.0728041
AMILOY_clean_14,-35.7368,0.00133809,437.969,0.539571
ATICAH_clean_14,-27.0356,8.86565e-05,100.923,0.0631574
ATIBOU_clean_14,-27.5062,7.73326e-05,49.4615,0.074324
ATICEL_clean_14,-26.8629,7.52095e-05,78.5391,0.0629808
ATOTIM_clean_63,-33.0482,0.00093796,551.594,0.0523583
ASUKEE01_clean_70,-40.5347,0.00501895,7.15041,0.124981
ATIBOU02_clean_14,-26.9071,9.04977e-05,121.334,0.084263
ATIBUA_clean_14,-28.5462,0.000103219,58.6232,0.0807112
ASAHEJ_clean_2,-20.0316,6.9925e-06,360.085,0.196357
ATOTIM_manual_63,-33.0468,0.000937834,552.105,0.0526713
ASECUY_clean_15,-24.9642,4.21503e-05,683.304,0.173144
ASUKEE_clean_70,-40.3934,0.00487385,7.92524,0.133971
ATOGEV_clean_14,-25.5497,0.000111939,184.687,0.0695288
AQUCOG_clean_2,-20.1858,3.12751e-05,697.246,0.297181
ATEYED_clean_15,-18.5122,5.96166e-05,805.287,0.123374
AROFET_clean_2,-25.639,0.000153542,661.335,0.245094
ATIXUX_clean_68,-33.1251,0.000871282,47.8557,0.0849725
AQUDIB_clean_2,-20.2183,3.06939e-05,690.013,0.295738
ASUBIB_clean_2,-27.8321,0.000336544,372.2,0.170945
AQUCUM_clean_2,-20.0905,3.14712e-05,705.452,0.311524
ANEPIT_clean_2,-9.82828,1.29176e-10,0,0.493086
ASADAA_clean_2,-28.4112,0.000241216,261.487,0.238568
ATOWOW_clean_12,-21.295,5.96513e-05,697.149,0.081975
ATOWIQ_clean_12,-22.434,7.41123e-05,711.527,0.0912773
AVEMOE_clean_33,-27.326,4.11912e-06,0,0.0363212
AQEGUY_clean_2,-33.8547,0.0015253,221.29,0.432348
ATEXII_clean_19,-35.3674,0.000653107,0,0.164829
ARUDAU_clean_2,-37.3307,0.00587189,142.001,0.290913
ATULIM_clean_32,-36.2803,0.00169619,34.1131,0.10607
AVALEO_clean_15,-nan,0,0,0.0818661
ASAMUE_clean_61,-27.9513,3.97452e-05,30.1272,0.25013
AGIREP_clean_2,-23.6328,0.000111084,754.94,0.834141
AQERUL_clean_135,-50.1244,0.346835,59.5111,0.458645
ARUCOH01_clean_14,-35.8447,0.00359543,138.717,0.307458
ATUXIY_clean_15,-30.1329,0.000561425,222.985,0.114225
AVAQIX_clean_61,-34.9487,0.00297979,149.483,0.0844671
AVEROJ_clean_4,-23.7972,6.52445e-05,481.524,0.0802506
AVIHOE_clean_91,-26.1053,0.000169506,632.943,0.0362367
AVAQIX01_clean_61,-35.5515,0.00338098,125.016,0.0996672
ATOXEN_clean_2,-34.4273,0.00044426,1.40201,0.133231
ATIXAE_clean_14,-25.882,0.000139094,263.834,0.15787
AVIHIY_clean_78,-25.8128,0.000158315,635.483,0.0499598
AVETAY_clean_122,-28.7829,0.000562233,185.293,0.0875903
AVAGIP_clean_88,-33.2353,0.000444992,50.2993,0.141401
ARUCUN_clean_2,-37.8616,0.00636881,95.7033,0.353697
AVUJIL_clean_14,24.6843,1.92364e-16,0,0.0352849
AVELOD_clean_118,-28.8723,0.000251306,455.154,0.125721
AVELUJ_clean_118,-29.4134,0.000297001,444.696,0.128351
ASUJIJ_clean_14,-37.1773,0.000905669,2.29212,0.264763
AVAGOV_clean_88,-33.0383,0.000462643,47.739,0.146217
ARUJED_clean_14,-32.778,7.51327e-05,0,0.361601
ASOVEL_clean_19,-28.6852,0.000319372,309.248,0.27969
AFITUF_clean_4,-28.8294,0.000184319,256.658,0.938694
AVAGUB_clean_86,-27.1042,4.26838e-05,5.7731,0.155509
ATUYAR_clean_2,-33.2726,0.00013428,1.53788,0.16782
AVETEC_clean_122,-28.9266,0.000538672,191.131,0.120598
ATUXOE_clean_2,-32.9227,0.000151853,3.91095,0.183173
ATIJUJ_manual_1,-19.185,1.18213e-05,372.86,0.220684
AVIMIC_clean_15,-28.8988,0.000151072,131.566,0.111601
ATEZAC_clean_15,-23.0842,0.000131166,958.569,0.265592
ASANAL_clean_14,-37.2842,0.00371722,59.4522,0.336747
AVIPOL_clean_14,-24.9494,0.000212905,521.176,0.0978759
AVIVEG_clean_141,-30.0136,0.000280408,503.859,0.0920151
AVIVUW_clean_141,-29.3798,0.000238216,497.563,0.0932217
AVIVAC_clean_141,-30.2241,0.00027929,497.134,0.0934486
AVIVIK_clean_141,-30.025,0.000293532,482.188,0.0999809
AVEMAQ_clean_118,-28.3293,0.000235983,429.753,0.162929
ATIJUJ_clean5b_1,-19.1871,1.18231e-05,372.817,0.2382
AVESOL_clean_14,-26.1091,0.000411142,520.105,0.157343
AVIVOQ_clean_141,-28.4447,0.000271238,504.751,0.105196
AVEQID_clean_14,-20.9888,9.48701e-05,877.881,0.168838
ATUXUK_clean_2,-32.8852,0.000128575,1.82391,0.206401
ATEJOA_clean_2,-47.6055,0.0162721,4.85625,0.302156
AFUKIX_clean_2,-26.4302,0.000158635,568.894,0.954836
AVEVEE_clean_2,-26.1362,1.91279e-05,0,0.133274
ASOYOY_clean_80,-26.5275,0.000207512,614.503,0.337292
AVITUU_clean_141,-26.9657,0.000165436,481.95,0.124478
AVESUR_clean_56,-24.6293,0.000170191,459.961,0.170042
AVIPAX_clean_14,-28.7893,0.000443767,630.329,0.143295
AVUPIR_clean_h_1,-24.3648,8.28474e-06,0,0.117625
AMUWIP_charged_34,-24.7841,0.000134553,582.543,0.69955
AXAQAT_clean_8,-9.1459,1.66292e-09,0,0.0245485
AWEGEP_clean_62,-23.3466,2.04736e-05,145.352,0.0711304
ATEZIK_clean_15,-24.6239,0.000197102,935.332,0.325771
AWOFOI_clean_14,-24.6092,0.000138365,233.393,0.0555767
AWASAU_clean_14,-27.7355,5.35962e-05,24.1519,0.112295
ATEZEG_clean_15,-26.1854,0.000333649,919.979,0.342739
AVIMUO_clean_14,-30.5679,0.000364685,96.5291,0.186422
AXOCAT_clean_14,-14.4233,2.15193e-08,0,0.0226947
AVUPIR_SL_2,-12.58,1.60466e-09,0,0.157784
AXAWUT_clean_60,-25.11,7.16886e-06,0,0.0554321
