Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,time
ADODOO_clean_1,-31.1512,0.0010422,98.7578
AQOLOJ_clean_221,-37.1812,0.00501408,5.56124
AQEQIW_clean_14,-25.0437,0.000282579,11.5004
AQETUM_clean_14,-21.719,1.48468e-05,9.47649
ALEQIT_clean_2,-30.7647,0.000283434,67.5494
AQOTIK_clean_123,-29.9086,0.000524725,4.79503
APEBED_clean_19,-33.7145,0.00034866,20.521
AQOMAW_clean_221,-30.7883,0.000474577,5.91673
APAYIB_clean_15,-29.5128,0.000839756,24.1874
APAYOH_clean_15,-29.3594,0.000793835,24.2828
APAYUN_clean_15,-28.1422,0.00054715,23.3505
AMUWUB_clean_2,-22.6209,3.22416e-05,42.1648
ACOLUB_clean_2,-26.711,0.000197346,108.423
APETAS_clean_13,-21.8326,8.08676e-07,21.4003
AHEBAS_clean_5,-35.1111,0.00252386,82.1957
ADODUU_clean_1,-31.5393,0.00118327,101.183
AQOLEZ_clean_123,-28.9936,0.000391751,10.2321
APAZIC_clean_15,-26.6404,0.000387376,24.9738
ABAVIJ_clean_1,-41.4577,0.00578884,111.374
ARAHIM02_clean_140,-1.82118,3.95515e-11,6.28888
ARAFEF_clean_24,-22.207,9.34028e-05,7.33685
ALOLET_charged_159,-23.5254,7.48217e-05,69.2883
APAZEY_clean_15,-27.7263,0.000550313,28.0479
AQMAND_clean_2,-0.583005,5.25766e-11,13.5641
ARAFIJ_clean_24,-23.7362,0.000141656,8.266
APAZAU_clean_15,-28.0314,0.000585896,29.2038
ANUGEW_clean_2,-18.8883,4.80091e-05,37.1399
AQETIA_clean_14,-18.2063,2.24351e-07,18.5852
AFITIT_clean_5,-29.7092,0.000349726,102.14
ARAFOP_clean_24,-28.6777,0.000419165,9.9804
ARAHIM01_clean_87,2.39474,7.11365e-12,10.6057
ARAHIM_clean_87,-1.60374,4.19075e-11,10.4114
AMODUC_clean_1,-17.7094,5.44152e-05,54.4552
ARADEE_clean_15,-23.1162,0.000121841,14.4364
AMUCOB_clean_2,-21.3695,1.68318e-07,54.5606
AQEFUY_clean_15,-21.6505,3.74415e-05,25.4415
AQMAND01_clean_2,-3.06434,1.182e-10,20.1057
ARUYUH_clean_56,-28.5272,9.88098e-05,6.45058
ARUYUH01_clean_56,-29.0094,0.00018016,6.49132
ANENEN_clean_2,-28.9267,0.00023207,47.5117
AQAJEI_clean_60,-29.5992,0.000616807,32.3721
ARAGOR_clean_15,-25.8256,0.00023906,15.972
AQIQAU_clean_15,-23.0763,0.00012271,25.899
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,-33.0756,0.00226388,122.306
ASOHUL_clean_62,-20.329,4.48489e-05,4.52467
AQIQIC_clean_15,-30.0414,0.000609823,26.7839
ARUYOB_clean_14,-27.6816,0.000101656,12.2938
APEBEE_clean_2,-33.6138,0.00118548,37.5827
AHOZAA_clean_60,-39.6501,0.00663826,95.1153
AFUKAP_clean_2,-26.3584,0.000189165,106.256
AMUXAI_clean_2,-23.9345,4.13902e-05,58.4163
AJAYIT_clean_9,-29.7715,0.000341981,93.1353
AMOYOR_clean_2,-33.8417,0.00125725,62.1582
AQUDAT_clean_15,-32.8709,4.99483e-05,24.8754
AQUDEX_clean_15,-33.7403,8.04348e-05,24.6957
AQUDOH_clean_15,-33.4243,6.8524e-05,25.3354
ASEKAM_clean_15,-26.815,0.00018308,10.657
ALUREF_clean_18,-29.6497,0.000318733,77.9695
ALURAB_clean_18,-29.2306,0.000287094,78.6425
ACIBIY_clean_2,-28.9664,0.000174226,129.942
ANUGIA_clean_1,-19.1206,5.73836e-05,51.5424
AFOQUI_clean_1,-30.0277,3.86932e-05,115.42
ASACON_clean_52,-27.1398,0.000157537,18.7193
ALURIJ_clean_18,-30.1178,0.000379048,80.089
ASALAH_clean_19,-36.0644,0.000642339,18.3813
ASEJOZ01_clean_15,-24.4187,1.19371e-05,15.5646
ARUYES_clean_14,-29.0123,0.000565824,23.2318
ASEJOZ_clean_15,-24.3844,1.14774e-05,15.6657
AQUCOF_clean_7,-21.4223,4.3799e-05,33.0974
AGIREP_clean_2,-23.6187,0.000132604,108.804
AMUPOP_clean_15,-36.0106,0.000882867,69.9246
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,-34.0643,0.000925661,135.416
AQOSEG_clean_88,-23.6234,9.89435e-05,34.5302
ATAFIK_clean_106,-22.6362,0.000131212,11.2869
AQUDAS_clean_7,-21.3597,4.37779e-05,33.9246
ASALIP_clean_19,-30.4984,1.23725e-05,22.8545
AQUCUM_clean_2,-19.8665,3.51724e-05,35.4904
AQUCOG_clean_2,-19.9557,3.47507e-05,36.0226
ASIQEA_clean_86,-25.2256,8.48106e-05,19.4063
AJOVEB_clean_2,-27.1474,4.9545e-05,105.365
ASIQIE_clean_86,-25.3999,9.10482e-05,19.6249
AQUDIB_clean_2,-19.9852,3.40273e-05,36.3071
ATEYED_clean_15,-18.5809,6.73244e-05,12.9548
AQODOA_clean_14,-8.44567,8.18496e-10,42.2963
ARINUL_clean_117,-36.9265,0.00177851,34.3829
ASIRUR_clean_14,6.1373,2.13773e-12,23.3222
ATIBIO_clean_14,-22.456,1.50895e-05,12.673
ATOTIM_clean_63,-32.5692,0.000890447,8.49349
ATOTIM_manual_63,-32.5692,0.000890447,8.60746
ASAJOU_clean_12,-33.8917,0.00064326,30.294
AROFET_clean_2,-25.5278,0.00017306,38.1304
ATOGEV_clean_14,-25.6075,0.000130817,12.2357
ARIBOS_clean_14,47.2503,4.06679e-20,40.3612
ATIRUS_clean_15,-22.7421,2.82411e-06,13.9529
AMUWIP_charged_34,-24.5087,0.000129936,82.3779
AMILUE_clean_9,-35.7289,0.0014459,90.3564
ATIXUX_clean_68,-33.0085,0.00092002,13.783
ATIBAG_clean_14,-27.8697,9.75352e-05,21.1236
ATIBOU01_clean_14,-27.0365,0.000104679,20.3198
ATOWIQ_clean_12,-22.0552,7.85682e-05,14.5095
ATIBOU02_clean_14,-26.9409,0.00010187,20.6712
ATOWOW_clean_12,-21.0443,6.47771e-05,14.9948
AMILOY_clean_14,-35.8526,0.00154848,94.7836
AMIMEP_clean_9,-36.286,0.00156614,94.1344
ATIBOU_clean_14,-27.3604,7.57064e-05,21.6841
ATICAH_clean_14,-27.2088,0.000104941,20.4496
ASUKEE_clean_70,-40.0696,0.0040373,28.8835
AMIMAL_clean_14,-35.6664,0.00144501,95.6095
ASUKEE01_clean_70,-40.2112,0.00414481,29.4288
ATIBUA_clean_14,-28.3994,0.000103096,21.6758
ATICEL_clean_14,-26.8301,7.99044e-05,21.2603
ATEZAC_clean_15,-23.0591,0.000154966,26.6753
ALUJEX_clean_2,-28.2813,0.000374804,110.241
ANIDIL_clean_15,-30.4675,0.000140703,80.1095
ASECUY_clean_15,-24.7611,4.67122e-05,39.9211
ANEHEI_clean_2,-33.7749,0.000737114,86.0179
ASUBIB_clean_2,-27.8253,0.000398395,34.4921
ARINOF_clean_2,-34.5222,0.00049938,50.4707
AVIHOE_clean_91,-25.8214,0.000192472,7.33745
AQIXUU_clean_2,-48.0891,0.0962089,63.4902
ASALOV_clean_9,-40.5914,0.00546218,46.1204
ATIXAE_clean_14,-25.8804,0.000148422,27.1048
AVEROJ_clean_4,-23.7591,7.80947e-05,14.0635
AVAQIX_clean_61,-35.1327,0.0036305,20.498
ATUXIY_clean_15,-29.8044,0.000577187,25.1051
AVIHIY_clean_78,-25.5013,0.000178096,11.7621
AVAQIX01_clean_61,-35.7589,0.00407478,21.1799
ATEZIK_clean_15,-24.5506,0.000228549,34.9727
AQEFOS_clean_2,-21.6827,1.24047e-05,71.3479
AVIVAC_clean_141,-29.6602,0.000254474,11.4757
AVETAY_clean_122,-28.8197,0.000654727,14.7191
AVIVOQ_clean_141,-27.9702,0.000248066,11.1065
AVIVEG_clean_141,-29.4976,0.000258243,11.6044
ATEZEG_clean_15,-26.1842,0.000394829,37.2268
AVITUU_clean_141,-26.5561,0.00015229,12.3655
AVIVIK_clean_141,-29.089,0.000242323,11.422
AVETEC_clean_122,-29.0293,0.0006589,15.2677
AVIVUW_clean_141,-28.1344,0.000187143,11.2813
AFITUF_clean_4,-28.714,0.000200611,153.252
AVEQID_clean_14,-20.8465,0.000109744,19.4511
AMIXEA_clean_1,-36.534,0.00209242,104.426
ARUDAU_clean_2,-37.3535,0.00720205,58.2878
APEBUU_clean_15,-32.8351,0.000435112,80.7603
ARUCUN_clean_2,-37.8888,0.00762051,59.8469
ASOVEL_clean_19,-28.3515,0.000368132,47.4162
ASAHEJ_clean_2,-19.8619,7.96965e-06,57.3487
AVELUJ_clean_118,-29.1027,0.000304801,26.3716
ARUCOH01_clean_14,-35.807,0.004522,62.3344
AVELOD_clean_118,-28.4847,0.000255405,26.6159
AVESOL_clean_14,-25.8616,0.000422269,23.757
ATULIM_clean_32,-35.9271,0.0015181,33.9547
AVEMOE_clean_33,-27.4576,5.60173e-06,24.601
AHINIP_clean_4,-36.4044,0.000950636,144.488
AVAGIP_clean_88,-33.3237,0.000447317,33.1157
AVIPOL_clean_14,-24.8365,0.000253902,19.3689
ATEXII_clean_19,-35.1244,0.000545294,47.0918
AVAGUB_clean_86,-26.8108,3.00998e-05,30.8735
AVEMAQ_clean_118,-27.9637,0.00025444,26.7703
AVAGOV_clean_88,-33.0337,0.000453717,32.8095
AVESUR_clean_56,-24.482,0.000178255,25.3321
ASUJIJ_clean_14,-37.3568,0.000973561,50.1359
ASOYOY_clean_80,-26.1136,0.000218592,51.6847
ARUYES_14,532.296,6.32426e-107,66.7272
AVUJIL_clean_14,27.5886,2.99213e-16,16.9754
AVEVEE_clean_2,-26.4811,2.31575e-05,27.5525
AWUPAL_clean_58,-15.9057,4.11241e-05,9.18985
AXAQAT_clean_8,-10.4393,2.99376e-09,8.99423
AWUPOZ_clean_58,-16.3453,4.48039e-05,9.17087
AWOFOI_clean_14,-24.5772,0.000142585,10.1413
AVIPAX_clean_14,-28.4959,0.000514482,28.4718
AXIGAR_clean_9,-18.5096,2.80035e-05,9.18028
ASADAA_clean_2,-28.1904,0.000252754,68.9284
AXAWUT_clean_60,-24.412,4.90258e-06,10.4084
AXUDII04_clean_225,-23.226,1.67865e-05,1.8011
AVIMIC_clean_15,-28.8721,0.000187318,30.9101
AXOCAT_clean_14,-14.5669,2.78243e-08,9.9478
AWEGEP_clean_62,-23.2905,2.33234e-05,18.4321
ASAMUE_clean_61,-28.1309,5.02372e-05,68.7399
ATIJUJ_clean5b_1,-18.7257,1.15031e-05,52.6397
AMAGAX_clean_2,-28.685,0.000417777,132.334
ATIJUJ_manual_1,-18.7257,1.15031e-05,54.0532
ARUJED_clean_14,-32.5409,6.23492e-05,78.9762
ANENIR_clean_1,-29.658,0.000300619,116.588
AXAFAG_clean_14,-17.9033,8.01345e-06,17.4247
AFUKIX_clean_2,-26.3999,0.000174079,168.347
AYUPOZ_clean_76,-14.0676,7.62179e-08,5.26718
ASOSUY_clean_6,-28.6439,0.000671472,71.1198
ATUXOE_clean_2,-32.8774,0.000145216,53.469
AQEGUY_clean_2,-33.9172,0.00187819,98.5262
AVALEO_clean_15,20.368,1.04978e-15,50.3107
ATUYAR_clean_2,-33.1973,0.000121455,54.21
AHIYUN_clean_15,-55.6024,1.5673,164.488
ATUXUK_clean_2,-32.8731,0.000121326,54.5331
ATOXEN_clean_2,-34.2484,0.000403765,55.8175
AZAFIS_clean_2,-27.9819,0.000159607,8.70192
AXIPEE01_clean_15,-23.6678,9.23492e-05,21.434
AXUPEO_clean_2,-35.7115,0.00603143,13.7466
AWASAU_clean_14,-27.5841,5.0379e-05,31.0337
AXIPEE_clean_15,-25.8519,0.000127122,23.8337
AWIBAL_clean_2,-33.5388,0.0011551,30.095
AZAWAZ_clean_2,-16.1427,3.39268e-07,9.86948
AXINIF_clean_62,-27.7374,0.000373967,26.0219
AQERUL_clean_135,-49.9124,0.362048,103.894
AXOCEW_clean_13,-41.5348,0.0111166,23.1209
AVEHAM_clean_14,-32.2821,0.00018918,56.6077
AXINEA_clean_70,-37.3139,0.00345966,28.1801
AVIMOI_clean_14,-31.4542,0.000933768,48.8299
AWAGEL_clean_13,-23.7866,7.71889e-05,40.0972
BAFHAU_clean_97,-14.659,7.48248e-06,1.32691
AVIMUO_clean_14,-30.5259,0.000436222,49.7304
AZEWEH_clean_2,-30.5405,3.33508e-05,13.0965
AXIMUP_clean_14,-26.2043,0.000303526,30.7286
AZIVAI_clean_94,-21.2771,0.000150258,11.622
BACMOH_clean_19,-16.5898,2.85421e-07,9.60679
ASANAL_clean_14,-37.5008,0.00441428,89.2983
AVUPIR_clean_h_1,-23.2262,2.95187e-06,44.3099
AWEWOP_clean_12,-29.2266,0.000298654,39.3166
BADHIA_clean_70,-21.2757,2.34445e-07,11.1117
BADHOG_clean_70,-21.6,2.72594e-07,11.0541
AVUPIR_SL_2,-11.1754,1.9051e-09,46.9264
ASINAT_clean_2,-27.4727,0.000240447,91.1726
BADHUM_clean_70,-21.8951,3.23125e-07,11.3865
AWOKED_clean_14,-33.0974,5.76022e-05,39.2245
ATEJOA_clean_2,-47.5051,0.0130254,88.6719
AZIXUD_clean_19,-25.6978,0.000247814,22.8045
AZEBUE_clean_33,-30.2814,0.000656605,26.8739
AXUBOL_clean_160,-33.0063,0.000967462,36.046
AWAJIT_clean_15,-38.2894,0.00583915,53.9424
AWEJIW_clean_2,-31.5446,0.000832471,50.7462
BAKFAV_clean_2,-30.3609,0.000363708,12.9013
AJIGIL_clean_19,-28.181,9.96227e-05,185.823
AYOXUJ_clean_15,-25.421,4.24632e-05,35.6371
AWEJES_clean_58,-25.3783,7.39885e-05,52.2485
AWEDOW_charged_52,-26.5352,0.000108832,52.9183
BACMOH10_clean_19,-19.7146,2.84171e-07,24.5626
AXIPEE03_clean_14,-25.0323,0.000112109,46.2516
BADJIC_clean_15,-25.3206,1.22726e-05,20.8722
AZIMIH_clean_15,-32.2507,0.000466949,29.8377
AMEJOS_charged_2,-35.2699,0.000345927,165.731
AVUDAX_clean_14,-27.2008,0.000227176,64.8911
BAKGAX_clean_62,-27.9099,5.4676e-05,17.187
AWAGOV_clean_85,-36.8853,0.000641163,61.0464
BAKJII_clean_14,-25.6962,0.000379162,16.4685
BALMUW01_clean_2,19.6434,3.81765e-15,10.6087
BAKYIY_clean_63,-25.9056,0.000245747,12.2166
BALMUW_clean_2,14.9558,2.80232e-14,10.6057
AZOHEC_clean_13,-34.0935,0.000708972,35.3117
AVETOM_clean_68,-41.4001,0.0041203,79.2982
AWAHEM_clean_1,-20.7635,1.22558e-05,67.5793
ATAYAX_clean_1,-28.8888,0.000384747,105.754
BAKGIF_clean5b_2,-22.9308,6.95195e-05,24.4238
BAKGIF_clean_2,-22.9308,6.95195e-05,24.6804
BAKGIF_manual_2,-22.9308,6.95195e-05,24.7063
BAEDTA01_clean_104,-47.8499,0.0303804,32.8035
BAKYOE_clean_60,-25.9667,0.000258012,17.7343
BANMAG_clean_66,-18.3884,6.73535e-06,15.9152
AYAWEE_clean_2,-38.3039,0.00309472,52.9094
AWAKEQ_clean_14,-30.8684,0.000327533,71.8349
