Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,time
ADOBAX_118,-29.7833,0.00011596,34.0219
ADOBEB_charged_118,-29.8237,0.000117139,34.0484
ADOBAX_charged_118,-29.7833,0.00011596,34.067
ADOCEC_clean_118,-28.1451,0.000108986,28.8932
ACODUT_clean_164,-47.8001,0.0802149,34.1174
ACAJIZ_clean_15,-27.473,0.000272149,34.3507
ACUTOI_clean_60,-32.4071,0.000801054,34.5396
ADOBOL_clean_118,-30.4926,0.000135404,35.4797
ADOBOL_charged_118,-30.4926,0.000135404,35.502
ACODON_clean_13,-27.912,0.000306084,35.6031
ABAVOP_clean_14,-7.54801,1.591e-09,35.7345
ACAJOF_clean_56,-26.332,0.00016244,36.0114
AFIPAH_clean_2,-27.7342,4.61914e-05,22.0901
AFUPEX_clean_14,-23.9635,9.63601e-05,12.176
AHOKIR_clean_12,-28.1,4.22641e-05,3.56983
ACAKUM_14,-29.5402,0.000106231,39.3365
ADOCAY_charged_118,-30.7379,0.000132623,35.1009
AHOKOX_clean_59,-26.2005,3.59448e-05,3.99772
ADOBUR_charged_118,-30.652,0.000128859,35.3497
acs.inorgchem.6b01416_ic6b01416_si_004_clean_43,-30.779,0.00130433,39.5892
AGUBUA_clean_60,-30.9521,0.000749996,8.11759
ACAKUM_clean_14,-29.5402,0.000106231,40.1268
ADOCIG_charged_118,-30.8565,0.000145004,35.2533
AGABIU_clean_11,-13.4709,8.20041e-06,13.6569
AGARUW_clean_62,-22.396,5.63221e-05,13.5657
ACODED_60,-31.7692,0.0012416,41.0695
ACALIB_clean_14,-25.7984,4.48239e-06,41.4691
AHOJUC_clean_13,4.06192,6.16493e-12,7.85359
AHOKAJ_clean_13,6.41686,2.26476e-12,7.67384
acs.cgd.5b01686_WAHFUJ1434675_clean_14,-28.5043,0.000155245,42.4713
AFOYEB_clean_92,-27.5029,0.000185033,20.0299
AGESIP_clean_14,-12.8624,1.48959e-08,12.1867
acs.cgd.5b01554_VAGNUP1452791_clean_62,-23.4525,6.50882e-05,43.0824
acs.inorgchem.6b01569_ic6b01569_si_002_clean_15,-24.2251,4.65398e-05,43.9328
acscombsci.5b00188_5040209_clean_1,-30.2648,0.00055769,44.0672
acscombsci.5b00188_34903_clean_1,-33.8998,0.00600532,44.4574
acs.inorgchem.5b02378_ic5b02378_si_002_clean_72,-31.8668,3.67723e-05,45.9519
AFOYOK_clean_11,-22.1951,7.92865e-05,24.2707
AHOKIR01_clean_2,-34.0672,0.000128287,13.1609
AGONAM_clean_14,-26.2791,0.000244009,17.1743
AJOTEY_clean_33,-19.9769,2.98701e-05,8.77773
AGIMOU_clean_14,-32.9728,0.000119728,18.6567
AHUTIH_clean_14,-22.4812,1.71895e-06,14.026
ABIYIV_56,-29.9123,6.56421e-05,52.4889
ACIBOE_clean_8,-22.4621,8.90255e-05,53.139
AHEQAH_clean_46,-21.6288,7.42023e-05,20.0856
ALIBUT_clean_229,-25.6835,4.07787e-05,5.46783
ALICAA_clean_229,-24.9246,2.96814e-05,5.31274
ADABUE_clean_2,-33.7711,0.000164478,53.4889
ABIYIV_clean_56,-29.9123,6.5642e-05,53.5033
ALATAK_clean_12,-0.328995,9.62997e-11,7.5796
AHUTIH01_clean_14,-24.4541,3.38512e-06,18.1097
AGAXOV_clean_2,-19.7928,4.90117e-05,27.38
AGONEQ_clean_7,-20.6332,7.66195e-05,24.2491
AGUWUV_clean_2,-27.563,3.02074e-05,25.5612
ADABIS_clean_2,-31.172,1.48452e-05,60.1339
AGAYIQ_clean_15,-34.4931,0.000113288,30.9458
ACECIV_ion_b_14,-36.6217,8.34335e-05,61.3046
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,-29.8279,0.000844332,62.0342
AFENEE_clean_34,-36.827,0.000608914,48.2409
AGUTUS_clean_14,-6.77182,6.92035e-10,31.7267
AFITEP_clean_2,-33.5578,0.00107584,48.2763
AKEDIF_clean_15,-29.8373,0.000981272,23.8882
ALIPEQ_clean_21,-2.10049,2.19548e-10,15.9503
AFEJOK_ion_b_8,-25.8794,0.000274303,52.3762
ALALUU_clean_2,-2.47914,7.48437e-11,22.8371
AKOHEO_clean_14,-19.5224,7.78428e-06,27.1335
AKUHOD01_clean_2,0.535776,1.93998e-11,27.1811
AKUHOD_clean_2,-0.231149,2.54902e-11,27.1147
AJOXAA_clean_14,-26.0768,0.000208454,30.1794
ALALUU01_clean_2,-3.38348,1.23981e-10,26.3493
ALIXUP_clean_56,-16.9094,6.17343e-06,17.9729
ACMPCD_clean_1,-21.7917,9.95867e-06,72.3209
ALUKIC_clean_15,-15.7927,2.76682e-05,17.8446
AMALND_clean_60,-22.3895,1.6989e-06,7.91535
AFOYAW_clean_2,-27.314,0.000263546,54.2508
ALUKOI_clean_15,-15.7876,2.72894e-05,18.2527
ACOLOV_clean_14,-22.2689,0.000111859,76.3538
ALUJUN_clean_2,-34.307,0.00110721,22.9506
ALUKUO_clean_15,-15.8158,2.74111e-05,17.8763
ALUKAU_clean_2,-34.3208,0.000806457,22.7866
ALULAV_clean_15,-15.894,2.76084e-05,18.047
ALAHUS_clean_122,-23.2441,9.39873e-05,35.9369
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,-28.3358,0.000366352,79.3046
acs.cgd.6b00163_UKEBOD1448508_clean_15,-43.564,0.0149672,79.7685
ALIXOJ_clean_14,-21.6246,6.54393e-05,27.6811
AFOVEX_clean_1,-32.1026,0.000303957,60.2454
AFOVAT_clean_1,-31.1157,0.000277939,61.0935
AFOTOF_clean_1,-32.3541,0.000326279,62.0083
AFOTUL_clean_1,-31.9729,0.000298137,62.3885
ALOLIY_clean_15,-15.9329,6.66166e-06,29.5336
AFOVOH_clean_1,-32.0619,0.000300477,62.4768
AFOVIB_clean_1,-31.8985,0.00029775,63.6358
AHAMAY_clean_2,-31.1754,8.89836e-05,54.9468
AFEDIA_clean_2,8.34176,3.74074e-13,75.0454
ACOGAB_clean_2,-32.7409,0.00125901,88.4171
ACOGEF_clean_2,-32.7696,0.00115566,89.0028
AGUVOO_charged_60,-26.6677,0.000168852,59.6152
AJAMEF_clean_15,-37.8599,0.000919924,53.0705
AKOBAF_clean_15,-34.8405,0.00185743,52.6025
AFIXAO_clean_14,-31.5541,0.000351116,75.4506
AGAYOW_clean_15,-31.6858,0.000444824,64.0864
AFIXES_clean_14,-31.7856,0.000340182,75.6785
AKUKUO_clean_2,-31.9898,0.000931304,52.5014
AJUNOK_clean_54,-33.4584,0.000581705,55.16
ANAWIX_clean_15,-26.2694,0.000184153,14.9114
AMOZAE_clean_14,-23.3604,1.86142e-06,20.0395
AMIKOX_clean_54,-1.90436,2.07354e-11,32.2044
AHOBEG_clean_2,-31.3979,0.000291827,68.1617
AMEJIM_charged_148,-24.1547,6.77843e-05,35.7304
AMIWID_clean_14,-35.4673,0.000863845,31.2171
ac403674p_si_001_clean_4,-20.8967,3.57854e-05,103.991
AMIWOJ_clean_14,-35.2358,0.000805318,30.4113
ACOLIP_clean_1,-33.345,0.000732614,104.597
AMIWUP_clean_14,-35.5138,0.00088848,30.5533
ANAWOD_clean_52,-24.4041,0.00013906,21.0584
AMIXAW_clean_14,-35.8936,0.000963073,30.7355
ALIFUY_clean_14,-38.2173,0.00134858,58.7851
AMAFOK_clean_2,-29.9163,0.000898799,42.7173
am301365h_si_002_clean_160,-21.6121,8.68107e-05,49.1303
acscombsci.5b00188_5013797_clean_1,-20.4798,7.58219e-05,114.043
AKUHOD03_clean_1,-0.031981,2.46625e-11,71.625
AHIYOH_clean_61,-32.822,0.0010954,81.9009
AMIZIG_clean_62,-23.8862,5.37196e-05,40.0433
APACAX_clean_122,-27.9901,0.000313966,18.2912
AMOFAK_clean_19,-16.4625,3.52873e-05,40.4506
ANUGOG_clean_15,-18.1332,4.21445e-05,24.1139
AMUFOF_clean_2,-29.1486,0.000205647,38.9196
ALULID_clean_2,-21.9795,7.88352e-05,58.7959
AHUFIU_clean_14,-18.2238,2.55035e-05,84.6543
ADODII_clean_1,-30.0667,0.000760095,113.294
ANOMOG_clean_12,-32.7215,0.000214984,29.0886
AJINOY_clean_2,-14.1197,3.81753e-09,82.51
AKOXIJ_clean_12,-42.6837,0.018371,80.4079
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,-32.5666,0.000440938,122.603
AMUFIZ_clean_2,-23.5049,1.03074e-06,42.5023
AMUFAR_clean_2,-32.1934,0.000174345,43.9654
AJAKON_clean_14,-31.2697,0.000329659,84.7686
ANUGUM_clean_2,-20.6055,8.86623e-05,28.4411
AMUFEV_clean_2,-24.2258,3.42284e-06,44.3264
APARAM_clean_147,-44.2572,0.00604466,25.3092
AQEQES_clean_15,-24.1058,0.000178724,7.40457
APAZOI_clean_15,-27.9232,0.000335179,21.3714
ANONAT_manual_2,-21.0709,8.85083e-05,32.4954
ANOMUM_clean_2,-21.9575,0.000106193,33.8423
ADODOO_clean_1,-30.992,0.0010348,120.324
AKAYIV_clean_13,-20.1803,4.07947e-05,87.5913
ALEQIT_clean_2,-30.3066,0.000254262,81.3135
ADODUU_clean_1,-31.3671,0.00116449,119.396
ADASUV_clean_2,-18.7518,4.35296e-05,129.392
AQALIO_clean_62,1.74225,4.73402e-11,15.7979
APEBED_clean_19,-33.7933,0.00027148,25.1603
AQALOU_clean_62,2.30258,3.01482e-11,16.2338
AQOTIK_clean_123,-28.7103,0.00027199,5.98603
AQOLOJ_clean_221,-35.2938,0.00191445,7.04089
AHEBAS_clean_5,-34.5429,0.00195697,98.5212
AQOMAW_clean_221,-27.8604,0.000210241,7.51568
AQETUM_clean_14,-21.2622,9.48753e-06,11.5307
APAYIB_clean_15,-28.907,0.000565835,30.2712
APAYUN_clean_15,-27.4531,0.000386212,29.2369
APETAS_clean_13,-22.2949,8.11656e-07,24.9122
ALANAD_clean_2,-19.0481,5.47535e-05,88.1151
AQEQIW_clean_14,-24.4272,0.000199174,14.0485
APAYOH_clean_15,-28.7421,0.000529672,30.4711
ACOLUB_clean_2,-26.2753,0.000195386,132.868
ABAVIJ_clean_1,-41.2205,0.00343442,135.056
APAZIC_clean_15,-25.9787,0.000252658,31.2041
AQOLEZ_clean_123,-26.2863,0.000194238,13.0223
ARAFEF_clean_24,-20.8531,8.36465e-05,9.13641
AMUWUB_clean_2,-21.3504,3.23118e-05,56.1745
ARAHIM02_clean_140,-1.7493,6.33122e-11,7.6401
AQMAND_clean_2,0.172019,2.82753e-11,16.7424
APAZEY_clean_15,-27.1467,0.000395574,35.6765
ARAFIJ_clean_24,-22.9318,0.000150566,10.0526
APAZAU_clean_15,-27.4101,0.000422331,36.8828
ARAFOP_clean_24,-28.5024,0.000379246,12.4396
AQETIA_clean_14,-17.9522,1.48797e-07,22.7332
ARAHIM01_clean_87,2.81423,8.59739e-12,13.0274
AFITIT_clean_5,-29.1035,0.000292302,128.222
ARAHIM_clean_87,-1.38894,5.25376e-11,13.1189
AMUCOB_clean_2,-22.6588,4.55323e-07,66.1112
AQAJEI_clean_60,-29.0792,0.000635623,39.0211
ALOLET_charged_159,-21.4468,6.34389e-05,93.3266
ARADEE_clean_15,-22.746,9.65088e-05,17.3352
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,-32.7272,0.00189353,146.817
ARUYUH01_clean_56,-28.9651,0.000118533,8.11075
AQEFUY_clean_15,-20.5543,4.0936e-05,30.8785
ANUGEW_clean_2,-15.5912,2.62456e-05,52.7247
ARUYUH_clean_56,-28.4137,6.5568e-05,8.11274
ANENEN_clean_2,-28.472,0.000269412,59.6083
AQMAND01_clean_2,-2.45604,8.23258e-11,25.3351
AHOZAA_clean_60,-39.5384,0.00658695,113.597
AJAYIT_clean_9,-29.6152,0.000354439,109.922
ARAGOR_clean_15,-25.4335,0.000200789,19.5032
APEBEE_clean_2,-32.7517,0.000776778,45.8268
AQIQAU_clean_15,-22.3257,0.000140795,31.7802
AMOYOR_clean_2,-33.6212,0.00122535,73.6921
AQIQIC_clean_15,-29.6931,0.000596721,31.855
AFUKAP_clean_2,-25.8911,0.000189601,129.267
ASOHUL_clean_62,-20.1208,5.39471e-05,5.85123
ARUYOB_clean_14,-27.5995,6.83996e-05,15.655
AMODUC_clean_1,-16.3977,3.44425e-05,79.0377
AMUXAI_clean_2,-22.7451,3.738e-05,73.7146
AQUDEX_clean_15,-33.8268,7.61014e-05,29.871
AQUDAT_clean_15,-32.9245,4.74671e-05,30.4969
AFOQUI_clean_1,-30.1705,2.47622e-05,139.15
ALURAB_clean_18,-27.9315,0.000278614,96.6826
ACIBIY_clean_2,-28.7481,0.000120731,158.831
AQUDOH_clean_15,-33.4538,6.70138e-05,29.618
ASEKAM_clean_15,-26.4261,0.000144472,12.9213
ALUREF_clean_18,-28.248,0.000298772,98.6196
ASACON_clean_52,-27.0734,0.000227909,22.8913
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,-33.8555,0.000840586,163.37
AMUPOP_clean_15,-35.667,0.000707145,82.6173
ALURIJ_clean_18,-28.7737,0.000364814,100.645
ARUYES_clean_14,-28.7138,0.000442418,28.0327
ANUGIA_clean_1,-17.4926,3.90792e-05,70.3358
ASALAH_clean_19,-36.2476,0.000371287,22.3883
ASEJOZ01_clean_15,-24.6331,1.51809e-05,19.1013
ASEJOZ_clean_15,-24.6262,1.46321e-05,19.1987
ATAFIK_clean_106,-22.2852,0.000110099,13.9875
AQUCOF_clean_7,-19.4127,3.01273e-05,42.4382
AQOSEG_clean_88,-22.7186,0.000108828,43.0244
AGIREP_clean_2,-22.6048,8.78984e-05,137.265
AQUDAS_clean_7,-19.3649,3.00646e-05,41.4933
AJOVEB_clean_2,-26.7333,6.60956e-05,129.595
ASIQIE_clean_86,-23.2588,8.4543e-05,23.881
ASALIP_clean_19,-30.9381,1.64092e-05,28.2173
ASIQEA_clean_86,-23.0765,8.35796e-05,24.1785
ARINUL_clean_117,-36.9842,0.00149315,41.0742
AQODOA_clean_14,-8.43865,7.87853e-10,51.3549
ATIBIO_clean_14,-22.2532,1.40436e-05,15.5296
ATEYED_clean_15,-17.1117,5.19322e-05,17.0976
ASIRUR_clean_14,5.67618,2.30685e-12,28.3491
ASAJOU_clean_12,-33.6506,0.000430691,36.8717
AQUCUM_clean_2,-18.7402,3.09236e-05,51.113
AQUCOG_clean_2,-18.8003,3.04513e-05,52.0202
ATOTIM_clean_63,-32.4386,0.000478659,11.2572
ATOTIM_manual_63,-32.4386,0.000478659,11.2604
AQUDIB_clean_2,-18.7995,2.9762e-05,51.1988
ARIBOS_clean_14,47.1698,2.70288e-20,48.2591
AROFET_clean_2,-24.2287,0.000112332,48.122
ATOGEV_clean_14,-25.4252,0.00010339,15.115
ATIRUS_clean_15,-22.7937,2.59262e-06,17.5142
ATIXUX_clean_68,-33.051,0.000710875,17.1136
ATIBAG_clean_14,-27.6169,6.80875e-05,25.7544
ATIBOU01_clean_14,-26.8181,7.99636e-05,24.89
ATOWIQ_clean_12,-20.5541,6.92063e-05,18.4415
ATIBOU02_clean_14,-26.722,7.85616e-05,25.4448
ATOWOW_clean_12,-19.8697,6.25145e-05,18.3852
ASUKEE_clean_70,-40.4019,0.00278281,35.2968
ASUKEE01_clean_70,-40.5406,0.0028589,35.4268
AMUWIP_charged_34,-23.3791,0.00010288,106.693
ATIBOU_clean_14,-27.2731,5.89614e-05,25.9943
AMIMAL_clean_14,-35.4193,0.00110468,118.361
ANIDIL_clean_15,-30.2495,0.000136916,97.2672
ATICAH_clean_14,-26.9085,7.79638e-05,25.0614
AMIMEP_clean_9,-36.0326,0.00117907,117.87
ALUJEX_clean_2,-27.8201,0.000330197,135.65
AMILUE_clean_9,-35.4671,0.00110924,119.361
ATIBUA_clean_14,-28.1638,7.04691e-05,26.1772
AMILOY_clean_14,-35.4985,0.00113171,120.27
ATICEL_clean_14,-26.6502,6.20946e-05,25.6179
ASUBIB_clean_2,-27.3384,0.000330704,41.8578
ARINOF_clean_2,-34.8796,0.000557292,61.2142
ASECUY_clean_15,-24.2404,4.13448e-05,48.5542
ANEHEI_clean_2,-31.486,0.000357819,107.328
ATEZAC_clean_15,-21.5783,8.81436e-05,37.4648
AQIXUU_clean_2,-48.2354,0.052078,74.5208
AVIHOE_clean_91,-25.1174,0.000186078,9.17799
ASALOV_clean_9,-40.4554,0.00297853,55.2738
AVEROJ_clean_4,-22.9156,7.64896e-05,17.4087
ATIXAE_clean_14,-25.1552,9.58127e-05,34.9352
APEBUU_clean_15,-32.3823,0.000379963,94.6124
AQEFOS_clean_2,-21.0332,1.49126e-05,87.0837
ATUXIY_clean_15,-29.3887,0.000416217,30.7352
AVIHIY_clean_78,-24.8597,0.000173775,14.3365
ARUDAU_clean_2,-37.0759,0.00485297,69.4622
AMIXEA_clean_1,-36.1819,0.00103242,126.242
AHINIP_clean_4,-36.2027,0.000875344,168.722
AVAQIX01_clean_61,-35.4752,0.00199836,25.3035
AVAQIX_clean_61,-34.9036,0.00182513,25.3072
ARUCUN_clean_2,-37.5685,0.00491087,71.1558
AVIVEG_clean_141,-30.0479,0.000169492,14.6539
AVIVAC_clean_141,-30.2557,0.000169661,14.9796
AVIVOQ_clean_141,-27.9842,0.000148028,14.4597
AVIVIK_clean_141,-29.4457,0.000165741,14.5705
ATEZIK_clean_15,-23.1692,0.000143419,45.8832
AVITUU_clean_141,-26.4313,0.000106961,15.5909
AVETAY_clean_122,-28.647,0.0003913,18.4484
ATEZEG_clean_15,-24.8593,0.000222022,47.6961
ARUCOH01_clean_14,-35.6159,0.00353132,73.4199
AVIVUW_clean_141,-28.8771,0.00013677,14.5996
ASOVEL_clean_19,-27.8036,0.00040109,57.5567
AVEQID_clean_14,-19.8701,9.51634e-05,24.7807
AVETEC_clean_122,-28.9333,0.000396617,19.6134
AVEMOE_clean_33,-27.1396,3.16709e-06,30.1245
ATULIM_clean_32,-36.0822,0.00171202,40.0366
ATEXII_clean_19,-35.0213,0.000356062,54.861
AVELOD_clean_118,-26.0603,0.00017939,33.5763
AVIPOL_clean_14,-24.334,0.000227314,23.3929
AVELUJ_clean_118,-26.7403,0.000204105,33.0188
ASAHEJ_clean_2,-18.9566,1.04869e-05,72.533
AVEMAQ_clean_118,-25.7062,0.00017381,33.1175
AFITUF_clean_4,-28.0661,0.000163575,196.579
AVESOL_clean_14,-25.143,0.000248556,29.7678
ASUJIJ_clean_14,-37.0318,0.000631161,62.5076
AVAGUB_clean_86,-26.6551,2.91206e-05,38.9239
AVAGIP_clean_88,-32.5222,0.000273792,40.0057
ASOYOY_clean_80,-25.7465,0.00018243,65.7575
AVAGOV_clean_88,-32.3431,0.000297022,40.0438
AVESUR_clean_56,-23.9964,0.000156485,31.2419
AVUJIL_clean_14,27.5512,2.94215e-16,20.2629
ARUYES_14,532.5,5.61932e-107,82.0939
AVEVEE_clean_2,-26.183,1.94399e-05,33.7224
AWOFOI_clean_14,-24.0564,8.24657e-05,12.6471
AXAQAT_clean_8,-9.99727,2.3225e-09,11.0304
ASADAA_clean_2,-27.8865,0.000258324,84.3826
AVIPAX_clean_14,-27.2123,0.000315349,35.4063
AWUPAL_clean_58,-14.3604,2.54114e-05,13.2714
AXIGAR_clean_9,-18.1353,1.45378e-05,11.7238
AVIMIC_clean_15,-28.7767,0.00027769,36.7567
AXAWUT_clean_60,-25.0846,2.34309e-06,12.4704
AWUPOZ_clean_58,-14.747,2.70733e-05,13.6898
AXUDII04_clean_225,-21.8798,9.03841e-07,2.30953
ASAMUE_clean_61,-27.9071,4.92647e-05,82.6506
AMAGAX_clean_2,-28.2967,0.000585819,162.017
AWEGEP_clean_62,-22.7879,2.01373e-05,22.9351
AXOCAT_clean_14,-14.4348,2.66859e-08,12.2001
ARUJED_clean_14,-32.5059,4.28474e-05,93.8573
AHIYUN_clean_15,-54.8691,1.22008,195.934
AFUKIX_clean_2,-24.3698,0.000127021,204.337
ANENIR_clean_1,-29.2611,0.000352996,143.429
AYUPOZ_clean_76,-14.5391,6.01756e-08,6.68246
AXAFAG_clean_14,-17.5406,8.31248e-06,22.5507
ATUXOE_clean_2,-32.7902,0.000110745,65.0307
ATOXEN_clean_2,-34.2691,0.000346265,67.0894
AQEGUY_clean_2,-33.4944,0.00170361,119.95
AVALEO_clean_15,19.8406,2.04524e-15,59.8993
AZAFIS_clean_2,-27.7694,0.000102735,10.8368
ATUXUK_clean_2,-32.8183,9.48163e-05,66.3008
ATUYAR_clean_2,-33.235,9.77063e-05,65.3866
ATIJUJ_manual_1,-17.3677,1.12881e-05,74.6667
ATIJUJ_clean5b_1,-17.3677,1.12881e-05,76.469
ASOSUY_clean_6,-27.7149,0.000377046,93.1073
AXIPEE01_clean_15,-23.1907,5.94057e-05,27.1918
AWASAU_clean_14,-27.2029,3.72815e-05,38.881
AXUPEO_clean_2,-35.287,0.00402668,17.0843
AWIBAL_clean_2,-33.6205,0.000949302,36.2909
AZAWAZ_clean_2,-15.9095,3.38665e-07,12.4197
AQERUL_clean_135,-49.7709,0.310044,125.114
AXIPEE_clean_15,-25.4579,8.05083e-05,29.8708
AXOCEW_clean_13,-40.6675,0.00231519,28.9224
AVEHAM_clean_14,-32.7168,0.000237,69.3011
AXINEA_clean_70,-37.2661,0.00282622,33.5239
AXINIF_clean_62,-26.5495,0.000199692,33.9214
AVIMOI_clean_14,-31.282,0.00081533,60.7369
AWAGEL_clean_13,-22.7496,9.63641e-05,50.6852
AZEWEH_clean_2,-30.1733,1.39848e-05,16.0482
BAFHAU_clean_97,-12.7199,4.55879e-06,1.73906
AVIMUO_clean_14,-30.3791,0.000338401,62.6128
AZIVAI_clean_94,-20.6116,0.000149739,14.7345
AXIMUP_clean_14,-25.0798,0.000154541,38.9034
ASANAL_clean_14,-37.0267,0.00390052,109.174
AVUPIR_clean_h_1,-24.3582,5.45717e-06,54.5587
BACMOH_clean_19,-16.7199,1.61352e-07,12.1142
AWEWOP_clean_12,-27.1447,0.000181188,49.6564
BADHIA_clean_70,-21.556,2.23858e-07,13.4986
BADHOG_clean_70,-21.8833,2.56627e-07,13.5761
AWOKED_clean_14,-32.8081,3.03061e-05,45.7638
AVUPIR_SL_2,-11.3541,1.60241e-09,57.4994
BADHUM_clean_70,-22.1312,2.81127e-07,13.62
ATEJOA_clean_2,-46.1843,0.0101118,105.638
AMEJOS_charged_2,-34.9534,0.000268169,195.434
AJIGIL_clean_19,-27.1846,0.000118365,226.245
AWAJIT_clean_15,-38.0548,0.00495802,63.7294
AZIXUD_clean_19,-25.0218,0.000199267,27.7248
AZEBUE_clean_33,-30.1031,0.000509228,33.4478
AXUBOL_clean_160,-30.3443,0.000479497,44.1243
ASINAT_clean_2,-25.8473,0.000150673,121.01
AWEJIW_clean_2,-31.301,0.000621332,63.6269
AYOXUJ_clean_15,-24.4801,4.93298e-05,44.5571
AWEDOW_charged_52,-25.4547,0.000125375,66.4103
BAKFAV_clean_2,-30.0083,0.000202833,16.9364
BADJIC_clean_15,-23.2588,6.29505e-06,26.3503
BACMOH10_clean_19,-19.7079,1.62654e-07,30.6499
AWEJES_clean_58,-23.8483,7.33388e-05,67.8386
AXIPEE03_clean_14,-24.5855,7.07716e-05,57.6606
AZIMIH_clean_15,-31.8164,0.000179863,36.4992
AWAGOV_clean_85,-35.4303,0.000544371,73.8609
BAKGAX_clean_62,-28.1534,5.44844e-05,20.8441
AVUDAX_clean_14,-26.8368,0.000229885,81.1231
BAKJII_clean_14,-25.495,0.000326416,19.8251
BALMUW01_clean_2,20.3668,2.80916e-15,12.871
BALMUW_clean_2,15.559,2.22476e-14,12.5969
BAKYIY_clean_63,-24.9421,0.000334029,14.5389
AZOHEC_clean_13,-33.6118,0.000511548,43.5579
AVETOM_clean_68,-40.9186,0.00346534,97.2086
AWAHEM_clean_1,-19.7409,1.18013e-05,84.5981
BAKGIF_clean_2,-21.9761,8.07576e-05,30.8982
BAKGIF_clean5b_2,-21.9761,8.07576e-05,30.9001
BAEDTA01_clean_104,-47.7045,0.0123798,39.4194
BAKGIF_manual_2,-21.9761,8.07576e-05,30.7703
BAKYOE_clean_60,-25.2451,0.000308061,21.9381
AYAWEE_clean_2,-37.8978,0.00252027,62.6723
BANMAG_clean_66,-17.8362,1.17801e-05,20.036
AWAKEQ_clean_14,-30.5012,0.000393541,88.3858
