Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,time
ACALIB_clean_14,-25.7208,4.47471e-06,46.4749
AHOJUC_clean_13,4.21989,7.52351e-12,8.5978
AHOKAJ_clean_13,6.09896,3.63749e-12,8.58429
AGESIP_clean_14,-12.4914,1.15077e-08,13.6042
acs.cgd.5b01554_VAGNUP1452791_clean_62,-23.4342,6.82037e-05,47.3278
acs.inorgchem.6b01569_ic6b01569_si_002_clean_15,-24.0364,4.53293e-05,47.6403
acs.cgd.5b01686_WAHFUJ1434675_clean_14,-28.3533,0.000135178,47.6976
acscombsci.5b00188_34903_clean_1,-33.8666,0.00536887,49.8645
acscombsci.5b00188_5040209_clean_1,-30.1669,0.000570052,49.8873
acs.inorgchem.5b02378_ic5b02378_si_002_clean_72,-31.8694,3.03454e-05,51.2488
AFOYOK_clean_11,-22.3605,8.92537e-05,27.207
AHOKIR01_clean_2,-34.4077,0.000132838,14.6867
AJOTEY_clean_33,-19.9743,2.92504e-05,9.81768
AGONAM_clean_14,-26.4459,0.000214355,19.5235
AGIMOU_clean_14,-32.7691,0.000105936,20.2952
ADABUE_clean_2,-33.7411,0.000154303,58.2134
ABIYIV_56,-29.9485,6.21848e-05,58.2337
AHUTIH_clean_14,-22.657,1.97539e-06,15.9899
ABIYIV_clean_56,-29.9485,6.21848e-05,58.9186
ALIBUT_clean_229,-25.3028,3.56434e-05,6.19295
ALICAA_clean_229,-24.4655,2.47463e-05,6.05344
AHEQAH_clean_46,-21.5103,7.70208e-05,22.9343
ACIBOE_clean_8,-22.6333,7.83989e-05,59.8021
ALATAK_clean_12,-0.262103,9.2223e-11,8.61465
AHUTIH01_clean_14,-24.4729,3.71137e-06,20.518
AGONEQ_clean_7,-20.6521,6.85019e-05,27.1501
AGAXOV_clean_2,-19.8106,4.17682e-05,30.9458
AGUWUV_clean_2,-27.8864,3.3865e-05,28.0651
ADABIS_clean_2,-31.1156,9.94598e-06,65.3619
AGAYIQ_clean_15,-34.1567,5.58766e-05,33.9484
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,-29.7141,0.000745042,67.6518
AFENEE_clean_34,-36.962,0.000622761,51.5903
ACECIV_ion_b_14,-36.5568,7.82853e-05,68.2789
AGUTUS_clean_14,-6.69686,5.84352e-10,35.0202
ALIPEQ_clean_21,-2.0935,1.47216e-10,17.473
AFITEP_clean_2,-33.7163,0.00105681,53.8388
AKEDIF_clean_15,-29.1719,0.000756129,27.2219
AFEJOK_ion_b_8,-25.8675,0.00027342,58.826
ALALUU_clean_2,-2.78132,1.28154e-10,25.6129
AKOHEO_clean_14,-19.6685,7.709e-06,29.8055
AKUHOD01_clean_2,0.0304969,2.42091e-11,30.3643
ALALUU01_clean_2,-3.76953,1.77818e-10,29.4351
AJOXAA_clean_14,-26.0644,0.000189356,33.0225
AKUHOD_clean_2,-1.04116,4.13286e-11,30.3786
ALIXUP_clean_56,-16.8993,6.5707e-06,20.0994
ACMPCD_clean_1,-21.7598,9.00916e-06,79.5992
ALUKIC_clean_15,-15.8998,2.59906e-05,20.0472
AMALND_clean_60,-22.6445,2.58682e-06,8.84481
ALUKOI_clean_15,-15.9134,2.57338e-05,20.225
AFOYAW_clean_2,-27.4353,0.000257314,60.5482
ALUKUO_clean_15,-15.9398,2.58254e-05,19.8074
ALUJUN_clean_2,-34.2351,0.00103686,25.4255
ALULAV_clean_15,-16.0041,2.59574e-05,19.7973
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,-28.5439,0.000350756,86.3597
ALAHUS_clean_122,-23.2334,8.43515e-05,38.7013
ALUKAU_clean_2,-34.1449,0.000737561,25.3545
ACOLOV_clean_14,-22.1276,9.84616e-05,87.2536
acs.cgd.6b00163_UKEBOD1448508_clean_15,-43.4668,0.0110597,88.6525
ALIXOJ_clean_14,-21.4944,6.13194e-05,30.7602
AFOTOF_clean_1,-33.2106,0.000516976,69.1708
AFOVEX_clean_1,-32.7708,0.000471445,67.7072
AFOTUL_clean_1,-32.8366,0.00046876,68.4915
AFOVAT_clean_1,-31.5782,0.000382462,68.9721
AFOVOH_clean_1,-32.9572,0.000475916,68.7907
ALOLIY_clean_15,-16.1175,7.34281e-06,33.2837
AFOVIB_clean_1,-33.07,0.000490406,70.7528
ACOGAB_clean_2,-32.774,0.00110072,95.5164
AHAMAY_clean_2,-31.2695,0.000104318,60.0466
ACOGEF_clean_2,-32.7502,0.000966101,96.878
AFEDIA_clean_2,8.3001,5.16103e-13,82.8761
AJAMEF_clean_15,-37.7966,0.000763934,57.9793
AGUVOO_charged_60,-26.886,0.000172955,66.8735
AFIXAO_clean_14,-31.5241,0.000338336,82.2922
AGAYOW_clean_15,-31.5833,0.0004313,70.3041
AFIXES_clean_14,-31.7874,0.000327493,84.3766
AKOBAF_clean_15,-34.5879,0.00159823,59.6226
AJUNOK_clean_54,-33.2675,0.000473114,61.3102
AKUKUO_clean_2,-31.8638,0.000846147,59.6098
AMOZAE_clean_14,-23.4441,1.49816e-06,21.8494
ANAWIX_clean_15,-26.4632,0.000197061,16.3405
AHOBEG_clean_2,-31.4087,0.000252647,74.2811
AMIKOX_clean_54,-1.36374,1.8862e-11,35.8557
AMIWID_clean_14,-35.6601,0.000886096,34.1999
AMEJIM_charged_148,-24.4977,7.02402e-05,39.7153
AMIWOJ_clean_14,-35.4473,0.000843297,33.5355
ac403674p_si_001_clean_4,-21.1869,3.9917e-05,116.55
ACOLIP_clean_1,-33.3868,0.000786364,116.893
AMIWUP_clean_14,-35.6937,0.000904629,33.9548
ANAWOD_clean_52,-24.7076,0.000141029,23.6257
AMIXAW_clean_14,-36.08,0.000989492,34.3228
ALIFUY_clean_14,-38.3861,0.00120822,65.1204
AMAFOK_clean_2,-29.9459,0.000871627,47.4391
am301365h_si_002_clean_160,-21.0229,7.78732e-05,53.3964
acscombsci.5b00188_5013797_clean_1,-20.5007,7.00129e-05,126.89
AKUHOD03_clean_1,-0.0188969,2.50896e-11,80.2733
APACAX_clean_122,-27.9056,0.000253849,19.725
AHIYOH_clean_61,-32.813,0.00125335,91.6278
AMIZIG_clean_62,-23.7782,5.54547e-05,43.8507
AMOFAK_clean_19,-16.6392,3.31724e-05,44.9118
ALULID_clean_2,-21.9772,7.82392e-05,64.3247
ADODII_clean_1,-30.0951,0.000749787,124.99
ANUGOG_clean_15,-18.1821,3.9088e-05,27.712
AMUFOF_clean_2,-28.9079,0.000151274,43.4182
AKOXIJ_clean_12,-43.0099,0.0203667,88.0097
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,-31.7544,0.000293636,134.674
AJAKON_clean_14,-31.7492,0.00041113,92.2671
ANOMOG_clean_12,-31.2717,0.000150638,32.8931
AJINOY_clean_2,-13.8578,3.79114e-09,92.248
AMUFIZ_clean_2,-23.4661,9.76399e-07,47.3107
AHUFIU_clean_14,-18.1092,2.5862e-05,97.0363
AQEQES_clean_15,-24.0788,0.000152402,8.00413
AMUFAR_clean_2,-31.9882,0.000118793,50.2493
APARAM_clean_147,-44.1668,0.00498643,28.2396
AMUFEV_clean_2,-24.2711,3.12001e-06,49.0605
ANONAT_manual_2,-21.2357,8.22698e-05,35.2365
ANUGUM_clean_2,-20.5775,7.50284e-05,31.9004
ANOMUM_clean_2,-22.1641,0.000102314,36.6893
APAZOI_clean_15,-28.1984,0.000330557,23.9542
AQALIO_clean_62,1.20076,5.22995e-11,17.3099
ADODOO_clean_1,-31.0077,0.00100968,134.379
ALEQIT_clean_2,-30.3524,0.000269764,90.6015
AQOTIK_clean_123,-29.296,0.000356361,6.84546
AQALOU_clean_62,2.63314,2.53543e-11,17.9428
AQOLOJ_clean_221,-35.0163,0.00246944,7.76808
APEBED_clean_19,-33.889,0.000214661,28.181
AHEBAS_clean_5,-34.5195,0.00172092,109.57
AKAYIV_clean_13,-20.1445,4.4887e-05,100.552
AQOMAW_clean_221,-28.8694,0.000292965,8.39521
APAYIB_clean_15,-28.939,0.000492188,33.9379
APAYOH_clean_15,-28.7516,0.00046101,33.5732
AQETUM_clean_14,-21.4717,8.97665e-06,13.0514
ADODUU_clean_1,-31.3897,0.0011364,135.884
AQEQIW_clean_14,-24.5999,0.000184222,15.4447
APETAS_clean_13,-22.2762,7.52146e-07,28.0557
ADASUV_clean_2,-18.3063,3.62988e-05,146.984
APAYUN_clean_15,-27.5044,0.000345188,33.0611
ACOLUB_clean_2,-26.1531,0.000188838,147.724
ALANAD_clean_2,-18.9608,4.76801e-05,100.485
ABAVIJ_clean_1,-41.1894,0.00274782,151.618
AQOLEZ_clean_123,-26.6773,0.000244589,14.9557
APAZIC_clean_15,-25.8728,0.000226933,35.6022
AMUWUB_clean_2,-20.7969,2.88455e-05,61.5403
AQMAND_clean_2,-0.329679,4.10466e-11,18.7009
ARAHIM02_clean_140,-1.33476,6.94663e-11,8.43017
ARAFEF_clean_24,-21.1017,9.09382e-05,10.4286
APAZAU_clean_15,-27.3725,0.000381042,40.8747
APAZEY_clean_15,-27.0518,0.000355412,40.2678
ARAFIJ_clean_24,-22.7927,0.000141508,11.3099
AQETIA_clean_14,-17.9839,1.26883e-07,24.7275
AMUCOB_clean_2,-22.9679,2.31742e-07,71.9868
ARAFOP_clean_24,-28.4611,0.000326081,14.0838
ARAHIM01_clean_87,2.76185,1.48643e-11,14.8593
ARAHIM_clean_87,-1.20113,6.92668e-11,14.4451
ANENEN_clean_2,-28.3732,0.000262856,65.5381
AJAYIT_clean_9,-29.5329,0.000357258,118.938
AQEFUY_clean_15,-20.7933,4.01788e-05,33.9272
AQAJEI_clean_60,-28.9395,0.000560264,43.2707
AQMAND01_clean_2,-2.5943,1.05201e-10,27.8458
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,-32.7106,0.00183448,162.966
ARUYUH01_clean_56,-28.8421,0.000101298,8.95768
ARUYUH_clean_56,-28.467,5.95451e-05,8.9339
ALOLET_charged_159,-21.444,6.86418e-05,105.028
ARADEE_clean_15,-22.9022,9.60576e-05,20.1097
ANUGEW_clean_2,-16.099,2.51959e-05,60.4375
AFITIT_clean_5,-28.8795,0.000288201,147.309
AHOZAA_clean_60,-39.5136,0.00675419,126.349
AMOYOR_clean_2,-33.5853,0.00118258,80.1317
AFUKAP_clean_2,-25.7871,0.000182608,142.294
ARAGOR_clean_15,-25.5476,0.000190066,22.2605
AQIQAU_clean_15,-21.859,0.000117689,35.218
APEBEE_clean_2,-33.0416,0.000850459,51.3167
AQIQIC_clean_15,-29.5666,0.000476571,35.7478
ARUYOB_clean_14,-27.6059,6.00575e-05,17.6871
ASOHUL_clean_62,-20.1154,5.00041e-05,6.53869
ALURAB_clean_18,-28.1846,0.000291643,105.198
AFOQUI_clean_1,-30.0993,2.84898e-05,152.364
AQUDAT_clean_15,-32.5646,3.09071e-05,32.7622
AMUXAI_clean_2,-22.6393,3.94546e-05,82.4506
AMODUC_clean_1,-16.4924,3.18162e-05,89.4986
AQUDEX_clean_15,-33.5442,5.273e-05,33.9594
ALUREF_clean_18,-28.531,0.000314854,108.207
ASEKAM_clean_15,-26.6583,0.00015937,14.5105
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,-33.7552,0.000873481,177.311
AQUDOH_clean_15,-33.2366,4.82024e-05,33.7047
ACIBIY_clean_2,-28.6953,9.75196e-05,179.377
ALURIJ_clean_18,-29.0567,0.000381555,110.036
ASACON_clean_52,-27.0532,0.000214162,25.0418
ASALAH_clean_19,-36.1344,0.000311418,23.9774
ASEJOZ01_clean_15,-24.4509,1.26869e-05,20.7112
ASEJOZ_clean_15,-24.444,1.22722e-05,20.7967
AMUPOP_clean_15,-35.428,0.000548367,92.5565
AQUCOF_clean_7,-20.1954,3.87994e-05,45.3938
ARUYES_clean_14,-28.7203,0.000436164,31.9453
AQOSEG_clean_88,-22.8048,0.000110842,47.0751
ANUGIA_clean_1,-17.4246,3.47747e-05,80.117
ATAFIK_clean_106,-22.3459,0.000104225,15.7635
AJOVEB_clean_2,-26.759,6.60156e-05,143.738
AGIREP_clean_2,-22.3287,7.49276e-05,154.448
AQUDAS_clean_7,-20.1562,3.89221e-05,47.1052
ASIQIE_clean_86,-23.2809,8.06554e-05,26.6696
ASALIP_clean_19,-31.0196,1.44027e-05,31.6563
ASIQEA_clean_86,-23.1782,7.88221e-05,27.1006
ARINUL_clean_117,-37.0939,0.00154948,44.706
ATEYED_clean_15,-17.3993,4.57416e-05,18.6967
ATIBIO_clean_14,-22.1605,9.6914e-06,17.4309
AQODOA_clean_14,-8.25517,7.57765e-10,58.4207
ASIRUR_clean_14,5.96095,2.51927e-12,31.3681
AQUCUM_clean_2,-18.7524,3.20278e-05,56.1174
ASAJOU_clean_12,-33.4191,0.000362678,40.2372
AQUCOG_clean_2,-18.8058,3.16288e-05,58.5591
ATOTIM_clean_63,-32.0833,0.000334386,12.7044
ATOTIM_manual_63,-32.0833,0.000334385,12.5433
AQUDIB_clean_2,-18.8073,3.10114e-05,57.6586
AROFET_clean_2,-23.9153,0.00010705,53.2287
ARIBOS_clean_14,47.0894,2.22288e-20,54.5608
ATOGEV_clean_14,-25.3721,8.01848e-05,16.861
ATIRUS_clean_15,-23.0272,4.10541e-06,19.271
ATIXUX_clean_68,-32.7863,0.000446152,19.6223
ATIBOU01_clean_14,-26.7585,6.2488e-05,27.3886
ATIBAG_clean_14,-27.6355,5.60325e-05,28.9005
ATIBOU02_clean_14,-26.6626,6.11829e-05,28.4084
ANIDIL_clean_15,-30.1533,0.000135911,106.423
ATOWIQ_clean_12,-20.7034,7.44109e-05,20.5707
ATICAH_clean_14,-26.8866,6.24408e-05,27.3265
ASUKEE01_clean_70,-40.2924,0.00232632,40.1116
ASUKEE_clean_70,-40.142,0.00225598,39.2142
ATOWOW_clean_12,-20.0252,6.84655e-05,20.5413
AMILUE_clean_9,-35.3179,0.00095334,131.486
ATIBOU_clean_14,-27.2721,4.89872e-05,29.5511
ATICEL_clean_14,-26.6402,4.92898e-05,27.482
ATIBUA_clean_14,-28.131,5.75761e-05,29.2015
ANEHEI_clean_2,-32.0602,0.000403454,114.085
AMIMEP_clean_9,-35.9137,0.00102965,132.125
AMIMAL_clean_14,-35.2607,0.000945836,133.225
AMUWIP_charged_34,-23.0581,8.18294e-05,120.841
ASUBIB_clean_2,-27.4494,0.000310627,45.6822
ALUJEX_clean_2,-27.9161,0.000304012,152.619
AMILOY_clean_14,-35.4646,0.00104092,136.633
ASECUY_clean_15,-24.0868,4.38027e-05,52.7868
AQIXUU_clean_2,-47.8647,0.0361374,80.5775
ARINOF_clean_2,-34.6283,0.000454846,69.416
ATEZAC_clean_15,-21.3418,7.44702e-05,41.6585
AVIHOE_clean_91,-25.0478,0.000170258,10.3259
AHINIP_clean_4,-36.2864,0.000854066,183.584
AVEROJ_clean_4,-22.9787,6.90014e-05,19.2403
ASALOV_clean_9,-40.5902,0.00283749,62.3203
ATIXAE_clean_14,-24.7687,8.40826e-05,38.3697
AMIXEA_clean_1,-36.3665,0.00106219,137.977
AQEFOS_clean_2,-21.0731,1.48811e-05,96.764
APEBUU_clean_15,-32.1529,0.000335168,105.988
AVIHIY_clean_78,-24.8082,0.00015619,16.4628
AVAQIX01_clean_61,-35.381,0.00182407,28.0153
ATUXIY_clean_15,-29.338,0.000330903,34.4808
AVAQIX_clean_61,-34.8043,0.00167637,28.0905
ARUDAU_clean_2,-36.792,0.00413163,75.9269
ARUCUN_clean_2,-37.4054,0.00440809,78.9922
AVITUU_clean_141,-25.119,7.51693e-05,17.1128
AVIVAC_clean_141,-27.7244,9.39714e-05,16.4929
AVIVEG_clean_141,-27.8907,0.00010042,16.437
AVIVOQ_clean_141,-26.8226,0.000103434,15.5669
AVETAY_clean_122,-28.5835,0.000317306,21.0351
AVIVIK_clean_141,-27.3652,9.57128e-05,16.4313
AVETEC_clean_122,-28.8236,0.000343152,21.0543
AVIVUW_clean_141,-26.6447,8.00073e-05,16.4348
ATEZIK_clean_15,-22.8514,0.000117479,52.5884
AVEQID_clean_14,-20.1129,8.67873e-05,27.9721
ARUCOH01_clean_14,-35.2928,0.00314807,82.9821
ATEZEG_clean_15,-24.5491,0.000179158,54.8685
ASOVEL_clean_19,-27.7355,0.000399771,65.5131
ATEXII_clean_19,-35.1318,0.000343183,59.8063
AFITUF_clean_4,-28.0081,0.000169481,215.416
ASUJIJ_clean_14,-37.0157,0.000446183,67.0708
ATULIM_clean_32,-36,0.00148223,44.8037
AVIPOL_clean_14,-24.2494,0.000212229,26.0033
AVELOD_clean_118,-25.9171,0.000172774,36.5783
AVEMOE_clean_33,-27.4253,3.1243e-06,34.3793
AVEMAQ_clean_118,-25.8617,0.00017903,36.6702
AVELUJ_clean_118,-26.5948,0.000200028,36.7322
AVESOL_clean_14,-25.1929,0.000220557,32.447
ASAHEJ_clean_2,-19.0657,1.07635e-05,80.9149
AVAGUB_clean_86,-26.4865,2.82763e-05,42.5464
AVAGIP_clean_88,-32.5286,0.000266982,44.6288
ASOYOY_clean_80,-25.5077,0.00016342,73.8769
AVAGOV_clean_88,-32.3736,0.000295853,44.8775
AVESUR_clean_56,-23.9457,0.000137603,35.1362
AVUJIL_clean_14,27.8189,1.95929e-16,22.6822
ARUYES_14,532.991,5.86674e-107,92.2414
AVEVEE_clean_2,-26.1396,1.65527e-05,36.7809
AWOFOI_clean_14,-24.1873,8.43386e-05,13.8851
AXAQAT_clean_8,-9.76368,1.14878e-09,12.3208
AVIPAX_clean_14,-27.3603,0.000310551,39.0694
AVIMIC_clean_15,-28.829,0.000304349,41.0604
AXAWUT_clean_60,-24.8087,3.55635e-06,14.2952
ASADAA_clean_2,-27.863,0.000233558,93.8232
AXIGAR_clean_9,-18.0832,1.39004e-05,13.1717
AWUPAL_clean_58,-14.3004,2.38219e-05,14.8989
AWUPOZ_clean_58,-14.6587,2.52338e-05,15.3608
AXUDII04_clean_225,-24.5777,1.54673e-05,2.48307
AWEGEP_clean_62,-22.6935,1.70477e-05,25.1863
AMAGAX_clean_2,-28.2361,0.000558034,181.12
AXOCAT_clean_14,-14.6255,2.6746e-08,13.5952
ASAMUE_clean_61,-27.7615,4.41771e-05,93.9215
AFUKIX_clean_2,-24.114,0.000121907,226.674
ANENIR_clean_1,-29.1459,0.000349637,160.985
ARUJED_clean_14,-32.5792,4.3889e-05,106.654
AVALEO_clean_15,19.8233,2.06403e-15,63.5263
AHIYUN_clean_15,-54.602,1.04533,222.273
AXAFAG_clean_14,-17.539,6.4361e-06,25.3069
AYUPOZ_clean_76,-14.5015,8.23438e-08,7.54388
AQEGUY_clean_2,-33.3882,0.0015821,133.244
ATUXUK_clean_2,-32.4687,6.81609e-05,72.1126
ATUXOE_clean_2,-32.488,8.12613e-05,72.9638
ATIJUJ_clean5b_1,-17.0305,1.0808e-05,81.3285
ATIJUJ_manual_1,-17.0305,1.08081e-05,81.3318
ATOXEN_clean_2,-34.1946,0.000324851,76.367
ATUYAR_clean_2,-32.841,6.78329e-05,71.083
AZAFIS_clean_2,-27.6728,0.000113956,12.4733
ASOSUY_clean_6,-27.5706,0.000273102,102.508
AXIPEE01_clean_15,-23.2216,5.56777e-05,29.7825
AQERUL_clean_135,-49.5551,0.255457,136.269
AXUPEO_clean_2,-35.442,0.00474834,19.0871
AWASAU_clean_14,-27.2857,3.89884e-05,44.3022
AWIBAL_clean_2,-33.4916,0.000739684,40.5764
AZAWAZ_clean_2,-16.0238,3.2751e-07,13.6796
AXIPEE_clean_15,-25.4053,7.93418e-05,33.4995
AXINEA_clean_70,-37.1796,0.00200362,36.5337
AXOCEW_clean_13,-41.1188,0.00330325,32.3202
AXINIF_clean_62,-26.2285,0.000175797,37.2306
AVEHAM_clean_14,-32.6628,0.000195456,77.6284
AVIMOI_clean_14,-31.2043,0.000792757,67.5842
BAFHAU_clean_97,-13.2776,4.84632e-06,1.97233
AZEWEH_clean_2,-30.1913,1.56833e-05,17.9563
AWAGEL_clean_13,-22.8567,0.00010047,57.6408
AVUPIR_clean_h_1,-23.9774,3.75876e-06,59.186
ASANAL_clean_14,-37.1951,0.0039292,118.892
AZIVAI_clean_94,-20.6728,0.000128089,16.303
AVIMUO_clean_14,-30.47,0.000424637,71.7504
AXIMUP_clean_14,-25.06,0.00014578,43.999
BACMOH_clean_19,-16.9485,1.47456e-07,13.2536
AWEWOP_clean_12,-27.2776,0.000213397,54.2409
BADHIA_clean_70,-21.6286,3.43027e-07,14.7364
BADHOG_clean_70,-21.877,3.81224e-07,15.1376
AWOKED_clean_14,-33.135,5.25506e-05,50.0189
AVUPIR_SL_2,-11.3604,1.29433e-09,62.6947
BADHUM_clean_70,-22.1594,4.26448e-07,15.2961
ATEJOA_clean_2,-46.2483,0.00878825,113.282
AMEJOS_charged_2,-35.2405,0.000278658,212.441
AZIXUD_clean_19,-25.1416,0.000184134,30.1659
AWAJIT_clean_15,-38.0026,0.00458528,71.3903
ASINAT_clean_2,-25.6541,0.000150796,133.732
AXUBOL_clean_160,-31.23,0.000576814,49.0235
AJIGIL_clean_19,-26.8703,0.000122544,253.309
AZEBUE_clean_33,-30.0843,0.000390737,38.3003
AYOXUJ_clean_15,-24.2432,4.72195e-05,48.6825
AWEDOW_charged_52,-25.2093,0.000118877,72.3563
AWEJIW_clean_2,-31.246,0.000583676,71.4988
BAKFAV_clean_2,-30.0662,0.000178688,18.5001
BACMOH10_clean_19,-19.6694,1.87265e-07,33.3186
BADJIC_clean_15,-23.3465,8.74377e-06,29.634
AWAGOV_clean_85,-36.3473,0.00061747,80.9143
AXIPEE03_clean_14,-24.574,6.79114e-05,63.7446
AZIMIH_clean_15,-31.9246,0.000215745,39.9241
AWEJES_clean_58,-23.9235,7.81495e-05,77.0666
BAKGAX_clean_62,-28.0889,5.37296e-05,22.5606
AVUDAX_clean_14,-26.7786,0.000221266,89.8879
BAKJII_clean_14,-25.4592,0.000305457,22.2329
BAKYIY_clean_63,-24.9628,0.00031591,15.8348
BALMUW_clean_2,15.0341,2.67373e-14,14.0815
BALMUW01_clean_2,20.2438,2.98236e-15,14.6202
AZOHEC_clean_13,-34.0443,0.000540211,49.0726
AVETOM_clean_68,-40.8953,0.00287506,108.685
BAKGIF_clean_2,-21.9173,8.87889e-05,33.6683
BAKGIF_manual_2,-21.9173,8.87889e-05,33.4973
AWAHEM_clean_1,-19.5882,1.0157e-05,94.5021
AYAWEE_clean_2,-37.9343,0.00248084,68.2734
BAEDTA01_clean_104,-47.7508,0.00977864,43.9219
BAKGIF_clean5b_2,-21.9173,8.87889e-05,34.2483
BAKYOE_clean_60,-25.3497,0.000287129,24.365
BANMAG_clean_66,-17.8002,1.22731e-05,22.2435
AWAKEQ_clean_14,-30.2628,0.000334788,98.3438
