Structures,CPU_time (s)
AHOKIR_clean_12,3.01306
AGABIU_clean_11,9.84458
ADOBUR_charged_118,28.9989
ACAKUM_clean_14,34.2838
AGUBUA_clean_60,6.61276
ADOCAY_charged_118,29.5397
AHOKOX_clean_59,3.42929
acs.inorgchem.6b01416_ic6b01416_si_004_clean_43,34.8617
ACODED_60,35.0195
ACAKUM_14,35.0977
acs.cgd.5b01554_VAGNUP1452791_clean_62,35.3423
ADOCIG_charged_118,29.77
AGARUW_clean_62,11.4077
acs.cgd.5b01686_WAHFUJ1434675_clean_14,36.0128
AHOJUC_clean_13,6.37288
acscombsci.5b00188_5040209_clean_1,36.2958
AHOKAJ_clean_13,6.39363
AFOYEB_clean_92,17.2198
ACALIB_clean_14,36.6334
AGESIP_clean_14,10.2542
acscombsci.5b00188_34903_clean_1,36.9544
acs.inorgchem.6b01569_ic6b01569_si_002_clean_15,37.4253
AFOYOK_clean_11,19.28
acs.inorgchem.5b02378_ic5b02378_si_002_clean_72,39.6347
AHOKIR01_clean_2,10.6422
AJOTEY_clean_33,6.75898
AGONAM_clean_14,14.4646
AHUTIH_clean_14,10.8368
AGIMOU_clean_14,15.8359
ACIBOE_clean_8,43.5645
AHEQAH_clean_46,15.0521
ABIYIV_clean_56,44.6329
AGAXOV_clean_2,20.4856
AHUTIH01_clean_14,13.8147
ALIBUT_clean_229,4.32778
ALICAA_clean_229,4.31994
ADABUE_clean_2,45.5132
ABIYIV_56,45.762
ALATAK_clean_12,6.33623
AGONEQ_clean_7,19.5927
AGUWUV_clean_2,20.8883
AGAYIQ_clean_15,25.5859
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,51.509
ADABIS_clean_2,51.7483
AFENEE_clean_34,38.9681
ACECIV_ion_b_14,52.3245
AFITEP_clean_2,39.2263
AGUTUS_clean_14,26.5325
AKEDIF_clean_15,19.3941
ALIPEQ_clean_21,12.4544
ALALUU_clean_2,18.5163
AFEJOK_ion_b_8,44.2849
AKOHEO_clean_14,22.2357
ACMPCD_clean_1,57.9369
ALIXUP_clean_56,14.4348
AKUHOD01_clean_2,22.3777
ALALUU01_clean_2,21.9077
AJOXAA_clean_14,24.5786
AKUHOD_clean_2,22.6274
ALUKIC_clean_15,13.0763
AMALND_clean_60,6.53728
ALUKOI_clean_15,13.2151
ACOLOV_clean_14,63.8987
AFOYAW_clean_2,45.1722
ALULAV_clean_15,13.035
ALUKUO_clean_15,13.1132
ALUJUN_clean_2,18.9189
ALUKAU_clean_2,19.0384
AFOTUL_clean_1,48.5813
ALIXOJ_clean_14,21.7703
ALAHUS_clean_122,28.8282
AFOTOF_clean_1,49.2223
AFOVAT_clean_1,48.6493
AFOVEX_clean_1,47.7753
acs.cgd.6b00163_UKEBOD1448508_clean_15,66.5911
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,67.231
AFOVOH_clean_1,49.1504
ALOLIY_clean_15,23.6198
AFOVIB_clean_1,50.5348
ACOGEF_clean_2,72.1651
AFEDIA_clean_2,61.5145
AHAMAY_clean_2,45.4828
ACOGAB_clean_2,74.0254
AGUVOO_charged_60,48.1649
AFIXAO_clean_14,61.652
AJAMEF_clean_15,43.8948
AFIXES_clean_14,61.5336
AGAYOW_clean_15,52.1903
AKUKUO_clean_2,43.4539
AJUNOK_clean_54,45.1401
AKOBAF_clean_15,44.8138
ANAWIX_clean_15,12.1573
AMOZAE_clean_14,16.8015
AMIKOX_clean_54,26.384
AMIWID_clean_14,25.6051
ACOLIP_clean_1,85.823
AMIWOJ_clean_14,25.9442
AHOBEG_clean_2,56.3957
ANAWOD_clean_52,17.2462
AMEJIM_charged_148,30.4571
AMIWUP_clean_14,25.2763
acscombsci.5b00188_5013797_clean_1,87.9879
ac403674p_si_001_clean_4,88.256
AMIXAW_clean_14,26.39
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,89.1091
ALIFUY_clean_14,49.4144
AMAFOK_clean_2,36.6459
AHUFIU_clean_14,62.5333
AMOFAK_clean_19,29.7914
am301365h_si_002_clean_160,40.6941
AKUHOD03_clean_1,58.8727
APACAX_clean_122,14.6948
AHIYOH_clean_61,67.5398
AMUFOF_clean_2,31.4563
AMIZIG_clean_62,33.2613
ADASUV_clean_2,97.7337
ALULID_clean_2,46.3295
ANUGOG_clean_15,18.2948
ANOMOG_clean_12,22.0272
AKOXIJ_clean_12,63.839
AMUFIZ_clean_2,35.1428
AMUFAR_clean_2,35.7188
AQEQES_clean_15,5.8947
AMUFEV_clean_2,35.8796
ALANAD_clean_2,64.9107
APARAM_clean_147,20.7431
ANUGUM_clean_2,22.2806
AJAKON_clean_14,69.426
ANONAT_manual_2,25.7586
AKAYIV_clean_13,68.3298
ADODII_clean_1,96.2849
ANOMUM_clean_2,26.5005
AJINOY_clean_2,69.6842
AQALIO_clean_62,13.2383
APAZOI_clean_15,17.429
AQALOU_clean_62,13.5504
ADODOO_clean_1,98.8347
AQOLOJ_clean_221,5.62408
AQEQIW_clean_14,11.5642
AQETUM_clean_14,9.55042
ALEQIT_clean_2,67.6166
AQOTIK_clean_123,4.86233
APEBED_clean_19,20.5837
AQOMAW_clean_221,5.99153
APAYIB_clean_15,24.2539
APAYOH_clean_15,24.3516
APAYUN_clean_15,23.417
AMUWUB_clean_2,42.2333
ACOLUB_clean_2,109.901
APETAS_clean_13,21.463
AHEBAS_clean_5,82.2599
ADODUU_clean_1,101.247
AQOLEZ_clean_123,10.2925
APAZIC_clean_15,25.0372
ABAVIJ_clean_1,112.848
ARAHIM02_clean_140,6.35135
ARAFEF_clean_24,7.41783
ALOLET_charged_159,69.3533
APAZEY_clean_15,28.1139
AQMAND_clean_2,13.6279
ARAFIJ_clean_24,8.33099
APAZAU_clean_15,29.2796
ANUGEW_clean_2,37.2212
AQETIA_clean_14,18.6506
AFITIT_clean_5,102.215
ARAFOP_clean_24,10.0445
ARAHIM01_clean_87,10.6685
ARAHIM_clean_87,10.4912
AMODUC_clean_1,54.5304
ARADEE_clean_15,14.502
AMUCOB_clean_2,54.637
AQEFUY_clean_15,25.5065
AQMAND01_clean_2,20.1724
ARUYUH_clean_56,6.51859
ARUYUH01_clean_56,6.55781
ANENEN_clean_2,47.5737
AQAJEI_clean_60,32.445
ARAGOR_clean_15,16.0462
AQIQAU_clean_15,25.9775
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,123.777
ASOHUL_clean_62,4.5921
AQIQIC_clean_15,26.8496
ARUYOB_clean_14,12.3643
APEBEE_clean_2,37.6472
AHOZAA_clean_60,95.1775
AFUKAP_clean_2,106.333
AMUXAI_clean_2,58.4804
AJAYIT_clean_9,93.2003
AMOYOR_clean_2,62.2246
AQUDAT_clean_15,24.9385
AQUDEX_clean_15,24.7569
AQUDOH_clean_15,25.4066
ASEKAM_clean_15,10.7258
ALUREF_clean_18,78.0329
ALURAB_clean_18,78.7191
ACIBIY_clean_2,131.422
ANUGIA_clean_1,51.6103
AFOQUI_clean_1,115.484
ASACON_clean_52,18.7829
ALURIJ_clean_18,80.1659
ASALAH_clean_19,18.4457
ASEJOZ01_clean_15,15.6284
ARUYES_clean_14,23.2949
ASEJOZ_clean_15,15.7334
AQUCOF_clean_7,33.1602
AGIREP_clean_2,108.868
AMUPOP_clean_15,69.9862
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,136.888
AQOSEG_clean_88,34.5974
ATAFIK_clean_106,11.3614
AQUDAS_clean_7,33.9904
ASALIP_clean_19,22.9284
AQUCUM_clean_2,35.5564
AQUCOG_clean_2,36.0953
ASIQEA_clean_86,19.4713
AJOVEB_clean_2,105.431
ASIQIE_clean_86,19.6888
AQUDIB_clean_2,36.371
ATEYED_clean_15,13.0342
AQODOA_clean_14,42.3597
ARINUL_clean_117,34.5148
ASIRUR_clean_14,23.3923
ATIBIO_clean_14,12.7402
ATOTIM_clean_63,8.55936
ATOTIM_manual_63,8.6696
ASAJOU_clean_12,30.3575
AROFET_clean_2,38.1947
ATOGEV_clean_14,12.3056
ARIBOS_clean_14,40.4247
ATIRUS_clean_15,14.0174
AMUWIP_charged_34,82.4637
AMILUE_clean_9,90.4324
ATIXUX_clean_68,13.8451
ATIBAG_clean_14,21.2015
ATIBOU01_clean_14,20.382
ATOWIQ_clean_12,14.5725
ATIBOU02_clean_14,20.7503
ATOWOW_clean_12,15.0738
AMILOY_clean_14,94.8435
AMIMEP_clean_9,94.1975
ATIBOU_clean_14,21.7604
ASUKEE_clean_70,28.9487
ATICAH_clean_14,20.5242
AMIMAL_clean_14,95.6743
ASUKEE01_clean_70,29.4968
ATIBUA_clean_14,21.7396
ATICEL_clean_14,21.3375
ATEZAC_clean_15,26.7365
ALUJEX_clean_2,110.312
ANIDIL_clean_15,80.1828
ASECUY_clean_15,39.9968
ANEHEI_clean_2,86.0913
ASUBIB_clean_2,34.5586
ARINOF_clean_2,50.5354
AVIHOE_clean_91,7.39899
AQIXUU_clean_2,63.5653
ASALOV_clean_9,46.187
ATIXAE_clean_14,27.1821
AVEROJ_clean_4,14.1254
AVAQIX_clean_61,20.5619
ATUXIY_clean_15,25.1673
AVIHIY_clean_78,11.8397
AVAQIX01_clean_61,21.2439
ATEZIK_clean_15,35.0362
AQEFOS_clean_2,71.4212
AVIVAC_clean_141,11.5392
AVETAY_clean_122,14.7927
AVIVOQ_clean_141,11.1829
AVIVEG_clean_141,11.6707
ATEZEG_clean_15,37.2915
AVITUU_clean_141,12.433
AVIVIK_clean_141,11.4867
AVETEC_clean_122,15.329
AVIVUW_clean_141,11.3428
AFITUF_clean_4,153.329
AVEQID_clean_14,19.5139
AMIXEA_clean_1,104.495
ARUDAU_clean_2,58.3506
APEBUU_clean_15,80.8227
ARUCUN_clean_2,59.9098
ASOVEL_clean_19,47.481
ASAHEJ_clean_2,57.4225
AVELUJ_clean_118,26.437
ARUCOH01_clean_14,62.4096
AVELOD_clean_118,26.6831
AVESOL_clean_14,23.8187
ATULIM_clean_32,34.0274
AVEMOE_clean_33,24.6667
AHINIP_clean_4,144.553
AVAGIP_clean_88,33.1868
AVIPOL_clean_14,19.4407
ATEXII_clean_19,47.1557
AVAGUB_clean_86,30.9368
AVEMAQ_clean_118,26.8508
AVAGOV_clean_88,32.8767
AVESUR_clean_56,25.4075
ASUJIJ_clean_14,50.2016
ASOYOY_clean_80,51.7625
ARUYES_14,66.8017
AVUJIL_clean_14,17.0512
AVEVEE_clean_2,27.6176
AWUPAL_clean_58,9.25449
AXAQAT_clean_8,9.0559
AWUPOZ_clean_58,9.23317
AWOFOI_clean_14,10.2038
AVIPAX_clean_14,28.5507
AXIGAR_clean_9,9.25527
ASADAA_clean_2,68.9908
AXAWUT_clean_60,10.4825
AXUDII04_clean_225,1.86622
AVIMIC_clean_15,30.9759
AXOCAT_clean_14,10.0228
AWEGEP_clean_62,18.4991
ASAMUE_clean_61,68.8067
ATIJUJ_clean5b_1,52.7146
AMAGAX_clean_2,132.411
ATIJUJ_manual_1,54.1324
ARUJED_clean_14,79.0391
ANENIR_clean_1,116.676
AXAFAG_clean_14,17.4906
AFUKIX_clean_2,168.422
AYUPOZ_clean_76,5.3328
ASOSUY_clean_6,71.1994
ATUXOE_clean_2,53.5339
AQEGUY_clean_2,98.5999
AVALEO_clean_15,50.3756
ATUYAR_clean_2,54.2741
AHIYUN_clean_15,164.559
ATUXUK_clean_2,54.5994
ATOXEN_clean_2,55.8814
AZAFIS_clean_2,8.77588
AXIPEE01_clean_15,21.5098
AXUPEO_clean_2,13.8096
AWASAU_clean_14,31.1078
AXIPEE_clean_15,23.8953
AWIBAL_clean_2,30.1582
AZAWAZ_clean_2,9.93502
AXINIF_clean_62,26.0869
AQERUL_clean_135,103.957
AXOCEW_clean_13,23.1838
AVEHAM_clean_14,56.6744
AXINEA_clean_70,28.2457
AVIMOI_clean_14,48.899
AWAGEL_clean_13,40.1603
BAFHAU_clean_97,1.39003
AVIMUO_clean_14,49.7986
AZEWEH_clean_2,13.1622
AXIMUP_clean_14,30.7954
AZIVAI_clean_94,11.6893
BACMOH_clean_19,9.67247
ASANAL_clean_14,89.3632
AVUPIR_clean_h_1,44.4085
AWEWOP_clean_12,39.3823
BADHIA_clean_70,11.1753
BADHOG_clean_70,11.121
AVUPIR_SL_2,47.0024
ASINAT_clean_2,91.2409
BADHUM_clean_70,11.4619
AWOKED_clean_14,39.2887
ATEJOA_clean_2,88.7453
AZIXUD_clean_19,22.8675
AZEBUE_clean_33,26.9505
AXUBOL_clean_160,36.123
AWAJIT_clean_15,54.0153
AWEJIW_clean_2,50.8136
BAKFAV_clean_2,12.9747
AJIGIL_clean_19,185.884
AYOXUJ_clean_15,35.7025
AWEJES_clean_58,52.312
AWEDOW_charged_52,52.9842
BACMOH10_clean_19,24.6286
AXIPEE03_clean_14,46.3169
BADJIC_clean_15,20.9379
AZIMIH_clean_15,29.9012
AMEJOS_charged_2,165.808
AVUDAX_clean_14,64.9634
BAKGAX_clean_62,17.2683
AWAGOV_clean_85,61.1101
BAKJII_clean_14,16.5452
BALMUW01_clean_2,10.6768
BAKYIY_clean_63,12.2811
BALMUW_clean_2,10.68
AZOHEC_clean_13,35.3746
AVETOM_clean_68,79.3614
AWAHEM_clean_1,67.6444
ATAYAX_clean_1,105.832
BAKGIF_clean5b_2,24.4995
BAKGIF_clean_2,24.7563
BAKGIF_manual_2,24.7726
BAEDTA01_clean_104,32.8787
BAKYOE_clean_60,17.9863
BANMAG_clean_66,15.9881
AYAWEE_clean_2,52.9738
AWAKEQ_clean_14,71.8973
AWEDUC_charged_17,71.6297
AXUJOT_clean_2,56.449
ALUJOH_clean_1,195.085
AVUBUP_clean_5,82.4394
BAKJEE_clean_14,29.6931
ATAYEB_clean_1,114.507
BADHUM01_clean_14,42.6162
AWAREV_clean_15,78.251
AWARIZ_clean_15,78.066
AWAHAI_clean_2,81.8793
BEFLIJ_clean_70,2.36551
BEFLAB01_clean_68,6.74871
BAFVAH_clean_139,44.5895
AQIXUV_clean_2,149.564
BAXSIE_clean_92,13.8204
BAPDAA_clean_2,30.0848
BEFLUV_clean_126,3.44147
BAWRUO_clean_15,19.3484
BEFLEF_clean_20,8.25132
BAHMAZ_clean_14,45.1311
BAXLOD_clean_76,16.6888
ALIXAU_clean_h_1,209.302
AVUHIJ_clean_14,91.8485
ASUWUI_clean_2,126.667
BASJUB_clean_86,26.8919
BEFNIL_clean_121,2.92009
BEFMAC_clean_15,6.79057
BAQWIC_clean_2,33.3182
BAXFUD_clean_14,20.74
ALUJIB_clean_1,209.004
BAXFIR01_clean_14,22.0047
BAZJET_clean_11,15.4329
BAXFIR02_clean_14,21.692
ALOLES_ion_b_1,211.196
BACGAQ_clean_2,61.6135
BAXGAK_clean_14,21.7487
AZAVOO_clean_14,69.3441
BAHGUN01_clean_1,52.6873
AZOBUN_clean_2,63.1337
AZAVUU_clean_19,68.7543
BAHGUN04_clean_1,52.7194
BAHGUN02_clean_1,54.0554
BEGBOG_clean_198,6.52661
BAHGUN03_clean_1,53.8538
BAHGUN_clean_1,52.9991
BADYAJ_clean_14,57.6199
BEJZAS_clean_19,7.6393
BEFNOR_clean_57,10.3096
AZILEC_clean_29,67.55
BADJAU_clean_43,60.7112
BEFNUX_clean_57,10.3352
BAFKUR_clean_2,59.2934
BAKJOO_clean_2,50.972
AYUWUM_clean_2,78.2275
BAMKIM_clean_14,45.3939
BAMKOS_clean_14,45.1732
BEFMOQ_clean_5,18.487
BEKYOG_clean_15,14.5404
BEFNAD_clean_5,18.9987
BEFNEH_clean_14,18.3763
BEFMUW_clean_5,19.521
AROFAP_clean_1,159.671
AXUBAW_clean5b_1,89.7372
BEFKUU_clean_2,28.9129
ANEPIT_clean_2,196.613
BEFPAF_clean_5,19.6409
BASSUL_clean_56,42.6554
AXUBAW_manual_1,89.9485
BEKZEX01_clean_15,18.8951
BASTAS_clean_56,42.6516
BASTIA_clean_56,42.1746
BEPRIZ_clean_167,11.0816
BEGDEY_clean_139,20.2493
BASTEW_clean_56,42.6473
BEKZEX_clean_15,18.9365
BAQWEY_clean_2,53.3697
BASTUM_clean_56,42.0516
ASEXED_clean_2,154.167
BEKYUM_clean_15,22.4623
BEPROF_clean_167,14.0227
BETGUE_clean_221,2.48998
BETGIS_clean_221,4.74111
BETHIT_clean_221,2.25832
BETGEO_clean_221,5.31066
BETHEP_clean_221,3.50994
BETGOY_clean_221,4.59117
BENXOJ_15,23.7373
BENZUR_clean_2,23.6025
BENZOL_clean_2,24.3247
BEPBAB_clean_2,24.6535
AVESAW_clean_1,134.417
BERGAI_clean_126,15.8448
BARZUR_clean_5,59.3501
BEVQUP_clean_2,7.9939
AYOYEU_clean_2,102.388
AYOYOE_clean_2,101.971
BEVQID_clean_8,12.4294
BERFIP_clean_15,20.8831
BAZJIX_clean_2,48.9782
BEVRAW_clean_8,12.7725
BELYIC_clean_5,35.095
BEWWEH_clean_19,10.911
BEPYIG_clean_15,23.9072
BEXQOL_clean_19,9.684
AWEBIO_charged_14,124.892
BEXRAY_clean_19,9.0954
BEXREC_clean_19,9.11022
BEXQUR_clean_19,9.99014
BEKSAM_clean_1,41.7252
BEXRIG_clean_19,9.40486
BAPVEW_clean_14,74.651
BEZSIK_clean_14,2.63562
BABREE_clean_2,102.934
BEXPAX_clean_5,17.802
BEWVOQ_clean_1,21.1582
BEXQIF_clean_4,18.864
BEVWAB_clean_12,22.1536
BIBXUH_clean_225,4.49844
AVUCEA_clean_2,142.829
BETFIR_clean_15,29.5174
ACAJIY_clean_1,303.764
BEPNOB_clean_4,45.5588
BAFCAP_clean_2,102.226
BEPNIV_clean_4,46.0095
BETDAH_clean_2,35.4367
BEPLUF_clean_4,48.3716
BENXUP_clean_2,49.398
BETDEL_clean_2,35.7718
BETDOV_clean_15,35.4391
BEXSII_clean_14,18.1626
BEPMAM_clean_4,49.5645
BEXSAA_clean_14,20.1234
BETFOX_clean_15,35.9084
BETFUD_clean_2,35.8866
BETFEN_clean_2,36.413
BEXRUT_clean_14,21.465
BETGAK_clean_2,36.1896
BETFAJ_clean_2,37.042
AZILEA_clean_1,117.678
BEXVAD01_clean_15,18.8896
BEXSEE_clean_14,20.5379
BEPVEZ_clean_2,46.7008
BETDIP_clean_2,38.6381
BEXTUV_clean_15,20.0017
BETDUB_clean_2,38.3792
BEXVAD_clean_15,20.3933
BELTOD_clean_61,56.5777
BEPNUH_clean_4,51.4411
BEZDUH_clean_2,17.6179
AXUHIL_clean_14,127.928
BEPMEQ_clean_4,52.747
BEPMIU_clean_4,53.4488
BEPVAV_clean_2,49.4964
BIBYAO_clean_225,14.5954
BEPVID_clean_2,48.101
BIMDIL_clean_131,6.70093
BEPVOJ01_clean_2,48.7866
BAZDAJ_clean_19,75.2874
BEPVOJ_clean_2,49.1271
BEPPAP_clean_4,54.5431
BIWYAH10_clean_14,3.77585
BICPOT_clean_15,15.2489
BAZDAJ_charged_19,77.434
AXUHEH_clean_14,132.483
BEYKEX_clean_14,24.0324
BELTUJ_clean_61,61.0873
BERQIA_clean_43,46.7656
BEPWEA_clean_2,49.1627
BIWHAQ_clean_61,6.14274
BICPUA_clean_40,17.0524
AZAWAB_clean_2,127.133
BIHBEB_clean_65,17.0399
BOCTOE04_clean_15,3.43134
BOCTOE05_clean_15,3.31105
BOCTEU01_clean_64,4.95493
BOCTOE01_clean_14,6.01453
BOCTOE02_clean_14,6.08331
BOCTOE03_clean_14,5.8674
BIMDEF_clean_15,16.5055
BOCTOE_clean_14,6.19711
BEXVIL_clean_7,32.8566
BICDAU_clean_5,25.997
BIYSUZ_clean_62,13.873
BIYTAG_clean_62,14.3235
BOHGOU_clean_9,7.81099
BIYVEM_clean_62,14.7478
BELVEV_charged_2,72.5328
BEPNER_clean_5,69.5551
BIQRIE_clean_15,19.3986
BIQHEQ_clean_55,20.3045
BEPPOD_clean_4,68.8022
BOFCEG_clean_14,13.8422
BIQFOW_clean_2,24.3652
BOHXIH_clean_201,13.6115
acs.jpcc.6b04690_jp6b04690_si_005_clean_2,333.959
BEXVEH_clean_14,45.7966
BEPPIX_clean_4,76.1868
BOCKOT_clean_14,23.2616
BIYTOU_clean_14,26.1201
BOJDAG_clean_58,17.316
BIYVIQ_clean_19,27.3718
BOMCUB_charged_21,14.5122
BOJYIK01_clean_2,18.2112
BOWNUY_clean_221,2.76199
BOMCUB_clean_21,14.5294
BOWSOW_clean_14,5.9779
BIFKEI_clean_2,44.837
BIXXIR_clean_14,37.1964
BONWAD_clean_14,20.3153
BOWSUC_clean_61,8.83712
BIXYEO_clean_14,38.1385
BOKQEZ_clean_15,26.9052
BAQWOI_clean_14,128.907
BIVXEK_clean_2,40.498
BOQYUD_clean_15,18.0364
BIPBAF_clean_14,42.9947
BIYTEJ_4,40.8669
BAYCOU_clean_33,116.009
BOWRAH_clean_14,15.0043
BOXYEU_clean_33,14.7014
BOHWOM_clean_15,35.6968
BOTLED_clean_2,21.9462
BAKLIK_clean_2,140.637
BIJJOV_clean_15,52.4109
BIRSEC_clean_32,48.5804
BIHMUC_clean_2,55.0981
BOJYIK_clean_1,37.4744
BIRSIG_clean_32,50.2004
BOPHEV_clean_14,33.6018
BIBBUL_clean_19,68.6518
BELJIL_clean_2,110.082
BUBQOE_clean_14,14.4881
BOXYIY_clean_2,21.6143
BUJKEW01_clean_12,5.30641
BOYYOF_clean_88,22.8207
BOYTEQ_clean_15,23.5177
BUKMUQ01_clean_19,6.81811
BUDDIO_clean_14,14.3284
BONNIC_clean_9,46.2109
BUKMUQ_clean_19,6.85766
BIRGIU_clean_14,65.4198
BIFGOO_clean_2,74.8931
BEYSEF_clean_2,85.8548
BUKRUW01_clean_198,9.80858
BUKRUW03_clean_198,7.61813
BUPVEP_clean_201,5.40907
BOLPEY_clean_2,55.0927
BUKRUW02_clean_198,8.64709
BURHUS_clean_15,6.55397
BOWZUK_clean_52,40.774
BOVHEB_clean_9,45.3846
BUGSEC_clean_14,21.9714
BUGSAY_clean_14,22.3409
BOWQAG_clean_14,44.0271
BONMEX_clean_2,55.6818
AWIBIS_clean_15,210.619
AWAWUR_clean_1,215.952
BOPHIZ_clean_2,54.724
BUGSIG_clean_14,21.9814
BUGSOM_clean_14,22.4035
AWEZOS_clean_15,216.065
AWEZOS01_clean_15,216.609
AWIBAK_clean_15,216.044
BEWVEG_clean_1,108.448
BIQVII_clean_2,77.4996
BOLPAU_clean_56,62.6547
AWIBEO_clean_15,215.989
BUCROH_charged_58,35.9808
BIDPOV_clean_2,88.3962
BOWQAG_SL_14,49.2114
BUKYAJ_clean_14,17.1795
AXOHIE_clean_14,211.492
BUCSIC_charged_58,35.5484
BOMCOX_clean_14,66.3873
BEFGEA_clean5b_1,150.987
BUSQEM_clean_49,13.514
BETZOR_clean_2,116.759
c4ce00408f_c4ce00408f2_clean_225,3.49763
BAXREY_clean_60,158.998
BEFGEA_manual_1,153.855
BASSOF_clean_3,167.162
BULBER_clean_57,23.2969
BUVHEH_clean_2,14.7494
BUSQIQ_clean_2,20.6306
c5cc10203k_c5cc10203k2_clean_200,5.54686
BUWMIR_clean_9,14.6061
BUBWOM_clean_54,52.4999
BUWMAJ_clean_5,16.7213
BUWMEN_clean_9,17.3373
AFUKET_clean_1,383.743
c5cc06190c_c5cc06190c2_clean_19,10.3843
BORBEQ_clean_19,71.1067
BOZFIH_clean_14,56.0608
BUWGAC_clean_14,20.8967
c4ra13058h_c4ra13058h2_clean_23,14.451
BUCWAZ_clean_4,49.2018
BUWGEG_clean_14,20.9764
c4dt03702b_c4dt03702b2_clean_55,16.3803
BOPWIO_clean_14,76.507
BINMIW_clean_14,100.343
BUCSEY_clean_14,55.4195
BUYNAL_charged_148,21.3904
BUSGOM_clean_14,33.4784
BUWLUC_clean_5,26.3367
BUSGIG_clean_14,34.1075
c5ce00931f_c5ce00931f2_clean_15,12.2512
c5dt03710g_c5dt03710g2_clean_123,7.13499
c5sc03494a_c5sc03494a2_clean_220,2.97389
BOWDIC_clean_13,80.08
BIMDOR_charged_2,111.213
BUSQUC_clean_15,36.8867
c5dt00281h_c5dt00281h2_clean_10,14.7857
c6cc00589f_c6cc00589f2_clean_217,6.08861
c5qi00128e_c5qi00128e2_clean_140,10.2921
c5ce02503f_c5ce02503f2_clean_221,19.0015
c5dt03038b_c5dt03038b2_clean_11,16.6017
BIBMAC_clean_2,129.61
BUVYIB01_clean_2,39.8691
BIPLIX_clean_2,117.221
BUVYIB_clean_2,40.6643
BURQIQ_clean_13,48.9078
c6cc00589f_c6cc00589f3_clean_19,9.84128
BUCSAU_clean_14,75.3334
BIBMEG_clean_2,133.674
BUCSIC01_clean_14,74.4884
c5cc04223b_c5cc04223b2_clean_1,39.5149
BONWIL_clean_2,104.711
BELVAR_charged_2,179.317
c5ce00677e_c5ce00677e2_clean_14,37.6616
BIJDUV_clean_18,130.851
c5dt01100k_c5dt01100k2_clean_2,30.7743
BIJFAD_clean_18,131.755
c5cc09935h_c5cc09935h2_clean_12,41.7062
c6cc01597b_c6cc01597b2_clean_63,17.9667
c6dt03852b_c6dt03852b2_clean_65,3.75252
c6ce00407e_c6ce00407e9_clean_1,9.58189
c5ce00862j_c5ce00862j2_clean_5,37.5712
