Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,time
AGABIU_clean_11,-14.4359,7.87168e-06,10.3897
AHOKOX_clean_59,-26.2455,4.73115e-05,3.45473
ACAKUM_14,-29.5462,0.000108277,33.5874
ADOBUR_charged_118,-31.344,0.000260572,30.6453
ACAKUM_clean_14,-29.5462,0.000108277,34.2383
acs.inorgchem.6b01416_ic6b01416_si_004_clean_43,-31.1068,0.00123417,34.2855
ACODED_60,-32.2328,0.0017612,34.7419
ADOCIG_charged_118,-31.5455,0.000272286,30.992
AGARUW_clean_62,-23.1259,5.28171e-05,11.8628
acs.cgd.5b01554_VAGNUP1452791_clean_62,-23.7422,7.28249e-05,35.3964
acscombsci.5b00188_5040209_clean_1,-30.764,0.00106113,35.7588
AFOYEB_clean_92,-27.4865,0.000144264,17.5081
acs.cgd.5b01686_WAHFUJ1434675_clean_14,-28.4475,0.000123597,35.8469
ACALIB_clean_14,-25.4011,4.12198e-06,35.9457
AGESIP_clean_14,-12.6037,1.98272e-08,10.6827
acscombsci.5b00188_34903_clean_1,-34.079,0.00767925,36.2884
AHOJUC_clean_13,3.66679,2.48906e-11,6.6785
AHOKAJ_clean_13,5.91197,7.24393e-12,6.64502
acs.inorgchem.6b01569_ic6b01569_si_002_clean_15,-24.73,3.78472e-05,37.231
AFOYOK_clean_11,-22.6831,7.09535e-05,20.1482
acs.inorgchem.5b02378_ic5b02378_si_002_clean_72,-32.1806,3.99116e-05,39.915
AJOTEY_clean_33,-20.1102,5.71123e-05,6.93854
AHOKIR01_clean_2,-34.4212,0.000355774,11.1224
AGONAM_clean_14,-26.624,0.000279767,15.1851
AGIMOU_clean_14,-32.8883,0.000168919,15.8989
AHUTIH_clean_14,-22.846,2.28641e-06,11.3962
AHEQAH_clean_46,-22.578,0.000137717,16.1859
ACIBOE_clean_8,-23.4773,0.000125444,43.5552
ABIYIV_clean_56,-29.7528,7.00183e-05,44.351
ABIYIV_56,-29.7528,7.00183e-05,44.7051
AHUTIH01_clean_14,-24.7165,4.21593e-06,14.1631
ALIBUT_clean_229,-25.9333,5.05685e-05,4.45109
AGAXOV_clean_2,-20.301,7.88488e-05,21.8944
ALICAA_clean_229,-25.1389,3.56987e-05,4.46166
ADABUE_clean_2,-33.4537,0.000149361,45.6394
AGONEQ_clean_7,-20.8105,0.000103608,19.8786
ALATAK_clean_12,-0.696675,1.24448e-10,6.59698
AGUWUV_clean_2,-27.9449,3.90601e-05,21.4938
ADABIS_clean_2,-30.7621,8.44882e-06,51.4219
AGAYIQ_clean_15,-34.0005,8.49027e-05,26.7645
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,-29.9216,0.00113553,52.0614
ACECIV_ion_b_14,-36.1892,0.000109674,52.233
AFENEE_clean_34,-37.1231,0.000763602,40.7678
AGUTUS_clean_14,-6.92602,9.67545e-10,26.9617
AFITEP_clean_2,-33.6676,0.00163171,40.8137
ALIPEQ_clean_21,-0.956566,1.01397e-10,12.7892
AKEDIF_clean_15,-30.1622,0.00112744,19.6983
AFEJOK_ion_b_8,-26.4273,0.000308399,45.3399
ALALUU_clean_2,-2.03892,1.20182e-10,19.824
AKOHEO_clean_14,-19.4952,6.72246e-06,22.9896
ALIXUP_clean_56,-17.5335,3.84744e-06,14.982
ACMPCD_clean_1,-21.729,6.22935e-06,58.8018
AKUHOD01_clean_2,1.05197,2.10124e-11,23.1021
ALALUU01_clean_2,-3.21847,1.85323e-10,22.8207
AKUHOD_clean_2,0.383198,3.03495e-11,23.2887
AJOXAA_clean_14,-26.2451,0.00025195,25.4945
ALUKIC_clean_15,-16.9003,4.48176e-05,13.7708
ALUKOI_clean_15,-16.8721,4.39433e-05,13.7386
AMALND_clean_60,-22.5957,3.76754e-06,7.14948
ACOLOV_clean_14,-22.9379,0.000134927,64.1121
AFOYAW_clean_2,-28.0583,0.000404109,46.1511
ALUJUN_clean_2,-34.2223,0.00174999,19.5172
ALUKUO_clean_15,-16.9028,4.41698e-05,13.7812
ALUKAU_clean_2,-34.1586,0.0012677,19.2735
ALULAV_clean_15,-16.9749,4.44869e-05,13.9523
ALAHUS_clean_122,-23.6782,8.34039e-05,29.8361
acs.cgd.6b00163_UKEBOD1448508_clean_15,-43.5456,0.0157167,66.524
ALIXOJ_clean_14,-22.33,7.59469e-05,23.1772
AFOTUL_clean_1,-33.9029,0.000878995,51.5098
AFOTOF_clean_1,-34.2101,0.000971561,52.1598
AFOVEX_clean_1,-33.7887,0.000903718,50.655
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,-28.5734,0.000318225,68.0579
AFOVAT_clean_1,-32.5501,0.000649724,51.9283
AFOVOH_clean_1,-34.0178,0.00089158,51.0509
ALOLIY_clean_15,-16.5189,4.10858e-06,24.4636
AFOVIB_clean_1,-34.1973,0.000904284,52.1836
ACOGEF_clean_2,-32.8094,0.00149064,73.2102
ACOGAB_clean_2,-32.8457,0.00167703,73.7605
AHAMAY_clean_2,-31.186,9.85962e-05,46.6536
AFEDIA_clean_2,8.31534,5.62647e-13,64.7895
AGUVOO_charged_60,-27.3438,0.000258002,50.081
AFIXAO_clean_14,-31.948,0.000603827,64.0519
AGAYOW_clean_15,-32.1781,0.000719065,53.8609
AJAMEF_clean_15,-37.4533,0.000799057,46.6862
AFIXES_clean_14,-32.1845,0.000589883,64.9084
AKOBAF_clean_15,-34.5385,0.00199884,45.9102
AJUNOK_clean_54,-33.4192,0.000546189,47.0154
AKUKUO_clean_2,-32.0791,0.00113047,45.5984
ANAWIX_clean_15,-26.6333,0.000217399,12.4346
AMOZAE_clean_14,-23.4222,1.73475e-06,17.4851
AMIKOX_clean_54,-1.74321,3.86462e-11,26.8526
AMIWID_clean_14,-35.8547,0.00175564,26.634
AMIWOJ_clean_14,-35.6346,0.00165788,26.6576
ACOLIP_clean_1,-33.419,0.00106988,86.9524
ANAWOD_clean_52,-25.1989,0.000154959,17.4474
ac403674p_si_001_clean_4,-22.0988,2.74742e-05,87.3788
AMEJIM_charged_148,-24.294,3.98887e-05,31.6343
acscombsci.5b00188_5013797_clean_1,-21.3047,8.40627e-05,88.7112
AMIWUP_clean_14,-35.8825,0.00179845,26.6902
AHOBEG_clean_2,-31.4038,0.000301784,59.4771
AMIXAW_clean_14,-36.2743,0.00198677,26.7576
AMAFOK_clean_2,-29.9061,0.000716857,36.5967
ALIFUY_clean_14,-38.4796,0.00226361,51.7641
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,-33.4009,0.00180979,94.0524
am301365h_si_002_clean_160,-21.8216,6.45078e-05,41.2351
AMOFAK_clean_19,-17.5721,5.81899e-05,31.5609
APACAX_clean_122,-28.0903,0.000539701,15.114
AHUFIU_clean_14,-19.0834,2.4877e-05,66.5411
AMIZIG_clean_62,-23.9611,3.87265e-05,33.3892
AKUHOD03_clean_1,1.33752,1.53977e-11,61.7014
AHIYOH_clean_61,-32.8996,0.00144804,71.4208
ANUGOG_clean_15,-20.0667,8.29272e-05,18.9467
ALULID_clean_2,-22.7228,0.00011067,48.3963
AMUFOF_clean_2,-29.1374,0.000221593,33.0275
ANOMOG_clean_12,-34.3428,0.000569327,23.2616
AKOXIJ_clean_12,-43.5426,0.0351011,65.9867
ADASUV_clean_2,-20.2295,7.09182e-05,102.369
ADODII_clean_1,-30.2499,0.000909949,97.251
AQEQES_clean_15,-24.308,0.000250291,6.16233
AMUFAR_clean_2,-32.0966,0.000172529,37.3095
AMUFIZ_clean_2,-21.7806,6.26263e-07,36.7579
AMUFEV_clean_2,-23.857,3.37209e-06,37.5904
ANUGUM_clean_2,-21.5405,0.000139787,23.0278
AJAKON_clean_14,-32.3054,0.000496475,72.0908
APARAM_clean_147,-44.1331,0.0106078,21.8462
APAZOI_clean_15,-28.6429,0.00060361,18.0879
ALANAD_clean_2,-19.6872,8.64339e-05,68.8302
AJINOY_clean_2,-14.284,4.62564e-09,73.3094
AKAYIV_clean_13,-20.7222,2.77537e-05,72.316
ANOMUM_clean_2,-22.9739,0.00018148,27.5223
AQALIO_clean_62,1.26839,4.95807e-11,13.8076
ANONAT_manual_2,-22.2957,0.000145684,27.2801
ADODOO_clean_1,-31.2394,0.00123105,101.548
AQALOU_clean_62,3.131,2.10313e-11,13.8695
AQEQIW_clean_14,-24.7545,0.000285388,11.8987
AQOLOJ_clean_221,-36.4405,0.00456673,5.89343
AQOTIK_clean_123,-29.5236,0.000527335,4.90015
ACOLUB_clean_2,-26.4521,0.000204777,110.074
AQETUM_clean_14,-21.547,1.26997e-05,9.69924
APEBED_clean_19,-34.0606,0.000377546,21.5727
AHEBAS_clean_5,-34.7294,0.00248214,83.2897
AQOMAW_clean_221,-30.4545,0.000503717,6.20195
APAYIB_clean_15,-29.3579,0.000854237,25.1032
APAYOH_clean_15,-29.2111,0.000802154,25.2895
ALEQIT_clean_2,-30.7051,0.000316361,71.4376
APAYUN_clean_15,-27.994,0.000574528,24.9031
APETAS_clean_13,-22.6689,1.09003e-06,21.6728
AMUWUB_clean_2,-22.522,3.30548e-05,44.2676
APAZIC_clean_15,-26.5145,0.000399289,25.1898
ADODUU_clean_1,-31.6207,0.00139595,104.801
ABAVIJ_clean_1,-41.0319,0.00470272,114.446
AQOLEZ_clean_123,-28.3216,0.000382345,10.8429
ARAFEF_clean_24,-21.7498,9.09561e-05,7.72735
APAZEY_clean_15,-27.6843,0.000576129,29.3405
APAZAU_clean_15,-27.9814,0.000614537,29.4778
ARAHIM02_clean_140,0.118536,3.5572e-11,6.41196
AQMAND_clean_2,0.88074,3.46642e-11,14.0917
ALOLET_charged_159,-22.8756,7.3863e-05,73.0072
ARAFIJ_clean_24,-23.5172,0.00014626,8.59371
AFITIT_clean_5,-29.5704,0.000361801,106.25
AQETIA_clean_14,-17.576,1.62399e-07,19.7192
ANUGEW_clean_2,-18.4664,4.73358e-05,39.7637
ARAFOP_clean_24,-28.5815,0.000463866,10.4042
ARAHIM01_clean_87,3.89449,4.96234e-12,10.9596
ARAHIM_clean_87,-0.00119899,3.14676e-11,10.8579
ARADEE_clean_15,-23.1748,0.000132803,14.555
AMUCOB_clean_2,-21.3409,2.65414e-07,56.2538
ARUYUH01_clean_56,-29.4928,0.000206027,6.7587
ARUYUH_clean_56,-29.0754,0.000126973,6.63649
ANENEN_clean_2,-28.398,0.000231779,49.4384
AQEFUY_clean_15,-21.2338,3.69594e-05,26.6413
AMODUC_clean_1,-17.5021,5.48124e-05,58.5567
AQMAND01_clean_2,-1.85417,9.84279e-11,21.5782
AQAJEI_clean_60,-29.5676,0.000705317,33.2522
ARAGOR_clean_15,-25.6911,0.000266155,16.1956
APEBEE_clean_2,-33.6819,0.00132111,38.1774
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,-32.9377,0.00234931,127.58
AQIQAU_clean_15,-22.6267,0.00012507,27.07
AJAYIT_clean_9,-29.6343,0.000362342,94.4304
AMOYOR_clean_2,-33.7274,0.00126922,62.4865
ARUYOB_clean_14,-27.802,9.17275e-05,13.0481
AQIQIC_clean_15,-29.7648,0.00065994,27.7961
ASOHUL_clean_62,-20.2136,5.01596e-05,4.83741
AMUXAI_clean_2,-23.4415,3.85142e-05,60.4605
AHOZAA_clean_60,-39.5626,0.0073066,100.094
AFUKAP_clean_2,-26.1075,0.000197083,111.901
AQUDEX_clean_15,-33.6254,8.76562e-05,25.5157
AQUDAT_clean_15,-32.6064,5.29444e-05,26.1986
ALURAB_clean_18,-28.9199,0.000288411,80.6884
ASEKAM_clean_15,-26.6427,0.000176096,10.7141
AQUDOH_clean_15,-33.3488,7.83977e-05,26.0382
ALUREF_clean_18,-29.2298,0.000314371,82.4495
ANUGIA_clean_1,-18.9956,5.98439e-05,54.143
AFOQUI_clean_1,-30.0524,3.44407e-05,120.247
ACIBIY_clean_2,-28.8074,0.000156463,135.692
ASACON_clean_52,-27.0692,0.000190283,19.1816
ALURIJ_clean_18,-29.5433,0.00036774,82.9305
ASALAH_clean_19,-36.3518,0.000523454,18.3588
ASEJOZ01_clean_15,-24.1616,1.22206e-05,16.2241
ARUYES_clean_14,-28.8261,0.000574877,23.3489
ASEJOZ_clean_15,-24.136,1.17236e-05,16.2112
AGIREP_clean_2,-23.4927,0.000142931,112.771
ATAFIK_clean_106,-22.5047,0.000143613,11.9813
AQUCOF_clean_7,-21.0138,4.41224e-05,35.2876
AMUPOP_clean_15,-35.3518,0.00064637,73.1363
AQOSEG_clean_88,-23.2483,9.9149e-05,36.1329
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,-33.8971,0.000953165,141.322
AQUDAS_clean_7,-20.9919,4.43024e-05,34.8261
AJOVEB_clean_2,-27.1389,4.9593e-05,108.406
ASALIP_clean_19,-30.7203,1.56441e-05,23.4936
ASIQEA_clean_86,-24.289,7.71036e-05,20.1925
ASIQIE_clean_86,-24.6406,8.47562e-05,20.4537
AQUCUM_clean_2,-19.4714,3.50213e-05,38.4135
AQUCOG_clean_2,-19.5624,3.45672e-05,38.9282
ARINUL_clean_117,-37.2032,0.00192584,34.9222
AQUDIB_clean_2,-19.5933,3.38916e-05,39.0877
ATEYED_clean_15,-18.2015,6.8586e-05,13.5354
ASIRUR_clean_14,5.7285,2.55236e-12,23.8223
AQODOA_clean_14,-8.27553,8.62589e-10,44.4626
ATIBIO_clean_14,-22.1951,1.43771e-05,13.2332
ASAJOU_clean_12,-33.2045,0.000485081,31.1613
ATOTIM_clean_63,-32.6314,0.000909003,8.91373
ATOTIM_manual_63,-32.6314,0.000909003,9.02734
AROFET_clean_2,-25.3981,0.000180149,40.3109
ARIBOS_clean_14,47.0584,3.33345e-20,41.786
ATIRUS_clean_15,-23.2076,2.96217e-06,14.4563
AMILUE_clean_9,-35.6431,0.00149683,93.8651
AMUWIP_charged_34,-24.4543,0.00013114,85.3338
ATOGEV_clean_14,-25.5391,0.000139172,12.9551
ATIXUX_clean_68,-32.7429,0.000765883,14.4493
AMIMEP_clean_9,-36.227,0.00163541,96.0651
ATIBAG_clean_14,-27.7072,8.32021e-05,22.5506
ATOWIQ_clean_12,-21.6247,7.65902e-05,15.5624
ATOWOW_clean_12,-20.695,6.40515e-05,15.4481
ATIBOU02_clean_14,-26.7703,9.40209e-05,21.5351
ATIBOU01_clean_14,-26.8745,9.66429e-05,21.5659
ATICAH_clean_14,-27.0042,9.83081e-05,21.2203
ASUKEE01_clean_70,-39.9991,0.00311851,30.06
ASUKEE_clean_70,-39.8237,0.00301583,30.0032
ATIBOU_clean_14,-27.3346,6.91129e-05,22.1878
ATIBUA_clean_14,-28.2463,8.63696e-05,22.223
ATICEL_clean_14,-26.7059,7.19958e-05,21.5653
ALUJEX_clean_2,-28.1575,0.000401645,113.603
AMILOY_clean_14,-35.7971,0.00158943,99.7162
AMIMAL_clean_14,-35.5762,0.00147928,99.5108
ANIDIL_clean_15,-30.1973,0.000120482,83.1418
ATEZAC_clean_15,-22.9258,0.000167968,28.8348
ASECUY_clean_15,-24.4025,4.60102e-05,41.2644
ANEHEI_clean_2,-33.6867,0.000721286,89.2097
ASUBIB_clean_2,-27.636,0.000419592,36.2341
ARINOF_clean_2,-34.2701,0.000418374,53.496
AVIHOE_clean_91,-25.5288,0.000202813,7.77538
ATIXAE_clean_14,-25.8682,0.000143819,28.0845
AQIXUU_clean_2,-47.7787,0.0709145,65.6575
AVEROJ_clean_4,-23.6172,8.32366e-05,14.3801
ASALOV_clean_9,-40.4467,0.00454137,48.7417
AQEFOS_clean_2,-21.4654,1.32734e-05,73.6705
AVIHIY_clean_78,-25.2164,0.000186906,12.136
ATUXIY_clean_15,-29.4848,0.00054392,25.8278
ATEZIK_clean_15,-24.4451,0.00025041,36.1507
AVAQIX01_clean_61,-35.6304,0.00407712,21.8677
AMIXEA_clean_1,-36.5573,0.00213923,105.868
AVAQIX_clean_61,-35.0453,0.00369482,21.4992
AVIVEG_clean_141,-29.2855,0.000227727,11.9384
AVIVAC_clean_141,-29.5521,0.000225899,12.0349
ATEZEG_clean_15,-25.9488,0.000419739,37.7267
AVETAY_clean_122,-28.7746,0.000678553,15.4195
AVIVIK_clean_141,-28.7458,0.000191928,12.295
AVITUU_clean_141,-26.1263,0.000136296,12.8792
AVIVOQ_clean_141,-27.3765,0.000192858,11.4827
APEBUU_clean_15,-32.6178,0.00044967,83.2353
AVETEC_clean_122,-29.0519,0.000721293,16.4183
ARUDAU_clean_2,-37.2177,0.00768034,59.9634
ARUCUN_clean_2,-37.6009,0.00721044,60.6442
AVEQID_clean_14,-20.6027,0.000117023,20.1785
AHINIP_clean_4,-36.3317,0.00101853,145.249
AVIVUW_clean_141,-28.1571,0.000161778,12.1537
ASOVEL_clean_19,-28.0169,0.000392735,48.0651
ARUCOH01_clean_14,-35.6306,0.00519225,64.6819
ASAHEJ_clean_2,-19.7483,8.85135e-06,59.3306
AFITUF_clean_4,-28.4926,0.000204004,163.84
AVIPOL_clean_14,-24.5539,0.000273792,19.5912
AVEMOE_clean_33,-27.1953,4.9259e-06,25.5409
AVELOD_clean_118,-26.5852,0.000182868,27.8463
AVAGUB_clean_86,-26.8966,2.55812e-05,32.1888
AVELUJ_clean_118,-27.3884,0.000220075,28.0359
ATULIM_clean_32,-36.1141,0.00158994,35.1774
AVESOL_clean_14,-25.5285,0.000395647,25.1176
AVAGIP_clean_88,-32.8731,0.000369569,33.737
ATEXII_clean_19,-34.8965,0.000483501,48.7352
AVEMAQ_clean_118,-26.9136,0.000212132,28.2172
ASUJIJ_clean_14,-37.0987,0.00076115,53.0216
AVAGOV_clean_88,-32.6994,0.00039742,34.9364
ASOYOY_clean_80,-25.7632,0.000213631,54.3632
AVESUR_clean_56,-24.3407,0.000174389,26.8281
AVUJIL_clean_14,28.1773,1.87634e-16,17.2566
ARUYES_14,534.957,2.07018e-107,71.3972
AVEVEE_clean_2,-26.2361,1.92933e-05,28.473
AWOFOI_clean_14,-24.2932,0.000128897,10.4903
AWUPAL_clean_58,-15.5684,4.11037e-05,9.63939
AXAQAT_clean_8,-9.99224,2.21859e-09,9.28976
AWUPOZ_clean_58,-15.9894,4.47059e-05,9.90535
AVIPAX_clean_14,-28.2859,0.000554873,29.9102
AXIGAR_clean_9,-18.482,2.77551e-05,9.54949
ASADAA_clean_2,-28.0344,0.000238435,72.2415
AVIMIC_clean_15,-28.8368,0.000227259,31.1896
AXAWUT_clean_60,-25.0044,4.55249e-06,10.8268
AXUDII04_clean_225,-25.7879,2.58396e-05,1.83379
AWEGEP_clean_62,-23.0167,2.36073e-05,19.1863
AMAGAX_clean_2,-28.3635,0.000450473,137.43
ASAMUE_clean_61,-27.9801,5.43483e-05,72.471
ARUJED_clean_14,-32.2836,5.33093e-05,79.7407
AXOCAT_clean_14,-14.4476,2.29038e-08,10.3844
ATIJUJ_manual_1,-18.2953,1.10861e-05,55.8969
ANENIR_clean_1,-29.3281,0.000314958,120.14
ATIJUJ_clean5b_1,-18.2953,1.10861e-05,56.3423
AXAFAG_clean_14,-17.6719,8.69685e-06,18.6316
AYUPOZ_clean_76,-13.1919,6.46646e-08,5.5102
ASOSUY_clean_6,-28.5239,0.000725244,73.8546
AQEGUY_clean_2,-33.7505,0.00202094,101.367
AFUKIX_clean_2,-26.1278,0.000175508,176.795
ATOXEN_clean_2,-34.0221,0.000373928,57.331
AHIYUN_clean_15,-55.3458,1.57954,171.311
AVALEO_clean_15,20.117,2.56265e-15,52.6447
ATUXOE_clean_2,-32.4774,0.000115365,56.8219
AZAFIS_clean_2,-27.6236,0.000142636,8.96826
ATUYAR_clean_2,-32.7757,9.14867e-05,56.9137
ATUXUK_clean_2,-32.44,9.51236e-05,57.4473
AXIPEE01_clean_15,-23.3476,8.62247e-05,22.5814
AWASAU_clean_14,-27.4962,4.85314e-05,32.6358
AXUPEO_clean_2,-35.5163,0.0063342,14.509
AZAWAZ_clean_2,-15.8518,2.93942e-07,10.2479
AWIBAL_clean_2,-33.6068,0.00112873,31.2294
AQERUL_clean_135,-49.7415,0.340443,108.21
AVEHAM_clean_14,-32.2254,0.000178868,57.8343
AXIPEE_clean_15,-25.5625,0.000122166,25.4053
AXINEA_clean_70,-37.3808,0.00405139,28.4116
AVIMOI_clean_14,-31.3591,0.000918302,50.0984
AXINIF_clean_62,-27.1077,0.000329581,28.0408
AXOCEW_clean_13,-41.5693,0.0113093,24.0645
BAFHAU_clean_97,-13.6076,5.92017e-06,1.3598
AVIMUO_clean_14,-30.6178,0.000512801,52.0785
AXIMUP_clean_14,-25.9973,0.000304403,31.9976
AWAGEL_clean_13,-23.4198,7.85457e-05,42.4593
AZEWEH_clean_2,-30.3943,2.53141e-05,13.5302
AZIVAI_clean_94,-20.9481,0.000166189,11.8195
BACMOH_clean_19,-17.3314,2.91406e-07,9.98119
ASANAL_clean_14,-37.2074,0.00423334,93.1918
AVUPIR_clean_h_1,-24.436,4.12099e-06,46.6609
AWEWOP_clean_12,-28.8134,0.000295754,41.5514
BADHIA_clean_70,-21.3242,4.05214e-07,11.4723
BADHOG_clean_70,-21.307,4.4481e-07,11.6842
AVUPIR_SL_2,-10.605,9.30435e-10,48.0195
BADHUM_clean_70,-21.4396,4.64587e-07,11.7612
AWOKED_clean_14,-33.0348,5.36751e-05,40.6937
ASINAT_clean_2,-27.1209,0.000238643,95.6395
ATEJOA_clean_2,-47.6449,0.0137664,92.105
AZIXUD_clean_19,-25.5354,0.000261758,23.4218
AWAJIT_clean_15,-37.9719,0.00545453,54.7991
AXUBOL_clean_160,-32.2952,0.00092982,37.1154
AZEBUE_clean_33,-30.1297,0.000622803,28.4511
AWEJIW_clean_2,-31.4941,0.000898256,54.1598
AWEDOW_charged_52,-25.9061,0.000102141,55.6862
AYOXUJ_clean_15,-24.8866,4.01553e-05,37.7811
BAKFAV_clean_2,-30.0127,0.000320629,13.7408
BACMOH10_clean_19,-19.2853,2.06823e-07,25.7664
AWEJES_clean_58,-25.2492,8.09026e-05,56.3049
BADJIC_clean_15,-25.1483,1.27302e-05,21.9925
AMEJOS_charged_2,-35.2125,0.000344877,170.861
AXIPEE03_clean_14,-24.7435,0.000105976,49.0031
AZIMIH_clean_15,-32.1474,0.000404922,31.8928
AJIGIL_clean_19,-27.7972,0.000108829,198.787
AWAGOV_clean_85,-37.4911,0.000787704,63.034
BAKGAX_clean_62,-28.1907,5.62034e-05,18.0275
AVUDAX_clean_14,-27.0971,0.000243978,68.6824
BALMUW01_clean_2,20.2183,2.08371e-15,10.8743
BAKJII_clean_14,-25.6237,0.000407128,17.1472
BALMUW_clean_2,15.4877,1.49653e-14,10.8472
BAKYIY_clean_63,-25.4833,0.000242824,12.3865
AZOHEC_clean_13,-33.9707,0.000692203,37.4215
AWAHEM_clean_1,-20.5251,1.23014e-05,69.3112
BAKGIF_clean_2,-22.5381,6.79775e-05,25.7324
BAKGIF_manual_2,-22.5381,6.79775e-05,25.5277
AVETOM_clean_68,-41.1135,0.00404547,84.2895
BAKGIF_clean5b_2,-22.5381,6.79775e-05,26.0731
BAEDTA01_clean_104,-47.712,0.0344362,33.3172
ATAYAX_clean_1,-28.7177,0.000382054,112.518
AYAWEE_clean_2,-38.0253,0.00335862,53.1969
BAKYOE_clean_60,-25.761,0.000281333,18.9127
BANMAG_clean_66,-18.0838,7.77873e-06,17.0379
AWAKEQ_clean_14,-30.5723,0.000345702,74.572
