Structures,CPU_time (s)
ATIBUA_clean_14,31.1327
ATICAH_clean_14,29.2078
ANIDIL_clean_15,113.874
ANEHEI_clean_2,121.529
ATICEL_clean_14,29.566
ALUJEX_clean_2,159.159
AMILOY_clean_14,142.473
AMIMEP_clean_9,140.204
AMUWIP_charged_34,128.339
AMIMAL_clean_14,141.176
ASUBIB_clean_2,49.1874
ASECUY_clean_15,55.1782
ARINOF_clean_2,71.4277
AQIXUU_clean_2,85.5112
ATEZAC_clean_15,43.9996
AVIHOE_clean_91,10.7878
ASALOV_clean_9,64.0743
AVEROJ_clean_4,20.1551
AHINIP_clean_4,195.478
ATIXAE_clean_14,41.2163
ARUDAU_clean_2,78.6405
APEBUU_clean_15,110.334
AVIHIY_clean_78,16.8256
AMIXEA_clean_1,146.763
AQEFOS_clean_2,102.069
AVAQIX_clean_61,29.0458
ATUXIY_clean_15,35.959
ARUCUN_clean_2,80.9982
AVAQIX01_clean_61,29.5248
AVETAY_clean_122,21.921
AVIVAC_clean_141,17.4214
ATEZIK_clean_15,54.1127
AVETEC_clean_122,22.7359
AVITUU_clean_141,18.4765
AVIVEG_clean_141,17.3276
ASOVEL_clean_19,67.2375
AVIVOQ_clean_141,16.8878
ARUCOH01_clean_14,86.1081
AVIVIK_clean_141,17.5091
AVIVUW_clean_141,17.394
ATEZEG_clean_15,56.3475
AVEQID_clean_14,29.2641
AVEMOE_clean_33,35.2847
ATEXII_clean_19,63.6642
ATULIM_clean_32,46.9427
ASAHEJ_clean_2,84.2627
ASUJIJ_clean_14,71.3884
AVELOD_clean_118,38.5845
AVELUJ_clean_118,38.2133
AVEMAQ_clean_118,38.357
AVIPOL_clean_14,27.2149
AFITUF_clean_4,230.263
AVAGUB_clean_86,45.1556
AVESOL_clean_14,34.7723
ASOYOY_clean_80,77.1616
AVAGOV_clean_88,46.8235
AVAGIP_clean_88,47.3421
ARUYES_14,94.6565
AVUJIL_clean_14,23.7384
AVESUR_clean_56,37.2555
AVEVEE_clean_2,39.6722
ASADAA_clean_2,97.8846
AWOFOI_clean_14,14.9013
AXAQAT_clean_8,13.3668
AXIGAR_clean_9,13.9533
AVIMIC_clean_15,42.7031
AXAWUT_clean_60,14.8543
AVIPAX_clean_14,41.8855
AWUPAL_clean_58,16.1985
AWUPOZ_clean_58,16.2509
AXUDII04_clean_225,2.75133
ASAMUE_clean_61,97.4159
AMAGAX_clean_2,188.744
AWEGEP_clean_62,27.0522
AXOCAT_clean_14,14.2446
AHIYUN_clean_15,228.201
AFUKIX_clean_2,236.228
ARUJED_clean_14,110.076
ANENIR_clean_1,167.562
AYUPOZ_clean_76,7.92668
AQEGUY_clean_2,138.456
AXAFAG_clean_14,26.741
AVALEO_clean_15,68.2633
ATOXEN_clean_2,79.1164
ATUXOE_clean_2,76.9823
ATIJUJ_clean5b_1,86.6857
ATUXUK_clean_2,77.5312
ATIJUJ_manual_1,87.7917
AZAFIS_clean_2,12.9243
ASOSUY_clean_6,107.181
ATUYAR_clean_2,76.4929
AWASAU_clean_14,45.5505
AXIPEE01_clean_15,31.2682
AXUPEO_clean_2,20.0384
AZAWAZ_clean_2,14.7139
AWIBAL_clean_2,42.756
AQERUL_clean_135,146.976
AXOCEW_clean_13,33.8261
AXIPEE_clean_15,35.3318
AVEHAM_clean_14,81.0723
AXINEA_clean_70,39.0572
AXINIF_clean_62,39.4596
AVIMOI_clean_14,71.589
ASANAL_clean_14,124.418
AZEWEH_clean_2,18.8391
AWAGEL_clean_13,59.2329
AVIMUO_clean_14,73.4414
AXIMUP_clean_14,45.8471
BAFHAU_clean_97,2.17343
AZIVAI_clean_94,17.2044
AVUPIR_clean_h_1,63.4398
BACMOH_clean_19,13.9833
BADHIA_clean_70,15.9467
AVUPIR_SL_2,65.3049
AWEWOP_clean_12,57.7832
BADHOG_clean_70,16.0227
AWOKED_clean_14,53.3329
BADHUM_clean_70,16.259
ATEJOA_clean_2,120.261
AMEJOS_charged_2,225.552
AJIGIL_clean_19,262.488
AWAJIT_clean_15,74.145
AZIXUD_clean_19,32.3757
AXUBOL_clean_160,51.4224
AZEBUE_clean_33,39.4686
AYOXUJ_clean_15,50.9123
ASINAT_clean_2,142.312
AWEDOW_charged_52,75.6053
BAKFAV_clean_2,19.4675
BACMOH10_clean_19,34.9082
AWEJIW_clean_2,75.2557
BADJIC_clean_15,30.8546
AVUDAX_clean_14,91.8233
AXIPEE03_clean_14,66.9485
AWEJES_clean_58,79.3126
AZIMIH_clean_15,43.2751
AWAGOV_clean_85,86.4619
BAKGAX_clean_62,24.2232
BAKJII_clean_14,23.6
BAKYIY_clean_63,16.823
BALMUW01_clean_2,15.3812
BALMUW_clean_2,14.8569
AZOHEC_clean_13,50.9534
AVETOM_clean_68,113.335
AWAHEM_clean_1,98.2501
BAKGIF_clean_2,35.8436
BAKGIF_clean5b_2,35.8093
BAKGIF_manual_2,35.8868
BAKYOE_clean_60,25.1714
AYAWEE_clean_2,73.0669
BAEDTA01_clean_104,46.0741
BANMAG_clean_66,23.6207
AWAKEQ_clean_14,102.404
AXUJOT_clean_2,79.7529
AWEDUC_charged_17,104.243
BAKJEE_clean_14,44.529
AVUBUP_clean_5,120.099
BADHUM01_clean_14,61.6722
AWAREV_clean_15,111.211
AWARIZ_clean_15,111.28
ALIXAU_clean_h_1,287.341
ATAYAX_clean_1,171.444
ALUJOH_clean_1,289.946
AQIXUV_clean_2,211.378
ASUWUI_clean_2,175.368
BAFVAH_clean_139,62.8115
BEFLIJ_clean_70,3.41911
AWAHAI_clean_2,122.872
BAXSIE_clean_92,19.6851
BEFLUV_clean_126,4.97501
BEFLAB01_clean_68,9.96083
BAXLOD_clean_76,22.6799
BAHMAZ_clean_14,63.7792
BAWRUO_clean_15,27.3338
BASJUB_clean_86,38.5023
AVUHIJ_clean_14,132.334
BEFNIL_clean_121,4.28431
BEFLEF_clean_20,11.9387
BEFMAC_clean_15,9.6374
BAXFUD_clean_14,29.3374
BAQWIC_clean_2,48.8858
BAXFIR01_clean_14,30.543
ATAYEB_clean_1,185.549
BAXFIR02_clean_14,30.7318
BAXGAK_clean_14,30.5015
AZOBUN_clean_2,86.5632
AZAVUU_clean_19,98.6769
BAPDAA_clean_2,51.747
BACGAQ_clean_2,87.3444
AZAVOO_clean_14,100.439
BAZJET_clean_11,24.2994
BAHGUN01_clean_1,75.1746
BEGBOG_clean_198,9.08702
BAHGUN03_clean_1,74.6349
ALUJIB_clean_1,306.606
BAHGUN04_clean_1,75.005
BAHGUN02_clean_1,75.6651
AZILEC_clean_29,95.3621
BAHGUN_clean_1,75.4373
BEJZAS_clean_19,11.044
BEFNOR_clean_57,14.7375
BEFNUX_clean_57,14.5542
BAFKUR_clean_2,81.8154
ANEPIT_clean_2,272.597
BADJAU_clean_43,88.6512
BAKJOO_clean_2,73.9176
AYUWUM_clean_2,110.236
BAMKIM_clean_14,65.1159
BADYAJ_clean_14,90.3116
BAMKOS_clean_14,65.3786
AROFAP_clean_1,226.784
BEFMOQ_clean_5,25.99
BEKYOG_clean_15,20.1254
BEFMUW_clean_5,28.8412
BEFNAD_clean_5,28.0001
BEFNEH_clean_14,27.4903
BASSUL_clean_56,60.1779
BASTAS_clean_56,59.593
BASTEW_clean_56,59.329
ALOLES_ion_b_1,324.602
BEFPAF_clean_5,28.434
BEFKUU_clean_2,42.6174
BEKZEX01_clean_15,26.3881
BEKZEX_clean_15,26.2941
BASTUM_clean_56,59.7398
BEPRIZ_clean_167,16.562
BASTIA_clean_56,60.6122
BEGDEY_clean_139,31.0048
BAQWEY_clean_2,76.5996
AXUBAW_clean5b_1,136.358
BEKYUM_clean_15,31.0432
ASEXED_clean_2,223.645
AXUBAW_manual_1,134.982
BEPROF_clean_167,20.3094
BETGUE_clean_221,3.93151
BETHIT_clean_221,3.63276
AVESAW_clean_1,185.465
BETGIS_clean_221,7.16564
BETGEO_clean_221,8.01895
BETHEP_clean_221,5.48056
BENXOJ_15,34.5738
BETGOY_clean_221,7.06518
BENZUR_clean_2,32.9562
BENZOL_clean_2,34.1033
BEPBAB_clean_2,34.8995
AYOYEU_clean_2,140.138
BARZUR_clean_5,84.4779
AYOYOE_clean_2,141.69
BERGAI_clean_126,22.6056
BEVQUP_clean_2,11.3828
AWEBIO_charged_14,173.77
BERFIP_clean_15,29.7115
BEPYIG_clean_15,34.0698
BELYIC_clean_5,49.5633
BEVQID_clean_8,18.161
BEXQOL_clean_19,15.368
BEWWEH_clean_19,16.6463
BEVRAW_clean_8,18.9015
BEXRAY_clean_19,14.4677
BEXQUR_clean_19,15.4474
BEXREC_clean_19,14.6159
BAPVEW_clean_14,105.453
BAZJIX_clean_2,76.4965
BEKSAM_clean_1,59.5515
BEXRIG_clean_19,14.948
BEZSIK_clean_14,3.96372
BEXPAX_clean_5,26.676
BIBXUH_clean_225,7.29908
BEVWAB_clean_12,32.1643
BEXQIF_clean_4,30.2013
BETFIR_clean_15,41.6902
BAFCAP_clean_2,142.427
BEWVOQ_clean_1,33.6946
BABREE_clean_2,154.553
BENXUP_clean_2,68.4338
BETDEL_clean_2,49.9366
BETDAH_clean_2,50.6932
BETDOV_clean_15,50.4618
BEXRUT_clean_14,30.4182
BEPNOB_clean_4,68.2067
BEPNIV_clean_4,68.5002
BEXSAA_clean_14,28.767
BETDIP_clean_2,54.5852
BEPLUF_clean_4,72.2284
AXUHIL_clean_14,179.033
BEXSII_clean_14,26.7756
BEPVEZ_clean_2,64.4342
BEPMAM_clean_4,72.8433
BETFEN_clean_2,51.5437
BETFOX_clean_15,51.1692
BETFUD_clean_2,50.9255
BEXVAD01_clean_15,26.2968
BEXSEE_clean_14,30.1987
BETGAK_clean_2,51.5093
BETDUB_clean_2,55.6664
BEXTUV_clean_15,27.6471
BETFAJ_clean_2,53.8744
BEPVID_clean_2,66.2214
BEZDUH_clean_2,25.7613
BEXVAD_clean_15,28.7483
BEPVAV_clean_2,68.9711
AZILEA_clean_1,171.553
BELTOD_clean_61,81.0823
BAZDAJ_charged_19,104.647
BEPVOJ01_clean_2,68.1294
BEPVOJ_clean_2,68.1352
BEPMEQ_clean_4,78.4136
BAZDAJ_clean_19,104.003
AXUHEH_clean_14,186.454
BIMDIL_clean_131,9.86387
BEPMIU_clean_4,79.9144
BIBYAO_clean_225,21.8893
BELTUJ_clean_61,85.6316
BEPNUH_clean_4,78.8769
BIWYAH10_clean_14,5.88015
BEPPAP_clean_4,79.5385
BEYKEX_clean_14,34.6075
BICPOT_clean_15,21.3992
BEPWEA_clean_2,72.1109
BERQIA_clean_43,68.659
BIWHAQ_clean_61,9.16713
AVUCEA_clean_2,230.635
AZAWAB_clean_2,188.134
BOCTEU01_clean_64,7.16742
BOCTOE04_clean_15,5.12323
BICPUA_clean_40,28.8303
BOCTOE05_clean_15,4.9768
BOCTOE01_clean_14,8.91534
BIHBEB_clean_65,27.3061
BIMDEF_clean_15,23.6606
BOCTOE02_clean_14,8.92861
BOCTOE03_clean_14,8.74775
BEXVIL_clean_7,49.9399
BEPNER_clean_5,98.9788
BIYSUZ_clean_62,21.8642
BOCTOE_clean_14,8.97173
BIYTAG_clean_62,22.2207
BELVEV_charged_2,104.095
BIQRIE_clean_15,27.7511
ACAJIY_clean_1,474.586
BIYVEM_clean_62,22.6955
BIQHEQ_clean_55,28.6398
BOHGOU_clean_9,11.0443
BICDAU_clean_5,40.8219
BEPPOD_clean_4,101.689
BIQFOW_clean_2,34.2696
BOFCEG_clean_14,19.837
BOHXIH_clean_201,19.2146
BEPPIX_clean_4,111.715
BIYTOU_clean_14,38.2175
BOCKOT_clean_14,33.809
BOJDAG_clean_58,24.0695
BEXVEH_clean_14,70.1609
BOJYIK01_clean_2,25.9068
BOMCUB_charged_21,20.4074
BIYVIQ_clean_19,42.0074
BOMCUB_clean_21,20.3236
BOWNUY_clean_221,4.14033
BAKLIK_clean_2,189.753
BIFKEI_clean_2,63.4444
BONWAD_clean_14,28.299
BOWSOW_clean_14,9.77789
BIXYEO_clean_14,54.0845
BIXXIR_clean_14,54.2879
BAYCOU_clean_33,162.188
BIVXEK_clean_2,56.2964
BOWSUC_clean_61,12.6371
BOQYUD_clean_15,25.1142
BIYTEJ_4,57.7495
BOKQEZ_clean_15,38.0499
BAQWOI_clean_14,188.858
BIPBAF_clean_14,65.99
acs.jpcc.6b04690_jp6b04690_si_005_clean_2,512.08
BIJJOV_clean_15,71.6938
BOWRAH_clean_14,21.1614
BIHMUC_clean_2,76.0723
BIRSEC_clean_32,68.3922
BIBBUL_clean_19,92.8871
BIRSIG_clean_32,69.622
BOTLED_clean_2,29.7342
BOHWOM_clean_15,53.5176
BOXYEU_clean_33,20.7366
BELJIL_clean_2,152.308
BOPHEV_clean_14,47.2761
BOJYIK_clean_1,52.0568
BUBQOE_clean_14,20.9269
BUJKEW01_clean_12,8.23337
BOXYIY_clean_2,31.8512
BOYTEQ_clean_15,33.3028
BOYYOF_clean_88,33.6358
BONNIC_clean_9,63.4527
BUKMUQ01_clean_19,10.3214
BEYSEF_clean_2,117.56
BIRGIU_clean_14,93.1363
BUDDIO_clean_14,21.827
BUKMUQ_clean_19,10.2505
AWIBIS_clean_15,300.534
AWEZOS_clean_15,302.382
AWIBEO_clean_15,301.862
BUPVEP_clean_201,7.87649
BUKRUW01_clean_198,14.6736
BUKRUW03_clean_198,11.6398
BUKRUW02_clean_198,12.8303
BURHUS_clean_15,9.77407
BUGSAY_clean_14,31.5519
AWEZOS01_clean_15,306.426
AWIBAK_clean_15,306.434
BUGSEC_clean_14,30.8371
BUGSIG_clean_14,31.5107
BOWQAG_clean_14,60.8689
BIFGOO_clean_2,116.169
BONMEX_clean_2,78.8604
BOLPEY_clean_2,80.2676
BUGSOM_clean_14,31.3384
AXOHIE_clean_14,296.759
BOWZUK_clean_52,59.8808
BOVHEB_clean_9,66.673
BIQVII_clean_2,110.495
BUCROH_charged_58,49.1
BOWQAG_SL_14,66.6831
BOPHIZ_clean_2,80.4337
BUKYAJ_clean_14,24.1715
BUCSIC_charged_58,48.6679
BOLPAU_clean_56,92.0373
BAXREY_clean_60,225.467
BEWVEG_clean_1,161.573
AWAWUR_clean_1,325.681
BUSQEM_clean_49,19.2854
BOMCOX_clean_14,96.3934
c4ce00408f_c4ce00408f2_clean_225,5.11468
BULBER_clean_57,32.8145
BETZOR_clean_2,171.635
BASSOF_clean_3,244.339
BUVHEH_clean_2,21.4138
BUSQIQ_clean_2,28.1786
BUBWOM_clean_54,72.5758
BORBEQ_clean_19,97.8271
BUWMIR_clean_9,21.2598
BUWMAJ_clean_5,24.2614
BUWMEN_clean_9,24.9375
c5cc06190c_c5cc06190c2_clean_19,14.7964
BUCSEY_clean_14,74.5689
c5cc10203k_c5cc10203k2_clean_200,8.74594
BOPWIO_clean_14,106.237
BOZFIH_clean_14,83.1586
BUWGAC_clean_14,30.7115
BUWGEG_clean_14,30.8252
c4ra13058h_c4ra13058h2_clean_23,20.9821
BUCWAZ_clean_4,74.176
BIDPOV_clean_2,155.264
c4dt03702b_c4dt03702b2_clean_55,24.6796
BUSGOM_clean_14,47.2759
BUSGIG_clean_14,48.3841
BUYNAL_charged_148,30.4434
BUWLUC_clean_5,38.2793
BINMIW_clean_14,154.198
BUSQUC_clean_15,51.0845
c5dt03710g_c5dt03710g2_clean_123,10.1367
c5ce00931f_c5ce00931f2_clean_15,17.0037
BEFGEA_clean5b_1,255.589
BIMDOR_charged_2,162.272
c5sc03494a_c5sc03494a2_clean_220,4.61277
c5dt00281h_c5dt00281h2_clean_10,20.7658
BEFGEA_manual_1,258.215
BOWDIC_clean_13,118.913
BIBMAC_clean_2,186.384
AFUKET_clean_1,578.32
c5ce02503f_c5ce02503f2_clean_221,26.5994
BUCSAU_clean_14,102.218
BIPLIX_clean_2,167.656
BUVYIB01_clean_2,59.6613
c5dt03038b_c5dt03038b2_clean_11,23.7393
BUCSIC01_clean_14,103.731
BIBMEG_clean_2,190.301
BUVYIB_clean_2,61.2435
c6cc00589f_c6cc00589f2_clean_217,8.59999
BONWIL_clean_2,141.297
BURQIQ_clean_13,71.0571
c5qi00128e_c5qi00128e2_clean_140,15.3571
BELVAR_charged_2,253.641
c6cc00589f_c6cc00589f3_clean_19,14.7212
BARZIE_clean_2,303.479
BARZOK_clean_2,303.19
BARZAW_clean_2,304.828
BIJDUV_clean_18,187.642
BIJFAD_clean_18,188.236
c6ce00465b_c6ce00465b2_clean_131,13.1082
c6dt03852b_c6dt03852b2_clean_65,6.69754
c4dt02048k_c4dt02048k2_clean_56,68.5346
BUVKUA_clean_2,83.3653
c5cc04223b_c5cc04223b2_clean_1,64.9003
c6ce00407e_c6ce00407e9_clean_1,18.8409
BUCYAA_clean_15,118.551
c5ce00677e_c5ce00677e2_clean_14,53.3631
c5cc09935h_c5cc09935h2_clean_12,63.8873
