Structures,CPU_time (s)
AFITIT_clean_5,118.546
ARAHIM_clean_87,11.9421
ARUYUH01_clean_56,7.35846
ANUGEW_clean_2,47.4637
ARADEE_clean_15,15.9882
ARUYUH_clean_56,7.37162
AQMAND01_clean_2,22.846
ANENEN_clean_2,54.8287
AQEFUY_clean_15,28.8509
AQAJEI_clean_60,36.2293
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,139.067
AJAYIT_clean_9,102.179
ARAGOR_clean_15,18.109
APEBEE_clean_2,40.9932
AHOZAA_clean_60,105.84
ARUYOB_clean_14,14.0996
AMOYOR_clean_2,68.4529
AQIQAU_clean_15,29.6959
AQIQIC_clean_15,30.3037
AMODUC_clean_1,70.5679
ASOHUL_clean_62,5.28413
AQUDAT_clean_15,27.9604
AMUXAI_clean_2,68.1066
AQUDEX_clean_15,27.8128
AFUKAP_clean_2,122.927
ALURAB_clean_18,89.1473
ACIBIY_clean_2,148.701
AQUDOH_clean_15,28.2725
AFOQUI_clean_1,129.764
ALUREF_clean_18,89.2083
ASEKAM_clean_15,12.0495
ASACON_clean_52,21.3743
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,151.969
ALURIJ_clean_18,92.3246
ASEJOZ01_clean_15,17.8503
ASALAH_clean_19,20.294
ARUYES_clean_14,26.4139
ASEJOZ_clean_15,17.7207
AMUPOP_clean_15,78.2259
ANUGIA_clean_1,64.6045
AQUCOF_clean_7,38.2916
AGIREP_clean_2,125.509
ATAFIK_clean_106,13.3268
AQOSEG_clean_88,39.7908
AQUDAS_clean_7,39.1444
ASALIP_clean_19,26.0614
AJOVEB_clean_2,120.786
ASIQEA_clean_86,22.3867
ASIQIE_clean_86,22.3714
AQODOA_clean_14,46.43
ATEYED_clean_15,15.4353
ARINUL_clean_117,38.4135
AQUCOG_clean_2,45.6269
ATIBIO_clean_14,14.2607
ASIRUR_clean_14,25.2099
AQUCUM_clean_2,46.831
ASAJOU_clean_12,34.0827
AQUDIB_clean_2,46.2949
ATOTIM_clean_63,10.114
ATOTIM_manual_63,10.3683
ARIBOS_clean_14,44.8893
AROFET_clean_2,45.1373
ATOGEV_clean_14,14.1363
ATIRUS_clean_15,15.8568
ATIXUX_clean_68,16.0045
ATIBOU01_clean_14,22.9438
ATIBOU02_clean_14,23.2102
AMUWIP_charged_34,96.1738
ATIBAG_clean_14,24.3448
ATOWIQ_clean_12,17.355
ASUKEE_clean_70,32.6827
ASUKEE01_clean_70,32.7324
ATOWOW_clean_12,17.3507
AMIMEP_clean_9,107.861
AMILUE_clean_9,108.432
AMIMAL_clean_14,108.335
ATICAH_clean_14,23.248
ATIBOU_clean_14,24.1549
ATIBUA_clean_14,24.1162
ATICEL_clean_14,23.4715
ANIDIL_clean_15,90.4902
ALUJEX_clean_2,127.214
ASUBIB_clean_2,38.6581
ANEHEI_clean_2,97.673
ASECUY_clean_15,44.5418
AMILOY_clean_14,113.707
ARINOF_clean_2,56.735
ATEZAC_clean_15,34.007
AVIHOE_clean_91,8.62912
AQIXUU_clean_2,69.7796
ASALOV_clean_9,51.3544
AMIXEA_clean_1,114.573
AVEROJ_clean_4,15.7476
ATIXAE_clean_14,32.1246
AVIHIY_clean_78,13.1203
ATUXIY_clean_15,28.2386
AVAQIX_clean_61,23.3104
AVAQIX01_clean_61,24.0091
AHINIP_clean_4,156.431
AQEFOS_clean_2,81.7356
APEBUU_clean_15,89.3839
AVETAY_clean_122,16.951
ARUDAU_clean_2,65.1845
ATEZIK_clean_15,41.6549
AVIVAC_clean_141,13.752
AVITUU_clean_141,14.3052
AVIVEG_clean_141,13.4904
AVETEC_clean_122,18.0806
ATEZEG_clean_15,43.6335
ARUCUN_clean_2,66.8653
AVIVOQ_clean_141,13.0614
AVEQID_clean_14,22.7343
AVIVIK_clean_141,13.8071
ASOVEL_clean_19,52.3269
AVIVUW_clean_141,13.4543
ARUCOH01_clean_14,69.7144
AVELOD_clean_118,30.3757
ASAHEJ_clean_2,66.6244
ASUJIJ_clean_14,56.7451
AVEMOE_clean_33,28.302
AVIPOL_clean_14,21.9076
ATULIM_clean_32,37.8657
ATEXII_clean_19,51.1091
AVELUJ_clean_118,31.1795
AVAGUB_clean_86,35.1687
AVEMAQ_clean_118,30.5366
AVESOL_clean_14,27.1639
AVAGIP_clean_88,37.1326
AVAGOV_clean_88,36.8004
AFITUF_clean_4,182.041
AVESUR_clean_56,29.2653
ASOYOY_clean_80,60.987
AVUJIL_clean_14,18.6986
ARUYES_14,78.0342
AVEVEE_clean_2,30.8611
AWOFOI_clean_14,11.5161
AXAQAT_clean_8,10.3814
AVIPAX_clean_14,33.124
AVIMIC_clean_15,33.8885
ASADAA_clean_2,78.7567
AXIGAR_clean_9,11.092
AWUPAL_clean_58,11.8438
AXAWUT_clean_60,11.6835
AWUPOZ_clean_58,12.2748
AXUDII04_clean_225,2.138
AMAGAX_clean_2,149.446
AWEGEP_clean_62,21.303
ASAMUE_clean_61,77.0688
ARUJED_clean_14,86.613
AXOCAT_clean_14,11.5834
ANENIR_clean_1,131.795
AHIYUN_clean_15,183.374
AFUKIX_clean_2,191.036
AYUPOZ_clean_76,6.15794
AXAFAG_clean_14,20.8654
AVALEO_clean_15,54.9488
ATUXOE_clean_2,61.4418
ATIJUJ_clean5b_1,68.3961
ATIJUJ_manual_1,68.3679
AZAFIS_clean_2,10.0161
ATUYAR_clean_2,60.5053
ATOXEN_clean_2,63.5116
AQEGUY_clean_2,113.364
ATUXUK_clean_2,61.2977
ASOSUY_clean_6,84.2415
AXIPEE01_clean_15,24.8013
AXUPEO_clean_2,15.6884
AWASAU_clean_14,35.9552
AWIBAL_clean_2,33.0841
AQERUL_clean_135,116.025
AZAWAZ_clean_2,11.5157
AXOCEW_clean_13,26.518
AVEHAM_clean_14,63.6303
AXIPEE_clean_15,28.0917
AXINIF_clean_62,30.643
AXINEA_clean_70,31.0642
AVIMOI_clean_14,56.4536
AWAGEL_clean_13,46.2375
AVIMUO_clean_14,57.6003
BAFHAU_clean_97,1.69049
AZEWEH_clean_2,14.9785
AXIMUP_clean_14,35.1328
AVUPIR_clean_h_1,49.8905
BACMOH_clean_19,10.9845
AZIVAI_clean_94,13.3363
ASANAL_clean_14,101.693
BADHIA_clean_70,12.4881
AVUPIR_SL_2,51.8607
AWEWOP_clean_12,46.5519
BADHOG_clean_70,12.6877
AWOKED_clean_14,42.7812
BADHUM_clean_70,12.5782
ATEJOA_clean_2,96.4371
ASINAT_clean_2,108.392
AWAJIT_clean_15,59.2604
AZEBUE_clean_33,30.4746
AZIXUD_clean_19,25.7159
AMEJOS_charged_2,182.718
AXUBOL_clean_160,41.2979
AWEJIW_clean_2,59.0686
AWEDOW_charged_52,60.0283
AYOXUJ_clean_15,41.2923
BACMOH10_clean_19,27.7988
BAKFAV_clean_2,15.4457
BADJIC_clean_15,24.1208
AXIPEE03_clean_14,53.3298
AJIGIL_clean_19,216.173
AWEJES_clean_58,63.6924
AZIMIH_clean_15,34.1867
AWAGOV_clean_85,69.7219
BAKGAX_clean_62,19.4098
AVUDAX_clean_14,75.8295
BAKJII_clean_14,18.212
BALMUW_clean_2,11.4432
BALMUW01_clean_2,11.7263
BAKYIY_clean_63,13.7583
AZOHEC_clean_13,40.7185
AWAHEM_clean_1,77.7223
BAEDTA01_clean_104,36.3499
BAKGIF_clean_2,28.4105
AVETOM_clean_68,92.2316
BAKGIF_manual_2,28.7926
BAKGIF_clean5b_2,29.1206
AYAWEE_clean_2,58.2018
BAKYOE_clean_60,20.2829
BANMAG_clean_66,18.5169
AWAKEQ_clean_14,82.1885
AWEDUC_charged_17,82.1247
BADHUM01_clean_14,48.3179
BAKJEE_clean_14,34.2713
AXUJOT_clean_2,65.9022
ATAYAX_clean_1,132.044
AWAREV_clean_15,87.0107
AVUBUP_clean_5,96.1744
ALUJOH_clean_1,224.91
AWARIZ_clean_15,88.3517
ALIXAU_clean_h_1,230.44
BEFLIJ_clean_70,2.67931
BAFVAH_clean_139,49.6817
AQIXUV_clean_2,169.57
ATAYEB_clean_1,139.331
AWAHAI_clean_2,96.1662
BAXSIE_clean_92,15.4631
ASUWUI_clean_2,142.266
BEFLAB01_clean_68,7.86767
BEFLUV_clean_126,3.91931
BAXLOD_clean_76,18.156
BAHMAZ_clean_14,51.0878
BEFLEF_clean_20,9.36664
BAWRUO_clean_15,21.5942
BEFNIL_clean_121,3.36962
BASJUB_clean_86,31.3683
AVUHIJ_clean_14,105.818
BEFMAC_clean_15,7.68839
BAPDAA_clean_2,39.5737
BAXFUD_clean_14,23.8167
BAXFIR01_clean_14,24.5614
AZOBUN_clean_2,69.0776
BAXFIR02_clean_14,25.3224
BAQWIC_clean_2,39.2543
AZAVUU_clean_19,77.2278
BAXGAK_clean_14,25.1781
BAZJET_clean_11,18.8018
ALUJIB_clean_1,241.183
AZAVOO_clean_14,80.07
BAHGUN03_clean_1,59.9481
BAHGUN01_clean_1,60.8984
BEGBOG_clean_198,7.24969
BAHGUN04_clean_1,59.1403
BACGAQ_clean_2,71.1475
BAHGUN02_clean_1,61.2085
BAHGUN_clean_1,60.1777
BEJZAS_clean_19,8.67995
BEFNOR_clean_57,11.8015
BEFNUX_clean_57,11.4778
AZILEC_clean_29,76.4792
BADJAU_clean_43,69.3766
BAFKUR_clean_2,65.4111
BADYAJ_clean_14,68.6311
AYUWUM_clean_2,88.6087
BAKJOO_clean_2,57.976
BAMKIM_clean_14,52.382
BAMKOS_clean_14,52.1574
ALOLES_ion_b_1,252.564
BEFMOQ_clean_5,20.83
BEKYOG_clean_15,16.5097
AROFAP_clean_1,180.818
BEFMUW_clean_5,21.5513
BEFNAD_clean_5,21.4502
BEFNEH_clean_14,21.2511
BASTAS_clean_56,46.6994
BASSUL_clean_56,47.2039
ANEPIT_clean_2,222.946
BEFPAF_clean_5,22.4169
BASTEW_clean_56,46.8859
BEFKUU_clean_2,33.8764
BEPRIZ_clean_167,12.8832
BEKZEX01_clean_15,21.0101
BASTIA_clean_56,47.4838
BEGDEY_clean_139,24.0365
BEKZEX_clean_15,21.5606
AXUBAW_clean5b_1,106.561
ASEXED_clean_2,175.185
BASTUM_clean_56,46.9817
AXUBAW_manual_1,106.248
BAQWEY_clean_2,62.2054
BEPROF_clean_167,16.2717
BEKYUM_clean_15,25.5046
BETGUE_clean_221,3.021
BETHIT_clean_221,2.79549
BETGIS_clean_221,5.53317
BETGOY_clean_221,5.40071
BETGEO_clean_221,6.16104
BETHEP_clean_221,4.32709
BENZUR_clean_2,26.6377
BENXOJ_15,27.7048
BENZOL_clean_2,27.7254
BEPBAB_clean_2,27.683
BERGAI_clean_126,17.7446
AVESAW_clean_1,152.434
BARZUR_clean_5,67.1169
AYOYEU_clean_2,113.23
AYOYOE_clean_2,113.365
BEVQUP_clean_2,8.93733
BERFIP_clean_15,23.4996
AWEBIO_charged_14,138.185
BEVQID_clean_8,14.0465
BEPYIG_clean_15,26.8058
BELYIC_clean_5,39.7601
BEVRAW_clean_8,14.2423
BEWWEH_clean_19,12.9539
BEXQOL_clean_19,11.8877
BEXRAY_clean_19,11.2561
BAZJIX_clean_2,60.0925
BEXREC_clean_19,11.2718
BEXQUR_clean_19,12.0047
BEKSAM_clean_1,47.5857
BEXRIG_clean_19,11.5569
BAPVEW_clean_14,84.683
BEZSIK_clean_14,3.08841
BEXPAX_clean_5,21.2175
BAFCAP_clean_2,112.793
BABREE_clean_2,120.143
BEVWAB_clean_12,25.222
BIBXUH_clean_225,5.56979
BETFIR_clean_15,32.8686
BEXQIF_clean_4,23.5332
BEWVOQ_clean_1,26.8903
BETDAH_clean_2,40.1176
BENXUP_clean_2,54.2474
BETDEL_clean_2,40.0956
BEPNIV_clean_4,52.7933
BEPNOB_clean_4,52.1379
BETDOV_clean_15,40.3174
BEXRUT_clean_14,24.4158
BEXSAA_clean_14,23.2784
BEXSII_clean_14,21.3269
BEPLUF_clean_4,56.2513
AVUCEA_clean_2,170.137
BEPMAM_clean_4,57.1057
BEPVEZ_clean_2,51.0531
BETFEN_clean_2,41.38
BETDIP_clean_2,44.6294
BEXSEE_clean_14,23.9201
BETFOX_clean_15,41.3724
BETFUD_clean_2,41.34
BETDUB_clean_2,44.5497
BEXVAD01_clean_15,21.6466
BETFAJ_clean_2,43.0373
BEXTUV_clean_15,22.2051
BETGAK_clean_2,41.9231
BELTOD_clean_61,63.8191
BEPMEQ_clean_4,60.623
AXUHIL_clean_14,146.09
BEXVAD_clean_15,23.055
BEPVID_clean_2,53.3981
BEZDUH_clean_2,20.4479
BEPVAV_clean_2,54.7469
AZILEA_clean_1,136.78
BEPVOJ01_clean_2,53.767
BEPMIU_clean_4,62.717
BIMDIL_clean_131,7.70021
BAZDAJ_charged_19,84.6894
BEPNUH_clean_4,60.9082
BAZDAJ_clean_19,84.4696
BEPPAP_clean_4,61.8786
BIBYAO_clean_225,17.3503
AXUHEH_clean_14,150.091
BERQIA_clean_43,53.7373
BEPVOJ_clean_2,55.9063
BIWYAH10_clean_14,4.54055
BELTUJ_clean_61,68.0041
BICPOT_clean_15,16.9585
BEYKEX_clean_14,27.4297
ACAJIY_clean_1,361.179
BEPWEA_clean_2,57.2053
BIWHAQ_clean_61,7.3375
AZAWAB_clean_2,146.796
BICPUA_clean_40,21.3481
BOCTOE04_clean_15,4.02481
BOCTEU01_clean_64,5.55684
BOCTOE05_clean_15,3.87523
BIHBEB_clean_65,21.4454
BIMDEF_clean_15,18.5348
BOCTOE01_clean_14,6.84266
BOCTOE02_clean_14,6.79441
BOCTOE03_clean_14,6.72246
BOCTOE_clean_14,6.91777
BEXVIL_clean_7,38.4335
BIYSUZ_clean_62,16.7083
BIYTAG_clean_62,16.8824
BEPNER_clean_5,78.4806
BOHGOU_clean_9,8.67344
BICDAU_clean_5,31.2254
BELVEV_charged_2,82.1922
BIQRIE_clean_15,21.749
BIYVEM_clean_62,17.5506
BIQHEQ_clean_55,23.0271
BEPPOD_clean_4,79.9553
BIQFOW_clean_2,26.7995
BOFCEG_clean_14,15.3654
BOHXIH_clean_201,15.729
BEPPIX_clean_4,87.9592
BOCKOT_clean_14,26.2144
BOJDAG_clean_58,18.8446
BEXVEH_clean_14,54.4656
BIYTOU_clean_14,30.8181
BOJYIK01_clean_2,20.7949
BOMCUB_charged_21,15.9435
BIYVIQ_clean_19,32.3767
BOMCUB_clean_21,15.8559
BOWNUY_clean_221,3.18396
BIFKEI_clean_2,51.5053
BOWSOW_clean_14,6.75926
acs.jpcc.6b04690_jp6b04690_si_005_clean_2,396.827
BONWAD_clean_14,22.6216
BIXXIR_clean_14,43.2085
BIXYEO_clean_14,43.6822
BIVXEK_clean_2,44.7498
BOWSUC_clean_61,10.0787
BOQYUD_clean_15,19.8324
BOKQEZ_clean_15,30.573
BAKLIK_clean_2,155.674
BAYCOU_clean_33,130.537
BIYTEJ_4,45.9333
BIPBAF_clean_14,51.0739
BAQWOI_clean_14,150.509
BIJJOV_clean_15,57.1893
BOWRAH_clean_14,16.732
BIHMUC_clean_2,60.4862
BOHWOM_clean_15,42.2293
BIRSEC_clean_32,55.4451
BOJYIK_clean_1,41.6636
BOTLED_clean_2,24.4678
BIRSIG_clean_32,55.7559
BIBBUL_clean_19,75.5411
BOXYEU_clean_33,16.8651
BOPHEV_clean_14,37.6384
BUBQOE_clean_14,16.2139
BELJIL_clean_2,125.907
BOXYIY_clean_2,24.1987
BUJKEW01_clean_12,6.27128
BOYTEQ_clean_15,26.7133
BOYYOF_clean_88,26.3025
BUKMUQ01_clean_19,7.98835
BONNIC_clean_9,50.7448
BUDDIO_clean_14,16.3188
BUKMUQ_clean_19,7.90162
BIRGIU_clean_14,76.0392
BEYSEF_clean_2,97.0736
AWEZOS01_clean_15,239.616
AWEZOS_clean_15,239.568
BIFGOO_clean_2,88.2881
AWIBEO_clean_15,239.695
BUPVEP_clean_201,6.20255
BUKRUW02_clean_198,10.0294
BUKRUW03_clean_198,9.1767
BUKRUW01_clean_198,11.4845
BUGSEC_clean_14,24.6762
BOLPEY_clean_2,63.425
BUGSAY_clean_14,25.0261
BOWZUK_clean_52,46.1319
BURHUS_clean_15,7.77515
BONMEX_clean_2,62.9659
BOVHEB_clean_9,51.6631
AWIBAK_clean_15,244.958
BOWQAG_clean_14,50.0549
AWIBIS_clean_15,243.766
BUGSIG_clean_14,25.401
BUGSOM_clean_14,25.2132
BIQVII_clean_2,88.5812
BOWQAG_SL_14,53.7834
BOPHIZ_clean_2,64.2345
BUCROH_charged_58,41.0948
BOLPAU_clean_56,72.5775
BUKYAJ_clean_14,19.2666
BASSOF_clean_3,185.503
BUCSIC_charged_58,39.329
BEWVEG_clean_1,127.114
AXOHIE_clean_14,241.426
AWAWUR_clean_1,257.422
BOMCOX_clean_14,75.4687
BAXREY_clean_60,179.288
BUSQEM_clean_49,15.4122
c4ce00408f_c4ce00408f2_clean_225,4.14327
BULBER_clean_57,26.0091
BETZOR_clean_2,136.803
BUVHEH_clean_2,16.5707
BIDPOV_clean_2,111.245
BUSQIQ_clean_2,22.1785
BUBWOM_clean_54,57.8092
BUWMIR_clean_9,16.8534
c5cc10203k_c5cc10203k2_clean_200,6.51556
BUWMAJ_clean_5,19.5865
c5cc06190c_c5cc06190c2_clean_19,11.6122
BUWMEN_clean_9,19.9323
BOPWIO_clean_14,84.6982
BORBEQ_clean_19,81.0859
BUCSEY_clean_14,60.7381
c4ra13058h_c4ra13058h2_clean_23,16.5073
BOZFIH_clean_14,66.0496
BUWGEG_clean_14,23.8141
BUWGAC_clean_14,24.1026
BEFGEA_manual_1,191.14
c4dt03702b_c4dt03702b2_clean_55,19.6252
BUCWAZ_clean_4,58.6393
BUYNAL_charged_148,24.4712
BUSGOM_clean_14,37.7614
BUSGIG_clean_14,38.5739
BINMIW_clean_14,119.215
AFUKET_clean_1,446.572
BEFGEA_clean5b_1,195.989
BUWLUC_clean_5,30.6993
BUSQUC_clean_15,41.2069
c5dt03710g_c5dt03710g2_clean_123,8.0621
c5ce00931f_c5ce00931f2_clean_15,14.0425
c5sc03494a_c5sc03494a2_clean_220,3.58522
BOWDIC_clean_13,91.4469
BIMDOR_charged_2,129.7
c5dt00281h_c5dt00281h2_clean_10,16.6815
c6cc00589f_c6cc00589f2_clean_217,7.01314
c5qi00128e_c5qi00128e2_clean_140,12.2949
BUVYIB01_clean_2,46.7039
BUCSAU_clean_14,82.9192
BIBMAC_clean_2,150.383
c5ce02503f_c5ce02503f2_clean_221,21.8299
BUVYIB_clean_2,47.2434
c5dt03038b_c5dt03038b2_clean_11,18.7217
BURQIQ_clean_13,55.5192
BUCSIC01_clean_14,83.5325
BIBMEG_clean_2,152.751
BIPLIX_clean_2,136.826
c6cc00589f_c6cc00589f3_clean_19,11.5195
BONWIL_clean_2,115.072
BIJDUV_clean_18,149.357
c6ce00465b_c6ce00465b2_clean_131,9.96044
BELVAR_charged_2,207.215
BIJFAD_clean_18,151.79
c5cc04223b_c5cc04223b2_clean_1,50.4468
c5cc09935h_c5cc09935h2_clean_12,48.9258
c6cc01597b_c6cc01597b2_clean_63,20.5217
c5ce00677e_c5ce00677e2_clean_14,42.3768
c5dt02374b_c5dt02374b2_clean_7,36.1233
BARZOK_clean_2,246.11
c4dt02048k_c4dt02048k2_clean_56,54.7708
BUVKUA_clean_2,66.7881
