LAMMPS data file for mol object with MOF-FF params from www.mofplus.org

      2176 atoms
      2552 bonds
      4568 angles
      8064 dihedrals
      1280 impropers
         6 atom types
         6 bond types
         9 angle types
        13 dihedral types
         4 improper types

    0.000000    30.846200  xlo xhi
    0.000000    30.808400  ylo yhi
    0.000000    36.875800  zlo zhi
    0.000000     0.000000     0.000000  xy xz yz

Masses

    1    12.0107 # buck6d->(c3_h1n2@imid)|ZIF8_H/gaussian->(c3_h1n2@imid)|ZIF8_H
    2     1.0079 # buck6d->(h1_c1S@imid)|ZIF8_H/gaussian->(h1_c1S@imid)|ZIF8_H
    3    12.0107 # buck6d->(c3_c1h1n1@imid)|ZIF8_H/gaussian->(c3_c1h1n1@imid)|ZIF8_H
    4     1.0079 # buck6d->(h1_c1@imid)|ZIF8_H/gaussian->(h1_c1@imid)|ZIF8_H
    5    14.0067 # buck6d->(n3_c2zn1@imid)|ZIF8_H/gaussian->(n3_c2zn1@imid)|ZIF8_H
    6    65.3800 # buck6d->(zn4_n4@zn4tet)|ZIF8_H/gaussian->(zn4_n4@zn4tet)|ZIF8_H

Atoms

         1     1     1  -0.05190000     3.485775    14.071275     9.128973 # buck6d->(c3_h1n2@imid)|ZIF8_H
         2     1     2   0.11450000     4.370752    14.319744     8.527713 # buck6d->(h1_c1S@imid)|ZIF8_H
         3     1     3  -0.15040000     1.769030    13.191695     9.972138 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
         4     1     4   0.14200000     0.862460    12.571984     9.967529 # buck6d->(h1_c1@imid)|ZIF8_H
         5     1     3  -0.15040000     2.080422    14.312196    10.801106 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
         6     1     4   0.14200000     1.617575    14.829315    11.678935 # buck6d->(h1_c1@imid)|ZIF8_H
         7     1     3  -0.15040000     1.757154    12.225389     0.413562 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
         8     1     4   0.14200000     2.262415    11.712738    18.068773 # buck6d->(h1_c1@imid)|ZIF8_H
         9     1     3  -0.15040000     1.032422    14.982587     6.310371 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
        10     1     4   0.14200000     1.379442    14.202980     7.003636 # buck6d->(h1_c1@imid)|ZIF8_H
        11     1     1  -0.05190000     0.128937     0.488159     4.547155 # buck6d->(c3_h1n2@imid)|ZIF8_H
        12     1     2   0.11450000    15.200699     0.637118     3.517767 # buck6d->(h1_c1S@imid)|ZIF8_H
        13     1     1  -0.05190000     8.543318    14.827159    15.783764 # buck6d->(c3_h1n2@imid)|ZIF8_H
        14     1     2   0.11450000     7.783113    14.211915    15.286494 # buck6d->(h1_c1S@imid)|ZIF8_H
        15     1     3  -0.15040000     9.613681     3.769254    17.546796 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
        16     1     4   0.14200000    10.256670     2.905232    17.520246 # buck6d->(h1_c1@imid)|ZIF8_H
        17     1     1  -0.05190000     2.549130    11.376618     5.291124 # buck6d->(c3_h1n2@imid)|ZIF8_H
        18     1     2   0.11450000     3.168676    11.609529     4.411083 # buck6d->(h1_c1S@imid)|ZIF8_H
        19     1     3  -0.15040000     0.766991    11.068842     6.467278 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
        20     1     4   0.14200000    15.152579    11.270791     6.754725 # buck6d->(h1_c1@imid)|ZIF8_H
        21     1     3  -0.15040000     0.916749     3.316062    11.592830 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
        22     1     4   0.14200000    15.288765     3.703478    11.439242 # buck6d->(h1_c1@imid)|ZIF8_H
        23     1     3  -0.15040000     9.767912     0.273271    17.346561 # buck6d->(c3_c1h1n1@imid)|ZIF8_H
        24     1     4   0.14200000    10.156111     0.521124    18.370233 # buck6d->(h1_c1@imid)|ZIF8_H
        25     1     5  -0.15320000     2.711998    13.009771     8.939431 # buck6d->(n3_c2zn1@imid)|ZIF8_H
        26     1     5  -0.15320000     3.215254    14.878609    10.242438 # buck6d->(n3_c2zn1@imid)|ZIF8_H
        27     1     5  -0.15320000     1.534753     3.684685    12.787052 # buck6d->(n3_c2zn1@imid)|ZIF8_H
