LAMMPS data file via write_data, version 7 Aug 2019

3936 atoms
3 atom types

-4.5575385488211322e-02 4.2675575385495172e+01 xlo xhi
-4.8486852167693606e-02 3.9428486852165648e+01 ylo yhi
7.8357515427893532e+00 3.2164248457217425e+01 zlo zhi

Masses

1 12.0107
2 15.9994
3 1.00794

Atoms # full

730 1 2 -2.7182156612700448e-01 6.5383997593363361e+00 3.4392130003695360e+00 1.0244138839239433e+01 0 0 0
1461 1 1 -6.0201909235793515e-02 8.9610703494799697e+00 5.7054994143660842e+00 1.5244488209775959e+01 1 1 0
1330 1 1 -2.4828006737573606e-02 2.8266528284534447e+00 1.0435548755966966e+00 1.4540626913777983e+01 1 1 0
1331 1 1 4.1568059045966492e-02 7.6320083091214930e-01 2.4174836913749838e+00 1.5243902049655897e+01 1 1 0
1332 1 1 -1.9783867610530623e-02 2.1965813849183569e+00 2.1974253690784353e+00 1.5063590507396237e+01 1 1 0
1334 1 1 1.2309596531169230e-01 3.0299312711615198e+00 3.3644738232330891e+00 1.5419953264837256e+01 1 1 0
1335 1 1 1.1433694218861394e-01 1.1025326332312859e+00 4.3864379506476130e+00 1.3920704396748151e+01 1 1 0
1336 1 1 1.2117858921534115e-01 2.1861688929340515e+00 4.8231442595871297e+00 1.4830536014001451e+01 1 1 0
1391 1 1 1.2678891965536160e-01 4.1902603742361366e+00 7.1811378514200397e-01 1.4932250731136467e+01 1 1 0
1392 1 1 -2.8939182006748027e-02 7.2287778673226200e+00 4.1560669338721268e-01 1.4877888797855896e+01 1 1 0
1393 1 1 -5.4074674880705192e-02 5.0451832378132790e+00 1.9170022991488709e+00 1.4814731388481290e+01 1 1 0
1394 1 1 1.6110561235963691e-01 6.4590673649997603e+00 1.7236982228349709e+00 1.4378748378181269e+01 1 1 0
1395 1 1 -3.5693025624693120e-02 4.5151059217237623e+00 3.1885147741552040e+00 1.5091462323056883e+01 1 1 0
1396 1 1 -1.2223556530621705e-02 7.2790308822038687e+00 2.9758553485027304e+00 1.4928387284615480e+01 1 1 0
1397 1 1 1.5490942366025007e-01 5.3608746497498494e+00 4.2830127921278738e+00 1.5370955931216720e+01 1 1 0
1398 1 1 -3.0368350622918833e-02 6.7626055056730472e+00 4.2963361378956826e+00 1.5262122808618669e+01 1 1 0
1453 1 1 1.4973482640299285e-01 8.6138798549291025e+00 2.8719527105314557e-01 1.4993712449394486e+01 1 1 0
1786 1 2 -4.3435171608373058e-01 6.5219474403211768e+00 1.6621952942956397e+00 1.2937805718524498e+01 1 1 0
1787 1 3 4.0690575904277537e-01 5.7690807331035421e+00 1.6494709314695934e+00 1.2318964072922453e+01 1 1 0
1818 1 2 -4.6830844637352831e-01 1.7068213704651003e+00 3.4717151748920849e+00 1.2939994301641368e+01 1 1 0
1819 1 3 4.7584978674519479e-01 1.4020588793826616e+00 2.5779073162691790e+00 1.2960798294304416e+01 1 1 0
1828 1 2 -4.5526669882210896e-01 2.1948599759245937e+00 1.0938526381803102e+00 1.2323287676888006e+01 1 1 0
1338 1 1 -2.5245949093316955e-02 2.9588965551270427e+00 5.9791717431787363e+00 1.4292004511049953e+01 1 1 0
128 1 1 1.4652690017078682e-01 7.2097710784260522e+00 2.4793079163943066e+00 9.3702839512309328e+00 0 0 0
768 1 2 -3.9677581841045140e-01 1.9170245493155531e+00 4.6401948927233683e+00 9.8762039732913038e+00 0 0 0
769 1 3 3.6136487736753636e-01 9.2805353796418699e-01 4.8143506027148266e+00 1.0068411327442993e+01 0 0 0
130 1 1 1.8159641792963366e-01 6.0396511667604393e+00 4.4273429604078709e+00 9.3514678952824113e+00 0 0 0
129 1 1 -5.7593128541075941e-02 8.4910783320637488e+00 2.6019201354265800e+00 8.7953635753976709e+00 0 0 0
127 1 1 1.2204223624246957e-01 4.9382623069492233e+00 1.5583352678643685e+00 9.6399577305418394e+00 0 1 0
185 1 1 -2.2784244456182698e-02 6.3591560470455235e+00 1.4029929615160714e+00 9.1385499021772727e+00 0 1 0
731 1 2 -2.4609642091540521e-01 8.8156978327281532e+00 4.9386531873996429e+00 1.0016007743873654e+01 0 0 0
64 1 1 -1.4070905488107277e-02 5.6663536426843342e-01 1.4171055676133004e+00 8.9540469530119928e+00 0 1 0
66 1 1 2.3944099817236213e-02 4.0961461965207144e+00 2.6940266754792903e+00 9.2343262512320070e+00 0 0 0
126 1 1 1.9194981068495348e-03 1.9726900411346100e+00 1.3827335579183571e+00 9.0098273776595654e+00 0 1 0
65 1 1 2.0294055127876031e-02 2.6911109329992215e+00 2.6366274525429927e+00 9.0111134393876142e+00 0 0 0
68 1 1 -5.1705504405905475e-02 4.7890470885419516e+00 3.9422491517007630e+00 8.8985602433623825e+00 0 0 0
67 1 1 1.0981682381870905e-01 1.8704295620763709e+00 3.8339045250873474e+00 8.6927250714582982e+00 0 0 0
133 1 1 1.5826537768571064e-01 8.2631161383169278e+00 5.4836534398867460e+00 8.8203024723642045e+00 0 0 0
1459 1 1 1.5241859352834194e-01 9.8945353888297358e+00 4.6596747170152213e+00 1.5244126137053325e+01 1 1 0
1400 1 1 1.7668115665020206e-01 7.5863674118059299e+00 5.4892279108479425e+00 1.5427688282151010e+01 1 1 0
132 1 1 -7.5756998877661838e-02 6.8043701459814940e+00 5.4365941401992490e+00 8.7140591929781070e+00 0 0 0
131 1 1 1.4744322879434490e-01 9.1452397862703112e+00 3.8949145869330111e+00 9.0335955440665465e+00 0 0 0
893 1 2 -3.5497568526350792e-01 4.4361258131632342e+00 7.3876358777805229e-01 1.0780992024003762e+01 0 1 0
1328 1 1 2.3309700304445713e-01 2.2245735761148255e+00 2.0867938380543233e-01 1.3469017687787971e+01 1 1 0
1455 1 1 -5.8925042989427412e-02 9.3013776185140884e+00 1.4753397337628291e+00 1.5415129677390542e+01 1 1 0
1829 1 3 3.8227325084808833e-01 3.1372081494014843e+00 1.0470353421618375e+00 1.1753540173287078e+01 1 1 0
1457 1 1 1.4101434667949519e-01 8.5134710192236582e+00 2.6915984635452217e+00 1.5447073338660759e+01 1 1 0
1337 1 1 -4.8591163666300168e-02 4.5635799097265861e-01 5.5056078480370632e+00 1.3176947263992499e+01 1 1 0
1399 1 1 1.6167089679757479e-01 4.2343732542604462e+00 6.2794504085768317e+00 1.4767311907019524e+01 1 1 0
249 1 1 9.8721702920331958e-02 1.0470798081872905e+01 1.2590750792273966e+00 8.3961095358157127e+00 0 1 0
183 1 1 -3.3161814726492406e-02 6.7808315041238094e+00 2.5429194204990385e-01 8.4381206444543579e+00 0 1 0
1333 1 1 -5.9670445768535897e-02 8.5477198423480227e-02 3.4905371385314963e+00 1.4599350831534016e+01 1 1 0
189 1 1 -6.2156964244086477e-03 1.0465709266146705e+01 3.8391665049078658e+00 8.3551956103895293e+00 0 0 0
850 1 2 -4.2241373961146939e-01 1.0280617087102094e+01 8.2089674386390299e-01 9.7478829377085265e+00 0 1 0
4 1 1 -9.3648838744970403e-02 5.0286497613101611e-01 3.7682893676609148e+00 8.1743724014598449e+00 0 0 0
1327 1 2 -3.1753633590659380e-01 6.3480546584269704e-01 1.1607246162364014e-01 1.3744186942802111e+01 1 1 0
1339 1 1 1.6429999506366463e-01 1.2696716838680533e+00 6.4754505022129809e+00 1.2616839379335747e+01 1 1 0
851 1 3 4.3722043850875458e-01 9.4057689896115040e+00 5.7741638794836458e-01 1.0168451983873000e+01 0 1 0
124 1 1 1.2407654486244304e-01 2.7133607787143283e+00 1.0648265683929101e-01 8.8311871575551688e+00 0 1 0
125 1 1 8.7528231630147266e-02 4.0694047858530062e+00 5.3172107058880702e-02 9.5268279202608372e+00 0 1 0
70 1 1 2.4743274333512494e-01 4.2739732550802563e+00 4.7496952812136923e+00 7.8392115013043888e+00 0 0 0
1676 1 2 -2.5799268258897246e-01 4.9607134777218782e+00 5.5971216302131150e+00 1.5821516478388359e+01 1 1 0
8 1 1 -2.2955392335616980e-02 6.8057035928616849e-01 6.2168630154626703e+00 8.0343777340495439e+00 0 0 0
186 1 1 9.4986670866910164e-02 9.1054834275337111e+00 1.5965235455923246e+00 7.8504317285729259e+00 0 1 0
946 1 2 -3.4169844313430736e-01 1.0029571756896557e+01 1.1059770340798739e+01 9.2601590166035042e+00 0 0 0
12 1 1 -2.8821817977848749e-02 8.9162972454108780e-01 8.5180278754519314e+00 8.5499807730303026e+00 0 0 0
1472 1 1 -1.1238316508267976e-01 8.5730040728976178e+00 1.3024113246463166e+01 1.3160857633818392e+01 1 1 0
1412 1 1 1.3453030082071818e-01 7.2951481788094927e+00 1.2982526123233958e+01 1.3828448824256542e+01 1 1 0
1821 1 3 3.5676874255452501e-01 8.3951379886926887e+00 1.1376619364407981e+01 1.1402713789309351e+01 1 1 0
1677 1 2 -2.8302656725109843e-01 7.2902260032674420e+00 6.8703429549971835e+00 1.5713641021216187e+01 1 1 0
1403 1 1 -2.7660527533690256e-02 4.6542517942910511e+00 8.0734651732958458e+00 1.3114603592100673e+01 1 1 0
1402 1 1 1.6734365873007498e-01 6.4783110702694238e+00 7.4156342962949635e+00 1.4644820676338227e+01 1 1 0
1789 1 3 4.6650479481932494e-01 9.8820547485407033e+00 7.3520759540263612e+00 1.1773830718779791e+01 1 1 0
1348 1 1 2.9825385520121933e-01 2.3282297899340292e+00 1.1455238757284514e+01 1.4031808240497112e+01 1 1 0
1406 1 1 -1.7512860452927902e-02 6.8075937505828268e+00 9.3076034221212129e+00 1.3147251698643981e+01 1 1 0
142 1 1 1.0557100464818159e-01 8.7478690694777637e+00 1.1118800896066734e+01 8.5886637100382153e+00 0 0 0
1465 1 1 1.3077563759200505e-02 8.7923120087623623e+00 8.3087175823620800e+00 1.4418571027690964e+01 1 1 0
1463 1 1 1.2612644941162207e-01 9.5702761154545204e+00 7.1148274215878686e+00 1.4862681000846043e+01 1 1 0
1404 1 1 1.0313236218583894e-02 7.3985105949538124e+00 8.3377083406447365e+00 1.4032458487260111e+01 1 1 0
770 1 2 -4.4097027850292336e-01 2.9933790653051604e+00 1.1190668284326888e+01 9.6832181861542210e+00 0 0 0
1730 1 2 -2.8161727945459669e-01 2.7896632533870305e+00 8.6600662898295031e+00 1.1458771085701242e+01 1 1 0
771 1 3 4.4404734285118036e-01 3.1797663652228936e+00 1.0364554419495969e+01 1.0117377682413379e+01 0 0 0
640 1 2 -2.7331091392802009e-01 6.6621753363739922e+00 7.7341984010876779e+00 1.0732159494028245e+01 0 0 0
1820 1 2 -4.5040184395091326e-01 7.5535202048107610e+00 1.1088836667190098e+01 1.1633486748504513e+01 1 1 0
