LAMMPS data file via write_data, version 7 Aug 2019

16870 atoms
3 atom types

1.2527223447113705e+01 7.0232776552884218e+01 xlo xhi
4.7924916325402496e-03 3.9375207508363204e+01 ylo yhi
8.9842845884401843e+00 6.6015715411561288e+01 zlo zhi

Masses

1 12.0107
2 15.9994
3 1.00794

Atoms # full

12122 2 2 -6.1240466683698513e-01 1.5475644916750131e+01 8.9687534086049436e-01 1.0748792786231272e+01 0 0 0
1792 1 2 -4.9863006024702067e-01 1.7462863956153207e+01 2.4639826354213765e+00 1.0521864967004518e+01 1 1 0
3063 1 2 -5.2087261426152254e-01 1.3737012770922764e+01 1.6697538355050863e+00 1.2697970597902410e+01 0 1 0
2047 1 1 -3.1084221577813577e-02 1.5403989947148132e+01 3.1755042314594295e+00 1.3797894029031696e+01 0 1 0
2051 1 1 -1.2880802997578113e-03 1.5399437343672430e+01 5.5731011462372102e+00 1.3610946380382163e+01 0 1 0
2045 1 1 1.3385955143261760e-01 1.4858606817431280e+01 1.9098566199428935e+00 1.3510817651070539e+01 0 1 0
2049 1 1 -1.8559410213373959e-02 1.4713695328215929e+01 4.3415398918057067e+00 1.3440538677001662e+01 0 1 0
3059 1 1 3.6577822686034250e-01 1.3234149801913180e+01 4.7068646321329970e+00 1.3299651249781984e+01 0 1 0
1793 1 3 4.5856773792562305e-01 1.7212031863941309e+01 3.0719998957882528e+00 1.1301314028222633e+01 1 1 0
2052 1 1 -5.2705406958691737e-03 1.6829564481144189e+01 5.6035649759023620e+00 1.3986506203401689e+01 0 1 0
12123 2 3 4.0410046797986143e-01 1.5983082372652268e+01 1.7066811558277233e+00 1.0343338261616450e+01 0 0 0
12124 2 3 3.6113429131605257e-01 1.4677588045737183e+01 1.2394555770818378e+00 1.1279407697750328e+01 0 0 0
2048 1 1 1.2335803693334205e-01 1.6890089777925745e+01 3.0927932561767975e+00 1.4130123117083322e+01 0 1 0
2050 1 1 -5.0493604440204171e-04 1.7468136325394109e+01 4.4176556683579609e+00 1.4445161304693316e+01 0 1 0
