# System description ###############################
10210 atoms

3 atom types

0.0000000 82.760000  xlo xhi
0.0000000 39.380000  ylo yhi
0.0000000 70.000000  zlo zhi

Masses

1 12.010700 # C
2 15.999400 # O
3 1.007940  # H

Atoms # full

90 1 1 0.084766 16.470546 32.274867 0.306763 # C
91 1 1 0.278529 19.296808 32.408415 0.387623 # C
92 1 1 0.152514 17.096151 33.518872 0.395799 # C
93 1 2 -0.315744 18.550188 33.586722 0.277637 # O
94 1 1 0.000548 16.460176 34.723027 0.409817 # C
95 1 1 -0.271621 19.582010 35.565789 1.265134 # C
96 1 1 0.007235 17.159768 35.975350 0.242308 # C
97 1 1 0.074894 18.595308 36.154937 0.258276 # C
98 1 1 -0.030914 16.331742 37.139991 0.058648 # C
99 1 1 -0.038728 19.228415 37.202571 -0.439181 # C
100 1 1 0.142409 16.994932 38.447694 0.144396 # C
101 1 1 0.137651 18.337291 38.407707 -0.828563 # C
102 1 1 -0.084983 16.235285 39.577689 -0.303480 # C
103 1 1 -0.018090 19.036641 39.734916 -0.528613 # C
104 1 1 0.109728 16.838721 40.889922 -0.137580 # C
105 1 1 -0.046005 18.307338 40.902017 -0.179858 # C
106 1 1 0.124073 16.260226 41.974404 -1.058768 # C
107 1 1 0.132103 18.992780 42.052459 0.416460 # C
108 1 1 0.145214 17.121348 43.535298 -0.941996 # C
109 1 1 0.106480 18.563895 43.422583 -0.305671 # C
110 1 1 -0.062989 16.366000 44.709269 -0.596390 # C
111 1 1 0.144445 19.024883 44.569076 0.584991 # C
112 1 1 0.161643 17.103461 45.944653 -0.391897 # C
113 1 1 -0.034225 18.439808 45.867454 0.202403 # C
114 1 1 0.124854 16.214648 47.014603 0.511978 # C
115 1 1 0.142354 19.056475 47.030061 0.723266 # C
116 1 1 -0.006412 16.996010 48.346191 0.559483 # C
117 1 1 0.011793 18.328092 48.196702 1.053882 # C
118 1 1 -0.043444 16.395181 49.596215 0.293924 # C
119 1 1 -0.243268 18.835862 49.017086 2.229416 # C
120 1 1 0.111579 17.004025 50.874978 0.390032 # C
121 1 2 -0.324503 18.458400 50.948495 0.425522 # O
122 1 1 -0.099369 16.235927 52.028375 0.421475 # C
123 1 1 0.079015 18.936544 52.225834 0.853579 # C
124 1 1 0.125463 16.920424 53.307605 0.208038 # C
125 1 1 0.075024 18.108597 53.366714 1.217281 # C
126 1 1 0.013814 16.156917 54.575854 0.243552 # C
127 1 1 0.139977 18.883072 54.922037 1.323155 # C
128 1 1 0.145258 21.099453 16.624184 1.365371 # C
129 1 1 -0.035545 22.511768 16.640344 1.016952 # C
130 1 1 0.158616 20.149061 18.195996 0.807188 # C
131 1 1 0.140056 23.281296 17.873137 1.097202 # C
132 1 1 -0.085318 20.965247 19.243714 0.144591 # C
133 1 1 0.138232 22.381244 19.371433 0.547521 # C
134 1 1 0.316316 20.405878 20.105326 -0.761281 # C
135 1 1 0.062479 23.130093 20.036514 -0.629184 # C
136 1 2 -0.324446 21.114799 21.342477 -0.945350 # O
137 1 1 0.143443 22.526681 21.311166 -0.807817 # C
138 1 1 -0.024666 23.151482 22.532196 -0.497258 # C
139 1 1 -0.268284 21.236815 23.196028 0.918253 # C
140 1 1 0.053479 22.491187 23.580050 0.165981 # C
141 1 2 -0.320966 20.501380 25.010239 -0.649475 # O
142 1 1 0.096395 23.194091 24.879830 0.414612 # C
143 1 1 0.142426 21.245388 26.275230 -0.265403 # C
144 1 1 -0.066074 22.568607 26.173815 0.133573 # C
145 1 1 -0.084278 20.539578 27.445608 -0.323557 # C
146 1 1 0.142326 23.403699 27.367446 0.455895 # C
147 1 1 0.128306 21.366740 28.729519 -0.289386 # C
148 1 1 -0.086167 22.777620 28.617704 0.109678 # C
149 1 1 0.092727 20.757526 29.825847 0.888268 # C
150 1 1 0.097975 23.432381 29.858497 0.423915 # C
151 1 1 0.139710 21.314607 31.083126 0.610933 # C
152 1 1 -0.037588 22.652176 31.225168 0.383621 # C
153 1 2 -0.312719 20.682112 32.405917 0.547823 # O
154 1 1 0.157861 23.332632 32.428169 0.188442 # C
155 1 2 -0.259300 22.692181 33.671276 0.368984 # O
156 1 1 0.124348 23.444107 34.886085 -0.059209 # C
157 1 2 -0.274232 21.273866 35.957440 -0.626440 # O
158 1 1 0.109604 22.749231 35.946910 -0.635960 # C
159 1 1 0.159753 20.611555 37.215711 -0.712337 # C
160 1 1 0.124098 23.534050 36.965348 -1.252808 # C
161 1 1 -0.049219 21.152178 38.521722 -0.948028 # C
162 1 1 0.156345 22.431467 38.797005 -1.587895 # C
163 1 1 -0.009187 20.419814 39.672923 -0.447450 # C
164 1 1 -0.077828 23.116253 40.045384 -1.394551 # C
165 1 1 0.123495 21.236501 40.777772 0.188763 # C
166 1 1 0.153297 22.422472 41.224795 -0.897434 # C
167 1 1 -0.034949 20.442787 42.040555 0.448831 # C
168 1 1 -0.057521 23.252811 42.181734 -0.189718 # C
169 1 1 -0.008520 21.148398 43.223985 0.618806 # C
170 1 1 0.138793 22.612209 43.139644 0.649156 # C
171 1 1 0.119241 20.539406 44.572924 0.490628 # C
172 1 1 0.112632 23.599076 45.030023 0.807402 # C
173 1 1 0.225050 21.330690 46.138138 0.737520 # C
174 1 1 0.077561 22.775545 46.217961 0.894459 # C
175 1 2 -0.315210 20.387156 47.137423 1.255906 # O
176 1 2 -0.317674 23.313715 47.498948 0.722502 # O
177 1 1 -0.272882 21.940702 48.875404 -0.872554 # C
178 1 1 0.034909 22.855949 49.934726 -0.278057 # C
179 1 2 -0.348457 20.896308 51.002814 0.491635 # O
180 1 1 0.083780 22.314525 51.033692 0.335696 # C
181 1 1 0.100643 20.283967 52.299068 0.806829 # C
182 1 1 0.091799 23.091567 52.168561 0.729546 # C
183 1 1 -0.027994 20.928637 53.538616 0.878275 # C
184 1 1 0.107036 22.343719 53.499280 0.339177 # C
185 1 1 -0.023736 20.317062 54.795198 1.150606 # C
186 1 1 0.096845 23.158301 54.871518 0.479654 # C
187 1 1 0.020730 25.344311 16.566882 0.816876 # C
188 1 1 0.003093 26.716050 16.449603 0.804692 # C
189 1 1 -0.024668 24.671938 17.782390 0.586786 # C
190 1 1 0.083003 27.496380 17.648043 0.267959 # C
191 1 1 0.011949 25.317135 18.951726 0.042050 # C
192 1 1 0.087883 26.769166 19.027171 0.219595 # C
193 1 1 -0.008410 24.616835 20.102142 -0.438727 # C
194 1 1 0.149066 27.509158 19.727083 -0.881904 # C
195 1 1 -0.053382 25.264973 21.274045 -0.883475 # C
196 1 1 0.113335 26.603696 21.245344 -1.483091 # C
197 1 1 0.133974 24.576713 22.562630 -1.063907 # C
198 1 1 -0.014435 27.386684 22.484490 -1.467540 # C
199 1 1 0.007946 25.394141 23.724793 -0.688457 # C
200 1 1 -0.042690 26.789985 23.745583 -1.074784 # C
201 1 1 0.095134 24.913309 24.895258 -0.010477 # C
202 1 1 0.293930 27.544630 24.925665 -1.071325 # C
203 1 1 0.124720 25.450135 26.131892 -0.373991 # C
204 1 2 -0.315153 26.791805 26.117687 -0.929255 # O
205 1 1 -0.023384 24.856616 27.318414 -0.036724 # C
206 1 1 -0.245874 27.710340 27.684526 1.160199 # C
207 1 1 -0.001275 25.653853 28.523246 -0.063924 # C
208 1 1 0.070496 27.053050 28.634360 0.191002 # C
209 1 1 0.087114 25.061697 29.848812 0.109527 # C
210 1 1 -0.023730 27.769738 29.820572 -0.203197 # C
211 1 1 0.092196 25.573227 30.942391 -0.745813 # C
212 1 1 -0.014548 27.031184 31.054140 -0.524404 # C
