LAMMPS data file via write_data, version 7 Aug 2019

16870 atoms
3 atom types

2.5272234471137063e+00 8.0232776552884218e+01 xlo xhi
1.2572939844639264e-01 3.9254270601552989e+01 ylo yhi
1.5963024181959236e+01 5.9036975818043402e+01 zlo zhi

Masses

1 12.0107
2 15.9994
3 1.00794

Atoms # full

1777 1 2 -3.7907935740481430e-01 9.3648600969534552e+00 1.0594416188949056e+00 1.7896357006791650e+01 1 1 0
1560 1 1 1.2216669430693418e-01 9.7899237464863251e+00 5.6908628125535732e-01 1.9203426505311455e+01 1 1 0
1620 1 1 -4.9483639114945771e-02 1.1216006463748817e+01 8.2284265742107476e-01 1.9467346556029213e+01 1 1 0
1499 1 1 -1.0042277190795797e-01 5.4021110931390295e+00 1.1609738608999549e+00 2.0047589987188225e+01 1 1 0
1559 1 1 1.4463005053841330e-01 6.6368545600022477e+00 1.0866994715843261e+00 1.9357042826427531e+01 1 1 0
1561 1 1 -9.7775145396344923e-02 7.3846925228612390e+00 2.2934143781504241e+00 1.9086790014957867e+01 1 1 0
1562 1 1 1.4235065184882506e-01 8.8377185353920531e+00 2.1486916142790098e+00 1.8786514651852347e+01 1 1 0
1563 1 1 2.4069548257156440e-01 6.6560286196972136e+00 3.4905814042468188e+00 1.9146851277002980e+01 1 1 0
1564 1 1 -1.1451705164294836e-01 9.5492910359307004e+00 3.3272617793929045e+00 1.9259486477129219e+01 1 1 0
1622 1 1 2.2477823308878306e-02 1.1794945598416231e+01 2.1056182601808553e+00 1.9458921019700920e+01 1 1 0
1624 1 1 1.4201258892014273e-01 1.0962531800478251e+01 3.3304479998333418e+00 1.9751555317502724e+01 1 1 0
1812 1 2 -4.8176617789456266e-01 3.4187454174334584e+00 2.0741988697039626e+00 1.8825463126050561e+01 1 1 0
1566 1 1 1.7164742874427527e-01 8.9084468687665073e+00 4.5387585179293151e+00 1.9041144262954401e+01 1 1 0
1565 1 2 -3.5223079535356328e-01 7.4512561326363986e+00 4.6161803061259468e+00 1.8913036576926693e+01 1 1 0
1626 1 1 -2.8485229028261165e-02 1.1755511965823070e+01 4.5886658050884863e+00 1.9562934600843477e+01 1 1 0
1501 1 1 2.4974301194038206e-01 4.5032015042409421e+00 2.3127203396436022e+00 1.9729622018641578e+01 1 1 0
1792 1 2 -4.2423904145179936e-01 1.0911405984356612e+01 3.2596378278725409e+00 2.1226734510273563e+01 1 1 0
1503 1 2 -3.7443063068894200e-01 5.2650826814686340e+00 3.5175330572095036e+00 1.9158248178248876e+01 1 1 0
1500 1 1 1.3885807006198272e-01 3.4744724469591302e+00 2.5772117008729643e+00 2.0889931730750682e+01 1 1 0
1504 1 1 7.7505325614367293e-02 3.4171134581037999e+00 5.0611646463694315e+00 2.0325916903698833e+01 1 1 0
1793 1 3 3.9468729780660211e-01 1.0028006593313734e+01 3.4988274947632569e+00 2.1655759449924712e+01 1 1 0
10777 2 3 3.7540717614923835e-01 6.1936403698492963e+00 2.2017785939050212e+00 2.1738094382159812e+01 0 1 0
1505 1 1 -2.4698774780476287e-01 4.6973556618647647e+00 5.4903480238262548e+00 2.1055271614478272e+01 1 1 0
12038 2 2 -7.4924642296264787e-01 7.9900108495755866e+00 2.2697622695942621e+00 2.4644475445959511e+01 0 0 0
10776 2 3 4.2331002890745129e-01 7.5670386497953679e+00 2.9484615967367933e+00 2.1488547858053376e+01 0 1 0
10775 2 2 -6.9697366255841775e-01 7.1878302875553342e+00 2.1761629772708022e+00 2.1805302114984379e+01 0 1 0
3710 1 3 3.1718792582146271e-01 6.5454926958757955e+00 4.4573911886625659e+00 2.3922157013022478e+01 1 1 0
1655 1 3 1.9867561117825622e-01 4.9657127050287437e+00 4.8365783406434000e+00 2.1844636593657206e+01 1 1 0
1911 1 2 -4.9192515056062203e-01 4.3776482624579129e+00 2.8975684508132371e+00 2.1963486617471322e+01 1 1 0
1912 1 3 3.2690208384323910e-01 4.1305076241370804e+00 2.4219195117621370e+00 2.2748693866046136e+01 1 1 0
15204 2 3 4.4196924332819959e-01 6.6437817381292108e+00 1.5481398333114373e+00 2.3872258634971676e+01 0 0 0
15203 2 2 -6.7628254781065733e-01 5.8739392087171440e+00 9.7836780789505251e-01 2.4009245236126741e+01 0 0 0
2045 1 1 1.7336185596309159e-01 1.1934162357027200e+01 9.9114630346373100e-01 2.3959786798256690e+01 0 1 0
3058 1 2 -4.1581503578399548e-01 1.0592996985856692e+01 5.3318822098194962e+00 2.3980244178578527e+01 0 1 0
3059 1 1 3.3845271343828354e-01 1.0500734193909722e+01 3.8032787001384061e+00 2.4077763336929319e+01 0 1 0
3060 1 2 -5.7947317028634571e-01 9.2904895424842131e+00 3.4704544322878292e+00 2.3355243034879205e+01 0 1 0
3061 1 2 -5.2907953886823766e-01 1.0323583499257683e+01 3.3853790942544815e+00 2.5480579635368482e+01 0 1 0
3062 1 3 4.2228227209415919e-01 1.0786298490151269e+01 2.5554957422108844e+00 2.5765958755137628e+01 0 1 0
3063 1 2 -4.9875688186319972e-01 1.0598098178199034e+01 7.5886651761079116e-01 2.4293333475208147e+01 0 1 0
2053 1 1 5.7299426922145437e-02 1.1907536696683627e+01 5.8505825906165496e+00 2.3897831311047948e+01 0 1 0
12124 2 3 5.5319389735218549e-01 9.7464906876287216e+00 5.5521365221923280e-01 2.3551944114290670e+01 0 0 0
3707 1 1 3.4027645504383264e-01 4.7171747108607400e+00 5.3726696953863406e+00 2.4597942157863759e+01 1 1 0
2049 1 1 -3.6858398232819063e-02 1.1904536468479959e+01 3.3950487878205928e+00 2.3772324846896886e+01 0 1 0
15794 2 2 -7.1560610441365990e-01 7.9494496700315986e+00 5.1495200174828000e+00 2.4654877826624762e+01 0 0 0
3708 1 2 -4.7356149484178900e-01 5.5028799295120248e+00 4.4144304597343123e+00 2.3872949798960679e+01 1 1 0
3984 1 3 4.8630810630312443e-01 1.1356948281509704e+01 5.3034725356675034e+00 2.5635785637976628e+01 1 1 0
3511 1 1 -2.2471605406552086e-01 5.7072634789295256e+00 6.0405806083908642e+00 2.5635699368928158e+01 1 1 0
12040 2 3 4.0596668552186210e-01 7.6466438147418776e+00 2.8062063833537043e+00 2.5341373560863762e+01 0 0 0
12039 2 3 5.2910857071325823e-01 8.7002956964790368e+00 2.7213342639431994e+00 2.3930477450131391e+01 0 0 0
3709 1 2 -3.9298929297353685e-01 3.5309091482372343e+00 5.7989319989280084e+00 2.4420069980688400e+01 1 1 0
3842 1 2 -5.7151298109345661e-01 3.4497244871673067e+00 1.6685365914227659e+00 2.5296190663655636e+01 1 1 0
1978 1 3 2.0028446427177399e-01 5.5843999570342797e+00 5.5550885091334345e+00 2.0408492310012253e+01 1 1 0
1813 1 3 3.9230667171387246e-01 3.2861405681288089e+00 2.6632685746085878e+00 1.8015030061405284e+01 1 1 0
1628 1 1 1.2044770144652862e-01 1.1178189681348721e+01 5.6658069177602908e+00 1.8866585131627058e+01 1 1 0
1567 1 1 -2.5328536310725527e-02 9.6058931555781140e+00 5.7458747298874053e+00 1.8833379237208657e+01 1 1 0
1506 1 1 -2.7399883228009143e-02 2.8748692645913994e+00 6.0371043764298147e+00 1.9432201492841571e+01 1 1 0
1498 1 1 -8.3619664952920905e-02 2.7741691169558100e+00 1.2999871156683562e+00 2.1218308681218925e+01 1 1 0
1502 1 1 -2.0139495708495686e-02 2.8067290139662648e+00 3.8176043353812927e+00 2.0543933949218939e+01 1 1 0
3843 1 3 3.9737532507226908e-01 4.3799995912950056e+00 1.5835468079196540e+00 2.4993849636494421e+01 1 1 0
4026 1 3 2.2182386027923692e-01 6.4222994700623772e+00 5.2628215386130481e+00 2.6037019173489686e+01 1 1 0
15795 2 3 4.1405528321417073e-01 8.2951279886821609e+00 6.0510695111968058e+00 2.4581449887560350e+01 0 0 0
15824 2 2 -6.5224083223599016e-01 7.9935522522495113e+00 4.7520885443406016e+00 2.1713181879354256e+01 0 0 0
12123 2 3 3.6246322401290904e-01 8.5688310259639682e+00 1.2202083436466544e+00 2.2510164433078774e+01 0 0 0
11195 2 2 -6.3186873337845262e-01 5.9508219951771872e+00 1.8909418742392334e+00 1.6382418667392628e+01 0 0 0
15796 2 3 4.1445714369149828e-01 8.6440525443037544e+00 4.5969094949622500e+00 2.5055693037060522e+01 0 0 0
1743 1 1 3.3098095319921172e-01 8.3965033886148532e+00 6.1832892209799866e+00 1.6305123472076687e+01 1 1 0
12122 2 2 -6.4718292747164063e-01 8.8016209651352071e+00 3.9306254128105361e-01 2.3032782601947027e+01 0 0 0
11197 2 3 2.9260929163253696e-01 5.9116883191886345e+00 2.7991625786234127e+00 1.6799188317831469e+01 0 0 0
14804 2 2 -6.5121390121384115e-01 5.5697463652393608e+00 4.8512556464074903e+00 1.6590805342786055e+01 0 0 1
14805 2 3 3.4707772181585556e-01 4.9724566498788274e+00 4.6327418985849640e+00 1.7362437194122787e+01 0 0 1
1496 1 1 1.5228040230255097e-01 3.7301389558778357e+00 3.1042791898114414e-01 2.1505672462961151e+01 1 1 0
15825 2 3 4.0596004266143976e-01 8.2252699124009272e+00 4.7279071744157957e+00 2.2660744621573599e+01 0 0 0
14806 2 3 2.9733469779389815e-01 6.4701686322683809e+00 4.9457546767762306e+00 1.7068247209032918e+01 0 0 1
15826 2 3 3.5159405879760142e-01 7.4340080952745380e+00 5.5155773481745225e+00 2.1468716804775195e+01 0 0 0
1745 1 2 -3.4971757862493730e-01 9.0842215308849319e+00 5.0945593861803200e+00 1.6366540564015516e+01 1 1 0
16619 2 2 -6.9543554456645029e-01 1.1048004835561102e+01 2.6595796715078897e+00 1.6797775828854220e+01 0 0 0
3983 1 2 -4.7906518960517391e-01 1.1925675692259176e+01 5.4745144581099838e+00 2.6377235318808911e+01 1 1 0
12411 2 3 4.4976335233795439e-01 8.9848850617938218e+00 9.8726418362988733e-01 2.5490829828284312e+01 0 1 0
13823 2 2 -6.4752969136958194e-01 2.7945979215269126e+00 3.3692944924152788e+00 1.6547771555950238e+01 1 0 1
1766 1 2 -3.0428286902105867e-01 1.2093558675094499e+01 6.3699704348983053e+00 1.7978047518114163e+01 1 1 0
