Structures,solvent_removed,framework_count,framework_mean_dim,atoms_count,C%,H%,O%,N%,halogen%,metalloid%,ametal%,metal%,radioactive%,M/C,M/O
GUBZAF_clean,1,1,3.0,4684.0,63.53543979504697,2.049530315969257,0.0,31.767719897523484,0.0,0.0,0.0,2.6473099914602902,0.0,0.041666666666666664,inf
GUCHUJ_clean,1,1,3.0,1213.0,51.11294311624072,0.3297609233305853,40.89035449299258,0.0,0.0,0.0,0.0,7.666941467436109,0.0,0.15000000000000002,0.1875
GUCJAQ_clean,1,1,3.0,6156.0,60.42884990253411,1.299545159194282,24.171539961013643,8.057179987004549,0.0,0.0,2.014294996751137,4.028589993502274,0.0,0.06666666666666667,0.16666666666666669
GUDJOG_clean,1,1,3.0,9872.0,70.34035656401944,2.025931928687196,20.097244732576986,5.024311183144246,0.0,0.0,0.0,2.512155591572123,0.0,0.03571428571428572,0.125
GUFBOA_clean,1,1,3.0,5556.0,73.4341252699784,0.8639308855291576,14.68682505399568,1.83585313174946,0.0,0.0,7.34341252699784,1.83585313174946,0.0,0.025,0.125
GUFBUG_clean,1,1,3.0,19320.0,71.80124223602485,0.7453416149068323,16.8944099378882,0.0,0.0,0.0,8.4472049689441,2.111801242236025,0.0,0.029411764705882353,0.125
GUFREF_clean,1,1,3.0,4766.0,76.75199328577423,2.433906840117499,10.407049937054133,7.8052874527905995,0.0,0.0,0.0,2.601762484263533,0.0,0.03389830508474576,0.25
GUFXEM_clean,1,1,3.0,6380.0,62.19435736677116,0.8777429467084639,31.09717868338558,0.0,0.0,0.0,0.0,5.830721003134796,0.0,0.09375,0.1875
GUGNON_clean,1,2,3.0,6996.0,78.73070325900514,0.8576329331046312,17.495711835334475,0.0,0.0,0.0,0.0,2.915951972555746,0.0,0.037037037037037035,0.16666666666666666
GUGXOX_clean,1,1,3.0,4908.0,0.0,16.625916870415647,66.50366748166259,0.0,0.0,0.0,16.625916870415647,0.24449877750611249,0.0,inf,0.0036764705882352945
GUHGOH_clean,1,1,3.0,8576.0,23.787313432835823,28.544776119402986,33.30223880597015,4.757462686567164,0.0,0.0,4.757462686567164,4.850746268656716,0.0,0.20392156862745095,0.14565826330532214
GUHNUU_clean,1,1,3.0,9872.0,70.34035656401944,2.025931928687196,20.097244732576986,5.024311183144246,0.0,0.0,0.0,2.512155591572123,0.0,0.03571428571428572,0.125
GUHPAC_clean,1,1,3.0,9872.0,70.34035656401944,2.025931928687196,20.097244732576986,5.024311183144246,0.0,0.0,0.0,2.512155591572123,0.0,0.03571428571428572,0.125
GUHPEG_clean,1,1,3.0,9872.0,70.34035656401944,2.025931928687196,20.097244732576986,5.024311183144246,0.0,0.0,0.0,2.512155591572123,0.0,0.03571428571428572,0.125
GUJGAU_clean,1,1,3.0,3428.0,41.59859976662777,2.3337222870478413,34.36406067677947,9.043173862310386,0.0,0.0,9.043173862310386,3.617269544924154,0.0,0.08695652173913043,0.10526315789473684
GUJGEY_clean,1,1,3.0,3428.0,41.59859976662777,2.3337222870478413,34.36406067677947,9.043173862310386,0.0,0.0,9.043173862310386,3.617269544924154,0.0,0.08695652173913043,0.10526315789473684
GUJREK01_clean,1,1,3.0,9304.0,63.97248495270851,1.3757523645743766,10.662080825451419,15.993121238177128,0.0,0.0,2.6655202063628547,5.331040412725709,0.0,0.08333333333333333,0.5
GUJREK_clean,1,1,3.0,9304.0,63.97248495270851,1.3757523645743766,10.662080825451419,15.993121238177128,0.0,0.0,2.6655202063628547,5.331040412725709,0.0,0.08333333333333333,0.5
GUJTOV_clean,1,1,3.0,2884.0,47.29542302357836,1.1095700416088765,25.79750346740638,8.599167822468793,0.0,0.0,0.0,17.198335644937586,0.0,0.36363636363636365,0.6666666666666666
GUJVIR_clean,1,1,3.0,1890.0,49.2063492063492,1.5873015873015872,13.12169312169312,29.523809523809522,0.0,0.0,3.28042328042328,3.28042328042328,0.0,0.06666666666666667,0.25
GUJVOX_clean,1,1,3.0,2730.0,34.065934065934066,34.065934065934066,9.084249084249084,20.43956043956044,0.0,0.0,2.271062271062271,0.07326007326007326,0.0,0.002150537634408602,0.008064516129032258
GUKCIA_clean,1,1,3.0,13869.0,78.45554834523037,1.427644386761843,16.09344581440623,0.0,0.0,0.0,0.0,4.023361453601558,0.0,0.05128205128205129,0.25
GUKFEY_clean,1,1,3.0,8468.0,73.21681624940955,1.889466225791214,0.0,14.643363249881908,0.0,0.0,7.321681624940954,2.9286726499763818,0.0,0.04,inf
GUKNIK_clean,1,1,3.0,1634.0,37.454100367197064,0.0,43.696450428396574,6.24235006119951,0.0,0.0,12.48470012239902,0.12239902080783353,0.0,0.00326797385620915,0.0028011204481792717
GUKXIU_clean,1,1,3.0,3496.0,49.65675057208238,0.6864988558352403,28.375286041189934,7.0938215102974835,0.0,0.0,0.0,14.187643020594967,0.0,0.28571428571428575,0.5
GUKYUI_clean,1,1,3.0,1974.0,56.53495440729483,2.634245187436677,25.126646403242148,12.563323201621074,0.0,0.0,0.0,3.1408308004052685,0.0,0.05555555555555555,0.125
GUKZAO_clean,1,1,3.0,1376.0,54.06976744186047,0.872093023255814,27.034883720930235,0.0,0.0,0.0,13.517441860465118,4.5058139534883725,0.0,0.08333333333333333,0.16666666666666666
GULBAR_clean,1,2,3.0,4016.0,43.22709163346613,1.195219123505976,12.350597609561753,37.05179282868526,0.0,0.0,0.0,6.175298804780876,0.0,0.14285714285714288,0.5
GULCAS_clean,1,1,3.0,4500.0,0.0,18.133333333333333,54.4,0.0,9.066666666666666,0.0,18.133333333333333,0.26666666666666666,0.0,inf,0.004901960784313725
GULGEZ_clean,1,1,3.0,3478.0,42.783208740655546,0.0,42.783208740655546,10.695802185163886,0.0,0.0,0.0,3.737780333525014,0.0,0.08736559139784947,0.08736559139784947
GULPIN_clean,1,1,3.0,3702.0,65.3160453808752,1.1885467314964884,13.398163155051323,6.699081577525662,10.048622366288493,0.0,0.0,3.349540788762831,0.0,0.05128205128205129,0.25
GULVUF_clean,1,1,3.0,12392.0,78.05035506778567,1.9367333763718528,18.01162040025823,0.0,0.0,0.0,0.0,2.001291155584248,0.0,0.02564102564102564,0.1111111111111111
GULWAM_clean,1,1,3.0,12120.0,77.75577557755774,1.782178217821782,18.415841584158414,0.0,0.0,0.0,0.0,2.046204620462046,0.0,0.026315789473684213,0.11111111111111112
GULWIU_clean,1,1,3.0,12776.0,46.58735128365686,1.0018785222291797,0.0,38.82279273638071,5.823418910457107,0.0,0.0,7.764558547276143,0.0,0.16666666666666666,inf
GULWOA_clean,1,1,3.0,3442.0,43.230679837303896,0.9296920395119117,0.0,36.025566531086575,10.807669959325974,0.0,0.0,9.006391632771644,0.0,0.20833333333333331,inf
GUMBIA_clean,1,1,3.0,7444.0,69.96238581407846,1.7195056421278883,13.326168726491135,9.99462654486835,0.0,0.0,0.0,4.997313272434175,0.0,0.07142857142857142,0.37499999999999994
GUMDEZ_clean,1,1,3.0,2272.0,54.57746478873239,1.76056338028169,10.915492957746478,21.830985915492956,0.0,0.0,5.457746478873239,5.457746478873239,0.0,0.09999999999999999,0.5
GUNFAW01_clean,1,1,3.0,2360.0,31.525423728813557,0.0,63.050847457627114,0.0,0.0,0.0,0.0,5.423728813559322,0.0,0.17204301075268819,0.08602150537634409
GUNFAW01_neutral,1,1,3.0,2360.0,31.525423728813557,0.0,63.050847457627114,0.0,0.0,0.0,0.0,5.423728813559322,0.0,0.17204301075268819,0.08602150537634409
GUNZIA_clean,1,1,3.0,14624.0,78.00875273522976,1.6411378555798688,10.175054704595185,6.783369803063457,0.0,0.0,0.0,3.3916849015317285,0.0,0.043478260869565216,0.33333333333333337
GUPBEZ,1,1,3.0,6144.0,48.4375,3.125,0.0,16.145833333333336,16.145833333333336,0.0,0.0,16.145833333333336,0.0,0.33333333333333337,inf
GUPBIE_clean,1,1,3.0,42580.0,59.88727101925787,0.8266791921089713,33.53687177078441,0.0,0.0,0.0,0.0,5.749178017848755,0.0,0.096,0.1714285714285714
GUPBOJ01_clean,1,1,3.0,9912.0,60.04842615012106,2.4213075060532687,0.0,30.02421307506053,0.0,0.0,0.0,7.5060532687651325,0.0,0.125,inf
GUPBUP_SL,1,1,3.0,2478.0,60.04842615012106,2.4213075060532687,0.0,30.02421307506053,0.0,0.0,0.0,7.5060532687651325,0.0,0.125,inf
GUPBUP_clean5b,1,1,3.0,2480.0,60.0,2.5,0.0,30.0,0.0,0.0,0.0,7.5,0.0,0.125,inf
GUPBUP_manual,1,1,3.0,2480.0,60.0,2.5,0.0,30.0,0.0,0.0,0.0,7.5,0.0,0.125,inf
GUPCAW_clean,1,1,3.0,6312.0,58.935361216730044,1.7743979721166034,0.0,31.43219264892269,0.0,0.0,0.0,7.858048162230673,0.0,0.13333333333333333,inf
GUPCUQ01,1,1,3.0,6372.0,35.02824858757062,0.7532956685499059,23.352165725047083,35.02824858757062,0.0,0.0,0.0,5.838041431261771,0.0,0.16666666666666669,0.25
GUPDEB_clean,1,1,3.0,12744.0,35.02824858757062,0.7532956685499059,23.352165725047083,35.02824858757062,0.0,0.0,0.0,5.838041431261771,0.0,0.16666666666666669,0.25
GUPJEG01_clean,1,1,3.0,1490.0,49.93288590604027,24.966442953020135,16.644295302013422,8.322147651006711,0.0,0.0,0.0,0.1342281879194631,0.0,0.0026881720430107525,0.008064516129032258
GUPJEG_clean,1,1,3.0,1490.0,49.93288590604027,24.966442953020135,16.644295302013422,8.322147651006711,0.0,0.0,0.0,0.1342281879194631,0.0,0.0026881720430107525,0.008064516129032258
GUPNUC01_clean,1,1,3.0,1120.0,0.0,0.0,0.0,99.64285714285714,0.0,0.0,0.0,0.35714285714285715,0.0,inf,inf
GUPNUC_clean,1,1,3.0,1120.0,0.0,0.0,0.0,99.64285714285714,0.0,0.0,0.0,0.35714285714285715,0.0,inf,inf
GUPREQ_clean,1,1,3.0,7428.0,56.75821217016694,1.5078082929456114,26.70974690360797,10.016155088852988,0.0,0.0,0.0,5.008077544426494,0.0,0.08823529411764705,0.18749999999999997
GUQTOB_clean,1,1,3.0,1332.0,7.657657657657658,0.0,76.57657657657657,0.0,0.0,0.0,15.315315315315315,0.45045045045045046,0.0,0.058823529411764705,0.005882352941176471
GUQWOG_clean,1,1,3.0,7816.0,72.978505629478,1.6376663254861823,15.864892528147392,6.345957011258957,0.0,0.0,0.0,3.1729785056294784,0.0,0.04347826086956522,0.2
GURPIT_clean,1,1,3.0,4900.0,30.36734693877551,0.0,60.73469387755102,0.0,0.0,0.0,0.0,8.89795918367347,0.0,0.29301075268817206,0.14650537634408603
GURPOZ_clean,0,1,3.0,17244.0,37.39271630712132,34.51635351426583,20.1345395499884,5.752725585710972,0.0,0.0,0.0,2.203665042913477,0.0,0.05893300248138958,0.10944700460829494
GURPUF_clean,1,1,3.0,4720.0,31.525423728813557,0.0,63.050847457627114,0.0,0.0,0.0,0.0,5.423728813559322,0.0,0.17204301075268819,0.08602150537634409
GURTIX_charged,1,1,3.0,12720.0,54.528301886792455,0.5660377358490566,38.490566037735846,0.0,0.0,0.0,0.0,6.415094339622642,0.0,0.11764705882352941,0.16666666666666669
GURZID01_clean,1,1,3.0,2000.0,37.2,0.8,49.6,0.0,0.0,0.0,0.0,12.4,0.0,0.3333333333333333,0.25
GURZID_clean,1,1,3.0,2000.0,37.2,0.8,49.6,0.0,0.0,0.0,0.0,12.4,0.0,0.3333333333333333,0.25
GUSCIH_clean,1,1,3.0,2110.0,44.07582938388625,17.6303317535545,29.383886255924168,5.8767772511848335,0.0,0.0,0.0,3.0331753554502368,0.0,0.06881720430107527,0.1032258064516129
GUSJOU_clean,1,1,3.0,4696.0,26.06473594548552,34.75298126064736,17.37649063032368,0.0,0.0,8.68824531516184,13.03236797274276,0.08517887563884156,0.0,0.00326797385620915,0.004901960784313725
GUSMAJ_clean,1,1,3.0,16346.0,60.308332313715894,1.761898935519393,27.309433500550593,9.10314450018353,0.0,0.0,0.0,1.5171907500305886,0.0,0.025157232704402517,0.05555555555555556
GUSNEN01_SL,1,1,3.0,2236.0,44.364937388193205,27.728085867620752,27.728085867620752,0.0,0.0,0.0,0.0,0.17889087656529518,0.0,0.004032258064516129,0.0064516129032258064
GUSNEN01_clean,1,1,3.0,1056.0,46.96969696969697,23.484848484848484,29.356060606060606,0.0,0.0,0.0,0.0,0.1893939393939394,0.0,0.004032258064516129,0.0064516129032258064
GUSNEN_SL,1,1,3.0,3676.0,44.39608269858542,27.747551686615886,27.747551686615886,0.0,0.0,0.0,0.0,0.1088139281828074,0.0,0.0024509803921568627,0.00392156862745098
GUSNEN_clean,1,1,3.0,1056.0,46.96969696969697,23.484848484848484,29.356060606060606,0.0,0.0,0.0,0.0,0.1893939393939394,0.0,0.004032258064516129,0.0064516129032258064
GUSNEN_clean_h,1,1,3.0,1736.0,47.004608294930875,23.502304147465438,29.377880184331797,0.0,0.0,0.0,0.0,0.1152073732718894,0.0,0.0024509803921568627,0.00392156862745098
GUTYIE_clean,1,1,3.0,2364.0,52.45346869712352,0.338409475465313,41.96277495769881,0.0,0.0,0.0,0.0,5.2453468697123515,0.0,0.09999999999999999,0.125
GUVBEF_clean,1,1,3.0,4476.0,0.0,0.0,77.5692582663092,0.0,0.0,0.0,11.081322609472743,11.349419124218052,0.0,inf,0.14631336405529954
GUVBOQ_clean,1,1,3.0,30716.0,65.39914051308764,1.0938924339106655,29.873681468941268,0.0,0.0,0.0,0.0,3.6332855840604243,0.0,0.05555555555555555,0.12162162162162161
GUVCOP_clean,1,1,3.0,15016.0,34.683004794885456,39.63771976558338,11.561001598295151,9.909429941395844,0.0,0.0,0.0,4.20884389984017,0.0,0.12135176651305683,0.3640552995391705
GUVKUE_clean,1,1,3.0,14328.0,62.31155778894472,1.3400335008375208,0.0,20.770519262981573,10.385259631490786,0.0,0.0,5.192629815745393,0.0,0.08333333333333333,inf
GUVLAL_clean,1,2,3.0,14328.0,62.31155778894472,1.3400335008375208,0.0,20.770519262981573,10.385259631490786,0.0,0.0,5.192629815745393,0.0,0.08333333333333333,inf
GUVZII_clean,1,1,3.0,7362.0,49.877750611246945,12.469437652811736,37.408312958435204,0.0,0.0,0.0,0.0,0.24449877750611246,0.0,0.004901960784313725,0.006535947712418301
GUWDUY_clean,1,1,3.0,2148.0,72.16014897579143,1.86219739292365,0.0,14.432029795158286,8.659217877094973,0.0,0.0,2.8864059590316575,0.0,0.04000000000000001,inf
GUXJUF_clean,1,1,3.0,13336.0,59.508098380323936,1.4397120575884823,22.315536892621477,11.157768446310738,0.0,0.0,0.0,5.578884223155369,0.0,0.09375,0.25
GUXLIU_clean,1,1,3.0,1436.0,14.206128133704736,0.5571030640668524,42.618384401114206,0.0,14.206128133704736,0.0,14.206128133704736,14.206128133704736,0.0,1.0,0.33333333333333337
GUXPOF_clean,1,1,3.0,4778.0,44.118878191712014,41.52365006278778,10.380912515696945,2.5952281289242363,0.0,0.0,1.2976140644621181,0.08371703641691085,0.0,0.0018975332068311196,0.008064516129032258
GUXQAR_clean,1,1,3.0,686.0,45.18950437317785,0.5830903790087464,45.18950437317785,0.0,0.0,0.0,0.0,9.03790087463557,0.0,0.2,0.2
GUXRAT_clean,1,3,3.0,8856.0,73.50948509485094,1.2872628726287263,21.00271002710027,0.0,0.0,0.0,0.0,4.200542005420054,0.0,0.05714285714285715,0.2
GUXSEY_clean,1,1,3.0,12496.0,55.56978233034571,0.7682458386683739,31.75416133162612,7.93854033290653,0.0,0.0,0.0,3.969270166453265,0.0,0.07142857142857142,0.125
GUXSIC_clean,1,1,3.0,12496.0,55.56978233034571,0.7682458386683739,31.75416133162612,7.93854033290653,0.0,0.0,0.0,3.969270166453265,0.0,0.07142857142857142,0.125
GUXZIJ_clean,1,1,3.0,1938.0,38.39009287925696,0.8255933952528379,38.39009287925696,0.0,0.0,0.0,12.796697626418988,0.0,9.59752321981424,0.0,0.0
GUXZUV_clean,1,1,3.0,1382.0,40.37626628075253,1.3024602026049203,40.37626628075253,0.0,0.0,0.0,13.45875542691751,0.0,4.486251808972503,0.0,0.0
GUYBAE_clean,1,1,3.0,3876.0,38.39009287925696,0.8255933952528379,38.39009287925696,0.0,0.0,0.0,12.796697626418988,0.0,9.59752321981424,0.0,0.0
GUYLOC_clean,1,2,3.0,2884.0,64.49375866851595,1.1095700416088765,17.198335644937586,4.2995839112343965,0.0,0.0,8.599167822468793,4.2995839112343965,0.0,0.06666666666666667,0.25
GUYLUI01_clean,1,1,3.0,2884.0,64.49375866851595,1.1095700416088765,17.198335644937586,4.2995839112343965,0.0,0.0,8.599167822468793,4.2995839112343965,0.0,0.06666666666666667,0.25
GUYLUI_clean,1,1,3.0,2884.0,64.49375866851595,1.1095700416088765,17.198335644937586,4.2995839112343965,0.0,0.0,8.599167822468793,4.2995839112343965,0.0,0.06666666666666667,0.25
GUYMAP_clean,1,2,3.0,2884.0,64.49375866851595,1.1095700416088765,17.198335644937586,4.2995839112343965,0.0,0.0,8.599167822468793,4.2995839112343965,0.0,0.06666666666666667,0.25
GUZVOO_clean,1,2,3.0,29424.0,33.278955954323,0.0,22.185970636215334,11.092985318107667,33.278955954323,0.0,0.0,0.1631321370309951,0.0,0.004901960784313725,0.007352941176470588
HABCEV_clean,1,1,3.0,10744.0,60.01489203276247,0.7446016381236038,27.69918093819806,4.616530156366344,0.0,0.0,0.0,6.924795234549515,0.0,0.11538461538461538,0.25
HABCIZ_clean,1,1,3.0,9752.0,66.11977030352749,0.8203445447087777,20.344544708777686,5.086136177194422,0.0,0.0,0.0,7.629204265791633,0.0,0.11538461538461538,0.375
HABCOF_clean,1,1,3.0,9752.0,66.11977030352749,0.8203445447087777,20.344544708777686,5.086136177194422,0.0,0.0,0.0,7.629204265791633,0.0,0.11538461538461538,0.375
HABDAS_clean,1,1,3.0,9752.0,66.11977030352749,0.8203445447087777,20.344544708777686,5.086136177194422,0.0,0.0,0.0,7.629204265791633,0.0,0.11538461538461538,0.375
HABKOM_clean,1,1,3.0,3472.0,0.0,0.0,70.50691244239631,0.0,0.0,0.0,17.62672811059908,11.866359447004609,0.0,inf,0.16830065359477125
HABREJ_clean,1,1,3.0,10072.0,56.63224781572677,1.5091342335186657,9.849086576648133,24.622716441620334,0.0,2.4622716441620334,0.0,4.924543288324067,0.0,0.08695652173913043,0.5
HABRIN_clean,1,1,3.0,4342.0,57.11653615845233,1.4739751266697374,11.423307231690465,22.84661446338093,0.0,2.8558268079226163,0.0,4.2837402118839245,0.0,0.075,0.375
HABRUZ_clean,1,1,3.0,3020.0,55.43046357615894,1.456953642384106,16.42384105960265,20.529801324503314,0.0,2.0529801324503314,0.0,4.105960264900663,0.0,0.07407407407407408,0.25
HABZEQ_clean,1,1,3.0,2300.0,48.52173913043478,16.17391304347826,35.04347826086956,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.005376344086021505,0.007444168734491315
HACDOH_clean,1,1,3.0,39492.0,46.49042844120328,30.21877848678213,16.271649954421147,6.973564266180492,0.0,0.0,0.0,0.04557885141294439,0.0,0.000980392156862745,0.0028011204481792717
HACDUN_clean,1,1,3.0,18648.0,59.84555984555985,1.2548262548262548,26.93050193050193,8.976833976833976,0.0,0.0,0.0,2.9922779922779923,0.0,0.049999999999999996,0.11111111111111112
HACRAH_clean,1,1,3.0,36738.0,49.975502204801565,27.48652621264086,14.99265066144047,7.496325330720235,0.0,0.0,0.0,0.048995590396864276,0.0,0.000980392156862745,0.00326797385620915
HACREL_clean,1,1,3.0,16974.0,65.7476139978791,1.378579003181336,19.72428419936373,9.862142099681865,0.0,0.0,0.0,3.2873806998939554,0.0,0.05000000000000001,0.16666666666666669
HADDOI_clean,1,1,3.0,7698.0,57.98908807482463,0.9353078721745908,12.886464016627695,4.832424006235386,19.329696024941544,0.0,0.0,4.027020005196155,0.0,0.06944444444444445,0.3125
HADLOQ01_clean,1,1,3.0,4900.0,49.95918367346938,33.306122448979586,0.0,16.653061224489793,0.0,0.0,0.0,0.08163265306122448,0.0,0.0016339869281045752,inf
HADPOU_clean,1,1,3.0,970.0,42.06185567010309,10.515463917525773,0.0,31.546391752577318,10.515463917525773,0.0,0.0,5.360824742268041,0.0,0.12745098039215685,inf
HADQUA_clean,1,1,3.0,13250.0,72.99622641509434,1.2679245283018867,0.0,22.460377358490565,0.0,0.0,0.0,3.2754716981132077,0.0,0.04487179487179487,inf
HADXIW_clean,1,1,3.0,807.0,46.09665427509294,0.0,46.09665427509294,0.0,0.0,0.0,0.0,0.12391573729863693,7.68277571251549,0.002688172043010753,0.002688172043010753
HADXOC_clean,1,1,3.0,1429.0,42.82715185444366,0.0,49.96501049685094,0.0,0.0,0.0,0.0,0.06997900629811056,7.137858642407277,0.0016339869281045752,0.0014005602240896359
HADYAP_clean,1,1,3.0,1430.0,42.7972027972028,0.0,49.93006993006993,0.0,0.0,0.0,0.0,0.13986013986013987,7.132867132867133,0.0032679738562091504,0.0028011204481792717
HAFDUQ_clean,1,1,3.0,18126.0,70.80436941410129,1.4895729890764646,15.3922542204568,9.235352532274081,0.0,0.0,0.0,3.07845084409136,0.0,0.043478260869565216,0.19999999999999998
HAFFAY_clean,1,1,3.0,18126.0,70.80436941410129,1.4895729890764646,15.3922542204568,9.235352532274081,0.0,0.0,0.0,3.07845084409136,0.0,0.043478260869565216,0.19999999999999998
HAFFEC_clean,1,1,3.0,18126.0,70.80436941410129,1.4895729890764646,15.3922542204568,9.235352532274081,0.0,0.0,0.0,3.07845084409136,0.0,0.043478260869565216,0.19999999999999998
HAFGUQ_clean,1,1,3.0,2248.0,0.0,0.17793594306049823,72.59786476868328,0.0,0.0,0.0,18.14946619217082,9.07473309608541,0.0,inf,0.125
HAFQOW_clean,1,1,3.0,2876.0,56.74547983310153,0.6954102920723226,35.46592489568845,0.0,0.0,0.0,0.0,7.093184979137691,0.0,0.125,0.2
HAFQUC_clean,1,1,3.0,2876.0,56.74547983310153,0.6954102920723226,35.46592489568845,0.0,0.0,0.0,0.0,7.093184979137691,0.0,0.125,0.2
HAFSOZ_clean,1,1,3.0,3000.0,57.86666666666667,0.8,28.933333333333334,4.133333333333333,0.0,0.0,0.0,8.266666666666666,0.0,0.14285714285714285,0.2857142857142857
HAFTOZ_clean,1,1,3.0,3356.0,55.423122765196666,22.169249106078667,0.0,22.169249106078667,0.0,0.0,0.0,0.23837902264600716,0.0,0.004301075268817204,inf
HAFVOB_clean,1,1,3.0,7536.0,69.10828025477707,1.2738853503184715,21.390658174097666,0.0,0.0,0.0,3.290870488322718,4.936305732484077,0.0,0.07142857142857144,0.23076923076923078
HAFVUH_SL,1,1,3.0,5752.0,56.74547983310153,0.6954102920723226,35.46592489568845,0.0,0.0,0.0,0.0,7.093184979137691,0.0,0.125,0.2
HAFVUH_clean,1,1,3.0,1748.0,56.75057208237987,0.6864988558352403,35.46910755148742,0.0,0.0,0.0,0.0,7.0938215102974835,0.0,0.125,0.19999999999999998
HAFWAO_charged,0,1,3.0,7864.0,63.072227873855546,2.2380467955239065,25.228891149542218,6.307222787385554,0.0,0.0,0.0,3.153611393692777,0.0,0.049999999999999996,0.125
HAFWIW_clean,1,2,3.0,20432.0,39.937353171495694,0.15661707126076743,31.949882537196554,15.974941268598277,0.0,0.0,0.0,11.98120595144871,0.0,0.30000000000000004,0.37500000000000006
HAFWUI01_charged,0,1,3.0,6142.0,44.41549983718658,34.32106805600782,16.15109084988603,4.037772712471508,0.0,0.0,0.0,1.0745685444480624,0.0,0.024193548387096774,0.06653225806451611
HAFWUI_charged,0,1,3.0,6142.0,44.41549983718658,34.32106805600782,16.15109084988603,4.037772712471508,0.0,0.0,0.0,1.0745685444480624,0.0,0.024193548387096774,0.06653225806451611
HAFWUI_clean,0,1,3.0,6142.0,44.41549983718658,34.32106805600782,16.15109084988603,4.037772712471508,0.0,0.0,0.0,1.0745685444480624,0.0,0.024193548387096774,0.06653225806451611
HAHCUR_clean,1,2,3.0,13880.0,49.971181556195965,29.394812680115272,11.75792507204611,8.818443804034581,0.0,0.0,0.0,0.05763688760806916,0.0,0.0011534025374855825,0.004901960784313725
HAHPIQ_charged,0,1,3.0,7684.0,67.77719937532535,1.5616866215512752,7.26184279021343,16.944299843831338,0.0,0.0,0.0,6.454971369078605,0.0,0.09523809523809523,0.8888888888888888
HAHPOW_clean,1,1,3.0,11340.0,75.55555555555556,1.0582010582010581,0.0,16.19047619047619,0.0,0.0,0.0,7.195767195767195,0.0,0.09523809523809523,inf
HAJDII_clean,1,1,3.0,7350.0,70.85714285714286,1.3061224489795917,25.30612244897959,0.0,0.0,0.0,0.0,2.530612244897959,0.0,0.035714285714285705,0.09999999999999999
HAJJAE_clean,1,1,3.0,2000.0,49.6,0.8,24.8,18.6,0.0,0.0,0.0,6.2,0.0,0.125,0.25
HAJLEK_clean,1,1,3.0,5769.0,35.46541861674467,45.13780551222049,0.0,16.120644825793033,0.0,0.0,3.2241289651586063,0.052002080083203325,0.0,0.0014662756598240467,inf
HAJLIO_clean,1,1,3.0,5769.0,35.46541861674467,45.13780551222049,0.0,16.120644825793033,0.0,0.0,3.2241289651586063,0.052002080083203325,0.0,0.0014662756598240467,inf
HAJLOU_clean,1,1,3.0,5769.0,35.46541861674467,45.13780551222049,0.0,16.120644825793033,0.0,0.0,3.2241289651586063,0.052002080083203325,0.0,0.0014662756598240467,inf
HAJLUA_clean,1,1,3.0,5769.0,35.46541861674467,45.13780551222049,0.0,16.120644825793033,0.0,0.0,3.2241289651586063,0.052002080083203325,0.0,0.0014662756598240467,inf
HAJMAH_clean,1,1,3.0,5769.0,35.46541861674467,45.13780551222049,0.0,16.120644825793033,0.0,0.0,3.2241289651586063,0.052002080083203325,0.0,0.0014662756598240467,inf
HAJMEL_clean,1,1,3.0,5583.0,36.64696399785062,43.310048361096186,0.0,16.65771090811392,0.0,0.0,3.3315421816227837,0.053734551316496515,0.0,0.0014662756598240471,inf
HAJMIQ_clean,1,1,3.0,16464.0,54.227405247813415,0.5830903790087464,36.15160349854228,0.0,0.0,0.0,0.0,9.03790087463557,0.0,0.16666666666666669,0.25
HAJPEQ_clean,1,2,3.0,12212.0,90.20635440550278,1.4412053717654765,0.0,6.681952178185392,0.0,0.0,0.0,1.670488044546348,0.0,0.01851851851851852,inf
HAJYEZ_clean,1,1,3.0,4696.0,47.785349233390114,30.408858603066438,21.720613287904598,0.0,0.0,0.0,0.0,0.08517887563884156,0.0,0.0017825311942959003,0.00392156862745098
HAKCAZ_clean,1,1,3.0,11738.0,76.06065769296302,1.2267848014994036,12.676776282160505,6.3383881410802525,0.0,0.0,0.0,3.6973930822968137,0.0,0.04861111111111111,0.29166666666666663
HAKCIG_clean,1,1,3.0,5454.0,61.386138613861384,1.1001100110011,13.64136413641364,13.64136413641364,0.0,0.0,6.82068206820682,3.41034103410341,0.0,0.05555555555555555,0.25
HAKSAQ_clean,1,1,3.0,3446.0,53.975623911781774,1.044689495066744,23.389437028438767,16.192687173534534,0.0,0.0,0.0,5.397562391178178,0.0,0.1,0.23076923076923078
HAKSEU_clean,1,1,3.0,7450.0,41.07382550335571,24.644295302013422,17.798657718120804,12.322147651006711,0.0,0.0,0.0,4.1610738255033555,0.0,0.10130718954248365,0.23378582202111614
HAKSIY_clean,1,1,3.0,7350.0,41.63265306122449,24.97959183673469,18.04081632653061,12.489795918367346,0.0,0.0,0.0,2.857142857142857,0.0,0.06862745098039216,0.15837104072398192
HAKSOE_clean,1,1,3.0,3570.0,52.10084033613445,1.0084033613445378,22.57703081232493,15.630252100840337,0.0,0.0,0.0,8.683473389355743,0.0,0.16666666666666669,0.38461538461538464
HAKTAR_clean,1,1,3.0,7450.0,41.07382550335571,24.644295302013422,17.798657718120804,12.322147651006711,0.0,0.0,0.0,4.1610738255033555,0.0,0.10130718954248365,0.23378582202111614
