Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
EZOBUR02_clean,1.36504,8230.64,0.1926,0.0,0.1926
EZOBUR_clean,1.26527,8617.12,0.253,0.0,0.253
EZOFEF_clean,1.02492,4702.17,0.4278,0.0584,0.4862
EZOFOP_clean,0.822613,19283.3,0.0,0.4772,0.4772
EZOFUV_clean,1.02014,4282.59,0.6018,0.0,0.6018
EZUCIM_clean,1.00292,2501.28,0.435,0.0,0.435
EZUCOS_SL,1.33573,4223.77,0.0,0.2984,0.2984
EZUCOS_clean,1.33255,2111.89,0.0,0.3097,0.3097
EZULAO_clean,1.44576,750.209,0.3137,0.0,0.3137
FABCUI_clean,1.09277,13593.1,0.0,0.1111,0.1111
FABFOF_clean,1.19882,973.996,0.0,0.0,0.0
FABFOF_ion_b,1.19882,973.996,0.0,0.0,0.0
FABGOG_clean,1.54791,2310.5,0.0,0.0472,0.0472
FABGUM_clean,1.20151,1503.88,0.2552,0.0249,0.28009999999999996
FAFCEW_clean,1.99314,1476.82,0.0,0.2991,0.2991
FAFDEX_clean,1.4121,581.243,0.275,0.0,0.275
FAFGAU_clean,1.88279,1197.31,0.0,0.0864,0.0864
FAFJIH_SL,1.47217,2442.23,0.0,0.0,0.0
FAFJIH_clean,1.46943,2442.23,0.0,0.0,0.0
FAFMAC_clean,1.26269,2094.85,0.3066,0.0,0.3066
FAFQEJ01_clean,1.46265,5337.86,0.4734,0.0,0.4734
FAGFUQ_clean,0.842017,2768.63,0.5198,0.0,0.5198
FAGMAE_clean,1.06062,8626.94,0.2084,0.0,0.2084
FAGMEI_clean,1.13696,8047.75,0.0465,0.0575,0.10400000000000001
FAGMOS_clean,1.11657,8194.71,0.0495,0.0654,0.1149
FAGQAI_clean,0.481098,16644.7,0.7271,0.0,0.7271
FAGREM_clean,1.46524,3217.67,0.4319,0.0,0.4319
FAGVUH_clean,2.07941,1739.82,0.2416,0.0,0.2416
FAGXIX_clean,1.24357,4886.12,0.0,0.2761,0.2761
FAGXOD_clean,1.1246,5016.81,0.0,0.1567,0.1567
FAGYEU_clean,1.22782,11057.0,0.0,0.1843,0.1843
FAHBIC_clean,2.13778,1064.37,0.0,0.1459,0.1459
FAHFUR_clean,0.939536,3664.25,0.223,0.1757,0.3987
FAHGAY_clean,0.789805,3597.34,0.5382,0.0061,0.5443
FAHJUW_clean,1.96119,2426.82,0.0,0.0,0.0
FAHPOV_clean,0.465056,15286.1,0.7585,0.0061,0.7646
FAHQEN_clean,1.38899,5743.73,0.0,0.1188,0.1188
FAHQIR_clean,1.24631,5839.31,0.0,0.1688,0.1688
FAHTUE_clean,1.52875,3170.35,0.0,0.1667,0.1667
FAHVAM_clean,1.51627,3226.94,0.0,0.1819,0.1819
FAJYAS_clean,0.843378,10409.8,0.5097,0.0,0.5097
FAJZOI_clean,1.15456,7462.06,0.0,0.1988,0.1988
FAKGOP_clean,1.36171,2456.73,0.0,0.0,0.0
FAKHIK_clean,1.35887,3870.72,0.0,0.266,0.266
FAKLIO_clean,0.753404,1592.32,0.5746,0.0,0.5746
FAKLOU_clean,0.879649,1580.78,0.5602,0.0,0.5602
FAKLUA_clean,0.819291,1506.63,0.5571,0.0,0.5571
FAKMAH_clean,0.756909,3169.89,0.5593,0.0,0.5593
FAKNIR_clean,0.960238,3287.27,0.5295,0.0,0.5295
FALDAA_clean,1.08899,5547.54,0.163,0.1483,0.3113
FALJAF_clean,1.57301,5899.05,0.0,0.0,0.0
FALLOT_clean,1.84097,2881.41,0.0,0.3746,0.3746
FALPOY_clean,1.89914,3002.44,0.4488,0.0,0.4488
FALQEQ_clean,1.96255,1204.27,0.0,0.0689,0.0689
FALQIU_clean,1.97765,1198.44,0.0,0.0755,0.0755
FALQOA_clean,2.00441,1187.95,0.0,0.0746,0.0746
FALRIV01_clean,1.06479,3205.86,0.1957,0.0122,0.2079
FALRIV_clean,1.06232,3213.32,0.1967,0.0393,0.23600000000000002
FALROB_clean,1.05859,3224.64,0.2025,0.0119,0.2144
FALSAO_clean,1.06274,3171.69,0.195,0.0124,0.2074
FALVOF_clean,1.39374,4928.72,0.4441,0.0,0.4441
FALVUL01_clean,1.5825,4340.8,0.3579,0.0,0.3579
FALVUL_clean,1.59699,4301.42,0.0,0.3463,0.3463
FALZAU_clean,2.34278,2315.51,0.0,0.2313,0.2313
FALZEY_clean,0.906439,4624.66,0.0,0.5949,0.5949
FALZIC_clean,0.967049,4775.16,0.0,0.6031,0.6031
FALZOI_clean,0.961037,4694.71,0.0,0.5973,0.5973
FAMBUS_clean,1.1744,1784.36,0.4247,0.0,0.4247
FAMGAD_clean,1.39093,6923.2,0.1297,0.0,0.1297
FAMHAE01_clean,1.96785,790.156,0.0,0.0,0.0
FAMHAE_clean,1.92062,809.587,0.0,0.0,0.0
FAMPUH_clean,0.67257,12136.3,0.7112,0.0,0.7112
FAMQAO_clean,0.666736,12242.5,0.7163,0.0,0.7163
FAMQES_clean,0.674226,12106.5,0.7095,0.0,0.7095
FANCIJ_clean,1.09037,2127.82,0.359,0.0,0.359
FANCOP_clean,1.04032,2127.62,0.3568,0.0,0.3568
FANDEG_clean,1.05217,2155.23,0.3643,0.0,0.3643
FANQER_clean,1.50842,2441.59,0.2364,0.0,0.2364
FANWOI,0.99576,5713.11,0.3785,0.0,0.3785
FAPTIB_clean,1.03027,2886.52,0.502,0.0,0.502
FAPTOH_clean,1.02549,2899.96,0.5109,0.0,0.5109
FAPTUN_clean,0.983447,2693.92,0.4695,0.0,0.4695
FAPVAV_clean,0.961979,2722.18,0.4808,0.0,0.4808
FAPXEC_clean,1.10849,2769.02,0.5062,0.0,0.5062
FAPXIG_clean,1.12925,2706.27,0.5051,0.0,0.5051
FAPXOM_clean,1.12985,2704.83,0.5048,0.0,0.5048
FAPYEA,1.58244,1813.07,0.0,0.0,0.0
FAPYEA04_clean,1.58357,905.887,0.0,0.0,0.0
FAQGEL_clean,1.44151,4662.4,0.0,0.3093,0.3093
FAQGIO_clean,1.52573,1723.34,0.0,0.0385,0.0385
FAQGIP_clean,1.22203,4562.6,0.3137,0.0,0.3137
FAQLUH_clean,1.10687,2773.08,0.507,0.0,0.507
FAQVEA_clean,1.46606,1225.84,0.0,0.0727,0.0727
FAQYUR_clean,1.84396,1222.52,0.0,0.1013,0.1013
FARBIL_clean,1.16183,1481.33,0.3908,0.0,0.3908
FARFIO_clean,1.31137,8014.29,0.4795,0.0,0.4795
FARFOU_clean,1.3138,7999.42,0.4826,0.0,0.4826
FARFUA_clean,1.37514,7642.6,0.4432,0.0,0.4432
FARHIR_ion_b,1.62906,1855.07,0.2492,0.0,0.2492
FARHOX_ion_b,1.63231,6462.01,0.0,0.2833,0.2833
FARYAA_clean,3.31353,3509.54,0.0,0.1747,0.1747
FARYEE_clean,3.21105,3540.67,0.0,0.0985,0.0985
FASFOX_clean,1.48453,2388.94,0.0,0.1283,0.1283
FASFUD_clean,1.52894,2344.42,0.0,0.1248,0.1248
FASGAK_clean,1.52455,2354.68,0.0,0.1268,0.1268
FASGEO_clean,1.72278,2363.6,0.0,0.1278,0.1278
FASGIS_clean,1.92528,2664.63,0.0,0.1336,0.1336
FASHAK_clean,1.31877,2062.85,0.4362,0.0,0.4362
FASHOX_clean,3.73156,1397.32,0.5721,0.0,0.5721
FASHUD_SL,1.72886,4752.75,0.0,0.1689,0.1689
FASHUD_clean,1.90773,2376.37,0.0,0.0,0.0
FASJAL_clean,1.63609,2125.1,0.0,0.0,0.0
FASQUN_clean,1.52422,3190.44,0.0,0.1535,0.1535
FASVIH_clean,1.28937,1659.79,0.5342,0.0,0.5342
FASYUU_charged,1.9801,8645.5,0.141,0.0,0.141
FATBAE_clean,2.34564,1107.12,0.0,0.0,0.0
FATKAO_clean,1.95034,2515.86,0.0,0.2272,0.2272
FATKES_clean,1.82727,2590.72,0.0,0.2463,0.2463
FATKIV_clean,0.799535,15678.7,0.3505,0.0151,0.3656
FATKIW_clean,1.89194,2545.14,0.0,0.2428,0.2428
FATKOC_clean,1.90793,2534.99,0.0,0.242,0.242
FATKUI_clean,1.76449,2651.86,0.2586,0.0,0.2586
FATLUJ_clean,1.20951,1975.96,0.2705,0.0,0.2705
FATVOM_clean,1.59797,2038.39,0.1691,0.0,0.1691
FAVDAK_clean,2.22356,15886.6,0.2675,0.0401,0.3076
FAVDEO_clean,2.38182,15752.9,0.3456,0.0,0.3456
FAVDIS_clean,3.30476,15558.1,0.145,0.0495,0.1945
FAVGAN_clean,1.52705,3823.04,0.2443,0.0,0.2443
FAVGER_clean,1.54964,3844.52,0.2323,0.0,0.2323
FAVGIV_clean,1.63035,1852.03,0.184,0.0,0.184
FAVGOB_clean,1.63875,1842.53,0.189,0.0,0.189
FAVGUH_clean,1.64912,1837.42,0.1807,0.0,0.1807
FAVHAO_clean,1.63957,1848.12,0.1946,0.0,0.1946
FAVHES_clean,1.69685,1812.98,0.1735,0.0,0.1735
FAVHIW_clean,1.68898,1821.43,0.1928,0.0,0.1928
FAVKAP_clean,1.0919,1580.56,0.6026,0.0,0.6026
FAVKET_clean,1.33524,2943.51,0.0,0.2438,0.2438
FAVZEJ_clean,1.69508,458.446,0.0,0.0,0.0
FAWCEN01_SL,0.937507,2418.64,0.0,0.4792,0.4792
FAWCEN01_clean,0.912587,2418.66,0.0,0.508,0.508
FAWCEN02_SL,0.924193,2453.48,0.0,0.4932,0.4932
FAWCEN02_clean,0.899626,2453.5,0.0,0.5215,0.5215
FAWCEN03_SL,0.921497,2460.66,0.0,0.4777,0.4777
FAWCEN03_clean5b,0.92966,2460.66,0.0,0.4776,0.4776
FAWCEN_SL,0.947779,2392.43,0.0,0.4774,0.4774
FAWCEN_clean,0.922585,2392.45,0.0,0.5051,0.5051
FAYKOH_clean,0.834868,4034.39,0.6583,0.0,0.6583
FAYLEY_clean,1.68687,684.441,0.0,0.4235,0.4235
FAYLIC_clean,1.51633,682.501,0.4624,0.0,0.4624
FAYPAY_clean,0.673936,16244.3,0.6273,0.0,0.6273
FAYPEC_clean,0.745804,16178.1,0.5175,0.0,0.5175
FAYPIG_clean,0.74228,7750.9,0.5843,0.0,0.5843
FAYPOM_clean,0.888945,6606.37,0.4941,0.0,0.4941
FAYQAZ_clean,0.797039,15070.9,0.5171,0.0,0.5171
FAYQED_clean,0.533674,12550.5,0.7048,0.0,0.7048
FAYQIH_clean,0.901667,12908.8,0.4865,0.0,0.4865
FAYQON_clean,0.943841,12924.3,0.4112,0.0,0.4112
FAYQUT_clean,0.777904,16672.3,0.5281,0.0,0.5281
FAZFET_clean,1.65256,16581.9,0.3413,0.0096,0.3509
FAZPED_clean,1.64589,2660.75,0.2376,0.0,0.2376
FAZRAA_charged,1.5554,1118.44,0.2626,0.0,0.2626
FAZRAA_clean,1.5554,1118.44,0.2626,0.0,0.2626
FAZZEM_clean,2.16525,1772.78,0.2858,0.0,0.2858
FEBPUY_clean,1.23823,4565.23,0.2973,0.0,0.2973
FECCIZ_clean,1.68897,1438.79,0.0,0.2916,0.2916
FECFAV_clean,2.87728,3174.85,0.1387,0.0,0.1387
FECKAA_clean,0.97764,4233.05,0.1345,0.0714,0.20590000000000003
FECWOB,1.57828,2133.99,0.0,0.0161,0.0161
FECWOB01_clean,1.57834,1066.96,0.0,0.0661,0.0661
FECXAO_clean,0.989543,5782.52,0.4142,0.0,0.4142
FECXES_clean,0.833076,8281.85,0.6005,0.0451,0.6456000000000001
FECXUI_clean,0.924829,13209.0,0.5347,0.0,0.5347
FECYIX_clean,1.94101,801.081,0.0,0.0,0.0
FECYOD_clean,1.42838,12919.0,0.0,0.2733,0.2733
FECYUJ_clean,0.925869,6600.68,0.5395,0.0,0.5395
FECZAQ_clean5b,0.984083,5710.19,0.4513,0.0,0.4513
FECZAQ_manual,0.984083,5710.19,0.4601,0.0,0.4601
FEDBEX_clean,1.56747,885.788,0.3798,0.0,0.3798
FEDJUU_charged,1.48389,1935.76,0.0,0.0,0.0
FEDKAB_clean,1.24639,1899.94,0.0,0.0609,0.0609
FEFCUQ_clean,0.77796,3275.98,0.5876,0.0,0.5876
FEFDAX_clean,0.828568,3091.73,0.5727,0.0,0.5727
FEFDEB_clean,0.53928,2227.43,0.7317,0.0,0.7317
FEFDEB_clean5b,0.53928,4454.85,0.7195,0.0,0.7195
FEFDEB_manual,0.53928,4454.85,0.7195,0.0,0.7195
FEFVES_clean,1.17598,2184.43,0.0,0.1949,0.1949
FEFZOF_clean,1.78217,1833.16,0.39,0.0,0.39
FEGNIQ_clean,1.15152,5418.89,0.3385,0.0,0.3385
FEHCIG_manual,0.956696,3882.61,0.4685,0.0,0.4685
FEHCOM_clean,0.954238,3892.61,0.4297,0.0,0.4297
FEJDEE_clean,1.83643,933.313,0.0,0.2801,0.2801
FEJDII01_clean,1.65956,2065.56,0.3756,0.0,0.3756
FEJDII_clean,1.64976,1038.92,0.3976,0.0,0.3976
FEJKEM_clean,2.13204,1894.1,0.0,0.0,0.0
FEKBED_clean,2.19008,5556.52,0.8299,0.0,0.8299
FELVEZ_clean,1.71455,4639.44,0.0,0.1229,0.1229
FELVID_clean,1.72651,4643.9,0.0,0.1225,0.1225
FELVOJ_clean,1.64095,4762.21,0.0,0.1254,0.1254
FELVUP_clean,1.71856,4647.4,0.0,0.1231,0.1231
FELWAW_clean,1.77742,4568.5,0.0,0.1203,0.1203
FELWEA_clean,1.67801,4712.15,0.0,0.1257,0.1257
FELWIE_clean,1.74553,4606.06,0.0,0.1209,0.1209
FELWOK_clean,1.75413,4614.57,0.0,0.1209,0.1209
FELWUQ_clean,1.4981,4657.15,0.0,0.1241,0.1241
FENROG_clean,1.67781,1121.66,0.4635,0.0,0.4635
FENVOL_charged,1.28432,3964.05,0.3275,0.0483,0.3758
FENZAB_clean,2.16663,2349.21,0.0,0.0,0.0
FEPQEW_clean,1.89878,1338.59,0.0,0.1021,0.1021
FEQSIF_clean,0.773392,4535.97,0.6238,0.0458,0.6696
FERCAH,0.927134,5563.96,0.0,0.2514,0.2514
FERGUG_charged,1.32781,10755.3,0.0,0.058,0.058
FERHAN_clean,0.784123,4990.82,0.5557,0.0304,0.5861
FERVEF_clean,2.0439,5572.24,0.0,0.2103,0.2103
FERVIJ_clean,1.86686,2033.56,0.3202,0.0,0.3202
FERVOP_clean,1.60689,1810.11,0.0,0.1564,0.1564
FERVUV_clean,1.52979,5704.04,0.0,0.1844,0.1844
FERWAC_clean,1.42345,2043.38,0.3709,0.0025,0.3734
FESBEM_clean,1.4948,1887.62,0.0,0.2639,0.2639
FESBIQ_clean,1.05137,3268.63,0.3589,0.0,0.3589
FESTUT_clean,1.91412,1790.86,0.0,0.2572,0.2572
FEVDER_clean,1.24075,3262.9,0.0,0.0,0.0
FEVDIV_clean,1.25075,3235.54,0.0,0.0102,0.0102
FEVNEA_charged,0.858583,10421.2,0.5001,0.0,0.5001
FEVNIE_charged,0.722308,11578.9,0.5971,0.0,0.5971
FEVNOK_clean,1.77104,1011.43,0.0,0.0,0.0
FEVNOL_clean,2.76914,2694.44,0.2996,0.0,0.2996
FEVREF_clean,1.32785,4356.15,0.0,0.1202,0.1202
FEVSAC_clean,1.30344,4524.5,0.1259,0.0229,0.14880000000000002
FEVTEF_charged,1.07289,2663.72,0.0,0.2125,0.2125
FEVVIM_charged,1.20459,2840.67,0.0,0.236,0.236
FEWGUL_clean,1.63655,2513.51,0.1393,0.0,0.1393
FEWQIJ_clean_b,2.34625,9105.12,0.2683,0.0,0.2683
FEWQIJ_manual,2.34625,9105.12,0.2683,0.0,0.2683
FEWQOP_clean,2.28568,1530.45,0.3352,0.0,0.3352
FEWTUY_clean,0.658284,4574.0,0.6534,0.0597,0.7131
FEWWEL_clean,0.926492,13736.0,0.5872,0.0,0.5872
FEWWIP_clean,0.99306,13015.4,0.5726,0.0,0.5726
FEWWOV_clean,0.923858,6379.49,0.0,0.2845,0.2845
FEWWUB_clean,0.839472,16535.2,0.2489,0.112,0.3609
FEXCES_clean,1.01825,2936.72,0.4506,0.0,0.4506
FEXHOG01_clean,1.75745,1019.25,0.0,0.0,0.0
FEXHOG_clean,1.79558,997.605,0.0,0.0,0.0
FEYDET_clean,1.74589,1285.66,0.2808,0.0,0.2808
FEYJOJ_clean,0.913381,3229.39,0.6236,0.0,0.6236
FEYQIK_clean,1.30044,911.958,0.3842,0.0,0.3842
FEYQUW_clean,1.48279,3360.26,0.0,0.2834,0.2834
FEYZUF_clean,1.61085,3284.06,0.0,0.2239,0.2239
FEZCIX_clean,1.05939,12498.4,0.8018,0.0,0.8018
FEZCOD_charged,1.41054,6367.27,0.1533,0.0,0.1533
FEZCUJ_charged,1.4332,6323.46,0.1594,0.0,0.1594
FEZQEI_clean,1.19338,4295.63,0.1509,0.0,0.1509
FEZREJ_clean,1.3201,4222.99,0.5367,0.0,0.5367
FEZTIP_clean,1.11089,2513.89,0.4135,0.0,0.4135
FIBFUS_clean,1.14652,3354.26,0.0,0.0562,0.0562
FIBHEF_clean,1.33968,1398.37,0.0,0.1673,0.1673
FIBHIJ_clean,1.29192,1450.06,0.0,0.237,0.237
FIBKEI_clean,0.708252,15298.0,0.6914,0.0,0.6914
FIDMEL01_clean,2.24942,628.566,0.0,0.1765,0.1765
FIDMIP_clean,2.12603,4398.35,0.1791,0.0766,0.25570000000000004
FIDRIV_clean,0.698397,7933.29,0.5939,0.0,0.5939
FIFGAE_clean,0.862729,5742.91,0.693,0.0,0.693
FIFGEI_clean,0.412792,8697.84,0.8465,0.0,0.8465
FIFGIM_clean,0.68535,7647.58,0.7278,0.0,0.7278
FIFMIS01_clean,1.28928,4693.09,0.1306,0.0252,0.1558
FIFMIS_clean,1.28879,4694.9,0.135,0.0074,0.1424
FIFMOX_clean,0.977861,11242.5,0.3195,0.0,0.3195
FIFMOY_clean,1.29544,4670.79,0.1247,0.0214,0.1461
FIFMUD_clean,0.985465,11114.2,0.2856,0.0,0.2856
FIFNUE01_clean,1.01704,849.467,0.0,0.282,0.282
FIFNUE_clean,1.02025,846.795,0.0,0.3402,0.3402
FIFPAM01_clean,1.03017,837.866,0.0,0.3106,0.3106
FIFPAM_clean,1.03535,833.667,0.0,0.2237,0.2237
FIFPOA_clean,2.70136,658.944,0.0,0.1303,0.1303
FIGFOR_clean,2.20004,1205.26,0.0,0.0,0.0
FIGLAK_clean,1.57943,14463.8,0.0,0.0,0.0
FIGQUJ_clean,1.49096,1306.43,0.0,0.101,0.101
FIGVUN_clean,1.87942,741.682,0.0,0.1588,0.1588
FIGXAU_clean,2.0438,245.62,0.0,0.0,0.0
FIGXAW_clean,1.64292,3312.22,0.0,0.1194,0.1194
FIGXEY_clean,1.96913,250.921,0.0,0.0,0.0
FIHFAF_clean,1.21214,1653.96,0.419,0.0,0.419
FIHHOV_clean,1.35341,8905.0,0.0419,0.1891,0.23099999999999998
FIHHUB_SL,0.621293,11126.3,0.6405,0.0,0.6405
FIHHUB_clean,0.619487,11126.3,0.6667,0.0,0.6667
FIHLOZ_clean,1.48692,6363.87,0.0,0.1076,0.1076
FIHLUF_clean,1.4768,1583.9,0.0,0.0942,0.0942
FIHRIZ_clean,1.0601,2696.11,0.4624,0.0,0.4624
FIHXUR_clean,1.45811,2737.57,0.0,0.0,0.0
FIJCUX01_clean,1.22326,4548.2,0.4677,0.0,0.4677
FIJCUX_clean,1.26326,4404.19,0.4503,0.0,0.4503
FIJDEI_clean,1.80622,3654.19,0.0,0.0,0.0
FIJDIM01_clean,1.24507,1752.9,0.402,0.0,0.402
FIJDIM02_clean,1.24136,1758.14,0.3965,0.0,0.3965
FIJDIM03_clean,1.23925,1761.13,0.4064,0.0,0.4064
FIJDIM04_clean,1.23456,1767.83,0.4082,0.0,0.4082
FIJDIM05_clean,1.2314,1772.37,0.4109,0.0,0.4109
FIJDIM06_clean,1.22798,1777.3,0.4134,0.0,0.4134
FIJDIM07_clean,1.22701,1778.7,0.4141,0.0,0.4141
FIJDIM08_clean,1.22274,1784.91,0.415,0.0,0.415
FIJDIM09_clean,1.22037,1788.38,0.4188,0.0,0.4188
FIJDIM10_clean,1.23638,1765.23,0.3891,0.0,0.3891
FIJDIM11_clean,1.23386,1768.83,0.4013,0.0,0.4013
FIJDIM12_clean,1.23559,1766.35,0.404,0.0,0.404
FIJDIM_clean,1.24567,1752.05,0.3917,0.0,0.3917
FIJDOS_clean,1.21946,1327.16,0.6432,0.0,0.6432
FIJDUY_clean,1.4525,1788.34,0.4819,0.0,0.4819
FIJFEK_clean5b,1.58281,1536.07,0.5158,0.0,0.5158
FIJFEK_manual,1.58281,1536.07,0.5158,0.0,0.5158
FIJFIO_clean,1.24991,2260.34,0.3263,0.0,0.3263
FIJFOU_clean,1.41253,1959.51,0.3268,0.0,0.3268
FIJFUA_clean,1.28412,1529.29,0.382,0.0,0.382
FIJGEK_clean,1.95767,3011.79,0.0,0.2314,0.2314
FIJXUR_clean,1.5002,7441.58,0.2596,0.0,0.2596
FIJYED_clean,1.90177,1759.61,0.2616,0.0,0.2616
FIJZEE_clean,1.82096,2738.29,0.3007,0.0,0.3007
FIKQIB_clean,1.82854,1619.06,0.0,0.048,0.048
FIKTOK_clean,1.91065,1908.29,0.0,0.0179,0.0179
FILYAC_clean,1.25304,6818.49,0.3553,0.0053,0.36060000000000003
FILYEG_clean,1.06942,7491.53,0.5089,0.0,0.5089
FIMNIA_clean,1.50156,3524.66,0.0,0.4417,0.4417
FIMXUW_clean,2.04735,2235.36,0.0,0.1845,0.1845
FIMYUX_clean,1.14098,14575.1,0.478,0.0,0.478
FIMZAE_clean,1.17241,14695.3,0.422,0.0,0.422
FINQOK_clean,1.3997,3525.22,0.4592,0.0,0.4592
FINQUQ_clean,1.41696,3482.28,0.4482,0.0,0.4482
FIPJAR_clean,1.48851,1233.94,0.0,0.3513,0.3513
FIPJEV_clean,1.70121,2511.07,0.3295,0.0,0.3295
FIPKOG01_clean,1.09146,1828.03,0.3665,0.0,0.3665
FIPKOG_clean,1.08595,1837.31,0.3899,0.0,0.3899
FIPKUM_clean,1.04617,1757.9,0.2614,0.0674,0.32880000000000004
FIPWOS_clean,1.29023,745.463,0.2714,0.0,0.2714
FIPWUY_clean,1.32324,726.863,0.2875,0.0,0.2875
FIPXAF_clean,1.34738,713.842,0.2579,0.0,0.2579
FIPXEJ_clean,1.35731,1417.24,0.0,0.0395,0.0395
FIQCEN_clean,0.879099,4570.19,0.6903,0.0,0.6903
FIQKIB_clean,2.05984,4657.39,0.2266,0.0,0.2266
FIQYOU_clean,1.75011,1660.95,0.0,0.236,0.236
FIQYUA_clean,1.85684,1598.63,0.0,0.2248,0.2248
FIQZAH_clean,1.93416,1601.24,0.0,0.237,0.237
FIQZEM_clean,1.56978,1381.88,0.0,0.0251,0.0251
FIRMUQ_clean,0.804259,3760.43,0.6107,0.0,0.6107
FIRNAX01_clean,0.718413,3960.29,0.6455,0.0,0.6455
FIRNAX_clean,0.728308,3906.49,0.6352,0.0,0.6352
FIRNIF_clean,0.71467,3981.04,0.642,0.0,0.642
FIRNOL_clean,0.794887,3917.79,0.5774,0.0,0.5774
FIRNUR_clean,0.714161,3942.37,0.6195,0.0,0.6195
FIRPAZ_clean,0.673811,3956.43,0.6463,0.0,0.6463
FIRVEH_clean,1.42039,711.35,0.0,0.1334,0.1334
FIRZOX_clean,1.47389,2889.42,0.3144,0.0,0.3144
FISGOF_clean,0.434111,7224.1,0.832,0.0,0.832
FISXEM_clean,0.982352,3982.75,0.6382,0.0,0.6382
FITHAS_charged,1.25261,5603.41,0.0,0.1642,0.1642
FITHIA_clean,1.27732,2274.14,0.0,0.0971,0.0971
FITJAU_clean,1.94295,3288.35,0.0,0.1604,0.1604
FITJEY_clean,2.06357,3192.81,0.0,0.1563,0.1563
FIVNAZ_clean,2.12433,425.147,0.0,0.4602,0.4602
FIVQIL_clean,1.74521,2274.81,0.0,0.3429,0.3429
FIVQOR_clean,2.18775,648.587,0.3682,0.0,0.3682
FIVYEP01_clean,2.0333,1911.63,0.3651,0.0,0.3651
FIVYEP_clean,2.0333,1911.63,0.3652,0.0,0.3652
FIVYUF_clean,1.41648,2799.77,0.0,0.0543,0.0543
FIWJIG_clean,1.10541,5995.09,0.0,0.1601,0.1601
FIYDOH_clean,1.58881,1919.28,0.152,0.0,0.152
FIZPOV_clean,0.878608,4204.1,0.6232,0.0,0.6232
FOBNAN_clean,0.867344,11365.1,0.5466,0.0,0.5466
FOCREW_clean,1.35506,1715.02,0.0,0.2032,0.2032
FOCZAA_clean,1.39709,1663.42,0.1268,0.1015,0.2283
FOCZEE_clean,1.76964,1711.72,0.0998,0.0,0.0998
FODCEI_clean,1.45796,2379.37,0.0,0.0,0.0
FODYUT_clean,1.91946,5999.69,0.0,0.2158,0.2158
FODZUU_clean,1.95871,1298.32,0.0,0.2638,0.2638
FOFCIO_clean,1.74401,1729.02,0.0852,0.0,0.0852
FOFCOU_clean,1.38069,1673.27,0.1263,0.1033,0.2296
FOFDAH_clean,1.54038,1702.8,0.0,0.1047,0.1047
FOFHAK_clean,2.15496,647.064,0.0,0.3267,0.3267
FOFHEO_clean,2.22496,2697.86,0.287,0.0,0.287
FOFHUE_clean,2.17815,1002.27,0.0,0.0671,0.0671
FOFMOE_clean,1.48886,5507.3,0.079,0.0,0.079
FOFTIF_clean,1.09535,4136.34,0.4057,0.0,0.4057
FOFTOL_clean,1.13764,4309.83,0.3747,0.0,0.3747
FOFTUR_clean,1.0583,4362.86,0.3818,0.0,0.3818
FOGFAK_clean,1.63273,1025.1,0.0,0.1786,0.1786
FOHCAH_clean,1.20977,682.11,0.0,0.0,0.0
FOHCIP_clean,1.87592,1930.9,0.4178,0.0,0.4178
FOHQUO_clean,1.59314,1528.61,0.0,0.1457,0.1457
FOHRUR_clean,1.38468,1381.17,0.0,0.0,0.0
FOHSAW01_clean,1.65632,1477.43,0.0,0.0738,0.0738
FOJKIA_clean,1.07093,1590.84,0.3493,0.0,0.3493
FOJLOH_clean,0.822249,10242.4,0.4231,0.0,0.4231
FOJPEB_clean,1.42172,17706.3,0.0,0.1274,0.1274
FOJVUX_clean,1.38007,1062.98,0.0,0.0,0.0
FOKGET_clean,1.86651,1970.96,0.0,0.1095,0.1095
FOKWIN_clean,1.37748,3522.17,0.0,0.0,0.0
FOKYEL_clean,1.19075,3867.1,0.3327,0.1005,0.43320000000000003
FOKYIP_clean,1.22762,4625.58,0.4353,0.0,0.4353
FOKYUB_clean,1.24234,2066.36,0.0,0.2577,0.2577
FOKZIQ_clean,1.88372,913.269,0.0,0.1997,0.1997
FOLLEZ_clean,1.67795,1733.25,0.1971,0.0,0.1971
FOMWOV_clean,0.990309,13647.8,0.4499,0.0,0.4499
FONKEA_clean,1.69201,3547.42,0.1336,0.0,0.1336
FONPUV_clean,1.54253,3711.81,0.2317,0.0,0.2317
FONQIJ_clean,1.05376,2232.75,0.0,0.3007,0.3007
FOPBAP_clean,1.84319,8563.89,0.0,0.1258,0.1258
FOPTOU_clean,1.42676,16379.5,0.1776,0.0,0.1776
FOQNIK_clean,1.39446,5168.52,0.2631,0.0074,0.2705
FOQNOQ01_clean,1.375,4739.19,0.2604,0.0525,0.3129
FOQNOQ02_clean,1.37197,4749.66,0.2529,0.0547,0.3076
FOQNOQ_clean,1.31962,4777.01,0.2468,0.0601,0.3069
FOQNUW01_clean,1.35255,4817.84,0.328,0.0,0.328
FOQNUW02_clean,1.35147,4821.69,0.2723,0.0537,0.32599999999999996
FOQNUW_clean,1.36057,4789.42,0.2748,0.0526,0.32739999999999997
FOQPAE01_clean,1.39855,4877.88,0.2679,0.0681,0.336
FOQPAE02_clean,1.39791,4880.1,0.2679,0.0669,0.33480000000000004
FOQPAE_clean,1.24637,4887.21,0.3604,0.0,0.3604
