# pressure	selectivity	loading (CH4)	loading (O2)
1.0	2.1783184376	0.00121855742456	0.00503462516393
1.79797979798	2.49178942572	0.00148122573674	0.00534998322614
2.59595959596	2.99327191115	0.00179044392904	0.00538340512979
3.39393939394	3.54456746374	0.00211261282209	0.00536412851308
4.19191919192	4.12783046394	0.00244288710117	0.00532628074301
4.9898989899	4.740751609	0.00278108970545	0.00527971288383
5.78787878788	5.32101637844	0.00426251908343	0.007209651131
6.58585858586	5.67269764672	0.00618216449552	0.00980829297184
7.38383838384	5.86206775276	0.0078632805518	0.0120724508742
8.18181818182	5.95297178199	0.00938844685455	0.0141939227642
8.9797979798	5.98449418934	0.0108116497401	0.0162594940495
9.77777777778	5.98008244719	0.0121655550004	0.0183091112824
10.5757575758	5.96681094935	0.0129721103505	0.0195663972171
11.3737373737	5.96524766837	0.013693295446	0.0206596047416
12.1717171717	5.97194908714	0.014422315395	0.0217350879354
12.9696969697	5.98469838602	0.0151586925161	0.0227961751529
13.7676767677	5.99827413685	0.0161619028439	0.0242498295804
14.5656565657	6.00461559658	0.0172349035735	0.0258324833067
15.3636363636	6.00516890493	0.018294989729	0.0274188636769
16.1616161616	6.00132556811	0.0193440137749	0.0290096116263
16.9595959596	5.99318437033	0.0205565781599	0.030869933579
17.7575757576	5.97570687345	0.0219345973829	0.0330356526226
18.5555555556	5.95027688986	0.0232730173964	0.0352012453277
19.3535353535	5.91906622492	0.0245893879561	0.0373884128333
20.1515151515	5.88409054351	0.0260670661968	0.03987083374
20.9494949495	5.83770292412	0.0282576014324	0.0435648090005
21.7474747475	5.77866905348	0.030396571989	0.0473412035486
22.5454545455	5.70865927475	0.0331595173616	0.0522777138888
23.3434343434	5.61451695644	0.0369299229795	0.0591982016252
24.1414141414	5.50175106808	0.0402162803066	0.0657875135171
24.9393939394	5.37831069489	0.0435366892159	0.072853768622
25.7373737374	5.23707704235	0.048460403696	0.0832799727286
26.5353535354	5.08127741965	0.0527352014572	0.0934050188402
27.3333333333	4.94326446558	0.0726566045063	0.132282916504
28.1313131313	4.84368953619	0.0922761011806	0.171457089564
28.9292929293	4.76358228072	0.111092952294	0.209891739394
29.7272727273	4.69238816345	0.131949586455	0.253079292831
30.5252525253	4.62549917895	0.152575849858	0.296872314878
31.3232323232	4.56229062539	0.173092915605	0.341459229225
32.1212121212	4.50171982284	0.194137114305	0.388125893549
32.9191919192	4.44454685578	0.221351145186	0.448225740738
33.7171717172	4.40560667316	0.2612997737	0.53379662275
34.5151515152	4.38029375698	0.300251691886	0.616914156195
35.3131313131	4.36292868747	0.338301853219	0.69786074838
36.1111111111	4.35123838697	0.373072419387	0.771654291461
36.9090909091	4.34414806112	0.40716188656	0.843538693315
37.7070707071	4.34061539689	0.437843786033	0.90784225599
38.5050505051	4.34109774954	0.465149694683	0.964352220031
39.303030303	4.34485238345	0.492293566421	1.01974513902
40.101010101	4.35115109147	0.519385074156	1.07430552724
40.898989899	4.35755510833	0.53775294004	1.11066328252
41.696969697	4.36201841768	0.546755483908	1.12810146221
42.4949494949	4.365673099	0.55515055271	1.14446383435
43.2929292929	4.36857409417	0.563461030721	1.16082482915
44.0909090909	4.37076958653	0.57169012572	1.17718654109
44.8888888889	4.37231495043	0.579202074027	1.19223311343
45.6868686869	4.37373817643	0.583369621916	1.20042087236
46.4848484848	4.37531080259	0.587550586204	1.2085896327
47.2828282828	4.37702381473	0.591744513292	1.21674015154
48.0808080808	4.37886876868	0.595950973984	1.22487314628
48.8787878788	4.38081176692	0.599639047689	1.23190671418
49.6767676768	4.38272329477	0.602919603834	1.23810609741
50.4747474747	4.38458807912	0.606197540259	1.24430796323
51.2727272727	4.38640766023	0.609472937841	1.25051223358
52.0707070707	4.38824975866	0.611423998381	1.25398878552
52.8686868687	4.39036320504	0.612580940417	1.25575680332
53.6666666667	4.39276147302	0.613756404794	1.25747953243
54.4646464646	4.39543348872	0.614949665053	1.25915839693
55.2626262626	4.39836874884	0.616160030398	1.26079476057
56.0606060606	4.40155728437	0.617386843567	1.26238993
56.8585858586	4.40498962695	0.618629478843	1.2639451579
57.6565656566	4.40863774386	0.619708042634	1.26510108286
58.4545454545	4.41243920069	0.620720756395	1.26607677828
59.2525252525	4.41638538699	0.621744022852	1.26703077638
60.0505050505	4.42047151268	0.622777471902	1.26796366203
60.8484848485	4.42469300129	0.62382074964	1.26887599775
61.6464646465	4.42904547802	0.624873517485	1.26976832486
62.4444444444	4.4335247586	0.625935451363	1.27064116454
63.2424242424	4.43812683892	0.627006240937	1.27149501879
64.0404040404	4.44284788533	0.628085588891	1.2723303714
64.8383838384	4.44768422555	0.629173210259	1.27314768881
65.6363636364	4.45263234022	0.630268831791	1.27394742092
66.4343434343	4.45768888553	0.631372434477	1.27473048394
67.2323232323	4.46285065881	0.632483537281	1.27549682271
68.0303030303	4.46811455152	0.633601888712	1.27624682238
68.8282828283	4.47347757906	0.634727256696	1.27698087434
69.6262626263	4.47893687473	0.635859418258	1.27769935687
70.4242424242	4.48448968389	0.636998159085	1.27840263572
71.2222222222	4.49013335853	0.638143273117	1.27909106467
72.0202020202	4.49586535209	0.639294562156	1.27976498601
72.8181818182	4.50168321468	0.640451835504	1.28042473107
73.6161616162	4.50758458849	0.641614909614	1.28107062067
74.4141414141	4.5135672035	0.642783607768	1.28170296554
75.2121212121	4.5196157379	0.643829265007	1.28206991946
76.0101010101	4.52570847003	0.644861504061	1.28239668441
76.8080808081	4.53184406753	0.645896779462	1.28271646785
77.6060606061	4.5380214596	0.64693499962	1.28302941015
78.404040404	4.54423961199	0.647976076133	1.28333564758
79.202020202	4.55049752544	0.649019923657	1.28363531246
80.0	4.5567942342	0.650066459772	1.28392853336
