MC_cycle,Potentiel_energy (kJ/mol)
2215.0,-266482.09610485827
2216.0,-266482.09610485827
2217.0,-266480.6740935567
2218.0,-266478.4599483757
2219.0,-266480.6841830227
2220.0,-266480.6841830227
2221.0,-266481.4741986369
2222.0,-266479.77127769735
2223.0,-266481.4179028758
2224.0,-266481.4179028758
2225.0,-266470.18903872697
2226.0,-266471.6710017836
2227.0,-266469.6458908846
2228.0,-266469.83807861665
2229.0,-266468.8703169517
2230.0,-266469.68306834967
2231.0,-266472.6890659842
2232.0,-266472.6890659842
2233.0,-266470.69870151073
2234.0,-266472.4127454012
2235.0,-266467.19385984325
2236.0,-266467.19385984325
2237.0,-266467.19385984325
2238.0,-266467.3050243854
2239.0,-266468.7944970717
2240.0,-266468.75184511533
2241.0,-266467.85046926007
2242.0,-266467.85046926007
2243.0,-266464.7502314975
2244.0,-266457.78325546405
2245.0,-266453.65930206486
2246.0,-266453.65930206486
2247.0,-266462.07136489137
2248.0,-266459.6144732387
2249.0,-266459.69376973534
2250.0,-266459.69376973534
2251.0,-266457.33520993724
2252.0,-266456.4587305776
2253.0,-266452.96266659506
2254.0,-266461.6522095339
2255.0,-266461.716744128
2256.0,-266466.50595667015
2257.0,-266466.9865887157
2258.0,-266466.9865887157
2259.0,-266460.2471604505
2260.0,-266462.4595276918
2261.0,-266464.52251906303
2262.0,-266465.01664506237
2263.0,-266460.75728515984
2264.0,-266464.9240732888
2265.0,-266462.74232049444
2266.0,-266462.74232049444
2267.0,-266461.9953624125
2268.0,-266460.5762515184
2269.0,-266463.0559246153
2270.0,-266463.0559246153
2271.0,-266457.867600431
2272.0,-266456.5252892135
2273.0,-266456.5252892135
2274.0,-266465.2085875865
2275.0,-266465.2085875865
2276.0,-266466.51316173386
2277.0,-266466.51316173386
2278.0,-266467.2565346847
2279.0,-266484.0520658265
2280.0,-266484.0520658265
2281.0,-266479.73494948354
2282.0,-266482.7240120934
2283.0,-266483.87980192056
2284.0,-266483.9074595405
2285.0,-266483.9074595405
2286.0,-266488.2574365342
2287.0,-266485.9110099718
2288.0,-266485.9110099718
2289.0,-266491.30573158775
2290.0,-266485.8195640951
2291.0,-266485.5304287259
2292.0,-266489.4699036021
2293.0,-266491.4308653904
2294.0,-266491.73555656994
2295.0,-266494.98658480734
2296.0,-266494.98658480734
2297.0,-266494.98658480734
2298.0,-266495.4972402189
2299.0,-266495.2179394145
2300.0,-266489.63496884203
2301.0,-266486.41977693595
2302.0,-266482.2763732654
2303.0,-266485.5912730518
2304.0,-266483.7224673797
2305.0,-266483.3691721725
2306.0,-266483.3691721725
2307.0,-266480.81321653695
2308.0,-266478.71891594
2309.0,-266478.71891594
2310.0,-266481.1788385847
2311.0,-266482.28662610234
2312.0,-266482.61491789157
2313.0,-266476.6531364426
2314.0,-266480.66640937
2315.0,-266480.66640937
2316.0,-266480.5027143667
2317.0,-266482.1163145046
2318.0,-266475.19478991465
2319.0,-266476.5583304646
2320.0,-266476.3838749373
2321.0,-266474.0155220962
2322.0,-266474.30387199693
2323.0,-266474.04197598033
2324.0,-266470.92743793776
2325.0,-266470.6345303507
2326.0,-266468.7788896377
2327.0,-266469.280665038
2328.0,-266472.8723927132
2329.0,-266468.9442299022
2330.0,-266466.9298694372
2331.0,-266467.68362104805
2332.0,-266468.5623616685
2333.0,-266469.3181231249
2334.0,-266471.4012151567
2335.0,-266477.07081619074
2336.0,-266478.49125621124
2337.0,-266479.5121341555
2338.0,-266484.97667260125
2339.0,-266486.52567324834
2340.0,-266486.52567324834
2341.0,-266491.98995352007
2342.0,-266486.6905484855
2343.0,-266479.52275463566
2344.0,-266478.02987501293
2345.0,-266476.5730362301
2346.0,-266475.3836158643
2347.0,-266475.36836572597
2348.0,-266475.36836572597
2349.0,-266475.36836572597
2350.0,-266474.2891652148
2351.0,-266472.13005959213
2352.0,-266471.5377385618
2353.0,-266471.5377385618
2354.0,-266467.4276861633
2355.0,-266464.62266756874
2356.0,-266464.62266756874
2357.0,-266464.62266756874
2358.0,-266472.4945635344
2359.0,-266473.0997811596
2360.0,-266473.4649317469
2361.0,-266477.6344675802
2362.0,-266477.6344675802
2363.0,-266478.0229015242
2364.0,-266477.2447153725
2365.0,-266479.19613394636
2366.0,-266479.19613394636
2367.0,-266479.62145684636
2368.0,-266480.0672349585
2369.0,-266480.0672349585
2370.0,-266481.5357132664
2371.0,-266479.93391299027
2372.0,-266478.2148956903
2373.0,-266478.5804870165
2374.0,-266478.5804870165
2375.0,-266477.1903142387
2376.0,-266477.12091940455
2377.0,-266475.29610334826
2378.0,-266474.3645887623
2379.0,-266474.66901142243
2380.0,-266474.0397873504
2381.0,-266475.49860276683
2382.0,-266475.31224031217
2383.0,-266475.32366321643
2384.0,-266473.90681462915
2385.0,-266473.8217876406
2386.0,-266473.06950838765
2387.0,-266469.585418443
2388.0,-266468.1990907686
2389.0,-266469.84438163025
2390.0,-266470.9234838581
2391.0,-266468.1889236015
2392.0,-266468.1889236015
2393.0,-266467.31657165306
2394.0,-266467.3261247162
2395.0,-266467.750955111
2396.0,-266476.60038772447
2397.0,-266476.60038772447
2398.0,-266477.35927393317
2399.0,-266477.0609618131
2400.0,-266478.2459038891
2401.0,-266478.2459038891
2402.0,-266478.2459038891
2403.0,-266478.51677833387
2404.0,-266478.25592893997
2405.0,-266481.02083146945
2406.0,-266484.6538473154
2407.0,-266484.6538473154
2408.0,-266484.6538473154
2409.0,-266486.1640746224
2410.0,-266487.612959577
2411.0,-266487.3196077266
2412.0,-266491.626483461
2413.0,-266486.69689259556
2414.0,-266486.69689259556
2415.0,-266486.01137256104
2416.0,-266483.4131233211
2417.0,-266484.9446876306
2418.0,-266485.3057828366
2419.0,-266485.3057828366
2420.0,-266484.5563121509
2421.0,-266481.69017316727
2422.0,-266478.53002192033
2423.0,-266478.53002192033
2424.0,-266478.37403489766
2425.0,-266475.6932568077
2426.0,-266476.28402054246
2427.0,-266476.1563878756
2428.0,-266477.9642115096
2429.0,-266479.556276869
2430.0,-266481.67835963983
2431.0,-266477.2528846493
2432.0,-266481.65173416206
2433.0,-266484.94426971674
2434.0,-266484.937997558
2435.0,-266483.85887255246
2436.0,-266489.0265518767
2437.0,-266478.97174112394
2438.0,-266480.600826299
2439.0,-266480.91652549256
2440.0,-266479.14865096513
2441.0,-266483.01491452183
2442.0,-266482.7568604323
2443.0,-266480.57414487784
2444.0,-266480.57414487784
2445.0,-266481.239662386
2446.0,-266483.7713919481
2447.0,-266490.2718563214
2448.0,-266488.1558939462
2449.0,-266487.321001619
2450.0,-266486.5552153964
2451.0,-266487.0173468349
2452.0,-266486.7850057308
2453.0,-266485.3507037424
2454.0,-266485.3507037424
2455.0,-266490.38400579395
2456.0,-266490.35622861335
2457.0,-266486.8177424065
2458.0,-266487.1160644838
2459.0,-266487.1160644838
2460.0,-266484.38782416657
2461.0,-266484.4913358569
2462.0,-266487.211791678
2463.0,-266487.211791678
2464.0,-266487.1346294682
2465.0,-266487.94115953264
2466.0,-266484.0347733746
2467.0,-266479.22989873163
2468.0,-266482.8376554794
2469.0,-266483.10092605185
2470.0,-266482.0334123859
2471.0,-266483.54304121406
2472.0,-266482.5439621125
2473.0,-266482.5439621125
2474.0,-266482.5690198268
2475.0,-266482.5758328923
2476.0,-266482.57477511046
2477.0,-266476.5050664165
2478.0,-266474.2545402982
2479.0,-266474.56898439565
2480.0,-266474.56898439565
2481.0,-266475.06949766626
2482.0,-266477.2510559245
2483.0,-266477.3461372364
2484.0,-266477.37102877774
2485.0,-266474.10961038363
2486.0,-266473.31113877037
2487.0,-266473.29765337845
2488.0,-266472.82863250835
2489.0,-266473.4163101433
2490.0,-266475.5442069866
2491.0,-266475.5442069866
2492.0,-266475.5442069866
2493.0,-266475.65222787386
2494.0,-266476.73647127976
2495.0,-266482.0278566951
2496.0,-266482.170202493
2497.0,-266476.22171958163
2498.0,-266472.88267400506
2499.0,-266471.95358936465
2500.0,-266471.95358936465
2501.0,-266469.2290534134
2502.0,-266461.29201048205
2503.0,-266460.8190075982
2504.0,-266461.1699051639
2505.0,-266461.1699051639
2506.0,-266462.7642035557
2507.0,-266462.28648564
2508.0,-266462.28648564
2509.0,-266462.28648564
2510.0,-266462.28648564
2511.0,-266466.5988806831
2512.0,-266467.07595483266
2513.0,-266464.76349666406
2514.0,-266465.92158657085
2515.0,-266468.89998609625
2516.0,-266467.87212211447
2517.0,-266469.6209780703
2518.0,-266467.2090164748
2519.0,-266467.2090164748
2520.0,-266475.01970547944
2521.0,-266477.90145244735
2522.0,-266479.5700508141
2523.0,-266477.3735012885
2524.0,-266477.3735012885
2525.0,-266473.5232649701
2526.0,-266473.4233439366
2527.0,-266474.8275169719
2528.0,-266474.9964126264
2529.0,-266474.9964126264
2530.0,-266475.0868011954
2531.0,-266469.2910562245
2532.0,-266469.1738646204
2533.0,-266469.1738646204
2534.0,-266469.68595096475
2535.0,-266469.6573870387
2536.0,-266469.6573870387
2537.0,-266469.6573870387
2538.0,-266464.91667711054
2539.0,-266470.7532374868
2540.0,-266468.04434284905
2541.0,-266468.0360848329
2542.0,-266468.0360848329
2543.0,-266466.8757485867
2544.0,-266466.7399151442
2545.0,-266470.1641309309
2546.0,-266472.10430971574
2547.0,-266474.1933123526
2548.0,-266481.6131871703
2549.0,-266481.3590172875
2550.0,-266481.3590172875
2551.0,-266475.86967460974
2552.0,-266475.00018175103
2553.0,-266476.10773471015
2554.0,-266475.32140252227
2555.0,-266475.32140252227
2556.0,-266470.84676897485
2557.0,-266469.67196443945
2558.0,-266467.67892519035
2559.0,-266465.44368539524
2560.0,-266465.654864914
2561.0,-266467.5859291881
2562.0,-266467.5859291881
2563.0,-266468.68355150777
2564.0,-266468.68355150777
2565.0,-266471.19143632357
2566.0,-266479.74636306235
2567.0,-266481.0566979592
2568.0,-266478.58247808786
2569.0,-266479.6812583774
2570.0,-266476.3033161267
2571.0,-266475.3643550329
2572.0,-266475.4447852772
2573.0,-266475.4447852772
2574.0,-266472.60452106036
2575.0,-266472.3083398118
2576.0,-266471.0143688922
2577.0,-266467.14029595297
2578.0,-266469.7849957544
2579.0,-266471.6852514377
2580.0,-266466.3797526845
2581.0,-266473.166816786
2582.0,-266475.4996342372
2583.0,-266478.25270577084
2584.0,-266478.99872234045
2585.0,-266476.8639148647
2586.0,-266476.8639148647
2587.0,-266476.02004461427
2588.0,-266475.91421393084
2589.0,-266475.8103642527
2590.0,-266474.439505836
2591.0,-266474.7790310235
2592.0,-266473.2407819471
2593.0,-266473.2407819471
2594.0,-266475.78001591226
2595.0,-266478.5867511515
2596.0,-266478.88976568583
2597.0,-266475.39682929043
2598.0,-266476.4595918264
2599.0,-266476.84449799464
2600.0,-266476.84449799464
2601.0,-266475.5975040157
2602.0,-266468.68608539645
2603.0,-266470.9023322752
2604.0,-266471.5769165934
2605.0,-266467.3431684958
2606.0,-266465.6237344155
2607.0,-266465.6237344155
2608.0,-266465.6237344155
2609.0,-266460.15826019173
2610.0,-266466.34490139317
2611.0,-266465.07197661634
2612.0,-266465.5702103397
2613.0,-266466.3809702879
2614.0,-266469.1653863053
2615.0,-266469.72243149544
2616.0,-266467.62638934253
2617.0,-266466.2676736922
2618.0,-266470.5139024278
2619.0,-266466.6486312316
2620.0,-266464.23069816426
2621.0,-266459.31513701257
2622.0,-266459.31513701257
2623.0,-266459.2846658368
2624.0,-266461.0262104733
2625.0,-266457.34244108805
2626.0,-266453.1896764508
2627.0,-266455.0198717808
2628.0,-266451.7222682121
2629.0,-266451.23881977395
2630.0,-266452.2893514853
2631.0,-266458.8839135656
2632.0,-266457.42510079994
2633.0,-266458.2046050235
2634.0,-266458.2046050235
2635.0,-266457.96480098274
2636.0,-266463.3354149944
2637.0,-266463.11483603244
2638.0,-266461.9466217302
2639.0,-266461.3176427018
2640.0,-266460.50484807976
2641.0,-266460.50484807976
2642.0,-266460.5976497698
2643.0,-266460.3811533764
2644.0,-266461.67994247377
2645.0,-266461.32563745015
2646.0,-266459.38044225954
2647.0,-266459.38044225954
2648.0,-266456.9273685132
2649.0,-266460.7449136098
2650.0,-266460.79058405705
2651.0,-266464.21625705704
2652.0,-266459.5689154598
2653.0,-266459.5689154598
2654.0,-266459.5689154598
2655.0,-266457.5186424789
2656.0,-266454.0906640267
2657.0,-266460.45669878466
2658.0,-266459.12737314723
2659.0,-266454.69843136915
2660.0,-266450.827915468
2661.0,-266461.13943304773
2662.0,-266462.45859155327
2663.0,-266461.3226213216
2664.0,-266461.24485295796
2665.0,-266457.6141358968
2666.0,-266452.33694240544
2667.0,-266447.8864390923
2668.0,-266444.73544292466
2669.0,-266445.7623936173
2670.0,-266447.2924212427
2671.0,-266448.17269198154
2672.0,-266448.17269198154
2673.0,-266448.93032341835
2674.0,-266446.6157687989
2675.0,-266446.929597849
2676.0,-266452.3393287869
2677.0,-266452.3393287869
2678.0,-266455.19960307557
2679.0,-266451.2137002677
2680.0,-266449.6964346952
2681.0,-266451.3153523399
2682.0,-266445.09597575717
2683.0,-266445.0359504602
2684.0,-266445.0359504602
2685.0,-266448.04199592135
2686.0,-266453.73125215404
2687.0,-266459.9005742161
2688.0,-266460.94538357394
2689.0,-266460.6647344139
2690.0,-266464.13602406037
2691.0,-266462.45289340656
2692.0,-266462.45289340656
2693.0,-266461.52359877905
2694.0,-266461.30064405693
2695.0,-266461.495259684
2696.0,-266460.3501237193
2697.0,-266460.43651100725
2698.0,-266457.30644712463
2699.0,-266451.74124413694
2700.0,-266454.01464667125
2701.0,-266454.01464667125
2702.0,-266455.47441360087
2703.0,-266452.3461533983
2704.0,-266458.3116545102
2705.0,-266454.93103228894
2706.0,-266454.93103228894
2707.0,-266456.48947634303
2708.0,-266444.2860767594
2709.0,-266444.0063444262
2710.0,-266454.0893261828
2711.0,-266453.93418658595
2712.0,-266453.93418658595
2713.0,-266464.1384018878
2714.0,-266461.1649416101
2715.0,-266461.1649416101
2716.0,-266451.3479409042
2717.0,-266453.4548311848
2718.0,-266447.4614273035
2719.0,-266453.75380904385
2720.0,-266453.75380904385
2721.0,-266453.72341931093
2722.0,-266454.94383345934
2723.0,-266462.18309606065
2724.0,-266462.60586958966
2725.0,-266467.5069004413
2726.0,-266467.9915112549
2727.0,-266467.9915112549
2728.0,-266463.2758392486
2729.0,-266464.87410035415
2730.0,-266459.51424890745
2731.0,-266459.1770312841
2732.0,-266454.92110131396
2733.0,-266455.3955839906
2734.0,-266446.63903112564
2735.0,-266446.63903112564
2736.0,-266448.7476757877
2737.0,-266448.7476757877
2738.0,-266448.7707157327
2739.0,-266454.4520993083
2740.0,-266455.5282016779
2741.0,-266455.5282016779
2742.0,-266455.5282016779
2743.0,-266453.10272300895
2744.0,-266458.8541968239
2745.0,-266454.34438255336
2746.0,-266454.72327162593
2747.0,-266454.72327162593
2748.0,-266455.9009993384
2749.0,-266456.46892359
2750.0,-266456.1006055152
2751.0,-266460.51946740056
2752.0,-266460.15574012866
2753.0,-266460.15574012866
2754.0,-266460.15574012866
2755.0,-266461.8464952758
2756.0,-266458.4873538989
2757.0,-266462.85923578823
2758.0,-266463.3215100922
2759.0,-266463.3215100922
2760.0,-266463.3086827171
2761.0,-266462.74414903
2762.0,-266462.0853710443
2763.0,-266457.3829247394
2764.0,-266457.3829247394
2765.0,-266454.7682451433
2766.0,-266455.0240224662
2767.0,-266449.4073939074
2768.0,-266449.51074272423
2769.0,-266449.51074272423
2770.0,-266449.51074272423
2771.0,-266447.3339015965
2772.0,-266451.9118064948
2773.0,-266452.84051408153
2774.0,-266452.84051408153
2775.0,-266456.01853789523
2776.0,-266456.2793602517
2777.0,-266456.9732626173
2778.0,-266456.9732626173
2779.0,-266456.9732626173
2780.0,-266451.03228333243
2781.0,-266448.10040615365
2782.0,-266444.9707025783
2783.0,-266444.89516360953
2784.0,-266444.89516360953
2785.0,-266444.0707149976
2786.0,-266437.36731520767
2787.0,-266434.7952894659
2788.0,-266434.51699548267
2789.0,-266439.91613600845
2790.0,-266440.04530463327
2791.0,-266440.04530463327
2792.0,-266442.0684907128
2793.0,-266440.9267915507
2794.0,-266440.9267915507
2795.0,-266440.9267915507
2796.0,-266441.1066337116
2797.0,-266443.45124722936
2798.0,-266443.45124722936
2799.0,-266449.11072634545
2800.0,-266449.11072634545
2801.0,-266446.39526856225
2802.0,-266441.95133502816
2803.0,-266442.4231620911
2804.0,-266442.4231620911
2805.0,-266443.45647374657
2806.0,-266436.99684914545
2807.0,-266426.2910155549
2808.0,-266426.2910155549
2809.0,-266421.6062510757
2810.0,-266425.9694217612
2811.0,-266431.52320779464
2812.0,-266431.2146848458
2813.0,-266432.4850942307
2814.0,-266432.40209552227
2815.0,-266436.7886513824
2816.0,-266436.3062057023
2817.0,-266444.64992259844
2818.0,-266449.08832940675
2819.0,-266445.5800681587
2820.0,-266446.0903257272
2821.0,-266445.53022868803
2822.0,-266442.23563124356
2823.0,-266448.7904414843
2824.0,-266449.685764552
2825.0,-266450.6623517552
2826.0,-266460.12286008307
2827.0,-266456.7012356645
2828.0,-266456.7012356645
2829.0,-266459.44107988896
2830.0,-266460.627946923
2831.0,-266460.627946923
2832.0,-266461.5844850803
2833.0,-266461.4036958178
2834.0,-266461.4036958178
2835.0,-266466.6440179334
2836.0,-266466.6810541179
2837.0,-266463.9590346587
2838.0,-266470.87276182265
2839.0,-266472.7824792583
2840.0,-266472.7824792583
2841.0,-266472.2802507244
2842.0,-266472.5474726987
2843.0,-266474.71720986464
2844.0,-266472.90069948934
2845.0,-266460.35584066407
2846.0,-266460.90773329546
2847.0,-266463.82839533663
2848.0,-266463.82839533663
2849.0,-266463.7995665621
2850.0,-266463.5186787673
2851.0,-266461.4728410724
2852.0,-266461.64791785553
2853.0,-266462.0318531986
2854.0,-266462.44383875484
2855.0,-266462.41861314105
2856.0,-266456.6333627899
2857.0,-266454.3131533383
2858.0,-266455.85442642134
2859.0,-266456.6598761363
2860.0,-266457.7791099225
2861.0,-266457.7791099225
2862.0,-266463.7960919137
2863.0,-266463.7960919137
2864.0,-266468.76622862153
2865.0,-266473.24129301787
2866.0,-266478.0622267472
2867.0,-266478.0622267472
2868.0,-266478.3114955528
2869.0,-266478.3114955528
2870.0,-266476.1242328096
2871.0,-266476.1242328096
2872.0,-266481.8711689718
2873.0,-266480.2825824656
2874.0,-266481.5825473078
2875.0,-266481.3352771369
2876.0,-266482.0937106979
2877.0,-266485.1468625437
2878.0,-266484.72491081036
2879.0,-266485.73900092725
2880.0,-266482.6189200255
2881.0,-266484.79018339014
2882.0,-266484.79018339014
2883.0,-266486.15821137663
2884.0,-266490.6353515076
2885.0,-266486.9899217412
2886.0,-266486.9899217412
2887.0,-266489.25826492556
2888.0,-266489.25826492556
2889.0,-266488.4972316505
2890.0,-266481.1750161471
2891.0,-266482.60858124075
2892.0,-266475.2672945054
2893.0,-266474.66729608923
2894.0,-266474.66729608923
2895.0,-266475.5229804078
2896.0,-266472.09791889956
2897.0,-266472.09791889956
2898.0,-266471.56309542013
2899.0,-266472.0976126624
2900.0,-266475.88181869965
2901.0,-266478.1890457239
2902.0,-266477.17575413635
2903.0,-266478.9717439424
2904.0,-266476.5566702701
2905.0,-266476.4643114634
2906.0,-266475.2709457676
2907.0,-266470.367468217
2908.0,-266470.6197382533
2909.0,-266466.52771011455
2910.0,-266462.2725462244
2911.0,-266458.5966009376
2912.0,-266463.33170496946
2913.0,-266464.32686127373
2914.0,-266470.1569503629
2915.0,-266471.11747073935
2916.0,-266475.5472666369
2917.0,-266474.8608373754
2918.0,-266471.0093559567
2919.0,-266472.64270096587
2920.0,-266472.64270096587
2921.0,-266473.0566095113
2922.0,-266472.204993071
2923.0,-266472.204993071
2924.0,-266472.204993071
2925.0,-266472.1330176173
2926.0,-266473.0425889973
2927.0,-266478.9756916466
2928.0,-266470.5993938253
2929.0,-266470.7205356793
2930.0,-266480.8336746477
2931.0,-266481.54878540465
2932.0,-266481.1208830827
2933.0,-266484.2765983848
2934.0,-266488.7551498714
2935.0,-266488.7551498714
2936.0,-266488.7551498714
2937.0,-266488.7551498714
2938.0,-266488.4293523325
2939.0,-266477.39728975674
2940.0,-266477.39728975674
2941.0,-266483.1371073212
2942.0,-266481.0489166321
2943.0,-266477.9679441999
2944.0,-266477.815161531
2945.0,-266479.51754124317
2946.0,-266482.5715707637
2947.0,-266482.5715707637
2948.0,-266482.5288657079
2949.0,-266481.75188198703
2950.0,-266483.88167681964
2951.0,-266483.88167681964
2952.0,-266481.70927135966
2953.0,-266483.2891217413
2954.0,-266481.58917428483
2955.0,-266481.58917428483
2956.0,-266478.67091818876
2957.0,-266475.4664530369
2958.0,-266475.4462798768
2959.0,-266476.1496797933
2960.0,-266476.46343190136
2961.0,-266476.46343190136
2962.0,-266476.4186861976
2963.0,-266473.31741667824
2964.0,-266471.59886796
2965.0,-266471.63351838273
2966.0,-266470.2602369416
2967.0,-266470.2602369416
2968.0,-266470.2602369416
2969.0,-266469.8825586971
2970.0,-266480.8506957769
2971.0,-266484.579363711
2972.0,-266484.579363711
2973.0,-266483.83046394953
2974.0,-266483.83046394953
2975.0,-266484.69349473563
2976.0,-266483.2339866416
2977.0,-266480.6038238804
2978.0,-266480.745160982
2979.0,-266472.6669425854
2980.0,-266485.88967877004
2981.0,-266484.79576413933
2982.0,-266484.79576413933
2983.0,-266484.4421735845
2984.0,-266480.3527040906
2985.0,-266485.1915139677
2986.0,-266485.1915139677
2987.0,-266486.3834979183
2988.0,-266487.36309456645
2989.0,-266486.33301190526
2990.0,-266487.95675023523
2991.0,-266487.95675023523
2992.0,-266488.2015733148
2993.0,-266487.4678468492
2994.0,-266487.4678468492
2995.0,-266487.65290520655
2996.0,-266484.4654824728
2997.0,-266483.64583382604
2998.0,-266483.14014746895
2999.0,-266480.79779151146
3000.0,-266486.0493950973
3001.0,-266486.0493950973
3002.0,-266485.9125097451
3003.0,-266485.6005532121
3004.0,-266485.4138603061
3005.0,-266488.2241896034
3006.0,-266488.2241896034
3007.0,-266486.01144886884
3008.0,-266486.01144886884
3009.0,-266495.97147745657
3010.0,-266490.9812295748
3011.0,-266491.526113494
3012.0,-266491.526113494
3013.0,-266487.70587621303
3014.0,-266489.4033220737
3015.0,-266491.5600792799
3016.0,-266489.64529275685
3017.0,-266493.17852360936
3018.0,-266493.0042912878
3019.0,-266493.0042912878
3020.0,-266492.7295471774
3021.0,-266492.7295471774
3022.0,-266496.10377098137
3023.0,-266496.10377098137
3024.0,-266498.1341810301
3025.0,-266494.66928601917
3026.0,-266492.7074739355
3027.0,-266493.76318865444
3028.0,-266493.0176470965
3029.0,-266493.6860495038
3030.0,-266496.03415168426
3031.0,-266496.3552417023
3032.0,-266483.4069594392
3033.0,-266484.5798833796
3034.0,-266485.5458493166
3035.0,-266484.42243664805
3036.0,-266484.42050783103
3037.0,-266484.12466989324
3038.0,-266480.86780933675
3039.0,-266479.59432156204
3040.0,-266479.0150456029
3041.0,-266475.8740582503
3042.0,-266476.38908961153
3043.0,-266474.24839555897
3044.0,-266474.3686780963
3045.0,-266474.14365214255
3046.0,-266478.52624059183
3047.0,-266475.0742924036
3048.0,-266478.1105013918
3049.0,-266474.3111292346
3050.0,-266491.7355366437
3051.0,-266491.1911576903
3052.0,-266496.8684397232
3053.0,-266497.87012778455
3054.0,-266498.08744215005
3055.0,-266498.4208028796
3056.0,-266499.7406835122
3057.0,-266500.2457378069
3058.0,-266500.100280173
3059.0,-266503.1192497092
3060.0,-266501.7277720014
3061.0,-266504.09828494105
3062.0,-266503.90470515494
3063.0,-266503.6789194058
3064.0,-266505.95743605855
3065.0,-266505.95743605855
3066.0,-266493.35532939725
3067.0,-266490.6479633221
3068.0,-266492.2793916235
3069.0,-266492.2793916235
3070.0,-266498.45154177165
3071.0,-266497.00694557483
3072.0,-266497.00694557483
3073.0,-266496.17760548816
3074.0,-266497.08581592265
3075.0,-266487.6586196721
3076.0,-266488.59969411674
3077.0,-266488.59969411674
3078.0,-266489.2190663629
3079.0,-266489.2190663629
3080.0,-266489.94160994206
3081.0,-266490.4354868227
3082.0,-266492.43319525284
3083.0,-266493.55841689924
3084.0,-266495.6309924372
3085.0,-266503.7566558668
3086.0,-266506.6654982084
3087.0,-266502.7662608314
3088.0,-266501.0027487416
3089.0,-266501.0027487416
3090.0,-266501.0027487416
3091.0,-266500.5566438137
3092.0,-266501.4904052676
3093.0,-266502.61420545966
3094.0,-266495.90053797717
3095.0,-266503.1627201154
3096.0,-266501.7235983518
3097.0,-266503.1217781512
3098.0,-266500.8667643919
3099.0,-266500.8667643919
3100.0,-266501.3091774543
3101.0,-266500.7706201742
3102.0,-266500.68477329955
3103.0,-266501.4623964467
3104.0,-266500.83911289315
3105.0,-266497.93030686746
3106.0,-266494.4379173789
3107.0,-266492.04861473123
3108.0,-266492.04861473123
3109.0,-266491.464422584
3110.0,-266485.10868926597
3111.0,-266485.05281979695
3112.0,-266485.77917623013
3113.0,-266485.0050138958
3114.0,-266484.87082149
3115.0,-266484.87082149
3116.0,-266484.87082149
3117.0,-266484.87082149
3118.0,-266484.87082149
3119.0,-266485.351688243
3120.0,-266485.351688243
3121.0,-266486.1401214742
3122.0,-266490.554450438
3123.0,-266487.9115305028
3124.0,-266485.36282946705
3125.0,-266484.66305769107
3126.0,-266484.7352138923
3127.0,-266484.1299907689
3128.0,-266484.84927918116
3129.0,-266489.6000736281
3130.0,-266488.25207737426
3131.0,-266488.25207737426
3132.0,-266488.25207737426
3133.0,-266485.20223938447
3134.0,-266485.98545106873
3135.0,-266485.98545106873
3136.0,-266486.4357546818
3137.0,-266488.670313414
3138.0,-266488.670313414
3139.0,-266488.42497472395
3140.0,-266488.04230637295
3141.0,-266489.81990912504
3142.0,-266488.5386697178
3143.0,-266485.8407741869
3144.0,-266483.96156755567
3145.0,-266479.7281539215
3146.0,-266482.0561437588
3147.0,-266484.50339794456
3148.0,-266482.65580291685
3149.0,-266482.1194257763
3150.0,-266481.03539389354
3151.0,-266482.3983861965
3152.0,-266483.34392025514
3153.0,-266485.9141399684
3154.0,-266485.9141399684
3155.0,-266485.9141399684
3156.0,-266485.9141399684
3157.0,-266482.12057271955
3158.0,-266482.12057271955
3159.0,-266485.9615791793
3160.0,-266486.99752827344
3161.0,-266484.0874702417
3162.0,-266483.6949916328
3163.0,-266483.6672638446
3164.0,-266475.9987520536
3165.0,-266474.45375468174
3166.0,-266466.9784024073
3167.0,-266471.0195209047
3168.0,-266471.53087147145
3169.0,-266461.47978221567
3170.0,-266467.04071875766
3171.0,-266466.93403422646
3172.0,-266468.36945762695
3173.0,-266471.7020698986
3174.0,-266471.7092921365
3175.0,-266472.55801974755
3176.0,-266471.70597882423
3177.0,-266471.70597882423
3178.0,-266471.70597882423
3179.0,-266473.3031944559
3180.0,-266472.1326895773
3181.0,-266475.39419355895
3182.0,-266476.51747940533
3183.0,-266479.27815052576
3184.0,-266479.27815052576
3185.0,-266476.62635694956
3186.0,-266480.3553845939
3187.0,-266487.5985317968
3188.0,-266487.73397952353
3189.0,-266488.65759228054
3190.0,-266488.65759228054
3191.0,-266488.65759228054
3192.0,-266487.81451108446
3193.0,-266486.85118811193
3194.0,-266486.85118811193
3195.0,-266485.83177040773
3196.0,-266484.4606403259
3197.0,-266485.019661938
3198.0,-266486.4841939097
3199.0,-266484.15149525134
3200.0,-266485.2367331691
3201.0,-266486.37004744133
3202.0,-266488.07562670694
3203.0,-266488.06018600205
3204.0,-266486.606709712
3205.0,-266486.02872287703
3206.0,-266487.7666072757
3207.0,-266487.7666072757
3208.0,-266490.35510774865
3209.0,-266481.8655910531
3210.0,-266484.8601095848
3211.0,-266484.8601095848
3212.0,-266484.8601095848
3213.0,-266484.8601095848
3214.0,-266489.69192052644
3215.0,-266492.7855087245
3216.0,-266492.1576686337
