0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
6.000000000000000888e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000178e+00,0.000000000000000000e+00
1.400000000000000133e+00,0.000000000000000000e+00
1.600000000000000089e+00,0.000000000000000000e+00
1.800000000000000044e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00
2.400000000000000355e+00,0.000000000000000000e+00
2.600000000000000089e+00,0.000000000000000000e+00
2.800000000000000266e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,0.000000000000000000e+00
3.400000000000000355e+00,1.000000000000000021e-02
3.600000000000000089e+00,0.000000000000000000e+00
3.800000000000000266e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000178e+00,0.000000000000000000e+00
4.400000000000000355e+00,0.000000000000000000e+00
4.600000000000000533e+00,0.000000000000000000e+00
4.800000000000000711e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e+00,0.000000000000000000e+00
5.400000000000000355e+00,0.000000000000000000e+00
5.600000000000000533e+00,0.000000000000000000e+00
5.800000000000000711e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000178e+00,0.000000000000000000e+00
6.400000000000000355e+00,4.000000000000000083e-02
6.600000000000000533e+00,0.000000000000000000e+00
6.800000000000000711e+00,3.999999999999999389e-02
7.000000000000000000e+00,1.599999999999999756e-01
7.200000000000000178e+00,4.000000000000000777e-02
7.400000000000000355e+00,1.199999999999999956e-01
7.600000000000000533e+00,3.200000000000001177e-01
7.800000000000000711e+00,3.100000000000001643e-01
8.000000000000000000e+00,1.400000000000001243e-01
8.200000000000001066e+00,4.500000000000001776e-01
8.400000000000000355e+00,2.100000000000001865e-01
8.599999999999999645e+00,2.999999999999998224e-01
8.800000000000000711e+00,6.000000000000009770e-01
9.000000000000000000e+00,7.299999999999999822e-01
9.200000000000001066e+00,8.700000000000009948e-01
9.400000000000000355e+00,9.500000000000010658e-01
9.600000000000001421e+00,1.670000000000001705e+00
9.800000000000000711e+00,1.959999999999999964e+00
1.000000000000000000e+01,1.739999999999993108e+00
1.020000000000000107e+01,3.919999999999919993e+00
1.040000000000000036e+01,4.589999999999902158e+00
1.060000000000000142e+01,5.629999999999888871e+00
1.080000000000000071e+01,8.659999999999822506e+00
1.100000000000000000e+01,1.095999999999978058e+01
1.120000000000000107e+01,1.417999999999970129e+01
1.140000000000000036e+01,1.784999999999969589e+01
1.160000000000000142e+01,1.822000000000161890e+01
1.180000000000000071e+01,1.847000000000275577e+01
1.200000000000000000e+01,1.721000000000262276e+01
1.220000000000000107e+01,1.435000000000218279e+01
1.240000000000000036e+01,1.132000000000172690e+01
1.260000000000000142e+01,9.850000000000676437e+00
1.280000000000000071e+01,8.489999999998815383e+00
1.300000000000000000e+01,8.339999999998383373e+00
1.320000000000000107e+01,1.016999999999802640e+01
1.340000000000000036e+01,1.205999999999770012e+01
1.360000000000000142e+01,1.549999999999695888e+01
1.380000000000000071e+01,1.968999999999616080e+01
1.400000000000000000e+01,2.608999999999494435e+01
1.420000000000000107e+01,3.411999999999329702e+01
1.440000000000000036e+01,4.322000000000167574e+01
1.460000000000000142e+01,5.628000000002782599e+01
1.480000000000000071e+01,6.475000000003211653e+01
1.500000000000000000e+01,6.778000000003351033e+01
1.520000000000000107e+01,6.699000000003366040e+01
1.540000000000000036e+01,6.144000000002426987e+01
1.560000000000000142e+01,5.439999999995507096e+01
1.580000000000000071e+01,4.286999999996271526e+01
1.600000000000000000e+01,3.708999999996717634e+01
1.619999999999999929e+01,3.292999999997095983e+01
1.640000000000000213e+01,4.029999999996437055e+01
1.660000000000000142e+01,4.116999999996357928e+01
1.680000000000000071e+01,3.770999999996683982e+01
1.700000000000000000e+01,3.533999999996910901e+01
1.719999999999999929e+01,3.410999999997011400e+01
1.740000000000000213e+01,3.157999999997252871e+01
1.760000000000000142e+01,2.998999999997386112e+01
1.780000000000000071e+01,4.082999999996422957e+01
1.800000000000000000e+01,7.105999999993673555e+01
1.819999999999999929e+01,1.479999999998685780e+02
1.840000000000000213e+01,2.108299999998121166e+02
1.860000000000000142e+01,1.417699999998737894e+02
1.880000000000000071e+01,7.520999999993296115e+01
1.900000000000000000e+01,6.219999999994456630e+01
1.920000000000000284e+01,6.780999999993946403e+01
1.940000000000000213e+01,8.632999999992330231e+01
1.960000000000000142e+01,1.025499999999087777e+02
1.980000000000000071e+01,9.287999999991779987e+01
2.000000000000000000e+01,7.379999999993424353e+01
2.020000000000000284e+01,5.612999999995099643e+01
2.040000000000000213e+01,4.478999999996176484e+01
2.060000000000000142e+01,3.668999999996867700e+01
2.080000000000000071e+01,2.899999999997453415e+01
2.100000000000000000e+01,2.442999999997937266e+01
2.120000000000000284e+01,2.384999999997899067e+01
2.140000000000000213e+01,2.001999999998224666e+01
2.160000000000000142e+01,1.947999999998364729e+01
2.180000000000000071e+01,2.035999999998239218e+01
2.200000000000000000e+01,2.159999999998080966e+01
2.220000000000000284e+01,2.674999999997680789e+01
2.240000000000000213e+01,2.911999999997442501e+01
2.260000000000000142e+01,3.479999999996925908e+01
2.280000000000000071e+01,4.151999999996405677e+01
2.300000000000000000e+01,4.173999999996340193e+01
2.320000000000000284e+01,4.223999999996340193e+01
2.340000000000000213e+01,3.953999999996540282e+01
2.360000000000000142e+01,3.866999999996687620e+01
2.380000000000000071e+01,4.689999999995961844e+01
2.400000000000000000e+01,6.682999999994217433e+01
2.420000000000000284e+01,8.491999999992685844e+01
