0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
6.000000000000000888e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000178e+00,0.000000000000000000e+00
1.400000000000000133e+00,0.000000000000000000e+00
1.600000000000000089e+00,0.000000000000000000e+00
1.800000000000000044e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00
2.400000000000000355e+00,0.000000000000000000e+00
2.600000000000000089e+00,0.000000000000000000e+00
2.800000000000000266e+00,1.000000000000000021e-02
3.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,0.000000000000000000e+00
3.400000000000000355e+00,1.000000000000000021e-02
3.600000000000000089e+00,0.000000000000000000e+00
3.800000000000000266e+00,0.000000000000000000e+00
4.000000000000000000e+00,9.999999999999998473e-03
4.200000000000000178e+00,0.000000000000000000e+00
4.400000000000000355e+00,0.000000000000000000e+00
4.600000000000000533e+00,0.000000000000000000e+00
4.800000000000000711e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e+00,0.000000000000000000e+00
5.400000000000000355e+00,0.000000000000000000e+00
5.600000000000000533e+00,0.000000000000000000e+00
5.800000000000000711e+00,1.000000000000000194e-02
6.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000178e+00,0.000000000000000000e+00
6.400000000000000355e+00,1.000000000000000194e-02
6.600000000000000533e+00,9.999999999999995004e-03
6.800000000000000711e+00,2.999999999999999889e-02
7.000000000000000000e+00,6.000000000000002554e-02
7.200000000000000178e+00,5.999999999999999778e-02
7.400000000000000355e+00,5.999999999999999778e-02
7.600000000000000533e+00,8.999999999999991340e-02
7.800000000000000711e+00,2.100000000000001310e-01
8.000000000000000000e+00,2.300000000000002043e-01
8.200000000000001066e+00,2.100000000000001865e-01
8.400000000000000355e+00,5.000000000000002220e-01
8.599999999999999645e+00,5.000000000000004441e-01
8.800000000000000711e+00,8.500000000000009770e-01
9.000000000000000000e+00,7.800000000000002487e-01
9.200000000000001066e+00,1.060000000000001386e+00
9.400000000000000355e+00,9.100000000000001421e-01
9.600000000000001421e+00,1.049999999999985612e+00
9.800000000000000711e+00,1.359999999999971010e+00
1.000000000000000000e+01,1.309999999999972076e+00
1.020000000000000107e+01,1.259999999999973141e+00
1.040000000000000036e+01,1.839999999999962554e+00
1.060000000000000142e+01,2.009999999999957154e+00
1.080000000000000071e+01,2.469999999999947349e+00
1.100000000000000000e+01,2.879999999999938609e+00
1.120000000000000107e+01,4.279999999999908766e+00
1.140000000000000036e+01,5.049999999999894129e+00
1.160000000000000142e+01,7.099999999999845102e+00
1.180000000000000071e+01,9.269999999999839702e+00
1.200000000000000000e+01,1.124000000000127386e+01
1.220000000000000107e+01,1.545000000000240448e+01
1.240000000000000036e+01,2.180000000000245564e+01
1.260000000000000142e+01,2.944999999999581064e+01
1.280000000000000071e+01,3.017999999999400984e+01
1.300000000000000000e+01,2.058999999999591068e+01
1.320000000000000107e+01,1.228000000000091063e+01
1.340000000000000036e+01,1.299000000000424393e+01
1.360000000000000142e+01,1.644000000000494310e+01
1.380000000000000071e+01,2.149000000000955879e+01
1.400000000000000000e+01,2.476000000001266699e+01
1.420000000000000107e+01,1.886000000000967702e+01
1.440000000000000036e+01,1.055000000000535465e+01
1.460000000000000142e+01,7.620000000003926743e+00
1.480000000000000071e+01,7.220000000003665264e+00
1.500000000000000000e+01,8.300000000004274625e+00
1.520000000000000107e+01,9.340000000004806679e+00
1.540000000000000036e+01,1.337000000000682576e+01
1.560000000000000142e+01,1.796000000000918817e+01
1.580000000000000071e+01,2.135999999999347665e+01
1.600000000000000000e+01,1.960999999998989551e+01
1.619999999999999929e+01,1.482999999999287866e+01
1.640000000000000213e+01,9.229999999995413873e+00
1.660000000000000142e+01,6.109999999997228315e+00
1.680000000000000071e+01,5.259999999997091891e+00
1.700000000000000000e+01,5.479999999997232862e+00
1.719999999999999929e+01,6.649999999996794031e+00
1.740000000000000213e+01,6.749999999993974598e+00
1.760000000000000142e+01,6.699999999993906385e+00
1.780000000000000071e+01,7.089999999993551683e+00
1.800000000000000000e+01,5.929999999994606696e+00
1.819999999999999929e+01,6.469999999994115569e+00
1.840000000000000213e+01,7.109999999993533493e+00
1.860000000000000142e+01,9.789999999991096047e+00
1.880000000000000071e+01,2.945999999997320629e+01
1.900000000000000000e+01,4.777999999995654434e+01
1.920000000000000284e+01,5.184999999995284270e+01
1.940000000000000213e+01,6.312999999994258360e+01
1.960000000000000142e+01,6.937999999993689926e+01
1.980000000000000071e+01,5.183999999995285179e+01
2.000000000000000000e+01,3.132999999997150553e+01
2.020000000000000284e+01,3.356999999996946826e+01
2.040000000000000213e+01,7.380999999993287020e+01
2.060000000000000142e+01,7.976999999992744961e+01
2.080000000000000071e+01,3.455999999996856786e+01
2.100000000000000000e+01,1.205999999998903149e+01
2.120000000000000284e+01,7.459999999993215170e+00
2.140000000000000213e+01,6.649999999993951860e+00
2.160000000000000142e+01,6.699999999993906385e+00
2.180000000000000071e+01,8.499999999992269295e+00
2.200000000000000000e+01,1.099999999998999556e+01
2.220000000000000284e+01,1.455999999998675776e+01
2.240000000000000213e+01,2.297999999997909981e+01
2.260000000000000142e+01,3.636999999996692168e+01
2.280000000000000071e+01,5.423999999995066901e+01
2.300000000000000000e+01,6.481999999994104655e+01
2.320000000000000284e+01,6.535999999994055543e+01
2.340000000000000213e+01,6.319999999994274731e+01
2.360000000000000142e+01,6.890999999993732672e+01
2.380000000000000071e+01,7.761999999992940502e+01
2.400000000000000000e+01,7.005999999993628080e+01
2.420000000000000284e+01,6.835999999993782694e+01
