0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00
4.000000000000000222e-01,0.000000000000000000e+00
6.000000000000000888e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000178e+00,0.000000000000000000e+00
1.400000000000000133e+00,0.000000000000000000e+00
1.600000000000000089e+00,0.000000000000000000e+00
1.800000000000000044e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00
2.400000000000000355e+00,0.000000000000000000e+00
2.600000000000000089e+00,0.000000000000000000e+00
2.800000000000000266e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,0.000000000000000000e+00
3.400000000000000355e+00,0.000000000000000000e+00
3.600000000000000089e+00,0.000000000000000000e+00
3.800000000000000266e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000178e+00,0.000000000000000000e+00
4.400000000000000355e+00,0.000000000000000000e+00
4.600000000000000533e+00,0.000000000000000000e+00
4.800000000000000711e+00,0.000000000000000000e+00
5.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e+00,0.000000000000000000e+00
5.400000000000000355e+00,0.000000000000000000e+00
5.600000000000000533e+00,0.000000000000000000e+00
5.800000000000000711e+00,0.000000000000000000e+00
6.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000178e+00,0.000000000000000000e+00
6.400000000000000355e+00,0.000000000000000000e+00
6.600000000000000533e+00,0.000000000000000000e+00
6.800000000000000711e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000021e-02
7.200000000000000178e+00,0.000000000000000000e+00
7.400000000000000355e+00,0.000000000000000000e+00
7.600000000000000533e+00,0.000000000000000000e+00
7.800000000000000711e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00
8.200000000000001066e+00,5.000000000000000278e-02
8.400000000000000355e+00,3.999999999999998695e-02
8.599999999999999645e+00,0.000000000000000000e+00
8.800000000000000711e+00,3.999999999999999389e-02
9.000000000000000000e+00,9.000000000000007994e-02
9.200000000000001066e+00,0.000000000000000000e+00
9.400000000000000355e+00,1.300000000000000877e-01
9.600000000000001421e+00,4.000000000000003553e-02
9.800000000000000711e+00,2.000000000000001776e-02
1.000000000000000000e+01,4.000000000000003553e-02
1.020000000000000107e+01,9.000000000000002442e-02
1.040000000000000036e+01,4.000000000000003553e-02
1.060000000000000142e+01,1.400000000000001243e-01
1.080000000000000071e+01,2.600000000000002309e-01
1.100000000000000000e+01,2.500000000000002220e-01
1.120000000000000107e+01,3.900000000000003464e-01
1.140000000000000036e+01,5.399999999999964828e-01
1.160000000000000142e+01,5.599999999999880629e-01
1.180000000000000071e+01,8.299999999999823075e-01
1.200000000000000000e+01,1.119999999999976570e+00
1.220000000000000107e+01,1.739999999999962910e+00
1.240000000000000036e+01,1.879999999999959925e+00
1.260000000000000142e+01,2.219999999999952678e+00
1.280000000000000071e+01,2.579999999999945004e+00
1.300000000000000000e+01,3.700000000000061462e+00
1.320000000000000107e+01,3.220000000000503348e+00
1.340000000000000036e+01,4.770000000000745644e+00
1.360000000000000142e+01,5.120000000000800355e+00
1.380000000000000071e+01,6.069999999999534879e+00
1.400000000000000000e+01,6.019999999998802309e+00
1.420000000000000107e+01,4.779999999999049010e+00
1.440000000000000036e+01,4.929999999999019167e+00
1.460000000000000142e+01,4.829999999999039062e+00
1.480000000000000071e+01,4.039999999999196234e+00
1.500000000000000000e+01,3.989999999999611191e+00
1.520000000000000107e+01,3.600000000001841727e+00
1.540000000000000036e+01,3.110000000001591047e+00
1.560000000000000142e+01,2.880000000001473381e+00
1.580000000000000071e+01,2.660000000001360831e+00
1.600000000000000000e+01,2.420000000001238050e+00
1.619999999999999929e+01,2.580000000001319904e+00
1.640000000000000213e+01,2.350000000001202238e+00
1.660000000000000142e+01,2.060000000001053877e+00
1.680000000000000071e+01,2.500000000001278977e+00
1.700000000000000000e+01,2.100000000001074341e+00
1.719999999999999929e+01,2.240000000001145963e+00
1.740000000000000213e+01,3.280000000001678018e+00
1.760000000000000142e+01,4.950000000002532374e+00
1.780000000000000071e+01,6.600000000003376499e+00
1.800000000000000000e+01,1.156000000000591399e+01
1.819999999999999929e+01,1.817999999999558725e+01
1.840000000000000213e+01,2.478999999997745363e+01
1.860000000000000142e+01,2.232999999997969098e+01
1.880000000000000071e+01,1.748999999998409294e+01
1.900000000000000000e+01,1.232999999998878593e+01
1.920000000000000284e+01,8.149999999992587618e+00
1.940000000000000213e+01,6.769999999993842721e+00
1.960000000000000142e+01,3.549999999996771294e+00
1.980000000000000071e+01,2.109999999998080966e+00
2.000000000000000000e+01,1.829999999998335625e+00
2.020000000000000284e+01,9.799999999991086952e-01
2.040000000000000213e+01,5.699999999994815880e-01
2.060000000000000142e+01,5.499999999994997779e-01
2.080000000000000071e+01,1.299999999998817657e-01
2.100000000000000000e+01,2.199999999997999112e-01
2.120000000000000284e+01,2.699999999997544364e-01
2.140000000000000213e+01,2.099999999998090061e-01
2.160000000000000142e+01,3.299999999996998667e-01
2.180000000000000071e+01,4.499999999995907274e-01
2.200000000000000000e+01,2.599999999997635314e-01
2.220000000000000284e+01,3.099999999997180566e-01
2.240000000000000213e+01,4.399999999995998223e-01
2.260000000000000142e+01,6.599999999993997335e-01
2.280000000000000071e+01,4.899999999995543476e-01
2.300000000000000000e+01,7.099999999993542588e-01
2.320000000000000284e+01,9.199999999991632649e-01
2.340000000000000213e+01,1.129999999998972271e+00
2.360000000000000142e+01,1.349999999998772182e+00
2.380000000000000071e+01,2.049999999998135536e+00
2.400000000000000000e+01,2.369999999997844498e+00
2.420000000000000284e+01,2.859999999997398845e+00
