0.000000000000000000e+00,1.000000000000000222e+00
2.000000000000000111e-01,4.720000000000004192e+00
4.000000000000000222e-01,4.340000000000003411e+00
6.000000000000000888e-01,2.409999999999962839e+00
8.000000000000000444e-01,4.499999999999957367e-01
1.000000000000000000e+00,7.999999999999829470e-02
1.200000000000000178e+00,0.000000000000000000e+00
1.400000000000000133e+00,0.000000000000000000e+00
1.600000000000000089e+00,0.000000000000000000e+00
1.800000000000000044e+00,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00
2.400000000000000355e+00,0.000000000000000000e+00
2.600000000000000089e+00,0.000000000000000000e+00
2.800000000000000266e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,8.999999999999808153e-02
3.400000000000000355e+00,1.149999999999977263e+00
3.600000000000000089e+00,4.489999999999911395e+00
3.800000000000000266e+00,1.697999999999965226e+01
4.000000000000000000e+00,3.686999999999921585e+01
4.200000000000000178e+00,4.393000000000391481e+01
4.400000000000000355e+00,3.078000000000446335e+01
4.600000000000000533e+00,1.318000000000191108e+01
4.800000000000000711e+00,6.380000000000933369e+00
5.000000000000000000e+00,5.050000000000693490e+00
5.200000000000000178e+00,4.649999999999408828e+00
5.400000000000000355e+00,3.109999999999388365e+00
5.600000000000000533e+00,3.529999999999319016e+00
5.800000000000000711e+00,2.809999999999490683e+00
6.000000000000000000e+00,2.379999999999540705e+00
6.200000000000000178e+00,3.219999999999373586e+00
6.400000000000000355e+00,4.879999999999142801e+00
6.600000000000000533e+00,7.139999999998622116e+00
6.800000000000000711e+00,1.568999999999712713e+01
7.000000000000000000e+00,2.510999999999572196e+01
7.200000000000000178e+00,4.093999999999286388e+01
7.400000000000000355e+00,4.912999999999152578e+01
7.600000000000000533e+00,4.408000000001430863e+01
7.800000000000000711e+00,3.193000000001535454e+01
8.000000000000000000e+00,2.075000000001006129e+01
8.200000000000001066e+00,1.377000000000623459e+01
8.400000000000000355e+00,1.015000000000458158e+01
8.599999999999999645e+00,8.410000000004004050e+00
8.800000000000000711e+00,6.770000000003165042e+00
9.000000000000000000e+00,6.530000000003099103e+00
9.200000000000001066e+00,5.290000000002464731e+00
9.400000000000000355e+00,4.210000000002139586e+00
9.600000000000001421e+00,3.990000000001828084e+00
9.800000000000000711e+00,4.760000000002435172e+00
1.000000000000000000e+01,5.870000000002733032e+00
1.020000000000000107e+01,1.619000000000767159e+01
1.040000000000000036e+01,3.740000000001680291e+01
1.060000000000000142e+01,7.403000000003396508e+01
1.080000000000000071e+01,1.041699999999917736e+02
1.100000000000000000e+01,1.046299999999106376e+02
1.120000000000000107e+01,8.199999999993167421e+01
1.140000000000000036e+01,5.906999999995298367e+01
1.160000000000000142e+01,3.660999999997113719e+01
1.180000000000000071e+01,2.647999999997909981e+01
1.200000000000000000e+01,1.881999999998447493e+01
1.220000000000000107e+01,1.651999999998656676e+01
1.240000000000000036e+01,2.078999999998336534e+01
1.260000000000000142e+01,2.917999999997618943e+01
1.280000000000000071e+01,4.144999999996571205e+01
1.300000000000000000e+01,4.501999999996314727e+01
1.320000000000000107e+01,4.149999999996566658e+01
1.340000000000000036e+01,4.304999999996539373e+01
1.360000000000000142e+01,5.490999999995665348e+01
1.380000000000000071e+01,7.256999999994081918e+01
1.400000000000000000e+01,8.590999999993186975e+01
1.420000000000000107e+01,9.663999999992165613e+01
1.440000000000000036e+01,8.751999999992949597e+01
1.460000000000000142e+01,7.687999999993689926e+01
1.480000000000000071e+01,6.243999999994321115e+01
1.500000000000000000e+01,5.006999999995446160e+01
1.520000000000000107e+01,4.374999999996020961e+01
1.540000000000000036e+01,4.293999999996094630e+01
1.560000000000000142e+01,4.398999999995999133e+01
1.580000000000000071e+01,3.990999999996347469e+01
1.600000000000000000e+01,3.645999999996683982e+01
1.619999999999999929e+01,3.358999999996967745e+01
1.640000000000000213e+01,3.062999999997191480e+01
1.660000000000000142e+01,3.095999999997184204e+01
1.680000000000000071e+01,3.079999999997198756e+01
1.700000000000000000e+01,3.152999999997155101e+01
1.719999999999999929e+01,3.085999999997147825e+01
1.740000000000000213e+01,3.069999999997207851e+01
1.760000000000000142e+01,3.010999999997284249e+01
1.780000000000000071e+01,2.665999999997575287e+01
1.800000000000000000e+01,2.514999999997735358e+01
1.819999999999999929e+01,2.325999999997884515e+01
1.840000000000000213e+01,2.063999999998122803e+01
1.860000000000000142e+01,2.121999999998024578e+01
1.880000000000000071e+01,2.230999999997993655e+01
1.900000000000000000e+01,2.184999999997990017e+01
1.920000000000000284e+01,2.159999999998080966e+01
1.940000000000000213e+01,2.304999999997880877e+01
1.960000000000000142e+01,2.223999999997977284e+01
1.980000000000000071e+01,2.245999999997957275e+01
2.000000000000000000e+01,2.379999999997835403e+01
2.020000000000000284e+01,2.248999999997977284e+01
2.040000000000000213e+01,2.522999999997682607e+01
2.060000000000000142e+01,2.757999999997491614e+01
2.080000000000000071e+01,3.066999999997187842e+01
2.100000000000000000e+01,3.108999999997195118e+01
2.120000000000000284e+01,3.174999999997089617e+01
2.140000000000000213e+01,2.867999999997482519e+01
2.160000000000000142e+01,2.784999999997444320e+01
2.180000000000000071e+01,2.862999999997373379e+01
2.200000000000000000e+01,2.741999999997506166e+01
2.220000000000000284e+01,2.908999999997377017e+01
2.240000000000000213e+01,2.991999999997278792e+01
2.260000000000000142e+01,3.009999999997216946e+01
2.280000000000000071e+01,2.732999999997537088e+01
2.300000000000000000e+01,2.567999999997618943e+01
2.320000000000000284e+01,2.585999999997738996e+01
2.340000000000000213e+01,3.036999999997169652e+01
2.360000000000000142e+01,3.759999999996625775e+01
2.380000000000000071e+01,4.618999999995821781e+01
2.400000000000000000e+01,5.683999999994784957e+01
2.420000000000000284e+01,6.627999999993971869e+01
2.440000000000000213e+01,8.051999999992722223e+01
2.460000000000000142e+01,7.890999999992754965e+01
2.480000000000000071e+01,7.436999999993258825e+01
