Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,ASA_m2_cm3,time
ALIBUT_clean_229,-26.8404,1.98935e-05,211.538,0.318233
acscombsci.5b00188_5036495_clean_1,-13.629,1.19633e-05,828.383,3.65475
AKUHOD01_clean_2,-nan,0,0,0.86006
ALICAA_clean_229,-26.2054,1.43426e-05,200.935,0.340666
AGABIU_clean_11,-15.1065,4.38748e-06,475.628,2.09183
AKUHOD_clean_2,-nan,0,0,0.908824
ALALUU_clean_2,-nan,0,0,0.74187
acscombsci.5b00188_8372_clean_1,-19.1243,1.00349e-05,342.84,3.92904
ALALUU01_clean_2,-nan,0,0,0.795832
AHAMAY_clean_2,-33.7648,5.99521e-06,2.0184,1.91962
AFITEP_clean_2,-36.0514,0.000246385,18.9569,2.94231
acscombsci.5b00188_5024922_clean_1,-14.7288,1.32596e-05,518.168,4.27266
ALIXUP_clean_56,-17.0003,1.00703e-06,175.505,0.893411
AFENEE_clean_34,-nan,0,0,3.435
AKOHEO_clean_14,-20.9957,3.05698e-06,140.556,1.69243
acs.cgd.5b01554_VAGNUP1452791_clean_62,-23.9381,3.06633e-05,355.778,4.53972
AJOXAA_clean_14,-27.206,0.000134037,362.976,1.93841
acscombsci.5b00188_34903_clean_1,-34.5782,0.00395601,828.664,4.77403
ALUJUN_clean_2,-35.7194,0.00109123,97.9087,1.0792
AKUHOD03_clean_1,-nan,0,0,2.06574
acscombsci.5b00188_5020072_clean_1,-15.6189,1.21414e-05,640.273,4.86808
ALUKAU_clean_2,-35.8628,0.000768276,80.6428,1.11637
ACMPCD_clean_1,-22.8233,2.30646e-06,39.2776,5.01279
AMALND_clean_60,-nan,0,0,0.367478
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,-29.9329,0.000186263,217.049,5.26778
ABAVIJ_clean_1,-43.923,9.92476e-05,0.444569,5.32257
AKEDIF_clean_15,-31.126,0.000620034,540.783,2.61345
ACIBOE_clean_8,-24.1367,5.94392e-05,507.836,5.34311
AGAXOV_clean_2,-21.2824,4.33911e-05,639.091,3.66437
AJAMEF_clean_15,-nan,0,0,2.85888
AJINOY_clean_2,-nan,0,0,2.83455
AGAYOW_clean_15,-32.1002,0.00022632,115.638,3.79318
AGONEQ_clean_7,-21.4051,4.74804e-05,657.721,3.6731
ALIPEQ_clean_21,-nan,0,0,2.21437
acscombsci.5b00188_5040209_clean_1,-31.8608,0.000732523,574.464,5.73478
ac403674p_si_001_clean_4,-22.2081,1.11866e-05,327.224,5.78711
AHOBEG_clean_2,-33.2082,5.17087e-05,12.7307,3.47079
AGUVOO_charged_60,-28.4548,0.000118812,241.657,3.8076
ACOLIP_clean_1,-35.5809,0.000307398,22.2652,5.98552
ALIFUY_clean_14,-40.8362,0.000221294,2.82145,2.61458
AMEJIM_charged_148,-25.4677,1.31945e-05,109.16,1.09986
AFIXAO_clean_14,-33.3447,0.000259104,238.876,4.74354
AMIKOX_clean_54,-nan,0,0,1.23826
ALIXOJ_clean_14,-22.8507,3.35254e-05,532.136,2.71759
ALOLIY_clean_15,-17.2701,1.71588e-06,212.706,2.7402
AMOZAE_clean_14,-nan,0,0,0.68196
AMIWID_clean_14,-37.0533,0.000817971,66.6934,1.197
AMIWUP_clean_14,-37.0604,0.000828366,68.7391,1.21944
AMIWOJ_clean_14,-36.7988,0.000784273,70.9064,1.26004
AMIXAW_clean_14,-37.4581,0.000927132,67.6182,1.22695
AMAFOK_clean_2,-30.8739,0.000393201,338.404,2.08334
AFEJOK_ion_b_8,-27.1399,0.000136333,368.39,5.76678
AJAYIT_clean_9,-30.4485,0.000171263,221.67,4.15247
AKOBAF_clean_15,-36.8054,0.000458167,27.8713,3.97693
ALAHUS_clean_122,-24.5921,4.34486e-05,416.728,3.82352
AFIXES_clean_14,-33.7146,0.000255444,244.644,5.44332
ALUKOI_clean_15,-17.511,2.75096e-05,1116.01,3.07048
AHEQAH_clean_46,-22.4328,8.28373e-05,871.045,4.77082
ALUKIC_clean_15,-17.541,2.81195e-05,1111.38,3.17666
ALUKUO_clean_15,-17.5429,2.76924e-05,1116.91,3.18599
ALULAV_clean_15,-17.6133,2.7799e-05,1114.78,3.10758
AFOVAT_clean_1,-33.1107,0.000219586,560.464,5.7786
AFOVEX_clean_1,-35.5393,0.000578375,597.345,5.8388
AFOTUL_clean_1,-35.7817,0.000586149,595.632,5.87409
AFOQUI_clean_1,-nan,0,0,5.90505
AFOVOH_clean_1,-35.8176,0.000539913,588.683,5.84579
AFOVIB_clean_1,-36.0399,0.000598477,590.748,5.91784
AFOTOF_clean_1,-36.0183,0.000670764,590.209,6.01306
ANAWIX_clean_15,-27.583,0.000120372,284.937,1.18964
AMUFEV_clean_2,-nan,0,0,1.96045
AMUCOB_clean_2,-nan,0,0,2.00395
AMUFIZ_clean_2,-nan,0,0,1.93354
ACOGAB_clean_2,-34.2067,0.000887577,123.353,8.14435
AKAYIV_clean_13,-21.4591,1.38369e-05,390.257,5.4773
ALEQIT_clean_2,-31.8946,0.000154106,136.406,4.92078
ACIBIY_clean_2,-30.0562,9.43234e-05,99.4441,8.28461
ACOGEF_clean_2,-34.3033,0.000759074,112.119,8.31454
AFOYAW_clean_2,-28.6626,0.000171149,258.254,6.84589
ANAWOD_clean_52,-26.3768,9.13955e-05,497.256,1.93974
AJUNOK_clean_54,-34.8983,0.000169145,29.2424,5.83169
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,-30.5557,0.000568868,381.817,8.72575
AMUFOF_clean_2,-30.5037,8.69779e-05,64.9913,2.70387
AMIZIG_clean_62,-24.5695,1.66259e-05,156.519,3.29223
AQALIO_clean_62,-nan,0,0,0.577016
AQALOU_clean_62,-nan,0,0,0.647912
APEBED_clean_19,-36.0354,8.86399e-05,7.5142,1.4142
APARAM_clean_147,-46.3047,0.00732339,281.853,1.75498
AQEQES_clean_15,-25.0066,0.000121983,513.521,0.572496
ACOLOV_clean_14,-23.427,6.28674e-05,636.773,9.20917
am301365h_si_002_clean_160,-23.0701,4.5e-05,585.188,4.70732
ANENEN_clean_2,-29.3713,9.90489e-05,167.497,2.60592
AHINIP_clean_4,-37.5929,0.000363106,18.1549,7.11295
APETAS_clean_13,-nan,0,0,1.57679
AQETUM_clean_14,-22.9821,8.48794e-06,93.8729,0.661049
AQETIA_clean_14,-nan,0,0,0.864907
AQMAND_clean_2,-nan,0,0,0.676745
AQMAND01_clean_2,-nan,0,0,0.750912
AQEQIW_clean_14,-25.5484,0.000160831,569.429,1.36913
APAZOI_clean_15,-29.6638,0.000318678,438.234,2.48007
AQOLOJ_clean_221,-38.3264,0.00336303,949.828,0.703986
AHEBAS_clean_5,-36.2223,0.00123838,157.268,7.79571
APACAX_clean_122,-29.0418,0.000243091,179.442,2.93312
AQOTIK_clean_123,-31.5623,0.000395149,340.445,0.566161
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,-34.9735,0.000459247,67.5622,10.2017
ALULID_clean_2,-23.0465,5.03568e-05,603.959,6.0428
AQOMAW_clean_221,-32.2042,0.000321632,653.843,0.780856
ADODII_clean_1,-30.9398,0.000409138,249.042,9.6515
AKUKUO_clean_2,-33.127,0.000583065,162.942,7.4719
AMUFAR_clean_2,-35.2786,2.95639e-06,0.342055,4.55748
ALURAB_clean_18,-29.7891,0.000124849,226.779,6.14946
ANUGOG_clean_15,-20.3039,4.40382e-05,925.556,3.43269
AQEFUY_clean_15,-22.3466,2.01565e-05,388.494,2.28851
ALURIJ_clean_18,-30.5984,0.000167201,227.613,6.08635
ARAHIM02_clean_140,-nan,0,0,0.18981
AMUWUB_clean_2,-22.4442,1.51403e-05,460.203,4.42025
AMIXEA_clean_1,-37.7543,0.000997478,65.884,5.24073
ADODOO_clean_1,-31.7981,0.000545539,266.294,10.0304
ALUREF_clean_18,-30.3527,0.000144288,227.262,6.22049
ADODUU_clean_1,-32.1667,0.000618845,271.622,10.0863
ARAHIM01_clean_87,-nan,0,0,0.346086
AHOZAA_clean_60,-40.8303,0.00232842,48.5324,8.39492
ANOMUM_clean_2,-24.0639,9.62653e-05,649.025,4.05553
ANUGUM_clean_2,-22.1466,7.38443e-05,894.819,3.80127
ARAHIM_clean_87,-nan,0,0,0.408199
ANONAT_manual_2,-23.247,7.8133e-05,778.067,4.18881
ACOLUB_clean_2,-27.0126,8.63088e-05,353.364,11.0287
ARAFOP_clean_24,-29.4498,0.000272759,256.436,0.776231
AMOYOR_clean_2,-35.3797,0.000270203,28.2773,5.40739
ARAFIJ_clean_24,-24.0282,7.71939e-05,648.684,0.928147
ARAFEF_clean_24,-22.9545,5.75058e-05,750.541,1.04741
ARUYUH01_clean_56,-30.6122,9.38543e-05,69.5761,0.436635
AQODOA_clean_14,-nan,0,0,2.15985
AQUDAT_clean_15,-nan,0,0,1.46053
AQIQIC_clean_15,-30.841,0.000323044,265.789,2.61942
AQUDEX_clean_15,-nan,0,0,1.45444
AFITIT_clean_5,-30.4601,0.00018614,313.263,10.4371
ARAGOR_clean_15,-26.3782,0.000136377,350.725,1.22211
AQOLEZ_clean_123,-30.5108,0.000274797,775.645,2.28141
ARUYUH_clean_56,-30.5696,1.25659e-05,9.24245,0.590199
AMUXAI_clean_2,-24.2776,2.13036e-05,417.855,5.35776
AQAJEI_clean_60,-30.0869,0.000311468,318.117,3.71298
AQUDOH_clean_15,-nan,0,0,1.54782
AJOVEB_clean_2,-28.0933,1.7293e-05,68.2139,9.11679
ARUYOB_clean_14,-29.8363,2.64607e-05,25.4991,1.02743
APAYUN_clean_15,-29.1026,0.000302563,458.409,4.57636
APEBEE_clean_2,-34.3415,0.000479483,191.256,4.23154
AJAKON_clean_14,-33.2029,0.000207911,93.368,9.49358
ASALAH_clean_19,-nan,0,0,0.758548
AMUPOP_clean_15,-36.8871,5.4166e-05,3.69435,5.91689
AQIXUU_clean_2,-49.7586,0.0366076,29.9896,3.078
APAYOH_clean_15,-30.3808,0.000451907,514.797,4.73943
ARADEE_clean_15,-23.5736,5.69893e-05,458.537,2.00555
ASALIP_clean_19,-nan,0,0,0.939503
ASOHUL_clean_62,-20.8684,2.71757e-05,493.029,0.546111
ASEJOZ01_clean_15,-26.9284,8.08868e-09,0.0279749,0.789711
AMOFAK_clean_19,-18.2009,3.51629e-05,1095.33,6.80564
ASACON_clean_52,-27.8218,7.71477e-05,221.021,1.47291
ASEKAM_clean_15,-27.7517,9.23476e-05,268.646,0.88954
APAYIB_clean_15,-30.5713,0.000477643,481.913,5.31214
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,-33.8165,0.00106123,240.399,12.7998
AQIQAU_clean_15,-24.0315,7.62e-05,691.32,3.94961
ASEJOZ_clean_15,-27.0514,6.34862e-09,0.0210079,1.24339
ARUYES_clean_14,-29.9585,0.000278964,250.153,2.03541
APAZIC_clean_15,-27.5473,0.000242873,773.049,5.48838
ARIBOS_clean_14,-nan,0,0,2.30697
ASIRUR_clean_14,-nan,0,0,1.20902
AHIYOH_clean_61,-33.8121,0.000731671,175.155,10.7491
AMAGAX_clean_2,-29.3687,0.000253223,389.687,8.39949
ALOLET_charged_159,-22.3547,3.29787e-05,534.801,9.48777
AQUCOF_clean_7,-22.2695,2.43137e-05,570.462,3.42556
AFUKAP_clean_2,-26.5766,7.84526e-05,343.557,11.6129
ALUJEX_clean_2,-29.1129,0.000202249,310.887,9.58758
APEBUU_clean_15,-33.226,8.65468e-05,37.2247,5.45238
ASIQEA_clean_86,-26.1002,4.33519e-05,333.06,1.64236
APAZAU_clean_15,-29.0919,0.000363015,629.993,6.03195
AQUDAS_clean_7,-22.1865,2.41795e-05,577.386,3.49568
ANOMOG_clean_12,-36.6356,0.000410598,641.038,6.75516
AKOXIJ_clean_12,-43.422,0.0100396,303.097,10.8197
APAZEY_clean_15,-28.6504,0.000341971,697.04,6.24876
ATAFIK_clean_106,-23.1885,7.06891e-05,617.971,1.40792
ATIBIO_clean_14,-23.7256,8.84783e-06,90.0741,0.878365
ARUYES_14,-nan,0,0,3.01052
ANENIR_clean_1,-30.2007,0.00013651,171.999,7.21449
ATIRUS_clean_15,-25.4951,3.73245e-07,2.10507,0.720709
ASIQIE_clean_86,-26.4168,4.92174e-05,344.468,2.25299
ATIBAG_clean_14,-29.2817,5.03315e-05,68.5158,1.20719
ASALOV_clean_9,-42.81,0.000511896,3.0479,2.66194
ASUKEE01_clean_70,-42.7609,0.00154816,7.5533,2.11968
ATIBOU_clean_14,-28.9445,3.17894e-05,49.419,1.24229
ATIBOU01_clean_14,-28.0473,5.76587e-05,120.325,1.25703
ASAJOU_clean_12,-36.2583,5.0475e-05,3.71933,3.07664
ALIXAU_clean_h_1,-29.8576,5.24922e-05,67.8847,10.8283
ASUKEE_clean_70,-42.6356,0.00148978,7.61875,2.18372
ATIBUA_clean_14,-29.9072,5.3111e-05,58.6823,1.24396
ATICEL_clean_14,-28.1284,3.69148e-05,75.801,1.22943
ATICAH_clean_14,-28.2176,4.98244e-05,98.3347,1.28432
ATOTIM_clean_63,-34.3493,0.000602192,553.974,0.961881
ATIBOU02_clean_14,-27.9429,5.65714e-05,122.7,1.48733
ATOTIM_manual_63,-34.3517,0.00060095,553.924,0.974087
ATOGEV_clean_14,-26.3822,5.8962e-05,182.88,1.27767
ANUGEW_clean_2,-19.151,2.94712e-05,822.207,7.83492
AQOSEG_clean_88,-24.3711,5.3226e-05,418.439,5.20828
ARINUL_clean_117,-39.4385,0.000224764,4.59123,4.10861
ATIXUX_clean_68,-34.3874,0.000259675,47.6812,1.40291
AMEJOS_charged_2,-37.6682,6.77022e-05,3.88147,9.98232
AVEMOE_clean_33,-nan,0,0,0.575678
ASECUY_clean_15,-25.3732,2.74392e-05,683.075,3.47075
ANIDIL_clean_15,-31.7811,5.27774e-05,33.1449,8.29989
ATEXII_clean_19,-nan,0,0,2.63816
ATOWIQ_clean_12,-22.7833,4.88073e-05,710.434,1.75445
ATOWOW_clean_12,-21.6599,3.87311e-05,699.096,1.73601
ATUXIY_clean_15,-31.2967,0.000317145,221.295,1.70127
AVALEO_clean_15,-nan,0,0,1.47964
AROFET_clean_2,-26.2712,9.78547e-05,661.953,5.02744
AVIHOE_clean_91,-26.5656,0.000118088,632.617,0.73397
ATULIM_clean_32,-37.8731,0.000585681,34.9428,2.13514
ATEYED_clean_15,-18.9922,3.79003e-05,801.161,3.31361
ASAHEJ_clean_2,-20.0783,3.12805e-06,361.025,4.77615
AVAQIX_clean_61,-35.9832,0.0019986,148.626,1.66806
AVIHIY_clean_78,-26.2889,0.000110692,636.599,1.06352
AVAQIX01_clean_61,-36.6331,0.00218807,128.441,1.80609
AVEROJ_clean_4,-24.3074,4.40713e-05,477.283,1.63421
AVETAY_clean_122,-29.705,0.000317878,187.403,1.449
AHUFIU_clean_14,-20.3665,1.5786e-05,693.999,13.8188
AVETEC_clean_122,-29.9625,0.000301852,190.379,1.57229
ASADAA_clean_2,-28.9348,0.000134018,260.926,5.29752
ARINOF_clean_2,-37.9428,1.54376e-05,0.554567,5.78959
ANEPIT_clean_2,-nan,0,0,9.79171
ASUBIB_clean_2,-28.5571,0.000205991,371.934,4.44135
ASAMUE_clean_61,-29.329,1.62702e-05,29.327,5.09031
ATOXEN_clean_2,-36.7081,2.2819e-05,1.47837,2.90772
ATIXAE_clean_14,-27.0974,5.75844e-05,263.06,3.25864
ANUGIA_clean_1,-19.2967,3.30316e-05,880.42,9.75649
AMIMEP_clean_9,-37.52,0.000807145,440.946,11.3838
AVUJIL_clean_14,-nan,0,0,0.544662
AVAGIP_clean_88,-34.3199,0.000121238,47.9352,2.91558
ATUXUK_clean_2,-35.4799,1.7445e-05,2.15959,3.09962
ATUXOE_clean_2,-35.2619,2.9229e-05,3.8616,3.17731
AVAGUB_clean_86,-24.2821,6.55444e-07,6.37144,2.90464
ATUYAR_clean_2,-35.7617,1.87834e-05,2.08243,3.09727
ADASUV_clean_2,-20.5103,3.63042e-05,790.194,17.0972
AVIMIC_clean_15,-29.4904,9.29839e-05,131.951,2.06847
AVAGOV_clean_88,-34.2327,0.000143617,47.0012,3.05078
AMIMAL_clean_14,-36.9147,0.000759106,441.942,12.0315
AVELOD_clean_118,-28.7967,0.000115285,454.954,3.00275
ARUCOH01_clean_14,-36.7191,0.00204547,137.007,6.57734
AMILOY_clean_14,-36.9107,0.000853127,436.986,12.2936
AVELUJ_clean_118,-29.6633,0.000143007,445.059,2.98924
AMILUE_clean_9,-36.7796,0.000763044,449.268,12.3298
ALANAD_clean_2,-20.3311,4.78484e-05,929.025,14.2709
AVEMAQ_clean_118,-27.7186,9.97428e-05,428.869,3.24631
AVITUU_clean_141,-26.2592,6.43486e-05,485.756,2.00158
ASUJIJ_clean_14,-39.6653,0.000116561,2.23407,5.66003
AVIVAC_clean_141,-30.8774,0.000123156,496.375,1.93988
AVEVEE_clean_2,-nan,0,0,2.93922
AVIVIK_clean_141,-30.1441,9.59713e-05,480.921,1.982
AVIVEG_clean_141,-30.4932,0.000118011,505.296,2.04887
AQEFOS_clean_2,-22.3703,6.82216e-06,231.125,9.65738
AVIPOL_clean_14,-25.506,0.000144669,522.518,2.44637
AVIVOQ_clean_141,-29.0113,9.42082e-05,501.912,2.00525
AVIVUW_clean_141,-28.4467,7.06885e-05,496.749,2.06095
ANEHEI_clean_2,-34.5695,0.000253032,229.252,11.5119
AVESOL_clean_14,-26.6014,0.000199449,521.083,3.52652
AVESUR_clean_56,-25.0575,8.34706e-05,459.606,3.471
ASANAL_clean_14,-38.6859,0.0020152,60.2336,6.73159
AVIMUO_clean_14,-31.4276,0.000183952,94.6465,3.08697
AXAQAT_clean_8,-nan,0,0,0.460265
ARUJED_clean_14,-nan,0,0,7.53212
AGIREP_clean_2,-24.1763,7.52475e-05,755.019,16.5429
AVUPIR_clean_h_1,-nan,0,0,2.10865
AMODUC_clean_1,-18.141,3.35345e-05,1120.43,12.8657
AXAWUT_clean_60,-nan,0,0,0.580742
AWEGEP_clean_62,-24.1981,1.17691e-05,145.699,1.21261
AWOFOI_clean_14,-25.8668,5.46863e-05,230.226,1.02958
AXOCAT_clean_14,-nan,0,0,0.264243
ARUCUN_clean_2,-39.0199,0.00376877,97.0045,7.90454
ARUDAU_clean_2,-38.312,0.00393708,140.132,7.88978
AQEGUY_clean_2,-34.5477,0.000812079,220.742,10.3297
AXUDII04_clean_225,-26.8531,3.07045e-05,85.7835,0.206311
AWASAU_clean_14,-28.7577,7.32268e-06,24.1254,2.04365
AVIPAX_clean_14,-29.49,0.000302483,630.603,3.34803
AVEQID_clean_14,-21.4137,6.66013e-05,876.437,4.52493
ASOVEL_clean_19,-29.1798,0.000209249,309.142,6.98129
AQUCUM_clean_2,-20.3917,2.02079e-05,705.718,9.38965
AQUCOG_clean_2,-20.5059,2.03031e-05,699.302,9.44956
AVETOM_clean_68,-42.2559,0.00245339,29.7452,4.43578
ATIJUJ_manual_1,-18.6078,4.93428e-06,372.818,6.08626
AVIMOI_clean_14,-32.2492,0.00034308,150.159,4.22831
AXIGAR_clean_9,-19.1923,1.77788e-05,355.773,1.44178
AHIYUN_clean_15,-52.6967,0.178109,70.6002,17.2235
AXAFAG_clean_14,-18.4412,3.56439e-06,389.363,1.7162
AQUDIB_clean_2,-20.5533,2.00507e-05,690.759,9.40568
AYUPOZ_clean_76,-nan,0,0,0.675631
AWIBAL_clean_2,-35.4753,0.000485403,67.6333,2.17359
AXUPEO_clean_2,-36.2295,0.00384977,300.609,0.958741
ATIJUJ_clean5b_1,-18.6045,4.92923e-06,372.741,6.48014
AWAJIT_clean_15,-39.0832,0.00238302,74.9261,3.05639
AZAFIS_clean_2,-29.6992,2.99601e-05,26.2546,0.748568
AQERUL_clean_135,-51.6377,0.169533,58.7059,11.247
ATEZAC_clean_15,-23.3976,9.11413e-05,956.095,7.22789
AZAWAZ_clean_2,-19.1319,9.44146e-10,0.078878,0.535257
ATEJOA_clean_2,-40.4827,0.000162181,4.21536,7.44523
AWOKED_clean_14,-nan,0,0,2.23245
AVUPIR_SL_2,-nan,0,0,3.51588
AWUPAL_clean_58,-16.5337,2.67422e-05,741.867,2.26577
ASOYOY_clean_80,-26.9972,0.000126546,615.949,8.03208
AWUPOZ_clean_58,-16.9044,2.8251e-05,742.67,2.34195
AZEWEH_clean_2,-nan,0,0,0.743694
AXINEA_clean_70,-38.4101,0.00127444,42.4927,2.22004
AWAGEL_clean_13,-24.2641,4.29027e-05,444.726,3.90532
acscombsci.5b00188_5013797_clean_1,-21.9584,3.86363e-05,669.956,20.4403
BACMOH_clean_19,-nan,0,0,0.536817
BADHIA_clean_70,-nan,0,0,0.693618
BADHUM_clean_70,-nan,0,0,0.671491
BADHOG_clean_70,-nan,0,0,0.710205
BAFHAU_clean_97,-15.3154,5.31147e-06,625.063,0.264877
BACMOH10_clean_19,-nan,0,0,0.88191
