Structures,CPU_time (s)
acscombsci.5b00188_5024922_clean_1,5.48157
acs.inorgchem.6b01416_ic6b01416_si_004_clean_43,5.50555
acscombsci.5b00188_8372_clean_1,5.51662
AFOYOK_clean_11,2.63102
acs.inorgchem.6b02407_ic6b02407_si_002_clean_14,5.5126
AGUWUV_clean_2,2.15227
ALATAK_clean_12,0.592122
AJOTEY_clean_33,1.37239
ALIBUT_clean_229,0.594557
AGABIU_clean_11,2.74731
acs.cgd.6b00163_UKEBOD1448508_clean_15,5.94287
ALICAA_clean_229,0.596452
AGUTUS_clean_14,2.56598
ALALUU_clean_2,1.29817
AKUHOD01_clean_2,1.59307
acscombsci.5b00188_5020072_clean_1,6.34394
ALALUU01_clean_2,1.52502
AKUHOD_clean_2,1.73298
AFITEP_clean_2,4.77357
acs.cgd.5b01554_VAGNUP1452791_clean_62,6.75716
ACMPCD_clean_1,6.88555
ALIXUP_clean_56,1.36331
AHAMAY_clean_2,3.33454
AKOHEO_clean_14,2.81937
AFENEE_clean_34,5.60857
acscombsci.5b00188_34903_clean_1,7.53883
AJOXAA_clean_14,3.35692
ALUKAU_clean_2,1.82853
ALUJUN_clean_2,1.96319
ALIPEQ_clean_21,2.53848
AJINOY_clean_2,3.89853
AMALND_clean_60,0.655139
AKEDIF_clean_15,3.69725
acscombsci.5b00188_5040209_clean_1,8.3545
AKUHOD03_clean_1,3.75996
AGONEQ_clean_7,5.1895
ABAVIJ_clean_1,8.54753
AJAMEF_clean_15,4.45327
ACIBOE_clean_8,8.56068
AGAXOV_clean_2,5.5242
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,8.73785
AHOBEG_clean_2,5.29922
ac403674p_si_001_clean_4,9.12454
AGUVOO_charged_60,5.97654
AMEJIM_charged_148,1.93499
AHEQAH_clean_46,5.88298
AMIKOX_clean_54,1.69929
ALOLIY_clean_15,3.94631
AFIXAO_clean_14,7.3504
ALIXOJ_clean_14,4.23524
ACOLIP_clean_1,9.82291
AGAYOW_clean_15,6.87946
ALAHUS_clean_122,5.2509
AFEJOK_ion_b_8,8.2942
AFIXES_clean_14,7.73324
ALIFUY_clean_14,4.68009
AMAFOK_clean_2,3.24655
AMOZAE_clean_14,1.26066
AMIWID_clean_14,2.15968
ALUKIC_clean_15,4.271
ALUKOI_clean_15,4.29961
AMIWOJ_clean_14,2.23718
AMIWUP_clean_14,2.19852
AMIXAW_clean_14,2.18146
AJAYIT_clean_9,6.6794
ALUKUO_clean_15,4.51311
ALULAV_clean_15,4.51018
AFOVAT_clean_1,8.31674
AFOTUL_clean_1,8.43525
AFOTOF_clean_1,8.50011
AFOVOH_clean_1,8.37872
AFOVEX_clean_1,8.65989
AKOBAF_clean_15,6.81651
ACOGAB_clean_2,11.4745
AFOQUI_clean_1,9.04948
AFOVIB_clean_1,8.88859
ACOGEF_clean_2,11.9477
ANAWIX_clean_15,2.002
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,12.1293
AMUCOB_clean_2,3.05692
AFOYAW_clean_2,9.37716
AKAYIV_clean_13,8.12386
AJUNOK_clean_54,8.3622
AMUFIZ_clean_2,3.28317
AMIZIG_clean_62,4.38698
ACIBIY_clean_2,13.0311
ANAWOD_clean_52,2.99275
AMUFEV_clean_2,3.64201
AQALIO_clean_62,0.981395
ACOLOV_clean_14,13.2534
AQALOU_clean_62,1.0942
ALEQIT_clean_2,8.34965
APARAM_clean_147,2.63783
AMUFOF_clean_2,4.1476
APEBED_clean_19,2.38678
AQEQES_clean_15,0.954255
AHINIP_clean_4,10.2846
am301365h_si_002_clean_160,7.03204
ANENEN_clean_2,3.98716
AQETUM_clean_14,1.18882
AKUKUO_clean_2,9.70315
APETAS_clean_13,2.58242
AQETIA_clean_14,1.46093
ADODII_clean_1,13.4898
ADODOO_clean_1,13.4416
APACAX_clean_122,3.9412
AQMAND_clean_2,1.07947
AHEBAS_clean_5,11.3633
AQMAND01_clean_2,1.40311
AQOLOJ_clean_221,1.13956
AQOMAW_clean_221,1.17537
ALULID_clean_2,8.88256
AQEQIW_clean_14,2.32089
ADODUU_clean_1,14.0089
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,15.3842
APAZOI_clean_15,3.92944
AQOTIK_clean_123,1.01567
AMOYOR_clean_2,6.89119
ANUGOG_clean_15,4.96695
ALURAB_clean_18,9.02182
ARAHIM02_clean_140,0.365939
AMUFAR_clean_2,6.35066
AMUWUB_clean_2,6.11997
ARAHIM01_clean_87,0.648532
ALURIJ_clean_18,9.26373
ACOLUB_clean_2,16.1766
ALUREF_clean_18,9.4374
ARAHIM_clean_87,0.757447
AFITIT_clean_5,14.1535
ANUGUM_clean_2,5.59168
ANONAT_manual_2,5.86705
AQEFUY_clean_15,3.70554
ANOMUM_clean_2,6.10384
AHOZAA_clean_60,12.5483
AJOVEB_clean_2,12.2938
AQOLEZ_clean_123,2.72329
ARAFOP_clean_24,1.35442
ARAFIJ_clean_24,1.47249
AQODOA_clean_14,2.88077
ARAFEF_clean_24,1.55794
AJAKON_clean_14,13.046
ARUYUH01_clean_56,0.790632
AQIQIC_clean_15,3.86459
APAYUN_clean_15,6.29309
ARUYUH_clean_56,0.894888
APAYOH_clean_15,6.37329
AQUDAT_clean_15,2.55404
AMUXAI_clean_2,7.63208
AQUDEX_clean_15,2.56374
AQUDOH_clean_15,2.50445
ARAGOR_clean_15,2.24762
AMIXEA_clean_1,9.13011
APEBEE_clean_2,6.0878
AQAJEI_clean_60,5.61505
AHIYOH_clean_61,14.1632
ARUYOB_clean_14,1.65998
APAYIB_clean_15,7.08481
ASALAH_clean_19,1.3668
ASALIP_clean_19,1.3841
AMOFAK_clean_19,9.57751
ARADEE_clean_15,3.15116
ASOHUL_clean_62,0.807612
AFUKAP_clean_2,15.4631
AQIXUU_clean_2,5.06898
ASEJOZ01_clean_15,1.29839
APAZIC_clean_15,7.24988
ASEKAM_clean_15,1.37109
ANOMOG_clean_12,8.26803
ARIBOS_clean_14,3.04329
AMUPOP_clean_15,9.14269
ASACON_clean_52,2.33654
ALOLET_charged_159,13.3704
AQIQAU_clean_15,5.76453
APAZAU_clean_15,7.88014
ASEJOZ_clean_15,2.06559
ASIRUR_clean_14,1.77303
AKOXIJ_clean_12,14.7452
ARUYES_clean_14,3.24727
APAZEY_clean_15,8.33322
ATIBIO_clean_14,1.36923
ASIQEA_clean_86,2.84776
AQUCOF_clean_7,5.64184
ALUJEX_clean_2,14.4969
ARUYES_14,4.04114
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,20.3015
AQUDAS_clean_7,5.53188
ATAFIK_clean_106,2.40372
ATIBAG_clean_14,1.99474
APEBUU_clean_15,8.71954
ATIBOU01_clean_14,2.03847
ASAJOU_clean_12,4.18997
ANENIR_clean_1,10.6626
AMAGAX_clean_2,13.4376
ARINUL_clean_117,5.23919
ATIRUS_clean_15,1.47057
ATIBUA_clean_14,1.96598
ASIQIE_clean_86,3.53692
ATIBOU_clean_14,2.0362
ATICAH_clean_14,1.9942
ATIBOU02_clean_14,2.36818
ATICEL_clean_14,1.96631
ASALOV_clean_9,4.54008
ASUKEE01_clean_70,3.4024
ANUGEW_clean_2,10.8668
AHUFIU_clean_14,17.6085
AQOSEG_clean_88,7.35529
ATOTIM_manual_63,1.4932
ATOTIM_clean_63,1.51927
ASUKEE_clean_70,3.82662
ANIDIL_clean_15,11.6953
ATIXUX_clean_68,1.96781
ASECUY_clean_15,5.1076
ATOGEV_clean_14,2.01087
AVEMOE_clean_33,0.985538
AMEJOS_charged_2,14.8014
ALIXAU_clean_h_1,17.0599
ATEYED_clean_15,4.41054
ATOWOW_clean_12,2.55774
ATEXII_clean_19,4.47919
ATOWIQ_clean_12,2.63811
AROFET_clean_2,7.31106
AMIMEP_clean_9,15.063
ASAHEJ_clean_2,6.65067
AVALEO_clean_15,2.46129
AVIHOE_clean_91,1.2943
ASAMUE_clean_61,6.82049
ARINOF_clean_2,7.92704
AMILUE_clean_9,15.6752
AMIMAL_clean_14,15.6533
ADASUV_clean_2,23.7237
AVAQIX_clean_61,2.79144
ATULIM_clean_32,3.39747
ATUXIY_clean_15,3.26094
AVEROJ_clean_4,2.50789
AVIHIY_clean_78,1.76992
ASUBIB_clean_2,6.2965
AVETAY_clean_122,2.39875
AVAQIX01_clean_61,3.14221
ANEPIT_clean_2,14.0371
AVETEC_clean_122,2.50149
ALANAD_clean_2,19.3788
ANUGIA_clean_1,13.7965
AMILOY_clean_14,16.5544
ATOXEN_clean_2,4.17489
ASADAA_clean_2,7.94392
AVUJIL_clean_14,0.980315
AVAGUB_clean_86,3.95974
AVAGIP_clean_88,4.10833
ATIXAE_clean_14,5.42816
AVELOD_clean_118,4.07099
AVAGOV_clean_88,4.27032
AQEFOS_clean_2,12.5827
AVEMAQ_clean_118,4.19034
AVELUJ_clean_118,4.31247
AVIMIC_clean_15,3.24533
ANEHEI_clean_2,15.5344
acscombsci.5b00188_5013797_clean_1,25.6715
AVIVAC_clean_141,2.89586
AVITUU_clean_141,2.94767
ASUJIJ_clean_14,8.10797
AVIVEG_clean_141,2.84231
ATUYAR_clean_2,5.12768
ATUXUK_clean_2,5.19023
ATUXOE_clean_2,5.29577
AVIVIK_clean_141,2.83233
AVIVOQ_clean_141,2.83693
ARUCOH01_clean_14,10.1476
AQUDIB_clean_2,11.2939
AQUCOG_clean_2,11.7297
AVIPOL_clean_14,3.44812
AVEVEE_clean_2,4.38625
AVIVUW_clean_141,3.01457
AQUCUM_clean_2,11.7043
AMODUC_clean_1,18.0759
ASANAL_clean_14,9.86789
AXAQAT_clean_8,0.784431
ARUCUN_clean_2,10.8286
AWEGEP_clean_62,1.98222
AXOCAT_clean_14,0.525763
AVESUR_clean_56,5.26836
AXAWUT_clean_60,1.10872
AVUPIR_clean_h_1,3.43846
AXUDII04_clean_225,0.409305
ARUDAU_clean_2,11.1353
ATIJUJ_manual_1,7.96276
AHIYUN_clean_15,23.7197
AVESOL_clean_14,5.73142
AVEQID_clean_14,6.17241
AVIMUO_clean_14,4.94063
ASOVEL_clean_19,9.84833
AWOFOI_clean_14,1.88883
ATEZAC_clean_15,9.19877
AVIPAX_clean_14,4.81239
AWASAU_clean_14,3.37233
ARUJED_clean_14,11.6849
ATIJUJ_clean5b_1,8.57794
AQERUL_clean_135,14.8926
AQEGUY_clean_2,15.1605
AXIGAR_clean_9,2.19994
AYUPOZ_clean_76,1.00986
AVETOM_clean_68,6.56168
AZAWAZ_clean_2,0.891695
AXAFAG_clean_14,2.77502
AXUPEO_clean_2,1.5736
AWUPAL_clean_58,3.03565
AWAJIT_clean_15,4.78517
AZAFIS_clean_2,1.39221
AWUPOZ_clean_58,3.02201
AVIMOI_clean_14,6.46006
AZEWEH_clean_2,1.25701
AGIREP_clean_2,26.1059
AWAGEL_clean_13,5.41835
AWIBAL_clean_2,3.89839
AWOKED_clean_14,3.59011
ASOYOY_clean_80,11.6371
ATEJOA_clean_2,11.0296
AXINEA_clean_70,3.51815
AVUPIR_SL_2,5.66925
BACMOH_clean_19,1.01721
ATEZIK_clean_15,11.3293
BAFHAU_clean_97,0.448663
AZEBUE_clean_33,2.50868
BADHOG_clean_70,1.30192
BADHIA_clean_70,1.35512
BACMOH10_clean_19,1.55295
BADHUM_clean_70,1.34223
AXOCEW_clean_13,4.09276
AVEHAM_clean_14,9.84558
ATEZEG_clean_15,12.2991
AXINIF_clean_62,5.11143
AWEDUC_charged_17,6.42397
AYAWEE_clean_2,4.0438
AVESAW_clean_1,9.76634
BAEDTA01_clean_104,2.04655
AWEDOW_charged_52,7.05706
AZIVAI_clean_94,3.38648
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,31.5515
AXIPEE01_clean_15,5.35275
AVUHIJ_clean_14,7.92098
AZOBUN_clean_2,3.20813
AXIPEE_clean_15,5.49263
AXUBOL_clean_160,5.05882
AVUDAX_clean_14,8.3003
BALMUW01_clean_2,0.532408
AZIMIH_clean_15,4.18433
BALMUW_clean_2,0.554617
BADJIC_clean_15,2.97365
AZIXUD_clean_19,3.88071
BAKFAV_clean_2,1.87436
AYOXUJ_clean_15,5.09636
BAKGAX_clean_62,1.98133
BAFKUR_clean_2,3.23345
AWEWOP_clean_12,7.80702
ALUJOH_clean_1,27.2154
AZOHEC_clean_13,4.62163
AWEJIW_clean_2,8.15985
BAHGUN01_clean_1,3.37219
AWAHEM_clean_1,9.29426
BAHGUN02_clean_1,3.37214
BAKYIY_clean_63,1.89725
AFUKIX_clean_2,30.6535
ALUJIB_clean_1,27.8598
BAHGUN04_clean_1,3.4716
BAHGUN03_clean_1,3.50865
BANMAG_clean_66,1.84843
BAHGUN_clean_1,3.59481
BADHUM01_clean_14,4.97535
AWAGOV_clean_85,9.99827
BAKJII_clean_14,2.76626
BAKGIF_clean_2,3.54076
BAKGIF_clean5b_2,3.51339
BAXLOD_clean_76,0.771221
AYUWUM_clean_2,6.99996
AXUJOT_clean_2,7.52117
BAKGIF_manual_2,3.51605
BAKYOE_clean_60,3.14078
AXIMUP_clean_14,8.77826
AWAREV_clean_15,10.5486
AWARIZ_clean_15,10.5022
BASTEW_clean_56,1.72467
BAXGAK_clean_14,1.31456
BEFLUV_clean_126,0.295644
BEFLIJ_clean_70,0.299798
BASTAS_clean_56,1.9165
AVUBUP_clean_5,11.5641
BEFLAB01_clean_68,0.550001
BASTIA_clean_56,1.91616
BAXSIE_clean_92,1.37198
BASSUL_clean_56,2.08953
BASTUM_clean_56,1.90902
AWAHAI_clean_2,11.3191
ASOSUY_clean_6,17.7016
BEFNIL_clean_121,0.312521
BAXFIR01_clean_14,1.97412
BEFMAC_clean_15,0.64902
BEFLEF_clean_20,0.76384
BAXFIR02_clean_14,1.91895
BAXFUD_clean_14,1.92928
BEGBOG_clean_198,0.614744
BAWRUO_clean_15,2.52331
BEFNOR_clean_57,1.08667
BEKZEX01_clean_15,0.937576
BEKZEX_clean_15,0.919819
BEJZAS_clean_19,1.17412
BEFNUX_clean_57,1.3145
AFITUF_clean_4,34.4548
BEKYOG_clean_15,1.49475
BEFMUW_clean_5,1.78008
BAHMAZ_clean_14,6.42121
BASJUB_clean_86,4.05436
AMUWIP_charged_34,27.1716
AWEJES_clean_58,11.9833
BEFMOQ_clean_5,1.95723
BEFNAD_clean_5,2.12802
BEFNEH_clean_14,2.15642
BAKJEE_clean_14,6.06416
BEKYUM_clean_15,2.08546
BAQWIC_clean_2,5.47038
AYOYOE_clean_2,10.2746
BAFVAH_clean_139,7.89237
AXIPEE03_clean_14,11.5921
AZILEA_clean_1,10.0741
BEKSAM_clean_1,2.70408
AWEBIO_charged_14,13.6859
ASUWUI_clean_2,20.3331
BAZJET_clean_11,3.99893
BENXOJ_15,2.05417
AZILEC_clean_29,10.536
BADJAU_clean_43,9.26447
BACGAQ_clean_2,9.85855
BEFPAF_clean_5,3.63824
AROFAP_clean_1,23.7075
BELYIC_clean_5,3.24854
BERFIP_clean_15,1.16453
AZAVUU_clean_19,12.1587
BAKJOO_clean_2,8.38374
BEPRIZ_clean_167,2.16044
BEFKUU_clean_2,5.34101
AZAVOO_clean_14,12.4179
BAMKOS_clean_14,8.26938
BERGAI_clean_126,1.55483
AXUHIL_clean_14,13.1148
BENZOL_clean_2,3.74844
BAMKIM_clean_14,8.55707
BASSOF_clean_3,7.4021
BEPROF_clean_167,2.79321
BEPBAB_clean_2,3.87245
AWAKEQ_clean_14,16.4322
BEPYIG_clean_15,2.23702
BEGDEY_clean_139,5.4693
BENXUP_clean_2,4.40004
BENZUR_clean_2,4.31839
BETGUE_clean_221,0.614705
BETHIT_clean_221,0.567536
BETGOY_clean_221,0.867891
BETGEO_clean_221,1.01255
BETGIS_clean_221,0.92941
BETHEP_clean_221,0.75988
BEVQUP_clean_2,0.510884
BEPVAV_clean_2,3.51028
BAPVEW_clean_14,9.38015
BEVQID_clean_8,0.997918
AQIXUV_clean_2,28.1666
BAPDAA_clean_2,9.78903
BARZUR_clean_5,9.27094
BEVRAW_clean_8,1.058
BEPVEZ_clean_2,4.20918
ALOLES_ion_b_1,36.5563
BEPVOJ01_clean_2,4.16318
BEPVOJ_clean_2,4.03542
BAYCOU_clean_33,8.31952
BEPVID_clean_2,4.44563
AYOYEU_clean_2,15.5531
AXUHEH_clean_14,15.9439
ASINAT_clean_2,25.9017
AJIGIL_clean_19,39.3007
BETFIR_clean_15,3.50974
BAZDAJ_charged_19,9.52874
BELTUJ_clean_61,7.96177
BEZSIK_clean_14,0.437066
BEPNOB_clean_4,6.86408
BEPNIV_clean_4,6.87359
BAKLIK_clean_2,12.3813
BEVWAB_clean_12,3.0159
BELTOD_clean_61,8.37637
BEPMAM_clean_4,7.16589
BEXVAD01_clean_15,1.82793
BEWWEH_clean_19,2.92957
BEPLUF_clean_4,7.24705
BEXTUV_clean_15,1.94681
BEPMEQ_clean_4,7.41814
BAZDAJ_clean_19,10.1565
BEXVAD_clean_15,2.07731
BEPMIU_clean_4,7.63737
BIBXUH_clean_225,0.958497
BETDOV_clean_15,5.0014
BEZDUH_clean_2,1.77339
BAQWEY_clean_2,12.6291
BEXQOL_clean_19,3.53875
BEPNUH_clean_4,7.56528
BEXRAY_clean_19,3.43627
BEXSAA_clean_14,3.07365
AXUBAW_manual_1,18.1345
AWIBIS_clean_15,19.2642
BEXREC_clean_19,3.46113
BEYKEX_clean_14,2.49455
BADYAJ_clean_14,15.5683
BEXQUR_clean_19,3.74046
BEXRUT_clean_14,3.32106
BEPPAP_clean_4,7.7999
AXUBAW_clean5b_1,18.4222
BEXSII_clean_14,3.31699
BETFOX_clean_15,5.24975
BEXRIG_clean_19,3.63874
BIMDIL_clean_131,0.691823
BICPOT_clean_15,1.68967
BETDAH_clean_2,6.62969
BIWHAQ_clean_61,0.663106
BIMDEF_clean_15,1.47729
BETDEL_clean_2,6.52895
BEXPAX_clean_5,4.88986
BIQRIE_clean_15,1.27001
BEWVOQ_clean_1,5.19007
BETDIP_clean_2,6.84883
BEXSEE_clean_14,4.57768
BAZJIX_clean_2,11.9808
BIWYAH10_clean_14,1.22774
BELJIL_clean_2,11.0803
BEPPOD_clean_4,9.04696
BETDUB_clean_2,6.84088
BIBYAO_clean_225,2.78229
BETFAJ_clean_2,7.05864
AWIBAK_clean_15,21.3891
BETFUD_clean_2,6.90027
BIQFOW_clean_2,2.06117
BETFEN_clean_2,7.21976
BEPPIX_clean_4,9.98181
AWEZOS_clean_15,22.0037
AWEZOS01_clean_15,22.1173
BETGAK_clean_2,7.21607
BOCTEU01_clean_64,0.511894
BOCTOE04_clean_15,0.395185
BIBBUL_clean_19,4.03255
BOCTOE05_clean_15,0.391952
BOCTOE01_clean_14,0.868001
BOCTOE02_clean_14,0.879449
BEPNER_clean_5,10.9092
BIHBEB_clean_65,3.80081
BOCTOE03_clean_14,0.900625
BOHGOU_clean_9,0.574893
BIHMUC_clean_2,3.86247
BIQHEQ_clean_55,3.16723
BOCTOE_clean_14,0.886703
BIVXEK_clean_2,2.93744
BEXQIF_clean_4,7.35784
BIYTAG_clean_62,2.55961
BAFCAP_clean_2,19.2175
BIYSUZ_clean_62,2.79074
BIYVEM_clean_62,2.6381
BOMCUB_charged_21,0.807137
BOHXIH_clean_201,1.44881
BARZOK_clean_2,16.5602
BOMCUB_clean_21,0.905296
ASEXED_clean_2,31.7383
BARZAW_clean_2,16.7359
BOFCEG_clean_14,1.84788
BICPUA_clean_40,5.25472
BOJDAG_clean_58,1.49634
BIJJOV_clean_15,5.02169
BARZIE_clean_2,16.9381
BELVEV_charged_2,13.3908
ATAYAX_clean_1,31.1694
BEPWEA_clean_2,11.2254
BOWNUY_clean_221,0.585829
BONWAD_clean_14,1.38628
BOJYIK01_clean_2,2.20124
BOWSUC_clean_61,0.788708
BIXYEO_clean_14,4.60649
BOQYUD_clean_15,1.2404
BOTLED_clean_2,1.13961
BOWSOW_clean_14,0.881011
BOWRAH_clean_14,1.00165
BIYVIQ_clean_19,4.29502
BICDAU_clean_5,6.84791
BOCKOT_clean_14,4.11885
BIRSEC_clean_32,5.5927
ATAYEB_clean_1,32.5446
BIYTOU_clean_14,4.99316
BIRSIG_clean_32,5.93029
BIYTEJ_4,5.14595
BERQIA_clean_43,12.5555
BAXREY_clean_60,17.4741
BIFKEI_clean_2,7.22888
BOXYEU_clean_33,1.67885
BIXXIR_clean_14,5.95788
BIRGIU_clean_14,6.59467
BOKQEZ_clean_15,4.25227
BUBQOE_clean_14,2.0408
BOWQAG_clean_14,3.12696
BOYTEQ_clean_15,2.29532
BIQVII_clean_2,7.35552
BONNIC_clean_9,3.81304
BOWQAG_SL_14,3.17135
BABREE_clean_2,23.7906
BUDDIO_clean_14,1.27517
BOXYIY_clean_2,3.08679
BOPHEV_clean_14,4.25375
BOJYIK_clean_1,5.33885
BEXVEH_clean_14,11.0858
BUJKEW01_clean_12,1.15839
BEYSEF_clean_2,10.7771
BOYYOF_clean_88,3.72176
BUKMUQ01_clean_19,1.57859
BUGSEC_clean_14,2.31444
BUGSAY_clean_14,2.43765
BURHUS_clean_15,0.643296
BUCSIC_charged_58,2.96593
BUKMUQ_clean_19,1.79863
BUCROH_charged_58,3.56097
BEXVIL_clean_7,12.1461
BUPVEP_clean_201,1.4265
AZAWAB_clean_2,26.8057
BUKYAJ_clean_14,1.95643
BUGSIG_clean_14,2.41979
BUGSOM_clean_14,2.32518
BUKRUW02_clean_198,2.18163
BUKRUW03_clean_198,2.06418
AWIBEO_clean_15,29.3498
BIMDOR_charged_2,10.2617
BONWIL_clean_2,6.39832
BUSGOM_clean_14,1.22491
BUKRUW01_clean_198,2.87433
BUSGIG_clean_14,1.3736
BUSQEM_clean_49,1.93291
BUSQIQ_clean_2,1.87257
BOWZUK_clean_52,6.58308
BOVHEB_clean_9,6.91321
BULBER_clean_57,3.48219
BUSQUC_clean_15,2.32884
BUBWOM_clean_54,5.80605
BOPWIO_clean_14,7.63383
BORBEQ_clean_19,7.64338
BUWGAC_clean_14,1.62634
BOMCOX_clean_14,9.23676
c4ce00408f_c4ce00408f2_clean_225,0.88721
BUWGEG_clean_14,2.06864
BUVHEH_clean_2,2.92659
BIPBAF_clean_14,12.8597
BELVAR_charged_2,22.0778
BOHWOM_clean_15,10.58
c5cc06190c_c5cc06190c2_clean_19,0.771609
BETZOR_clean_2,17.5185
BOLPEY_clean_2,10.3675
c4ra13058h_c4ra13058h2_clean_23,1.80301
BUVKUA_clean_2,4.15155
BOPHIZ_clean_2,9.87964
BUCSEY_clean_14,8.04411
BUYNAL_charged_148,2.54397
BONMEX_clean_2,10.7238
BUCYAA_clean_15,7.76483
BARZOL_charged_14,26.6294
BUWMIR_clean_9,3.44876
c5cc10203k_c5cc10203k2_clean_200,1.47333
BOLPAU_clean_56,11.6127
BUWLUC_clean_5,4.43127
BUWMEN_clean_9,4.02288
BUWMAJ_clean_5,4.08498
c5dt00281h_c5dt00281h2_clean_10,1.31489
c5ce00931f_c5ce00931f2_clean_15,1.94116
BUCSIC01_clean_14,9.86448
BUVXOG_clean_2,6.21125
BUCSAU_clean_14,10.1056
c5dt03710g_c5dt03710g2_clean_123,1.40069
BURJOO_clean_2,7.78561
BUVWOF02_clean_2,6.74475
c4dt02048k_c4dt02048k2_clean_56,4.97249
c4dt03702b_c4dt03702b2_clean_55,4.93128
BIPLIX_clean_2,16.7124
c5sc03494a_c5sc03494a2_clean_220,0.741773
c5ce02503f_c5ce02503f2_clean_221,2.95433
c5ce00677e_c5ce00677e2_clean_14,4.07048
BOZFIH_clean_14,12.0215
BUSNAF_clean_2,8.37112
c5qi00128e_c5qi00128e2_clean_140,1.5963
c6cc00589f_c6cc00589f2_clean_217,0.920522
AWAWUR_clean_1,37.9304
BUXTOF_clean_15,6.5409
BUCWAZ_clean_4,11.2724
AFUKET_clean_1,59.6659
c5dt03038b_c5dt03038b2_clean_11,3.31294
c5dt02374b_c5dt02374b2_clean_7,3.38364
BUVYIB01_clean_2,8.04932
BUVYIB_clean_2,8.05102
BUCTUQ_clean_15,12.4078
c5ce00923e_c5ce00923e2_clean_14,5.41539
BUCVIG_clean_15,12.5924
c5cp03920g_c5cp03920g2_clean_5,5.21833
c5cc01886b_c5cc01886b2_clean_2,6.93939
c6cc00589f_c6cc00589f3_clean_19,2.89667
