Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,ASA_m2_cm3,time
ACIBOE_clean_8,-23.545,9.54859e-05,507.691,8.34739
AGAXOV_clean_2,-20.9532,6.54505e-05,639.055,5.45697
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,-29.2742,0.000303836,217.025,8.54994
AHOBEG_clean_2,-31.68,0.000336871,12.7288,5.23432
ac403674p_si_001_clean_4,-22.5282,2.25556e-05,327.307,8.91183
AGUVOO_charged_60,-27.77,0.00022226,241.818,5.90833
AMEJIM_charged_148,-25.4537,3.51018e-05,108.987,1.86941
AHEQAH_clean_46,-22.6111,0.000125221,871.159,5.81883
AMIKOX_clean_54,-nan,0,0,1.63425
ALOLIY_clean_15,-17.0539,3.05945e-06,212.543,3.88444
AFIXAO_clean_14,-32.0844,0.000500192,238.927,7.2838
ALIXOJ_clean_14,-22.907,7.16167e-05,532.088,4.14533
ACOLIP_clean_1,-33.7284,0.00102148,22.2625,9.61891
AGAYOW_clean_15,-32.3249,0.000547947,115.623,6.81208
ALAHUS_clean_122,-24.1912,7.13613e-05,416.604,5.18662
AFEJOK_ion_b_8,-26.6747,0.000238412,368.429,8.23311
AFIXES_clean_14,-32.3545,0.00050177,244.587,7.66633
ALIFUY_clean_14,-38.6801,0.00183161,2.84468,4.61257
AMAFOK_clean_2,-30.3007,0.000535396,338.509,3.18379
AMOZAE_clean_14,-24.7682,1.0455e-06,0,1.19824
AMIWID_clean_14,-35.8397,0.00143001,66.6674,2.09322
ALUKIC_clean_15,-17.2236,3.94906e-05,1111.54,4.20627
ALUKOI_clean_15,-17.2002,3.86266e-05,1116.02,4.23712
AMIWOJ_clean_14,-35.6126,0.00133851,71.0441,2.17041
AMIWUP_clean_14,-35.852,0.00146254,68.7073,2.13518
AMIXAW_clean_14,-36.2478,0.00161282,67.6304,2.11472
AJAYIT_clean_9,-30.0448,0.000292286,221.774,6.61649
ALULAV_clean_15,-17.2977,3.91329e-05,1114.81,4.44439
ALUKUO_clean_15,-17.2299,3.88709e-05,1117,4.44762
AFOVAT_clean_1,-33.722,0.000774232,560.337,8.25321
AFOTUL_clean_1,-35.0235,0.00111885,595.618,8.37378
AFOTOF_clean_1,-35.302,0.00122726,590.304,8.43924
AFOVOH_clean_1,-35.087,0.00112072,588.556,8.31655
AFOVEX_clean_1,-34.8037,0.00109127,597.521,8.5852
AKOBAF_clean_15,-35.6369,0.00219405,28.0246,6.75358
ACOGAB_clean_2,-33.0353,0.00158451,123.502,11.286
AFOQUI_clean_1,-30.5608,3.71519e-05,0,8.98231
AFOVIB_clean_1,-35.2667,0.00115136,590.827,8.82608
ACOGEF_clean_2,-33.0529,0.00139943,112.025,11.7353
ANAWIX_clean_15,-26.8637,0.00016763,284.863,1.93843
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,-30.4994,0.00113814,381.771,11.9497
AMUCOB_clean_2,-23.5828,4.69062e-08,0,2.99018
AFOYAW_clean_2,-28.0415,0.000327743,258.355,9.3115
AKAYIV_clean_13,-21.4046,2.37249e-05,390.189,8.04773
AJUNOK_clean_54,-33.5755,0.000464785,29.2151,8.29786
AMUFIZ_clean_2,-24.2713,3.29767e-07,0,3.22038
AMIZIG_clean_62,-24.3326,2.77366e-05,156.487,4.31524
ACIBIY_clean_2,-28.9895,0.0001555,99.4306,12.8245
ANAWOD_clean_52,-25.8671,0.000137381,497.332,2.91814
AMUFEV_clean_2,-25.563,1.50241e-06,0,3.57538
AQALIO_clean_62,1.83646,6.9423e-14,0,0.917134
ACOLOV_clean_14,-23.2096,0.000102335,636.789,13.0408
AQALOU_clean_62,2.09074,4.89133e-14,0,1.02662
ALEQIT_clean_2,-31.1649,0.000250039,136.403,8.28838
APARAM_clean_147,-44.666,0.0146047,281.92,2.56881
AMUFOF_clean_2,-29.4385,0.000216053,64.9922,4.08208
APEBED_clean_19,-34.2048,0.00039828,7.42131,2.31759
AQEQES_clean_15,-24.4155,0.000171947,513.375,0.887181
AHINIP_clean_4,-36.6651,0.000800526,18.1133,10.2197
am301365h_si_002_clean_160,-22.5783,6.27881e-05,585.046,6.96912
ANENEN_clean_2,-29.2921,0.000209406,167.505,3.925
AQETUM_clean_14,-22.059,1.50836e-05,93.9485,1.11438
AKUKUO_clean_2,-32.3507,0.00103772,162.953,9.63882
APETAS_clean_13,-23.2983,5.12699e-07,0,2.51703
AQETIA_clean_14,-19.4726,1.26475e-07,0,1.39713
ADODII_clean_1,-30.1629,0.000626373,249.07,13.4277
ADODOO_clean_1,-31.0515,0.000820794,266.273,13.3706
APACAX_clean_122,-28.1609,0.0004393,179.17,3.87203
AQMAND_clean_2,-nan,0,0,1.01505
AHEBAS_clean_5,-35.2498,0.00215425,157.305,11.2957
AQMAND01_clean_2,-nan,0,0,1.34053
AQOLOJ_clean_221,-37.4498,0.00436013,949.918,1.07821
AQOMAW_clean_221,-31.2667,0.000417015,653.726,1.11336
ALULID_clean_2,-23.1998,9.63268e-05,603.869,8.82077
AQEQIW_clean_14,-25.0152,0.000223506,569.351,2.24409
ADODUU_clean_1,-31.4273,0.000928661,271.735,13.9484
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,-34.0747,0.000774639,67.489,15.1964
APAZOI_clean_15,-28.8536,0.000509513,438.188,3.86661
AQOTIK_clean_123,-30.6425,0.000497262,340.373,0.947928
AMOYOR_clean_2,-33.9835,0.00108336,28.3413,6.82621
ANUGOG_clean_15,-20.2064,6.80371e-05,925.413,4.90432
ALURAB_clean_18,-29.7567,0.000258974,226.662,8.95964
ARAHIM02_clean_140,-nan,0,0,0.305462
AMUFAR_clean_2,-32.5288,0.000223446,0.331175,6.2886
AMUWUB_clean_2,-22.7561,2.88401e-05,460.168,6.0514
ARAHIM01_clean_87,-nan,0,0,0.583598
ALURIJ_clean_18,-30.655,0.000350576,227.521,9.19705
ACOLUB_clean_2,-26.945,0.000170809,353.343,15.9639
ALUREF_clean_18,-30.2018,0.000290854,227.236,9.37372
ARAHIM_clean_87,-nan,0,0,0.693337
AFITIT_clean_5,-29.9423,0.000315321,313.261,14.0875
ANUGUM_clean_2,-22.0109,0.00013192,894.902,5.53083
ANONAT_manual_2,-22.7907,0.000115822,778.004,5.8051
AQEFUY_clean_15,-22.0432,3.38845e-05,388.543,3.63981
ANOMUM_clean_2,-23.4199,0.000153197,649.143,6.03905
AHOZAA_clean_60,-39.9181,0.00532881,48.4149,12.477
AJOVEB_clean_2,-27.2852,4.42249e-05,68.1634,12.2332
AQOLEZ_clean_123,-29.6179,0.000361629,775.67,2.65972
ARAFOP_clean_24,-28.7476,0.000358916,256.74,1.28491
AQODOA_clean_14,-nan,0,0,2.81519
ARAFIJ_clean_24,-23.8021,0.000121295,648.495,1.41238
ARAFEF_clean_24,-22.5884,8.62991e-05,750.364,1.49519
AJAKON_clean_14,-32.6429,0.000470506,93.3067,12.977
ARUYUH01_clean_56,-29.579,0.000225527,69.3755,0.72341
AQIQIC_clean_15,-30.2258,0.000506189,265.793,3.80185
APAYUN_clean_15,-28.4135,0.00047623,458.418,6.23022
ARUYUH_clean_56,-28.9944,0.000117996,9.25697,0.834437
APAYOH_clean_15,-29.6368,0.000715135,514.73,6.3107
AQUDAT_clean_15,-34.0832,3.00301e-05,0,2.4825
AMUXAI_clean_2,-24.2136,3.9663e-05,417.823,7.5697
AQUDEX_clean_15,-34.9237,6.09534e-05,0,2.49976
AQUDOH_clean_15,-34.5377,5.32139e-05,0,2.43481
ARAGOR_clean_15,-25.8944,0.000195846,350.819,2.18014
AMIXEA_clean_1,-36.5333,0.00174118,65.859,9.06429
APEBEE_clean_2,-33.6464,0.000978577,191.001,6.0242
AQAJEI_clean_60,-29.6361,0.000505068,318.134,5.5462
AHIYOH_clean_61,-33.118,0.00119407,175.267,14.1004
ARUYOB_clean_14,-28.2057,0.000119229,25.4915,1.59804
APAYIB_clean_15,-29.8043,0.000746256,481.951,7.02185
ASALAH_clean_19,-36.8922,0.000663577,0,1.3033
ASALIP_clean_19,-31.7653,1.35767e-05,0,1.31605
AMOFAK_clean_19,-17.8042,4.84808e-05,1095.33,9.51475
ARADEE_clean_15,-23.1641,0.000106757,458.631,3.08488
ASOHUL_clean_62,-20.4346,3.79385e-05,493,0.744517
AFUKAP_clean_2,-26.5647,0.000162624,343.589,15.4011
AQIXUU_clean_2,-48.1561,0.0887246,29.9855,5.00807
ASEJOZ01_clean_15,-25.193,1.08431e-05,0.0209134,1.23602
APAZIC_clean_15,-27.1364,0.000353896,773.118,7.16721
ASEKAM_clean_15,-27.4837,0.000198103,268.621,1.30537
ANOMOG_clean_12,-35.3616,0.000789087,641.121,8.20132
ARIBOS_clean_14,-nan,0,0,2.97656
AMUPOP_clean_15,-35.9631,0.000865158,3.65325,9.08182
ASACON_clean_52,-27.3425,0.000122936,220.941,2.27003
ALOLET_charged_159,-23.6816,6.55599e-05,534.838,13.3067
AQIQAU_clean_15,-23.5511,0.000111732,691.569,5.70122
APAZAU_clean_15,-28.5086,0.000564256,629.997,7.81507
ASEJOZ_clean_15,-25.2173,1.04698e-05,0.0139146,2.00081
ASIRUR_clean_14,-nan,0,0,1.70696
AKOXIJ_clean_12,-44.5433,0.0305113,303.105,14.679
ARUYES_clean_14,-29.1515,0.000494991,250.027,3.1815
APAZEY_clean_15,-28.2266,0.000515787,697.08,8.26848
ATIBIO_clean_14,-22.6707,1.40722e-05,90.1798,1.30019
ASIQEA_clean_86,-25.897,8.72416e-05,332.8,2.78075
AQUCOF_clean_7,-21.8108,3.9397e-05,570.544,5.57661
ALUJEX_clean_2,-28.4882,0.000321847,310.912,14.4318
ARUYES_14,-nan,0,0,3.97677
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,-33.2863,0.00203523,240.373,20.1131
AQUDAS_clean_7,-21.7002,3.89245e-05,577.336,5.47004
ATAFIK_clean_106,-22.8046,0.00010668,618.16,2.33407
ATIBAG_clean_14,-28.0618,9.43674e-05,68.5479,1.93174
APEBUU_clean_15,-32.989,0.000367205,37.2601,8.65421
ATIBOU01_clean_14,-27.0598,9.21619e-05,120.339,1.96191
ASAJOU_clean_12,-34.1583,0.000515005,3.7394,4.12742
ANENIR_clean_1,-29.8846,0.000255769,171.816,10.596
AMAGAX_clean_2,-28.8636,0.000350071,389.736,13.3737
ARINUL_clean_117,-37.605,0.00194694,4.56329,5.17392
ATIRUS_clean_15,-23.4759,2.84137e-06,2.08191,1.40394
ATIBUA_clean_14,-28.6191,0.000102173,58.8357,1.90306
ASIQIE_clean_86,-26.1122,9.47386e-05,344.687,3.47398
ATIBOU_clean_14,-27.5981,7.63572e-05,49.4991,1.97104
ATICAH_clean_14,-27.1153,8.77541e-05,98.3571,1.92905
ATIBOU02_clean_14,-26.9644,8.98835e-05,122.465,2.30191
ATICEL_clean_14,-26.9507,7.42987e-05,75.9047,1.9013
ASALOV_clean_9,-41.0484,0.00540863,2.99978,4.4727
ASUKEE01_clean_70,-40.6927,0.00493266,7.50992,3.34039
ANUGEW_clean_2,-18.8925,4.20538e-05,822.165,10.7882
AHUFIU_clean_14,-20.2794,2.52429e-05,694.019,17.5318
AQOSEG_clean_88,-24.0177,8.983e-05,418.568,7.28537
ATOTIM_manual_63,-33.0661,0.000936728,553.983,1.42817
ATOTIM_clean_63,-33.0662,0.000936719,553.964,1.45185
ASUKEE_clean_70,-40.5541,0.00478761,7.61099,3.75786
ANIDIL_clean_15,-30.7691,0.000146769,33.1454,11.6336
ATIXUX_clean_68,-33.2896,0.000848248,47.5877,1.90554
ASECUY_clean_15,-25.0231,4.1758e-05,682.985,5.01771
ATOGEV_clean_14,-25.6704,0.0001097,182.868,1.93309
AVEMOE_clean_33,-29.7697,8.57534e-07,0,0.921393
AMEJOS_charged_2,-35.882,0.000372605,3.91725,14.7348
ALIXAU_clean_h_1,-28.8485,0.000105925,67.9114,16.9925
ATOWOW_clean_12,-21.3359,5.92488e-05,699.592,2.47762
ATEYED_clean_15,-18.5869,5.89837e-05,801.259,4.33078
ATEXII_clean_19,-35.8767,0.000577062,0,4.41282
ATOWIQ_clean_12,-22.4746,7.36673e-05,710.246,2.56819
AROFET_clean_2,-25.6903,0.000152756,662.08,7.23684
AMIMEP_clean_9,-36.2981,0.00133989,440.889,15.0016
ASAHEJ_clean_2,-20.1895,6.73761e-06,360.933,6.58184
AVALEO_clean_15,-nan,0,0,2.38439
AVIHOE_clean_91,-26.1279,0.000169178,632.404,1.22143
ASAMUE_clean_61,-28.1549,3.84343e-05,29.2689,6.7488
ARINOF_clean_2,-35.6606,0.000628618,0.589298,7.86126
AMILUE_clean_9,-35.6455,0.00121557,449.251,15.6119
AMIMAL_clean_14,-35.6753,0.00126318,441.878,15.586
ADASUV_clean_2,-20.4422,5.76105e-05,790.104,23.5539
AVAQIX_clean_61,-34.9947,0.00296375,148.631,2.72518
ATULIM_clean_32,-36.3272,0.00168833,34.9644,3.33306
ATUXIY_clean_15,-30.2173,0.000555766,221.316,3.1963
AVEROJ_clean_4,-23.8248,6.50694e-05,477.181,2.44392
AVIHIY_clean_78,-25.8339,0.000158013,636.718,1.69684
ASUBIB_clean_2,-27.8811,0.000334125,371.861,6.2307
AVETAY_clean_122,-28.8673,0.000556676,187.322,2.33405
AVAQIX01_clean_61,-35.6033,0.00336252,128.591,3.07635
ANEPIT_clean_2,-nan,0,0,13.9733
AVETEC_clean_122,-29.0443,0.000528985,190.207,2.43978
ALANAD_clean_2,-19.8501,6.53597e-05,929.027,19.3166
ANUGIA_clean_1,-19.2333,5.00463e-05,880.37,13.7295
AMILOY_clean_14,-35.7841,0.00133131,437.039,16.4901
ATOXEN_clean_2,-34.6923,0.000423973,1.50997,4.10999
ASADAA_clean_2,-28.4845,0.00023797,261.025,7.87561
AVUJIL_clean_14,-nan,0,0,0.91391
AVAGUB_clean_86,-27.3933,4.02516e-05,6.33148,3.89709
AVAGIP_clean_88,-33.394,0.000431846,47.9951,4.03842
ATIXAE_clean_14,-26.0151,0.000135921,263.078,5.36472
AVELOD_clean_118,-28.9749,0.000247486,455.14,4.0053
AVAGOV_clean_88,-33.1803,0.000451794,47.033,4.20092
AQEFOS_clean_2,-22.0034,1.09101e-05,231.106,12.5175
AVEMAQ_clean_118,-28.4449,0.000231052,428.913,4.11882
AVELUJ_clean_118,-29.5111,0.000292848,445.244,4.24688
AVIMIC_clean_15,-29.0133,0.00014799,132.237,3.17775
ANEHEI_clean_2,-33.7458,0.000610008,229.32,15.4621
acscombsci.5b00188_5013797_clean_1,-22.2454,7.83012e-05,670.059,25.4654
AVIVAC_clean_141,-30.3369,0.00027367,496.215,2.83163
AVITUU_clean_141,-27.0592,0.000159361,485.792,2.87009
ASUJIJ_clean_14,-37.3636,0.00088322,2.29491,8.04501
AVIVEG_clean_141,-30.1282,0.000274211,505.265,2.77985
ATUYAR_clean_2,-33.5504,0.000128765,2.06818,5.06676
ATUXUK_clean_2,-33.1946,0.000122735,2.13833,5.1272
ATUXOE_clean_2,-33.207,0.000145574,3.8779,5.23086
AVIVIK_clean_141,-30.141,0.000288321,480.949,2.76819
AVIVOQ_clean_141,-28.5535,0.000267221,501.812,2.77452
ARUCOH01_clean_14,-35.9272,0.00355646,136.846,10.0806
AQUDIB_clean_2,-20.269,3.04497e-05,690.642,11.2285
AQUCOG_clean_2,-20.2366,3.10275e-05,699.441,11.6629
AVIPOL_clean_14,-24.9844,0.000211938,522.584,3.37055
AVEVEE_clean_2,-26.9382,1.53976e-05,0,4.32308
AVIVUW_clean_141,-29.5008,0.000233094,496.824,2.92661
AQUCUM_clean_2,-20.1411,3.12231e-05,705.622,11.6323
AMODUC_clean_1,-17.7985,4.83834e-05,1120.47,18.0107
ASANAL_clean_14,-37.427,0.00365439,60.2715,9.80066
AXAQAT_clean_8,-11.4827,6.77717e-10,0,0.718789
ARUCUN_clean_2,-37.9275,0.00632243,96.8563,10.7672
AWEGEP_clean_62,-23.4985,1.99959e-05,145.778,1.92011
AXOCAT_clean_14,-15.8593,3.97782e-09,0,0.450874
AVESUR_clean_56,-24.7111,0.000167127,459.53,5.20119
AXAWUT_clean_60,-25.9398,5.12547e-06,0,1.04422
AVUPIR_clean_h_1,-25.0861,6.80219e-06,0,3.37313
AXUDII04_clean_225,-25.9423,3.90465e-05,86.0922,0.337152
ARUDAU_clean_2,-37.3748,0.00584391,140.231,11.0675
ATIJUJ_manual_1,-19.328,1.13275e-05,372.799,7.8994
AHIYUN_clean_15,-55.7113,1.39603,70.5368,23.6551
AVESOL_clean_14,-26.1578,0.000408691,521.072,5.66483
AVEQID_clean_14,-21.0308,9.43164e-05,876.435,6.10922
AVIMUO_clean_14,-30.7017,0.000355935,94.7622,4.87395
ASOVEL_clean_19,-28.7323,0.000317129,309.166,9.78539
AWOFOI_clean_14,-24.6994,0.000136522,229.974,1.82537
ATEZAC_clean_15,-23.1212,0.000130526,955.784,9.13236
AVIPAX_clean_14,-28.8288,0.000441984,630.784,4.73715
AWASAU_clean_14,-27.8812,5.23749e-05,24.2386,3.30869
ATIJUJ_clean5b_1,-19.3279,1.13275e-05,372.792,8.51032
ARUJED_clean_14,-33.508,5.67046e-05,0,11.6191
AQERUL_clean_135,-50.201,0.344081,58.7163,14.8278
AQEGUY_clean_2,-33.9612,0.00149932,220.797,15.0939
AXIGAR_clean_9,-18.4307,2.46445e-05,355.913,2.13591
AYUPOZ_clean_76,-15.9778,8.87393e-08,0,0.946046
AVETOM_clean_68,-41.1099,0.00337955,29.6403,6.49014
AZAWAZ_clean_2,-16.8453,3.235e-07,0.0667144,0.830758
AXAFAG_clean_14,-18.0952,6.45835e-06,389.373,2.71109
AXUPEO_clean_2,-35.6781,0.00490479,300.677,1.50731
AWUPAL_clean_58,-16.3364,3.84582e-05,741.942,2.97098
AWAJIT_clean_15,-38.3282,0.00492755,75.0022,4.71594
AZAFIS_clean_2,-28.3166,0.000182672,26.1244,1.32793
AWUPOZ_clean_58,-16.7721,4.16771e-05,742.722,2.95678
AVIMOI_clean_14,-31.7049,0.000890526,150.217,6.39301
AZEWEH_clean_2,-30.8018,3.03676e-05,0,1.18267
AGIREP_clean_2,-23.6775,0.000110517,755.114,26.0421
AWAGEL_clean_13,-24.2098,7.21676e-05,444.567,5.35246
AWIBAL_clean_2,-34.0719,0.00120386,67.6415,3.8342
AWOKED_clean_14,-33.9839,6.80083e-05,0,3.52673
ASOYOY_clean_80,-26.5927,0.000205294,615.969,11.573
ATEJOA_clean_2,-47.9249,0.0158693,4.15361,10.9553
AXINEA_clean_70,-37.3583,0.00271139,42.5827,3.45609
