Structures,CPU_time (s)
AMIWID_clean_14,1.59014
AMOZAE_clean_14,0.992522
AFEJOK_ion_b_8,7.04763
AMIWOJ_clean_14,1.65892
AJAYIT_clean_9,5.14831
AMIXAW_clean_14,1.62798
AMIWUP_clean_14,1.65498
ALAHUS_clean_122,4.62696
AMAFOK_clean_2,2.67199
AFIXES_clean_14,6.6237
ALUKIC_clean_15,3.80905
ALUKOI_clean_15,3.78429
ALUKUO_clean_15,3.87116
AKOBAF_clean_15,5.31011
ALULAV_clean_15,3.89066
AFOVAT_clean_1,6.96275
AFOQUI_clean_1,7.17766
AFOVOH_clean_1,7.00293
AFOVEX_clean_1,7.10943
AFOTUL_clean_1,7.34074
AFOTOF_clean_1,7.38184
AFOVIB_clean_1,7.29536
ANAWIX_clean_15,1.57411
AMUCOB_clean_2,2.44467
ACOGEF_clean_2,9.82305
ACOGAB_clean_2,9.85203
AMUFIZ_clean_2,2.50058
AMUFEV_clean_2,2.65164
ACIBIY_clean_2,10.2907
AKAYIV_clean_13,6.66812
AFOYAW_clean_2,8.07813
AJUNOK_clean_54,6.95896
ALEQIT_clean_2,6.39516
ANAWOD_clean_52,2.51624
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,10.6665
AMIZIG_clean_62,3.85076
AQALIO_clean_62,0.737938
ACOLOV_clean_14,10.9511
AQALOU_clean_62,0.849522
AMUFOF_clean_2,3.49286
APARAM_clean_147,2.18513
AQEQES_clean_15,0.786968
AHINIP_clean_4,8.45646
APEBED_clean_19,1.87564
am301365h_si_002_clean_160,5.73712
ANENEN_clean_2,3.30973
AQETUM_clean_14,0.922185
AQETIA_clean_14,1.13194
APETAS_clean_13,2.03478
AHEBAS_clean_5,9.13618
AQMAND_clean_2,0.855472
AQMAND01_clean_2,1.07596
ADODII_clean_1,11.2233
APACAX_clean_122,3.35032
AKUKUO_clean_2,8.44502
AQEQIW_clean_14,1.78996
AQOLOJ_clean_221,0.936689
AQOMAW_clean_221,1.01528
AQOTIK_clean_123,0.808445
APAZOI_clean_15,3.2754
ADODUU_clean_1,11.6406
ADODOO_clean_1,11.7084
AMUFAR_clean_2,5.37655
ALULID_clean_2,7.50045
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,12.9515
ALURAB_clean_18,7.62375
ANUGOG_clean_15,4.26112
ALUREF_clean_18,7.47805
AMOYOR_clean_2,5.9914
AMUWUB_clean_2,5.10902
ACOLUB_clean_2,13.0831
ARAHIM02_clean_140,0.295786
AQEFUY_clean_15,2.93034
ARAHIM01_clean_87,0.502058
ALURIJ_clean_18,7.63362
ARAHIM_clean_87,0.589587
AMIXEA_clean_1,6.62514
ANONAT_manual_2,5.06908
AHOZAA_clean_60,10.4046
ANUGUM_clean_2,4.77332
ANOMUM_clean_2,5.1103
ARAFOP_clean_24,1.0477
AFITIT_clean_5,12.0876
AQODOA_clean_14,2.48299
ARAFIJ_clean_24,1.23743
AJOVEB_clean_2,10.4379
AQOLEZ_clean_123,2.48319
ARAFEF_clean_24,1.33871
ARUYUH01_clean_56,0.615285
AQIQIC_clean_15,3.17037
AQUDAT_clean_15,1.90825
AJAKON_clean_14,10.9472
AQUDEX_clean_15,2.01849
AMUXAI_clean_2,6.30735
AQUDOH_clean_15,1.98703
ARUYUH_clean_56,0.773269
ARAGOR_clean_15,1.66804
APAYOH_clean_15,5.43668
AQAJEI_clean_60,4.63855
APAYUN_clean_15,5.49812
APEBEE_clean_2,5.1255
ASALAH_clean_19,1.00469
ARUYOB_clean_14,1.36441
ARADEE_clean_15,2.53906
ASALIP_clean_19,1.09051
AQIXUU_clean_2,3.96986
AMOFAK_clean_19,8.05407
ASOHUL_clean_62,0.690829
ASEJOZ01_clean_15,1.01032
AHIYOH_clean_61,12.2667
AMUPOP_clean_15,7.39882
APAYIB_clean_15,6.27918
ASEKAM_clean_15,1.14414
ASACON_clean_52,1.88613
AQIQAU_clean_15,4.70917
ARIBOS_clean_14,2.71139
ALOLET_charged_159,11.1205
ANOMOG_clean_12,7.25806
ASEJOZ_clean_15,1.64637
APAZIC_clean_15,6.40502
ASIRUR_clean_14,1.46667
ARUYES_clean_14,2.61922
AFUKAP_clean_2,13.8055
APAZAU_clean_15,6.96982
AQUCOF_clean_7,4.38999
ALUJEX_clean_2,11.6509
AMAGAX_clean_2,10.5067
AKOXIJ_clean_12,12.7438
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,16.4533
APAZEY_clean_15,7.0972
ASIQEA_clean_86,2.16999
APEBUU_clean_15,6.83395
ARUYES_14,3.43401
AQUDAS_clean_7,4.51568
ATIBIO_clean_14,1.16594
ATAFIK_clean_106,1.8657
ATIBAG_clean_14,1.56132
ASIQIE_clean_86,2.83259
ANENIR_clean_1,8.83487
ATIRUS_clean_15,1.05719
ATIBOU_clean_14,1.54524
ASAJOU_clean_12,3.6571
ATIBUA_clean_14,1.58834
ATIBOU01_clean_14,1.68728
ASALOV_clean_9,3.60414
ATICAH_clean_14,1.67215
ATIBOU02_clean_14,1.83109
ATICEL_clean_14,1.63381
ASUKEE01_clean_70,2.7914
ATOTIM_clean_63,1.23248
ATOTIM_manual_63,1.23799
ARINUL_clean_117,4.7203
ANUGEW_clean_2,9.25397
AQOSEG_clean_88,6.16669
ASUKEE_clean_70,3.0265
ATOGEV_clean_14,1.56296
ANIDIL_clean_15,9.62428
AMEJOS_charged_2,12.0621
ATIXUX_clean_68,1.70909
ASECUY_clean_15,4.20135
ALIXAU_clean_h_1,13.6323
AVEMOE_clean_33,0.788652
ATOWIQ_clean_12,2.13989
ATEXII_clean_19,3.4715
AHUFIU_clean_14,15.5097
ATOWOW_clean_12,2.15764
ATEYED_clean_15,3.89074
AROFET_clean_2,6.08421
AVIHOE_clean_91,1.01764
ATUXIY_clean_15,2.41886
AVALEO_clean_15,1.9432
ASAHEJ_clean_2,5.80293
ATULIM_clean_32,2.74887
AVIHIY_clean_78,1.38168
ASAMUE_clean_61,5.64191
AVAQIX_clean_61,2.18325
AVEROJ_clean_4,2.04787
AVAQIX01_clean_61,2.39347
AVETAY_clean_122,1.87284
AVETEC_clean_122,1.92712
ANEPIT_clean_2,11.4953
ARINOF_clean_2,6.94495
AMIMAL_clean_14,13.4848
AMIMEP_clean_9,13.394
ASUBIB_clean_2,5.32024
ASADAA_clean_2,6.61857
ATOXEN_clean_2,3.49116
ANUGIA_clean_1,11.7209
AMILUE_clean_9,13.996
AVUJIL_clean_14,0.737045
ATIXAE_clean_14,4.17537
AMILOY_clean_14,14.1712
ADASUV_clean_2,20.6578
AVAGUB_clean_86,3.38575
ALANAD_clean_2,16.6411
AVAGIP_clean_88,3.49268
AVIMIC_clean_15,2.64773
ATUXOE_clean_2,3.9919
AVAGOV_clean_88,3.61332
AQEFOS_clean_2,10.7371
AVELOD_clean_118,3.60341
ARUCOH01_clean_14,8.04239
ATUXUK_clean_2,4.0357
AVELUJ_clean_118,3.59367
ATUYAR_clean_2,4.02724
AVITUU_clean_141,2.49319
AVEMAQ_clean_118,3.70846
ASUJIJ_clean_14,6.66744
AVIVAC_clean_141,2.4064
AVIVEG_clean_141,2.38147
AVIPOL_clean_14,2.83833
ANEHEI_clean_2,13.3065
AVIVIK_clean_141,2.48323
AVIVOQ_clean_141,2.50969
AVIVUW_clean_141,2.46046
AVEVEE_clean_2,3.63476
ASANAL_clean_14,8.1756
AXAQAT_clean_8,0.644797
AQUCOG_clean_2,10.1418
AVESUR_clean_56,4.36258
AWEGEP_clean_62,1.55582
ARUDAU_clean_2,9.22666
ARUCUN_clean_2,9.25694
AVESOL_clean_14,4.54293
AXAWUT_clean_60,0.85063
AMODUC_clean_1,15.3821
AVUPIR_clean_h_1,2.64785
ARUJED_clean_14,9.24672
AVIMUO_clean_14,3.88375
acscombsci.5b00188_5013797_clean_1,22.5335
AQUCUM_clean_2,10.4382
AXOCAT_clean_14,0.397299
AWOFOI_clean_14,1.43957
AVIPAX_clean_14,4.0418
AQEGUY_clean_2,12.3383
AXUDII04_clean_225,0.320977
AQUDIB_clean_2,10.4028
ASOVEL_clean_19,8.2946
AHIYUN_clean_15,20.1037
AVEQID_clean_14,5.35526
AWASAU_clean_14,2.73952
ATIJUJ_manual_1,6.99451
AGIREP_clean_2,20.7033
AXIGAR_clean_9,1.75587
AVETOM_clean_68,5.36312
AYUPOZ_clean_76,0.827628
ATEZAC_clean_15,8.25139
AVIMOI_clean_14,5.15285
ATIJUJ_clean5b_1,7.50292
AXAFAG_clean_14,2.20512
AZAFIS_clean_2,1.06131
AZAWAZ_clean_2,0.731291
AXUPEO_clean_2,1.26314
AWAJIT_clean_15,3.76704
AQERUL_clean_135,13.2402
AWUPAL_clean_58,2.66787
AWOKED_clean_14,2.75764
AWUPOZ_clean_58,2.75232
AWIBAL_clean_2,2.95926
ATEJOA_clean_2,9.02404
AZEWEH_clean_2,0.952756
AVUPIR_SL_2,4.46253
AWAGEL_clean_13,4.56061
BACMOH_clean_19,0.775431
AXINEA_clean_70,2.92698
ASOYOY_clean_80,10.178
BADHIA_clean_70,1.0224
BADHOG_clean_70,1.02262
BADHUM_clean_70,0.98321
BAFHAU_clean_97,0.392191
BACMOH10_clean_19,1.18663
AZEBUE_clean_33,2.02424
AXOCEW_clean_13,3.40217
AVEHAM_clean_14,8.17139
AVESAW_clean_1,7.8858
AVUHIJ_clean_14,6.04605
AYAWEE_clean_2,3.23581
ATEZEG_clean_15,10.4981
ATEZIK_clean_15,10.3715
AXINIF_clean_62,4.11103
BAEDTA01_clean_104,1.60823
AWEDUC_charged_17,5.54997
AZIVAI_clean_94,2.86202
AXUBOL_clean_160,4.09017
BADJIC_clean_15,2.39737
AVUDAX_clean_14,6.94002
ALUJOH_clean_1,21.7167
AXIPEE01_clean_15,4.71556
AZOBUN_clean_2,2.94815
AZIXUD_clean_19,3.03199
AZIMIH_clean_15,3.13166
AYOXUJ_clean_15,4.19054
AWEDOW_charged_52,6.23914
AXIPEE_clean_15,4.73279
BALMUW01_clean_2,0.459223
BALMUW_clean_2,0.463391
BAFKUR_clean_2,2.41521
ALUJIB_clean_1,22.4209
BAKGAX_clean_62,1.51994
BAKFAV_clean_2,1.5659
AWEWOP_clean_12,6.43006
AFUKIX_clean_2,24.9552
AZOHEC_clean_13,3.8795
BADHUM01_clean_14,3.58761
BAHGUN01_clean_1,2.7849
BAHGUN02_clean_1,2.84936
BAKYIY_clean_63,1.50766
AWEJIW_clean_2,7.00083
BAHGUN03_clean_1,2.83831
BAHGUN04_clean_1,2.88321
BAHGUN_clean_1,2.88828
BANMAG_clean_66,1.36135
AWAGOV_clean_85,8.04316
BAKJII_clean_14,2.21436
AYUWUM_clean_2,5.42173
AWAHEM_clean_1,8.08026
BAXLOD_clean_76,0.639057
BAKGIF_clean_2,2.83574
BAKGIF_clean5b_2,2.84648
BAKGIF_manual_2,2.81955
AXUJOT_clean_2,6.15758
BAXGAK_clean_14,0.982752
BAKYOE_clean_60,2.49473
ASOSUY_clean_6,14.4041
BASTAS_clean_56,1.67205
AWARIZ_clean_15,8.72394
BASTEW_clean_56,1.46924
BASSUL_clean_56,1.72129
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,28.9734
AWAHAI_clean_2,9.00454
AXIMUP_clean_14,7.403
AWAREV_clean_15,8.77697
BEFLIJ_clean_70,0.233795
BASTIA_clean_56,1.58862
BAXSIE_clean_92,1.14564
BAXFUD_clean_14,1.41276
BEFLUV_clean_126,0.249511
BEFLAB01_clean_68,0.388644
AVUBUP_clean_5,9.71326
BAXFIR02_clean_14,1.47159
BAXFIR01_clean_14,1.50017
BEFNIL_clean_121,0.270277
BASTUM_clean_56,1.64532
BEFLEF_clean_20,0.515225
BEFMAC_clean_15,0.470047
BEGBOG_clean_198,0.488614
BEFNOR_clean_57,0.82464
BAWRUO_clean_15,2.10613
BEKZEX01_clean_15,0.737031
BEKZEX_clean_15,0.743304
BEJZAS_clean_19,0.89765
BEFNUX_clean_57,1.0681
BEFMUW_clean_5,1.27366
BEFMOQ_clean_5,1.37595
BEKYOG_clean_15,1.19896
BEFNAD_clean_5,1.50315
BAHMAZ_clean_14,5.47024
BASJUB_clean_86,3.37537
AYOYOE_clean_2,7.95745
BEFNEH_clean_14,1.62011
BAKJEE_clean_14,5.00583
AWEJES_clean_58,10.1461
BEKYUM_clean_15,1.70515
BAQWIC_clean_2,4.29805
BEKSAM_clean_1,2.0143
BADJAU_clean_43,7.35751
AZILEA_clean_1,8.19788
BACGAQ_clean_2,7.73148
BAFVAH_clean_139,6.74385
BENXOJ_15,1.62444
BAZJET_clean_11,3.20019
ASUWUI_clean_2,16.8754
BEFPAF_clean_5,3.01836
AXIPEE03_clean_14,10.0801
AZILEC_clean_29,9.04152
AROFAP_clean_1,19.3831
AZAVOO_clean_14,9.77013
BELYIC_clean_5,2.68946
AWEBIO_charged_14,12.0674
AZAVUU_clean_19,9.93284
BEPRIZ_clean_167,1.69585
BAKJOO_clean_2,7.05106
AMUWIP_charged_34,25.1601
BEFKUU_clean_2,4.50301
AXUHIL_clean_14,10.7232
BENZOL_clean_2,3.06443
BERFIP_clean_15,0.944835
BEPBAB_clean_2,3.12594
BENXUP_clean_2,3.44048
BAMKOS_clean_14,7.07366
BAMKIM_clean_14,7.09806
BENZUR_clean_2,3.46885
BERGAI_clean_126,1.25362
BEPROF_clean_167,2.34744
AFITUF_clean_4,32.0392
BAYCOU_clean_33,5.71429
BEGDEY_clean_139,4.69173
BEPYIG_clean_15,1.92821
BASSOF_clean_3,6.90776
AWAKEQ_clean_14,14.0697
BETGUE_clean_221,0.530471
BEPVAV_clean_2,2.74885
BETHIT_clean_221,0.503916
BETGOY_clean_221,0.718841
BEVQUP_clean_2,0.417344
BETGEO_clean_221,0.871181
BETGIS_clean_221,0.788242
BETHEP_clean_221,0.659823
BAPVEW_clean_14,7.82298
BARZUR_clean_5,7.23514
BEVQID_clean_8,0.812897
BEPVOJ_clean_2,3.22025
BEVRAW_clean_8,0.867384
BEPVEZ_clean_2,3.46744
BEPVOJ01_clean_2,3.36197
BEPVID_clean_2,3.52335
AXUHEH_clean_14,12.993
BELTUJ_clean_61,6.16336
AQIXUV_clean_2,24.4455
AYOYEU_clean_2,13.1518
BAPDAA_clean_2,9.18491
BETFIR_clean_15,2.68663
BAKLIK_clean_2,10.086
BELTOD_clean_61,6.6102
BEZSIK_clean_14,0.340535
BAZDAJ_charged_19,8.13371
BEPNIV_clean_4,5.67293
BEXVAD01_clean_15,1.29393
BEXTUV_clean_15,1.37076
BEPNOB_clean_4,5.75835
BAZDAJ_clean_19,8.40355
BEPLUF_clean_4,6.22356
BEVWAB_clean_12,2.49762
BEXVAD_clean_15,1.52121
BEPMAM_clean_4,6.22979
BEWWEH_clean_19,2.54382
BEPMEQ_clean_4,6.31947
AWIBIS_clean_15,15.7462
BEPMIU_clean_4,6.41509
BETDOV_clean_15,4.11956
BIBXUH_clean_225,0.806606
BEXRUT_clean_14,2.68176
BETFOX_clean_15,3.97492
BEXSAA_clean_14,2.57814
BEPNUH_clean_4,6.35269
BEZDUH_clean_2,1.49526
BAQWEY_clean_2,10.6891
BEXRAY_clean_19,2.95604
BEYKEX_clean_14,1.79143
BEXQOL_clean_19,3.11103
BEXRIG_clean_19,3.07211
BEXQUR_clean_19,3.19255
BADYAJ_clean_14,13.3359
BEXSII_clean_14,2.59124
BEXREC_clean_19,3.17103
AJIGIL_clean_19,34.2362
BIMDIL_clean_131,0.522004
BEPPAP_clean_4,6.8036
BICPOT_clean_15,1.37019
BELJIL_clean_2,8.5125
BETDEL_clean_2,5.27607
AXUBAW_clean5b_1,15.6026
BETDAH_clean_2,5.5987
BIMDEF_clean_15,1.07563
AXUBAW_manual_1,15.7914
BETDUB_clean_2,5.36178
BEXPAX_clean_5,4.02972
BETDIP_clean_2,5.59092
BIWHAQ_clean_61,0.503654
ALOLES_ion_b_1,33.7976
BIQRIE_clean_15,0.922492
BIBYAO_clean_225,2.18452
ASINAT_clean_2,24.1577
BEXSEE_clean_14,3.69479
AWEZOS01_clean_15,17.804
AWEZOS_clean_15,17.7321
BAZJIX_clean_2,10.1638
BEPPOD_clean_4,7.66272
BETFEN_clean_2,5.56275
BEWVOQ_clean_1,4.56995
BETFAJ_clean_2,5.7214
AWIBAK_clean_15,17.7682
BIWYAH10_clean_14,0.988846
BETFUD_clean_2,5.65149
BETGAK_clean_2,5.59962
BIQFOW_clean_2,1.59058
BOCTEU01_clean_64,0.39602
BOCTOE04_clean_15,0.289001
BOCTOE05_clean_15,0.300018
BIBBUL_clean_19,3.26536
BOCTOE01_clean_14,0.668096
BOCTOE02_clean_14,0.662649
BOCTOE03_clean_14,0.666805
BOHGOU_clean_9,0.507335
BOCTOE_clean_14,0.648121
BEPPIX_clean_4,8.70982
BIHMUC_clean_2,3.10109
BIHBEB_clean_65,3.20825
BIQHEQ_clean_55,2.41962
BIVXEK_clean_2,2.34357
BOHXIH_clean_201,1.08161
BIYTAG_clean_62,2.18489
BOFCEG_clean_14,1.46304
BIYSUZ_clean_62,2.40033
BEPNER_clean_5,9.98749
BOMCUB_charged_21,0.629179
BIYVEM_clean_62,2.19964
BOJDAG_clean_58,1.19463
BARZAW_clean_2,13.7956
BICPUA_clean_40,4.28308
BOMCUB_clean_21,0.685426
BEXQIF_clean_4,6.67099
BOJYIK01_clean_2,1.69876
BIJJOV_clean_15,4.20123
BARZOK_clean_2,14.3176
BELVEV_charged_2,11.4132
BAFCAP_clean_2,16.7344
ASEXED_clean_2,27.0305
BARZIE_clean_2,14.3811
ATAYAX_clean_1,26.355
BOQYUD_clean_15,0.974014
BONWAD_clean_14,1.11947
BOWNUY_clean_221,0.477352
BOTLED_clean_2,0.884335
BOCKOT_clean_14,3.12966
BOWSUC_clean_61,0.60956
BIXYEO_clean_14,3.75841
BEPWEA_clean_2,10.1086
BOWSOW_clean_14,0.699757
BICDAU_clean_5,5.66408
BOWRAH_clean_14,0.827462
BIYVIQ_clean_19,3.69414
BIRSEC_clean_32,4.69407
BIYTOU_clean_14,4.21305
BAXREY_clean_60,14.6884
BIFKEI_clean_2,5.94097
BIRGIU_clean_14,5.06312
BIYTEJ_4,4.34274
BOXYEU_clean_33,1.22331
BIRSIG_clean_32,4.97591
BABREE_clean_2,19.118
BIXXIR_clean_14,4.78976
BOKQEZ_clean_15,3.39175
BERQIA_clean_43,10.7844
BIQVII_clean_2,5.7721
ATAYEB_clean_1,28.3382
BUBQOE_clean_14,1.5482
BONNIC_clean_9,3.15339
BOYTEQ_clean_15,1.98598
BOPHEV_clean_14,3.25889
BOWQAG_clean_14,2.64593
BOJYIK_clean_1,4.32141
BUDDIO_clean_14,1.19065
BOXYIY_clean_2,2.41592
BOWQAG_SL_14,2.8116
BUJKEW01_clean_12,0.878239
BUCROH_charged_58,2.44151
BEXVEH_clean_14,9.22109
BEYSEF_clean_2,8.98764
BUKMUQ01_clean_19,1.26722
BURHUS_clean_15,0.467628
BOYYOF_clean_88,3.18687
BUGSEC_clean_14,1.87626
BUGSAY_clean_14,1.98076
BUCSIC_charged_58,2.42825
BUKMUQ_clean_19,1.47559
BUPVEP_clean_201,1.14626
BUGSOM_clean_14,1.8834
BUGSIG_clean_14,1.99301
BIMDOR_charged_2,8.36502
BUKYAJ_clean_14,1.61004
AZAWAB_clean_2,22.608
BUKRUW02_clean_198,1.89927
BUKRUW03_clean_198,1.82463
BUSGOM_clean_14,1.04503
BUSGIG_clean_14,1.26246
BUBWOM_clean_54,3.99666
BUKRUW01_clean_198,2.55263
BEXVIL_clean_7,10.6055
BUSQEM_clean_49,1.37325
BONWIL_clean_2,5.71148
AWIBEO_clean_15,25.1361
BUSQIQ_clean_2,1.39195
BORBEQ_clean_19,5.81934
BOVHEB_clean_9,5.68502
BOWZUK_clean_52,5.36052
BELVAR_charged_2,17.0228
BOPWIO_clean_14,6.19722
BUSQUC_clean_15,1.9391
BULBER_clean_57,2.86237
BOMCOX_clean_14,7.32476
BUVHEH_clean_2,2.02741
c4ce00408f_c4ce00408f2_clean_225,0.779446
BUWGAC_clean_14,1.35331
BUWGEG_clean_14,1.79079
c5cc06190c_c5cc06190c2_clean_19,0.633401
BETZOR_clean_2,14.3433
c4ra13058h_c4ra13058h2_clean_23,1.34362
BOPHIZ_clean_2,7.67213
BOLPEY_clean_2,8.47966
BOHWOM_clean_15,9.24382
BUCSEY_clean_14,6.13069
BUYNAL_charged_148,1.9783
BUVKUA_clean_2,3.35227
BIPBAF_clean_14,11.3611
BUCYAA_clean_15,6.1649
BONMEX_clean_2,8.62153
BUWMIR_clean_9,2.73822
BOLPAU_clean_56,9.4886
BARZOL_charged_14,22.2089
c5cc10203k_c5cc10203k2_clean_200,1.22681
BUWMAJ_clean_5,3.15119
BUWMEN_clean_9,3.27658
BUCSAU_clean_14,7.57515
BUWLUC_clean_5,3.48971
BUCSIC01_clean_14,7.43862
c5dt00281h_c5dt00281h2_clean_10,1.03224
c5ce00931f_c5ce00931f2_clean_15,1.56829
c5dt03710g_c5dt03710g2_clean_123,1.21505
c4dt02048k_c4dt02048k2_clean_56,3.92174
BURJOO_clean_2,6.31733
BUVXOG_clean_2,5.19573
c4dt03702b_c4dt03702b2_clean_55,4.33568
BUVWOF02_clean_2,5.51569
c5ce02503f_c5ce02503f2_clean_221,2.45049
BIPLIX_clean_2,13.8831
BUXTOF_clean_15,4.8888
AWAWUR_clean_1,30.9531
c5ce00677e_c5ce00677e2_clean_14,3.31545
c5sc03494a_c5sc03494a2_clean_220,0.867497
c5dt02374b_c5dt02374b2_clean_7,2.56618
BUSNAF_clean_2,6.9718
BOZFIH_clean_14,9.95453
c6cc00589f_c6cc00589f2_clean_217,0.750907
c5qi00128e_c5qi00128e2_clean_140,1.51687
c5dt03038b_c5dt03038b2_clean_11,3.00768
BUCWAZ_clean_4,9.84282
BUVYIB_clean_2,6.64421
BUVYIB01_clean_2,6.68779
c5ce00923e_c5ce00923e2_clean_14,4.38624
BUCTUQ_clean_15,10.2764
BUCVIG_clean_15,10.2495
c5cp03920g_c5cp03920g2_clean_5,4.11077
AFUKET_clean_1,50.834
c5cc01886b_c5cc01886b2_clean_2,6.00732
c5ce00862j_c5ce00862j2_clean_5,5.4513
