Structures,CPU_time (s)
acs.inorgchem.5b02378_ic5b02378_si_002_clean_72,5.12008
ADOCEC_clean_118,4.34542
ACODUT_clean_164,5.36179
AHOKOX_clean_59,0.783577
AGUBUA_clean_60,1.25468
ACODON_clean_13,5.3955
AGARUW_clean_62,1.60937
AFIPAH_clean_2,3.17365
ADOBUR_charged_118,4.62313
acscombsci.5b00188_24205_clean_1,5.62288
AFOYIE_clean_62,1.94615
ADOCAY_charged_118,4.8222
AHOKIR01_clean_2,1.22778
AFEDIA_clean_2,3.81014
acs.inorgchem.6b01569_ic6b01569_si_002_clean_15,5.87393
AFOYEB_clean_92,2.285
ADOCIG_charged_118,4.5076
AGIMOU_clean_14,2.00425
acscombsci.5b00188_5024922_clean_1,5.97336
acscombsci.5b00188_8372_clean_1,6.19208
AHUTIH_clean_14,1.19052
AGONAM_clean_14,2.18982
AFUPEX_clean_14,2.532
AHUTIH01_clean_14,1.47699
acs.inorgchem.6b02407_ic6b02407_si_002_clean_14,6.60611
acs.inorgchem.6b01416_ic6b01416_si_004_clean_43,6.64599
AGAYIQ_clean_15,2.92221
ALATAK_clean_12,0.705931
AGABIU_clean_11,3.03493
ALIBUT_clean_229,0.720997
AJOTEY_clean_33,1.71516
AFOYOK_clean_11,3.30428
acscombsci.5b00188_5020072_clean_1,7.03317
ALICAA_clean_229,0.763528
AGUWUV_clean_2,2.97721
AGUTUS_clean_14,3.36875
acs.cgd.6b00163_UKEBOD1448508_clean_15,7.6488
ALALUU_clean_2,1.81879
acs.cgd.5b01554_VAGNUP1452791_clean_62,7.94361
ALALUU01_clean_2,2.05674
AKUHOD_clean_2,2.20893
AKUHOD01_clean_2,2.33161
ACMPCD_clean_1,8.14769
ALIXUP_clean_56,1.66751
AFITEP_clean_2,6.19103
AHAMAY_clean_2,4.53943
acscombsci.5b00188_34903_clean_1,9.01033
AKOHEO_clean_14,3.52329
AFENEE_clean_34,7.07948
ALIPEQ_clean_21,2.79825
AJOXAA_clean_14,4.31087
acscombsci.5b00188_5040209_clean_1,9.73537
AKEDIF_clean_15,4.34998
ALUJUN_clean_2,2.63007
AJINOY_clean_2,4.86791
ALUKAU_clean_2,2.39876
AMALND_clean_60,1.0088
AGONEQ_clean_7,6.11393
ABAVIJ_clean_1,10.4699
AGAXOV_clean_2,6.61549
ACIBOE_clean_8,10.5633
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,10.5695
AHEQAH_clean_46,6.27396
AJAMEF_clean_15,5.778
AKUHOD03_clean_1,5.06138
ac403674p_si_001_clean_4,11.1673
AHOBEG_clean_2,6.87146
AMEJIM_charged_148,2.47579
ALOLIY_clean_15,4.78171
AMIKOX_clean_54,2.12449
ALIXOJ_clean_14,4.9956
AGUVOO_charged_60,7.54121
AFIXAO_clean_14,9.05951
ACOLIP_clean_1,12.1325
AFIXES_clean_14,9.30414
AFEJOK_ion_b_8,10.2014
ALAHUS_clean_122,6.46125
AMOZAE_clean_14,1.68402
ALUKIC_clean_15,5.06257
ALIFUY_clean_14,6.35168
AMIWID_clean_14,2.81203
ALUKOI_clean_15,5.06542
AGAYOW_clean_15,8.94605
AMAFOK_clean_2,4.06041
AMIWUP_clean_14,2.81497
ALUKUO_clean_15,5.17232
ALULAV_clean_15,5.13756
AFOTOF_clean_1,10.2005
AFOVEX_clean_1,10.0247
AFOTUL_clean_1,10.3155
AMIXAW_clean_14,3.16559
AFOVIB_clean_1,10.474
AMIWOJ_clean_14,3.529
AFOVOH_clean_1,10.4586
AFOVAT_clean_1,10.6179
AJAYIT_clean_9,8.9373
ACOGAB_clean_2,14.0726
AKOBAF_clean_15,8.62535
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,14.2165
ACOGEF_clean_2,14.2778
AFOQUI_clean_1,11.6648
ANAWIX_clean_15,2.40998
AMUCOB_clean_2,3.63571
AKAYIV_clean_13,9.64834
AFOYAW_clean_2,11.6096
AJUNOK_clean_54,9.81938
ACIBIY_clean_2,15.5849
ACOLOV_clean_14,15.7201
AMIZIG_clean_62,5.38797
AMUFIZ_clean_2,4.22485
ANAWOD_clean_52,3.78772
AQALIO_clean_62,1.34007
AMUFEV_clean_2,4.6325
APARAM_clean_147,3.1437
AQALOU_clean_62,1.65948
AKUKUO_clean_2,10.8142
am301365h_si_002_clean_160,8.16372
AQEQES_clean_15,1.26622
AMUFOF_clean_2,5.21981
AHINIP_clean_4,12.6582
ALEQIT_clean_2,10.9792
APEBED_clean_19,2.99054
ADODII_clean_1,15.9768
APACAX_clean_122,4.4351
AQETUM_clean_14,1.53154
ANENEN_clean_2,5.17995
ADODOO_clean_1,16.2019
APETAS_clean_13,3.29763
AQETIA_clean_14,1.91884
ACOLUB_clean_2,18.2903
ADODUU_clean_1,16.7784
AQMAND_clean_2,1.49921
AQOLOJ_clean_221,1.34404
AHEBAS_clean_5,14.2108
AQOMAW_clean_221,1.4841
AMUWUB_clean_2,6.84211
AQOTIK_clean_123,1.20669
AQMAND01_clean_2,1.91458
ALULID_clean_2,10.8362
AMUFAR_clean_2,7.49944
AQEQIW_clean_14,3.0079
APAZOI_clean_15,4.99014
AMOYOR_clean_2,8.28268
ANUGOG_clean_15,6.04583
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,19.3857
ARAHIM02_clean_140,0.517349
ARAHIM01_clean_87,0.886704
ALUREF_clean_18,11.5761
AQEFUY_clean_15,4.62513
ANUGUM_clean_2,6.67565
ARAHIM_clean_87,0.955413
ALURAB_clean_18,11.8074
AHOZAA_clean_60,15.189
ALURIJ_clean_18,11.4334
AFITIT_clean_5,17.4627
AQOLEZ_clean_123,3.08291
ANONAT_manual_2,7.27176
AJAKON_clean_14,15.3273
ARAFOP_clean_24,1.66702
ARAFEF_clean_24,1.84117
AQODOA_clean_14,3.44867
ARAFIJ_clean_24,1.86
AJOVEB_clean_2,15.1818
ANOMUM_clean_2,7.8886
ARUYUH01_clean_56,1.05525
AMUXAI_clean_2,8.89808
AQUDAT_clean_15,3.15557
ARUYUH_clean_56,1.13198
AHIYOH_clean_61,16.644
APEBEE_clean_2,6.95308
APAYOH_clean_15,7.57514
AQIQIC_clean_15,4.84555
AMOFAK_clean_19,10.6293
AQAJEI_clean_60,6.83846
AQUDEX_clean_15,3.20992
ARAGOR_clean_15,2.85651
APAYUN_clean_15,8.03588
AQUDOH_clean_15,3.4004
ANOMOG_clean_12,9.09299
ARUYOB_clean_14,2.1621
ASALIP_clean_19,1.67684
APAZIC_clean_15,8.22124
ASOHUL_clean_62,0.959821
ASALAH_clean_19,1.96539
APAYIB_clean_15,8.7742
ARADEE_clean_15,3.88894
ALOLET_charged_159,15.514
AMIXEA_clean_1,11.986
ARIBOS_clean_14,3.59262
ASEJOZ01_clean_15,1.75449
AFUKAP_clean_2,19.0381
ASEKAM_clean_15,1.69825
ASACON_clean_52,2.84429
AQIQAU_clean_15,6.6882
APAZAU_clean_15,9.36382
APAZEY_clean_15,9.62617
AMUPOP_clean_15,11.6163
ASIRUR_clean_14,2.15888
ASEJOZ_clean_15,2.64758
ARUYES_clean_14,3.79706
AQIXUU_clean_2,7.01361
AKOXIJ_clean_12,18.2382
AHUFIU_clean_14,19.4564
ARUYES_14,4.56076
ATIBIO_clean_14,1.69495
ASIQEA_clean_86,3.50778
AQUCOF_clean_7,7.09998
ALUJEX_clean_2,17.803
AQUDAS_clean_7,7.09513
ANUGEW_clean_2,12.1218
ATAFIK_clean_106,2.89775
AMAGAX_clean_2,16.1682
ARINUL_clean_117,6.06627
APEBUU_clean_15,10.9459
ATIBAG_clean_14,2.48949
ATIBOU01_clean_14,2.5346
ASIQIE_clean_86,4.25329
ASAJOU_clean_12,5.21514
ATIBOU_clean_14,2.53709
ATIRUS_clean_15,1.97866
ANENIR_clean_1,12.9876
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,25.7809
ATICEL_clean_14,2.52049
ATIBUA_clean_14,2.60331
ATIBOU02_clean_14,2.9447
ATICAH_clean_14,2.63804
ATOTIM_clean_63,1.83339
ASUKEE01_clean_70,4.43277
AQOSEG_clean_88,8.99281
ASALOV_clean_9,5.97724
ATOTIM_manual_63,1.78884
ATIXUX_clean_68,2.4161
ATOGEV_clean_14,2.39102
ANIDIL_clean_15,14.3123
AMEJOS_charged_2,17.7251
ASUKEE_clean_70,5.12817
AVEMOE_clean_33,1.30899
ATEYED_clean_15,5.02546
AMIMEP_clean_9,17.8177
ASECUY_clean_15,7.12841
ATOWIQ_clean_12,3.16939
ADASUV_clean_2,27.9278
ATOWOW_clean_12,3.19549
ALIXAU_clean_h_1,21.3782
acscombsci.5b00188_5013797_clean_1,28.1746
AMILUE_clean_9,18.3838
AMIMAL_clean_14,18.4258
ATEXII_clean_19,5.98038
ASAHEJ_clean_2,8.17051
AROFET_clean_2,9.02995
AMILOY_clean_14,18.7057
AVALEO_clean_15,3.06767
AVIHOE_clean_91,1.60348
ARINOF_clean_2,9.8314
ATULIM_clean_32,3.88607
ALANAD_clean_2,23.2652
AVIHIY_clean_78,2.08866
AVAQIX_clean_61,3.59892
AVEROJ_clean_4,3.05453
ATUXIY_clean_15,4.25759
ANUGIA_clean_1,16.325
AQEFOS_clean_2,14.4362
AVETAY_clean_122,3.02614
AVAQIX01_clean_61,4.08054
ASUBIB_clean_2,8.07323
ASADAA_clean_2,9.66109
ASAMUE_clean_61,9.37111
AVAGIP_clean_88,4.94645
AVUJIL_clean_14,1.40393
AVETEC_clean_122,3.46599
ATOXEN_clean_2,5.29851
AVAGUB_clean_86,4.79062
AVAGOV_clean_88,4.99747
AMODUC_clean_1,19.8917
AQUCOG_clean_2,12.8658
AVELOD_clean_118,4.85364
ATIXAE_clean_14,6.7733
AQUCUM_clean_2,13.0103
AVELUJ_clean_118,4.96147
ANEPIT_clean_2,18.2428
ANEHEI_clean_2,18.67
AVEMAQ_clean_118,5.20496
AVIMIC_clean_15,4.00389
AVIVAC_clean_141,3.38782
AVIVEG_clean_141,3.38152
AVITUU_clean_141,3.56666
AQUDIB_clean_2,13.2023
AVIVIK_clean_141,3.48185
AVIVOQ_clean_141,3.4539
ARUCOH01_clean_14,12.3822
AVIVUW_clean_141,3.61598
AVIPOL_clean_14,4.22474
ATUXUK_clean_2,7.02111
ATUYAR_clean_2,7.00222
ASUJIJ_clean_14,10.4101
AXAQAT_clean_8,1.00022
ARUCUN_clean_2,12.7237
ATUXOE_clean_2,7.42193
AVEVEE_clean_2,5.54834
ATIJUJ_manual_1,9.23493
ASOVEL_clean_19,11.4765
AXOCAT_clean_14,0.680462
ARUDAU_clean_2,13.2622
AWEGEP_clean_62,2.75283
AHIYUN_clean_15,28.4574
AVESUR_clean_56,6.5604
AXAWUT_clean_60,1.48853
ATEZAC_clean_15,10.6202
AQEGUY_clean_2,17.7684
AWOFOI_clean_14,2.42777
AXUDII04_clean_225,0.496625
ATIJUJ_clean5b_1,9.80098
AVESOL_clean_14,7.06087
AVEQID_clean_14,7.45536
ASANAL_clean_14,12.9981
AVUPIR_clean_h_1,4.67186
AQERUL_clean_135,17.8412
AWASAU_clean_14,4.33271
ARUJED_clean_14,14.2283
AVIMUO_clean_14,6.30406
AVIPAX_clean_14,6.48853
AXIGAR_clean_9,2.80887
AYUPOZ_clean_76,1.21902
AWUPAL_clean_58,3.5248
AWUPOZ_clean_58,3.49465
AZAWAZ_clean_2,1.2532
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,34.8445
AXUPEO_clean_2,1.86554
AVETOM_clean_68,8.08651
ASOYOY_clean_80,13.2365
AXAFAG_clean_14,3.55703
AVIMOI_clean_14,7.67317
AZAFIS_clean_2,1.74879
AWAJIT_clean_15,5.95126
AWAGEL_clean_13,6.2494
AWOKED_clean_14,4.48459
AZEWEH_clean_2,1.65565
AVUPIR_SL_2,6.70356
AWIBAL_clean_2,5.09664
ATEZIK_clean_15,13.1021
AGIREP_clean_2,32.0222
BACMOH_clean_19,1.30124
AXINEA_clean_70,4.50961
BAFHAU_clean_97,0.551303
ATEJOA_clean_2,14.0473
ATEZEG_clean_15,13.9056
BADHIA_clean_70,1.68437
BADHOG_clean_70,1.73204
BADHUM_clean_70,1.66981
BACMOH10_clean_19,2.04262
AXOCEW_clean_13,4.71631
AZEBUE_clean_33,3.30665
AVEHAM_clean_14,11.7198
AXINIF_clean_62,6.21515
AYAWEE_clean_2,5.14334
BAEDTA01_clean_104,2.52534
AWEDUC_charged_17,8.08555
AZIVAI_clean_94,4.04996
AXIPEE01_clean_15,6.5685
AZOBUN_clean_2,3.9793
AXIPEE_clean_15,6.59678
AVUDAX_clean_14,10.4204
AVESAW_clean_1,12.516
AWEDOW_charged_52,8.77808
AYOXUJ_clean_15,6.00114
AXUBOL_clean_160,6.17523
BADJIC_clean_15,3.61197
BAKFAV_clean_2,2.28496
AVUHIJ_clean_14,10.6623
BAKGAX_clean_62,2.40299
BALMUW01_clean_2,0.677558
BALMUW_clean_2,0.658081
AZIXUD_clean_19,4.859
AWEJIW_clean_2,9.46127
AZIMIH_clean_15,5.71189
AWEWOP_clean_12,9.64738
BAFKUR_clean_2,4.53665
BAHGUN01_clean_1,4.4259
AZOHEC_clean_13,5.826
AFUKIX_clean_2,37.0023
ALUJIB_clean_1,33.8086
BAHGUN02_clean_1,4.48613
BAKYIY_clean_63,2.41351
ALUJOH_clean_1,33.7801
BAHGUN_clean_1,4.39668
BAHGUN04_clean_1,4.56838
AWAGOV_clean_85,11.7827
BAHGUN03_clean_1,4.64594
BANMAG_clean_66,2.16809
AWAHEM_clean_1,11.9889
BAKGIF_clean_2,4.27302
AFITUF_clean_4,38.7893
BAKGIF_clean5b_2,4.31197
BADHUM01_clean_14,6.39866
BAKJII_clean_14,3.49481
AMUWIP_charged_34,29.7953
BAKGIF_manual_2,4.26871
BAXLOD_clean_76,0.919878
AXIMUP_clean_14,10.4323
AWARIZ_clean_15,12.6346
ASOSUY_clean_6,20.8097
BEFLIJ_clean_70,0.385758
AWAREV_clean_15,13.0883
BAKYOE_clean_60,4.01906
AXUJOT_clean_2,9.64823
BEFLUV_clean_126,0.407061
BEFLAB01_clean_68,0.726107
BASTEW_clean_56,2.04829
BAXSIE_clean_92,1.70386
BAXGAK_clean_14,1.95521
BASTAS_clean_56,2.38746
AYUWUM_clean_2,9.59499
BEFNIL_clean_121,0.406089
BEFLEF_clean_20,1.03771
BASSUL_clean_56,2.59912
BASTIA_clean_56,2.36936
BASTUM_clean_56,2.43084
AWAHAI_clean_2,14.0321
BEFMAC_clean_15,0.871057
AVUBUP_clean_5,15.0151
BAXFUD_clean_14,2.47667
BAXFIR02_clean_14,2.59063
BAXFIR01_clean_14,2.64273
BEGBOG_clean_198,0.789948
AWEJES_clean_58,13.6919
BAWRUO_clean_15,3.21469
BEFNOR_clean_57,1.45817
BEKZEX01_clean_15,1.20199
BEKZEX_clean_15,1.19732
BEFNUX_clean_57,1.71543
BEJZAS_clean_19,1.53865
BAHMAZ_clean_14,7.93435
BEFMUW_clean_5,2.55575
BEKYOG_clean_15,1.95078
BAFVAH_clean_139,9.00292
BASJUB_clean_86,5.10835
BEFMOQ_clean_5,2.89585
BEFNEH_clean_14,2.81223
BAKJEE_clean_14,7.48365
BAQWIC_clean_2,6.3782
BEFNAD_clean_5,3.04781
BEKYUM_clean_15,2.73113
BAZJET_clean_11,4.66859
AWEBIO_charged_14,16.3258
AXIPEE03_clean_14,14.0314
BACGAQ_clean_2,11.713
BENXOJ_15,2.67045
ASUWUI_clean_2,24.5158
AZILEA_clean_1,12.6407
AYOYOE_clean_2,13.3711
BADJAU_clean_43,11.4129
BEKSAM_clean_1,3.69102
AZILEC_clean_29,12.754
BEFPAF_clean_5,4.58132
AZAVUU_clean_19,14.5812
AWAKEQ_clean_14,18.8677
BEFKUU_clean_2,6.64014
BEPRIZ_clean_167,2.65431
BERFIP_clean_15,1.57994
BELYIC_clean_5,4.6128
BAKJOO_clean_2,10.1845
BERGAI_clean_126,1.88743
BENZOL_clean_2,4.65717
AQIXUV_clean_2,32.0969
BAMKOS_clean_14,9.97128
BAMKIM_clean_14,10.0183
AROFAP_clean_1,29.9214
BEGDEY_clean_139,6.07479
BEPYIG_clean_15,2.59776
BEPROF_clean_167,3.38855
AZAVOO_clean_14,15.9133
BEPBAB_clean_2,4.92544
ALOLES_ion_b_1,42.6242
BASSOF_clean_3,9.42459
BENZUR_clean_2,5.13156
AJIGIL_clean_19,44.5406
BETGUE_clean_221,0.757169
BAPDAA_clean_2,10.9376
BENXUP_clean_2,5.90959
BETGIS_clean_221,1.12998
BETHIT_clean_221,0.684709
BETGEO_clean_221,1.20631
BETGOY_clean_221,1.01262
BEVQUP_clean_2,0.607895
AXUHIL_clean_14,17.1793
BETHEP_clean_221,0.920243
BAPVEW_clean_14,11.211
ASINAT_clean_2,29.3776
BEPVAV_clean_2,4.50477
BEVQID_clean_8,1.30899
BEVRAW_clean_8,1.32624
BARZUR_clean_5,11.4734
BEPVEZ_clean_2,5.26226
BEPVID_clean_2,5.31581
BEPVOJ01_clean_2,5.01293
AXUHEH_clean_14,18.7158
BEPVOJ_clean_2,5.1427
AYOYEU_clean_2,19.3255
BAZDAJ_charged_19,11.1771
BAYCOU_clean_33,11.5221
BADYAJ_clean_14,17.392
BEPNIV_clean_4,7.93799
BEPMAM_clean_4,8.51846
BEWWEH_clean_19,3.27324
BEZSIK_clean_14,0.832482
BEVWAB_clean_12,3.66001
BEPLUF_clean_4,8.7951
BETFIR_clean_15,4.93559
BELTUJ_clean_61,9.90328
BEXVAD01_clean_15,2.61156
BAZDAJ_clean_19,12.0396
BEPNOB_clean_4,8.29875
BAKLIK_clean_2,15.2249
BEPMEQ_clean_4,8.9085
BEXTUV_clean_15,2.77712
AXUBAW_manual_1,21.0639
BELTOD_clean_61,10.3581
BEZDUH_clean_2,2.08465
BEXRAY_clean_19,3.90566
BEXVAD_clean_15,2.81199
BEXREC_clean_19,3.9662
BEXSAA_clean_14,3.81159
BEXQOL_clean_19,4.10285
BIBXUH_clean_225,1.10182
BEXQUR_clean_19,4.17629
BEXRIG_clean_19,4.11903
BEPMIU_clean_4,9.16183
BEXRUT_clean_14,4.08937
BEPPAP_clean_4,9.03745
BAQWEY_clean_2,15.4396
BETDOV_clean_15,6.37801
BIMDIL_clean_131,0.899351
BEYKEX_clean_14,3.28131
BEPNUH_clean_4,9.47873
AXUBAW_clean5b_1,22.356
BEXSII_clean_14,4.35819
BAZJIX_clean_2,13.7052
BICPOT_clean_15,2.09637
BETFOX_clean_15,6.83287
BIMDEF_clean_15,2.02917
BEXSEE_clean_14,5.36276
BEXPAX_clean_5,5.93107
BETDAH_clean_2,8.46286
BIWHAQ_clean_61,0.867288
BIQRIE_clean_15,1.65283
BEPPOD_clean_4,10.7095
BEWVOQ_clean_1,6.37751
AWIBIS_clean_15,25.3776
BETDEL_clean_2,8.20835
BIBYAO_clean_225,3.28845
BIWYAH10_clean_14,1.36543
BELJIL_clean_2,13.332
BETFEN_clean_2,8.61881
BIQFOW_clean_2,2.74194
BETDUB_clean_2,8.79146
BETFAJ_clean_2,8.79434
BETDIP_clean_2,8.88337
BETFUD_clean_2,8.43526
ATAYAX_clean_1,34.974
BEPPIX_clean_4,12.0228
BETGAK_clean_2,8.74328
AWEZOS01_clean_15,27.2005
BIBBUL_clean_19,5.16548
BOCTOE04_clean_15,0.497221
BIHBEB_clean_65,4.31273
BOCTEU01_clean_64,0.77511
BOCTOE05_clean_15,0.554347
AWIBAK_clean_15,27.5003
AWEZOS_clean_15,27.627
BEPNER_clean_5,13.1838
BOCTOE01_clean_14,1.21096
BOHGOU_clean_9,0.675221
BOCTOE03_clean_14,1.19758
BEXQIF_clean_4,8.44846
BIQHEQ_clean_55,4.17409
BOCTOE02_clean_14,1.30617
BIHMUC_clean_2,5.02516
BARZAW_clean_2,19.2537
BOCTOE_clean_14,1.17205
BIVXEK_clean_2,3.72306
BIYTAG_clean_62,3.02883
BARZOK_clean_2,19.5036
BIYSUZ_clean_62,3.20848
BIYVEM_clean_62,2.97218
BICPUA_clean_40,5.89374
BEPWEA_clean_2,12.6869
BOMCUB_charged_21,1.17043
BARZIE_clean_2,20.2655
BIJJOV_clean_15,5.93236
BOMCUB_clean_21,1.25024
ATAYEB_clean_1,37.3761
ASEXED_clean_2,38.6534
BOHXIH_clean_201,1.88666
BAFCAP_clean_2,24.0545
BOFCEG_clean_14,2.30097
BOJDAG_clean_58,1.91543
BOWNUY_clean_221,0.691128
BELVEV_charged_2,17.0073
BONWAD_clean_14,1.86356
BOQYUD_clean_15,1.4959
BOTLED_clean_2,1.46299
BOWSOW_clean_14,1.17635
BOWSUC_clean_61,1.18681
BOWRAH_clean_14,1.22738
BOJYIK01_clean_2,2.91941
BERQIA_clean_43,14.4586
BIYVIQ_clean_19,5.12596
BIXYEO_clean_14,5.8058
BICDAU_clean_5,8.40493
BIYTOU_clean_14,5.98539
BOCKOT_clean_14,5.20524
BIRSEC_clean_32,7.39566
BOXYEU_clean_33,2.34538
BIRSIG_clean_32,7.49065
BIFKEI_clean_2,9.13653
BIXXIR_clean_14,7.2982
BIYTEJ_4,6.86091
BIRGIU_clean_14,8.56131
BAXREY_clean_60,22.2373
BONNIC_clean_9,4.81735
BOKQEZ_clean_15,5.11849
BOYTEQ_clean_15,2.98327
BOWQAG_SL_14,3.91005
BUBQOE_clean_14,2.66271
BIQVII_clean_2,9.2244
BOWQAG_clean_14,4.01559
BOXYIY_clean_2,3.95429
BUDDIO_clean_14,1.4945
BOPHEV_clean_14,5.58296
BEYSEF_clean_2,13.2665
BOYYOF_clean_88,4.44077
BEXVEH_clean_14,13.6655
BUCROH_charged_58,3.75595
BUJKEW01_clean_12,1.5751
BEXVIL_clean_7,13.6917
BOJYIK_clean_1,7.11387
BUKMUQ01_clean_19,1.99833
BUKMUQ_clean_19,2.18004
BURHUS_clean_15,0.879685
BABREE_clean_2,31.2108
BUGSAY_clean_14,2.80913
BUCSIC_charged_58,3.89892
BUGSEC_clean_14,2.81837
BUGSIG_clean_14,2.7863
AWIBEO_clean_15,35.5184
BUGSOM_clean_14,2.8096
AZAWAB_clean_2,32.9966
BUKRUW02_clean_198,2.78039
BUPVEP_clean_201,1.62206
BONWIL_clean_2,7.96356
BUKRUW03_clean_198,2.52245
BUSGIG_clean_14,1.74386
BUSGOM_clean_14,1.71763
BUKYAJ_clean_14,2.81627
BUKRUW01_clean_198,3.51769
BIMDOR_charged_2,13.4634
BOWZUK_clean_52,7.81711
BUSQEM_clean_49,2.35702
BUBWOM_clean_54,6.92004
BOVHEB_clean_9,8.94342
BUSQIQ_clean_2,2.5805
BOPWIO_clean_14,9.70021
BULBER_clean_57,4.30434
BORBEQ_clean_19,9.93058
BUSQUC_clean_15,3.20735
BUWGAC_clean_14,2.09037
BOHWOM_clean_15,11.7375
BIPBAF_clean_14,15.4274
BUVHEH_clean_2,3.58482
BUWGEG_clean_14,2.56178
c4ce00408f_c4ce00408f2_clean_225,1.07628
BOMCOX_clean_14,11.5357
BOLPEY_clean_2,12.101
c5cc06190c_c5cc06190c2_clean_19,0.963513
BETZOR_clean_2,21.3506
BOPHIZ_clean_2,12.1497
BUCSEY_clean_14,9.88129
c5cc10203k_c5cc10203k2_clean_200,1.67874
c4ra13058h_c4ra13058h2_clean_23,2.40901
BELVAR_charged_2,28.2325
BUVKUA_clean_2,5.51965
BONMEX_clean_2,13.3167
AFUKET_clean_1,68.4523
BUYNAL_charged_148,3.44881
BARZOL_charged_14,32.7206
BUWMIR_clean_9,4.2515
BUWMAJ_clean_5,4.93152
BOLPAU_clean_56,14.455
BUCYAA_clean_15,10.3079
BUWMEN_clean_9,5.05782
BUWLUC_clean_5,6.00957
BUCSAU_clean_14,12.19
c5dt00281h_c5dt00281h2_clean_10,1.62163
c5ce00931f_c5ce00931f2_clean_15,2.28484
AWAWUR_clean_1,44.2716
BUCSIC01_clean_14,11.9978
BUVXOG_clean_2,7.65361
c5dt03710g_c5dt03710g2_clean_123,1.6847
BURJOO_clean_2,9.73343
BUVWOF02_clean_2,8.38307
c5sc03494a_c5sc03494a2_clean_220,0.917939
c4dt03702b_c4dt03702b2_clean_55,5.81406
AXOHIE_clean_14,42.8214
BUSNAF_clean_2,9.72855
BIPLIX_clean_2,21.2763
BOZFIH_clean_14,14.7643
c5ce02503f_c5ce02503f2_clean_221,3.76146
c4dt02048k_c4dt02048k2_clean_56,6.56065
c5ce00677e_c5ce00677e2_clean_14,5.10632
c6cc00589f_c6cc00589f2_clean_217,1.14276
c5qi00128e_c5qi00128e2_clean_140,1.95622
BUCWAZ_clean_4,13.6399
c5dt03038b_c5dt03038b2_clean_11,3.94801
c5dt02374b_c5dt02374b2_clean_7,4.48638
BUVYIB01_clean_2,9.94456
BAQWOI_clean_14,37.7591
c5cc01886b_c5cc01886b2_clean_2,7.77985
BUXTOF_clean_15,8.97944
BUVYIB_clean_2,10.4481
c5ce00923e_c5ce00923e2_clean_14,6.68037
BIFGOO_clean_2,24.5114
c6cc00589f_c6cc00589f3_clean_19,3.32699
BUCVIG_clean_15,16.0165
c5cp03920g_c5cp03920g2_clean_5,6.68735
