Structure_name,Enthalpy_surface_kjmol,Henry_coeff_molkgPa,ASA_m2_cm3,time
ADEGIA01_clean_2,-34.1534,0.00107164,72.6852,8.1406
ACAJOF_clean_56,-27.9697,0.00012271,212.333,8.23968
ACUTOI_clean_60,-32.6613,0.000819199,90.7965,8.37735
ABAVOP_clean_14,-7.26063,1.80353e-09,0,8.43457
ADATUW_clean_199,-28.0439,0.000163934,598.989,8.45258
ADAVEI_clean_199,-28.4768,0.000199802,589.154,8.46125
ADAVAE_clean_199,-29.5665,0.00026286,592.738,8.49149
ADABAK01_clean_2,-28.4331,1.40278e-05,0,8.83629
acs.jchemed.6b00258_ed6b00258_si_005_clean_15,-33.9547,0.000235869,0.0553675,8.86552
ABUWOJ_clean_61,-27.6494,0.000296876,108.686,9.39739
acscombsci.5b00188_8372_clean_1,-18.4342,2.11067e-05,342.934,9.40964
ACAKUM_clean_14,-29.6974,8.95129e-05,1.82607,9.64563
ACAKUM_14,-29.6974,8.9513e-05,1.83639,9.65168
ACAJIZ_clean_15,-28.2402,0.000171358,175.479,9.68278
ADUWIH_clean_201,-21.7246,7.98172e-05,674.581,5.2946
acscombsci.5b00188_5020072_clean_1,-15.482,1.83691e-05,640.25,9.84723
ABEXUC_clean_33,-27.8201,7.64815e-05,43.8849,10.0855
ABEXEM_clean_33,-26.8812,7.2647e-05,64.0814,10.1556
ABEXOW_clean_33,-27.5254,7.45226e-05,49.5778,10.1852
ABEYIR_clean_33,-28.5004,7.68339e-05,32.1015,10.3007
ABEYEN_clean_33,-28.3435,7.68766e-05,34.2929,10.3482
ABEYAJ_clean_33,-28.2347,7.9226e-05,40.4006,10.4079
acs.inorgchem.6b02514_ic6b02514_si_002_clean_19,-22.607,3.51365e-05,247.104,10.4888
ABEXIQ_clean_33,-27.285,7.25909e-05,54.587,10.5929
ACALIB_clean_14,-25.8098,4.55962e-06,0,10.6665
ADAXIO_clean_15,-31.091,0.000840095,296.476,10.7818
ABEYIR_33,-28.5004,7.68339e-05,32.1491,10.8613
acs.inorgchem.6b00136_ic6b00136_si_002_clean_63,-37.5548,0.00168065,242.8,10.9409
ACODUT_clean_164,-48.0655,0.107154,77.624,11.5065
acs.cgd.5b01686_WAHFUJ1434675_clean_14,-28.8394,0.000142605,38.5996,11.5347
ADOBAX_118,-29.9749,0.000160947,58.6303,11.5447
ADOBEB_charged_118,-30.0163,0.000163142,60.3333,11.5529
acscombsci.5b00188_24205_clean_1,-31.2723,0.00201425,569.93,11.7108
ADOBAX_charged_118,-29.9749,0.000160947,58.6748,11.7323
ADOBOL_charged_118,-30.7287,0.000179944,44.2423,11.8416
ADOBOL_clean_118,-30.7287,0.000179944,44.1737,11.8361
ADOBIF_clean_118,-28.3074,0.000134974,95.0623,11.912
ABIYIV_56,-30.028,7.78141e-05,0,11.9291
ABIYIV_clean_56,-30.028,7.78144e-05,0,12.0126
AFOYIE_clean_62,-21.1589,5.33874e-05,604.245,3.6032
ACECIV_ion_b_14,-36.6836,0.000151846,0,12.1546
ADOCEC_clean_118,-28.2985,0.000153105,89.1698,10.5314
acs.inorgchem.6b02407_ic6b02407_si_002_clean_14,-25.6836,0.000338586,393.059,12.6421
AGESIP_clean_14,-12.3707,1.22468e-08,0,2.983
ADOBUR_charged_118,-30.8194,0.000182822,44.6319,11.3348
acs.inorgchem.6b01569_ic6b01569_si_002_clean_15,-25.7118,3.85425e-05,173.067,12.9337
AHOKIR_clean_12,-28.378,8.20676e-05,12.0841,1.12296
ACODON_clean_13,-29.2065,0.000420836,452.759,12.9536
AGUBUA_clean_60,-31.0244,0.000828933,223.852,2.80201
ACODED_60,-32.2934,0.00139551,264.745,13.2527
AHOKOX_clean_59,-26.1979,7.4096e-05,13.211,1.53778
AHOJUC_clean_13,4.39896,4.56838e-12,0,1.76876
AHOKAJ_clean_13,6.21423,1.90589e-12,0,1.88078
ADOCAY_charged_118,-30.8849,0.000188183,46.1079,11.8431
ADOCIG_charged_118,-31.0012,0.000190058,43.5505,11.2548
AGARUW_clean_62,-23.3222,3.94848e-05,394.602,4.47949
AFOYEB_clean_92,-27.4892,9.1609e-05,129.624,5.65798
acs.inorgchem.5b02378_ic5b02378_si_002_clean_72,-32.8379,5.49939e-05,0,14.0432
AGABIU_clean_11,-14.7653,7.10576e-06,475.467,5.293
AFIPAH_clean_2,-27.7291,8.00952e-05,12.4035,8.28319
acs.inorgchem.6b01416_ic6b01416_si_004_clean_43,-31.3901,0.000937734,359.257,14.3024
AFUPEX_clean_14,-24.7668,0.000170552,489.232,5.41528
acs.cgd.5b01554_VAGNUP1452791_clean_62,-24.0272,6.67856e-05,355.726,14.8923
AHOKIR01_clean_2,-34.6894,0.000263164,0,3.84785
AGONAM_clean_14,-26.8334,0.000210138,352.185,5.39661
ADABIS_clean_2,-31.184,2.20785e-05,0,15.5847
AHUTIH_clean_14,-22.9673,2.71387e-06,0,3.64888
acscombsci.5b00188_34903_clean_1,-34.0904,0.0049508,828.681,16.0388
AGIMOU_clean_14,-33.4001,0.000309052,0,6.4347
AJOTEY_clean_33,-20.0627,4.16865e-05,478.671,3.56457
AHUTIH01_clean_14,-24.8245,5.44923e-06,0,4.54976
ALATAK_clean_12,0.584448,6.3107e-11,0,2.32642
acscombsci.5b00188_5040209_clean_1,-31.2467,0.00100538,574.517,16.9904
AFOYOK_clean_11,-23.5265,7.21954e-05,441.519,8.55838
ALICAA_clean_229,-25.1994,2.56421e-05,200.974,1.66941
ADABUE_clean_2,-33.9121,0.000228636,0.0518287,17.3257
ALIBUT_clean_229,-25.9015,3.5999e-05,211.429,1.82833
AGUWUV_clean_2,-27.6493,3.64916e-05,1.46823,7.59481
AGAYIQ_clean_15,-34.4823,0.000126436,0,8.93109
ACMPCD_clean_1,-21.9227,4.72985e-06,39.2732,18.7927
AHEQAH_clean_46,-22.5731,0.000127481,871.094,9.78103
AGUTUS_clean_14,-6.64984,8.69316e-10,0,10.3176
AGONEQ_clean_7,-20.8519,6.99725e-05,657.78,10.6608
AFEDIA_clean_2,8.24588,3.40903e-13,0,16.2322
AKEDIF_clean_15,-30.673,0.000989716,540.924,7.95079
AFITEP_clean_2,-34.1906,0.00185619,18.8913,15.2763
ALIXUP_clean_56,-18.0101,3.38815e-06,175.597,4.867
acs.cgd.6b00163_UKEBOD1448508_clean_15,-43.7257,0.0152999,23.7728,21.4286
AGAXOV_clean_2,-20.9043,6.58585e-05,639.075,11.9834
ALIPEQ_clean_21,-1.97872,1.46892e-10,0,5.95367
AKUHOD01_clean_2,0.747772,1.9456e-11,0,8.08619
ALALUU_clean_2,-1.61028,7.57224e-11,0,7.4364
AKOHEO_clean_14,-20.2039,6.47941e-06,140.412,8.71946
ACIBOE_clean_8,-23.4664,9.64867e-05,507.704,22.224
AKUHOD_clean_2,-0.307639,3.04126e-11,0,8.29774
ALALUU01_clean_2,-2.6804,1.1222e-10,0,8.34196
AFENEE_clean_34,-37.3936,0.00139286,0,17.7198
AJOXAA_clean_14,-26.5498,0.00019846,362.983,10.8939
AMALND_clean_60,-22.429,4.66002e-06,0,2.83976
AHAMAY_clean_2,-31.3288,0.000104509,2.01486,14.5533
AFEJOK_ion_b_8,-26.5869,0.000242026,368.488,20.3255
ALUJUN_clean_2,-34.54,0.00177724,97.986,8.09498
ALUKAU_clean_2,-34.5211,0.00134196,80.6839,7.67598
ALOLIY_clean_15,-16.8854,3.15275e-06,212.565,9.24623
acs.inorgchem.6b02407_ic6b02407_si_003_clean_5,-30.4343,0.00115094,381.814,26.7225
ALUKIC_clean_15,-17.1905,3.96464e-05,1111.38,8.40334
ALIXOJ_clean_14,-22.8157,7.29015e-05,531.951,10.9686
ALUKOI_clean_15,-17.167,3.878e-05,1116.04,8.48476
ALAHUS_clean_122,-24.11,7.22528e-05,416.679,13.3773
AJAMEF_clean_15,-37.9771,0.00123955,0,15.7378
acs.inorgchem.6b00433_ic6b00433_si_002_clean_2,-29.1653,0.000309371,217.074,28.0326
AFIXAO_clean_14,-31.9913,0.000506649,238.801,21.5863
AFIXES_clean_14,-32.2581,0.000508157,244.545,21.9725
ALULAV_clean_15,-17.2642,3.92893e-05,1114.81,8.82189
AMIKOX_clean_54,-2.37403,5.39717e-11,0,7.36313
ACOLOV_clean_14,-23.1224,0.000104266,636.882,30.3458
ac403674p_si_001_clean_4,-22.4211,2.32928e-05,327.268,30.4651
ALUKUO_clean_15,-17.197,3.90232e-05,1116.92,9.92403
AFOVEX_clean_1,-34.7712,0.00109436,597.359,22.7344
AMEJIM_charged_148,-25.2159,3.67898e-05,109.138,9.04259
AGUVOO_charged_60,-27.6581,0.000226104,241.772,20.7071
AFOTOF_clean_1,-35.2714,0.00123046,590.203,23.7367
AFOVAT_clean_1,-33.6497,0.000780841,560.437,23.483
AFOTUL_clean_1,-34.9913,0.00112199,595.545,23.6002
AFOYAW_clean_2,-27.9332,0.00033404,258.329,23.1981
AFOVOH_clean_1,-35.0488,0.00112464,588.694,23.4057
ACOGEF_clean_2,-32.922,0.00142365,112.1,31.5374
ABAVIJ_clean_1,-41.164,0.00488907,0.451643,31.8025
AMAFOK_clean_2,-30.2864,0.000536068,338.548,10.3556
AFOVIB_clean_1,-35.2343,0.00115455,590.77,23.8712
AJUNOK_clean_54,-33.5216,0.000467094,29.2528,19.3584
AKUHOD03_clean_1,0.124763,2.57499e-11,0,18.705
AHOBEG_clean_2,-31.5384,0.000343613,12.7763,21.054
AMOZAE_clean_14,-23.6036,2.14376e-06,0,5.34748
AGAYOW_clean_15,-32.2226,0.000558354,115.538,23.0004
AKUKUO_clean_2,-32.2737,0.0010503,163.049,18.7338
ACOGAB_clean_2,-32.9149,0.00160985,123.438,32.8921
ACOLIP_clean_1,-33.5418,0.00105071,22.28,33.0708
AKOBAF_clean_15,-35.3912,0.00228822,28.1288,19.6589
AJINOY_clean_2,-14.3255,4.40493e-09,0,20.383
AMIWID_clean_14,-35.7694,0.00144246,66.6723,9.848
AMIWOJ_clean_14,-35.5453,0.00134964,70.9372,9.25608
ALIFUY_clean_14,-38.3509,0.00193932,2.89368,18.4665
AKAYIV_clean_13,-21.3135,2.422e-05,390.207,21.5418
AMIXAW_clean_14,-36.1807,0.00162627,67.4723,9.07834
AMIWUP_clean_14,-35.7846,0.00147475,68.7424,9.54507
ANAWIX_clean_15,-26.8008,0.000168845,284.801,5.32374
AMIZIG_clean_62,-24.2149,2.83779e-05,156.471,10.5883
am301365h_si_002_clean_160,-22.5439,6.30423e-05,585.3,16.7189
APARAM_clean_147,-44.6238,0.0146569,281.879,7.14483
ADODII_clean_1,-30.1182,0.00062993,249.104,36.8152
ANAWOD_clean_52,-25.8046,0.000138417,497.306,9.17849
AQALIO_clean_62,1.60177,4.93038e-11,0,5.2695
ADODUU_clean_1,-31.3886,0.000933122,271.59,36.4918
AMUCOB_clean_2,-22.4863,4.40275e-07,0,12.5501
AQALOU_clean_62,2.65895,2.65941e-11,0,5.4319
ALEQIT_clean_2,-31.1066,0.000251764,136.446,25.722
AMUFOF_clean_2,-29.3237,0.000219588,64.9063,12.7266
AJAYIT_clean_9,-29.9361,0.000298425,221.646,28.7561
APACAX_clean_122,-28.0701,0.00044419,179.244,8.57503
ADODOO_clean_1,-31.0109,0.000825055,266.323,38.2994
ACIBIY_clean_2,-28.9315,0.000156533,99.4092,41.4188
AHIYOH_clean_61,-33.0755,0.00120029,175.27,30.5542
APEBED_clean_19,-34.0414,0.000407503,7.56099,8.29871
AMUFIZ_clean_2,-22.9715,1.19446e-06,0,13.4699
AMUFEV_clean_2,-24.5019,5.04519e-06,0,13.7257
AHUFIU_clean_14,-20.2042,2.55727e-05,693.962,29.8379
AQEQES_clean_15,-24.3651,0.000173119,513.111,2.53103
ACOLUB_clean_2,-26.8255,0.000178327,353.36,42.6525
APETAS_clean_13,-22.0176,8.4227e-07,0,8.65075
ANUGOG_clean_15,-20.1565,6.86358e-05,925.44,10.9989
APAZOI_clean_15,-28.8139,0.000512005,437.862,9.89404
AMUFAR_clean_2,-32.321,0.000230004,0.33919,15.7832
acscombsci.5b00188_5013797_clean_1,-22.1296,8.01564e-05,669.972,43.4834
ALULID_clean_2,-23.1073,9.83835e-05,603.981,22.9286
AQETUM_clean_14,-21.9809,1.52226e-05,93.9783,4.03437
AQOLOJ_clean_221,-37.443,0.00436186,949.453,2.66679
AQOTIK_clean_123,-30.6273,0.000497789,340.416,2.61699
AQOMAW_clean_221,-31.2519,0.000417423,653.957,2.87252
ANUGUM_clean_2,-21.9701,0.000132631,894.943,12.8807
AMUWUB_clean_2,-22.6414,2.97222e-05,460.314,15.3356
AJAKON_clean_14,-32.522,0.000481225,93.2902,33.1203
ANOMOG_clean_12,-35.2948,0.000794164,640.888,14.0558
AMOYOR_clean_2,-33.775,0.00112212,28.3226,18.3263
AHEBAS_clean_5,-35.1639,0.00217675,157.37,34.8905
AMOFAK_clean_19,-17.7675,4.87066e-05,1095.26,18.9455
AQEQIW_clean_14,-24.9745,0.000224664,569.625,6.10212
APAYUN_clean_15,-28.3458,0.000481076,458.449,13.2143
ANENEN_clean_2,-29.1775,0.000213686,167.691,15.189
APAYIB_clean_15,-29.7484,0.00075207,481.948,13.5728
AQMAND_clean_2,0.881646,3.25143e-11,0,5.4591
ANONAT_manual_2,-22.7297,0.000116694,778.074,14.9322
APAYOH_clean_15,-29.5851,0.000720265,514.995,13.8827
AQOLEZ_clean_123,-29.6022,0.000362006,775.653,5.16017
APAZIC_clean_15,-27.0921,0.000356246,773.12,13.5134
AQETIA_clean_14,-18.1021,2.27622e-07,0,7.00192
ARAHIM02_clean_140,-0.791523,2.53342e-11,0,1.94214
AHOZAA_clean_60,-39.7597,0.00547961,48.4184,35.3282
ANOMUM_clean_2,-23.344,0.00015476,649.122,15.9071
ARAFEF_clean_24,-22.555,8.6598e-05,750.633,3.59367
AKOXIJ_clean_12,-44.4823,0.0312265,303.176,34.1961
AQEFUY_clean_15,-21.96,3.43908e-05,388.525,11.625
ARAFIJ_clean_24,-23.7661,0.000121816,648.645,4.03154
APAZAU_clean_15,-28.4602,0.000568116,630.014,15.4726
AFITIT_clean_5,-29.837,0.000320856,313.242,42.0737
AQMAND01_clean_2,-1.5749,6.48166e-11,0,7.57012
ARAFOP_clean_24,-28.7103,0.000360184,256.496,4.22366
ARAHIM01_clean_87,3.40165,4.74216e-12,0,3.69332
ARAHIM_clean_87,-0.571808,2.68063e-11,0,3.58693
APEBEE_clean_2,-33.5677,0.000992744,191.001,15.0546
APAZEY_clean_15,-28.18,0.000519465,697.035,16.3393
AQAJEI_clean_60,-29.5703,0.000510389,318.065,14.6991
ARUYUH01_clean_56,-29.4893,0.000228076,69.437,2.92811
AFOQUI_clean_1,-30.059,4.08791e-05,0,42.124
AJOVEB_clean_2,-27.0948,4.57916e-05,68.1855,36.7956
ARUYUH_clean_56,-28.7765,0.000122434,9.28557,2.8499
ALUREF_clean_18,-30.0737,0.000297289,227.237,29.4377
AQUDAT_clean_15,-32.8418,6.25306e-05,0,7.83094
ALOLET_charged_159,-23.7361,6.86925e-05,534.773,34.0829
ALURIJ_clean_18,-30.5392,0.000357189,227.69,29.628
AQUDEX_clean_15,-33.8212,0.000102336,0,8.00983
AQUDOH_clean_15,-33.457,8.89895e-05,0,7.6431
ARADEE_clean_15,-23.0777,0.000108384,458.529,7.48881
AQODOA_clean_14,-8.37212,7.1815e-10,0,10.1631
AQIQIC_clean_15,-30.1708,0.000509661,265.666,11.4222
ASOHUL_clean_62,-20.4028,3.80933e-05,493.092,1.98844
ARUYOB_clean_14,-28.0433,0.000121899,25.4758,5.19987
ALURAB_clean_18,-29.624,0.0002656,226.683,31.1631
AMUXAI_clean_2,-24.1015,4.04669e-05,417.843,21.9655
ARAGOR_clean_15,-25.8456,0.000197369,350.804,7.97095
acs.inorgchem.6b00894_ic6b00894_si_003_clean_19,-33.9958,0.000782986,67.5988,52.5064
AFUKAP_clean_2,-26.4384,0.000170167,343.655,44.2429
ASEKAM_clean_15,-27.4028,0.000200235,268.595,3.86936
AQIQAU_clean_15,-23.4924,0.000112647,691.467,12.8867
AHINIP_clean_4,-36.489,0.000823898,18.1494,42.2394
acs.inorgchem.6b01211_ic6b01211_si_002_clean_2,-33.404,0.00137198,566.112,53.1698
ANUGEW_clean_2,-18.8491,4.22615e-05,822.145,21.9529
ASACON_clean_52,-27.2261,0.000125527,220.82,6.80495
ASEJOZ01_clean_15,-24.6232,1.23561e-05,0.0350363,6.13666
ASALIP_clean_19,-30.8376,1.68825e-05,0,6.7979
ALANAD_clean_2,-19.7995,6.57896e-05,929.016,40.7397
ADASUV_clean_2,-20.3839,5.80194e-05,790.084,55.5143
ASEJOZ_clean_15,-24.6342,1.19781e-05,0.0210079,6.98273
ASALAH_clean_19,-36.4832,0.00070954,0,7.95638
ASIRUR_clean_14,5.55702,3.09839e-12,0,6.3741
ARUYES_clean_14,-29.0926,0.000498781,250.192,9.63388
ARIBOS_clean_14,47.3422,2.74886e-20,0,10.9777
ATIBIO_clean_14,-22.6126,1.41544e-05,90.0253,4.15025
ARINUL_clean_117,-37.2704,0.00205349,4.62818,11.6948
AMUPOP_clean_15,-35.8001,0.00088373,3.68039,28.4303
ASAJOU_clean_12,-33.8037,0.000560851,3.72902,10.5227
ATAFIK_clean_106,-22.7313,0.000108097,617.962,6.61623
ASIQEA_clean_86,-25.791,8.83252e-05,332.872,8.99163
acs.inorgchem.6b00894_ic6b00894_si_002_clean_5,-33.2036,0.00206617,240.364,58.6226
ASIQIE_clean_86,-26.0208,9.56762e-05,344.618,9.26349
AQUCOF_clean_7,-21.7344,3.97938e-05,570.479,17.1754
AMILOY_clean_14,-35.7337,0.00133784,436.95,36.7488
AMILUE_clean_9,-35.5787,0.00122465,449.358,37.0383
ATIBAG_clean_14,-27.9875,9.52337e-05,68.6125,6.6004
AMODUC_clean_1,-17.7657,4.85721e-05,1120.52,33.1221
AQOSEG_clean_88,-23.9357,9.09899e-05,418.451,17.9321
AMAGAX_clean_2,-28.8478,0.000350572,389.713,38.1604
ATIBOU01_clean_14,-26.9999,9.2797e-05,120.326,6.87436
AMIMAL_clean_14,-35.6149,0.00127141,441.943,37.505
ATIBOU_clean_14,-27.5012,7.73337e-05,49.2997,6.78508
AQIXUU_clean_2,-48.0132,0.0905103,30.0333,19.78
ATIBUA_clean_14,-28.5429,0.000103159,58.7401,6.65617
AQUDAS_clean_7,-21.6218,3.93376e-05,577.351,17.7065
ATIBOU02_clean_14,-26.9056,9.04904e-05,122.477,7.49108
ATOTIM_clean_63,-33.0475,0.000937932,553.838,4.07375
ATIRUS_clean_15,-23.0843,3.02004e-06,2.10146,4.91948
ARUYES_14,533.061,4.66717e-107,0,14.2012
ANUGIA_clean_1,-19.1886,5.0338e-05,880.315,29.0643
ATEYED_clean_15,-18.5081,5.96305e-05,801.228,8.59364
ATOTIM_manual_63,-33.0475,0.000937932,554.055,4.00504
ATIXUX_clean_68,-33.1165,0.000871708,47.6751,5.29185
AQUCOG_clean_2,-20.184,3.12754e-05,699.493,19.4149
APEBUU_clean_15,-32.7569,0.000390628,37.2785,27.8523
ATICEL_clean_14,-26.8586,7.52153e-05,75.8234,6.70946
AMIMEP_clean_9,-36.2219,0.00135184,440.905,38.1742
ATICAH_clean_14,-27.0334,8.86658e-05,98.5736,7.24197
AQUCUM_clean_2,-20.088,3.14747e-05,705.913,19.4311
ALUJEX_clean_2,-28.4332,0.000324108,310.888,45.3298
ATOGEV_clean_14,-25.5449,0.000111967,182.9,6.01802
ASUKEE_clean_70,-40.394,0.00487509,7.59856,11.4988
ASECUY_clean_15,-24.9605,4.21561e-05,683.028,14.2464
ASUKEE01_clean_70,-40.5354,0.00502004,7.57976,11.9426
AQUDIB_clean_2,-20.2155,3.06978e-05,690.674,20.0234
AQEFOS_clean_2,-21.9416,1.10385e-05,231.156,27.5427
ANENIR_clean_1,-29.782,0.000260657,171.87,32.8884
ATOWIQ_clean_12,-22.4322,7.41237e-05,710.401,7.04295
ATOWOW_clean_12,-21.2927,5.96507e-05,699.613,7.19845
AVIHOE_clean_91,-26.1065,0.000169527,632.134,3.07876
AROFET_clean_2,-25.6366,0.000153564,662.102,19.1597
AMIXEA_clean_1,-36.4656,0.00175595,65.9213,39.7661
ASALOV_clean_9,-40.7919,0.00565153,3.01868,17.3841
ANIDIL_clean_15,-30.6117,0.000150375,33.0979,34.3779
AVEMOE_clean_33,-27.0801,4.4145e-06,0,5.81009
AVIHIY_clean_78,-25.813,0.000158326,636.654,4.85027
ARINOF_clean_2,-35.0148,0.00070942,0.592478,21.0835
ASUBIB_clean_2,-27.8296,0.000336602,372.062,15.9529
ANEHEI_clean_2,-33.5574,0.000629841,229.35,36.7643
AVEROJ_clean_4,-23.7975,6.5249e-05,477.396,6.98222
ATULIM_clean_32,-36.2806,0.00169602,35.1333,9.74362
ASAHEJ_clean_2,-20.0211,6.99926e-06,360.991,20.7603
AVETAY_clean_122,-28.782,0.000562356,187.378,7.7715
AVAQIX_clean_61,-34.9459,0.00298009,148.852,8.97862
ATEZAC_clean_15,-23.0823,0.000131189,955.948,16.414
ATUXIY_clean_15,-30.1311,0.000561613,221.158,10.6709
AVETEC_clean_122,-28.9202,0.000538867,190.341,8.05578
AVIVAC_clean_141,-30.2154,0.000279497,496.191,6.39422
AVIVEG_clean_141,-30.0095,0.000280392,505.357,6.31482
AVAGIP_clean_88,-33.2265,0.000445135,47.958,10.358
AVAGUB_clean_86,-27.0842,4.27082e-05,6.35244,10.0953
AVITUU_clean_141,-26.9323,0.000165253,485.974,7.1532
AVUJIL_clean_14,27.6021,2.46538e-16,0,4.52165
AVIVOQ_clean_141,-28.4474,0.000271429,501.789,6.50538
AVIVUW_clean_141,-29.3729,0.000238136,496.725,6.46827
ATIXAE_clean_14,-25.8749,0.000139177,263.097,14.1807
AVIVIK_clean_141,-30.0247,0.000293315,480.847,6.96843
AVAQIX01_clean_61,-35.552,0.00338216,128.545,10.6601
AVAGOV_clean_88,-33.0377,0.000463113,46.8943,10.8398
ASOVEL_clean_19,-28.6817,0.000319328,309.159,19.9018
AVELOD_clean_118,-28.8673,0.000251292,455.036,10.5074
AVELUJ_clean_118,-29.4108,0.00029697,444.769,10.4429
AVEMAQ_clean_118,-28.3254,0.000236076,428.916,10.4661
AVIMIC_clean_15,-28.8924,0.000151163,132.072,9.34257
ATEXII_clean_19,-35.3305,0.000654252,0,19.1137
ARUDAU_clean_2,-37.3298,0.00587168,140.094,25.3992
AVIPOL_clean_14,-24.9478,0.000212873,522.659,9.37935
ARUCOH01_clean_14,-35.8425,0.00359705,136.792,26.3186
AMUWIP_charged_34,-24.7765,0.000134669,582.798,42.8362
ASAMUE_clean_61,-27.9389,3.9777e-05,29.3402,24.4098
ARUCUN_clean_2,-37.8612,0.00636919,96.9472,26.78
AGIREP_clean_2,-23.6322,0.000111089,755.117,63.1837
AHIYUN_clean_15,-55.533,1.45185,70.5289,62.1567
AVALEO_clean_15,20.2566,1.53354e-15,0,13.7297
AVEQID_clean_14,-20.9875,9.4885e-05,876.57,12.739
ASUJIJ_clean_14,-37.1721,0.000905885,2.23946,22.4361
ATEZIK_clean_15,-24.6212,0.000197132,934.317,20.7173
ASADAA_clean_2,-28.4094,0.000241315,260.981,26.6151
AXAQAT_clean_8,-9.56442,1.74174e-09,0,2.6938
AVEVEE_clean_2,-26.0694,1.9163e-05,0,12.465
AVESUR_clean_56,-24.6269,0.000170243,459.436,13.5658
ATEZEG_clean_15,-26.1845,0.000333692,920.479,21.8929
AVESOL_clean_14,-26.1083,0.000411147,521.022,13.6407
ATIJUJ_manual_1,-19.1734,1.18359e-05,372.803,18.9728
AVIPAX_clean_14,-28.79,0.000443801,630.601,12.7569
AXUDII04_clean_225,-25.9307,3.90739e-05,85.9135,1.03951
AFITUF_clean_4,-28.8277,0.000184419,257.919,68.7814
AXOCAT_clean_14,-14.1196,2.18939e-08,0,2.38631
AWOFOI_clean_14,-24.6058,0.000138382,230.327,5.39026
AMEJOS_charged_2,-35.5201,0.000392751,3.89528,53.9903
AXAWUT_clean_60,-25.0452,7.32048e-06,0,4.45385
ATIJUJ_clean5b_1,-19.1734,1.18359e-05,372.744,20.785
ATOXEN_clean_2,-34.4165,0.000444229,1.51288,17.9434
ASOYOY_clean_80,-26.5241,0.000207591,616.004,25.4327
AWUPOZ_clean_58,-16.7187,4.20284e-05,742.754,5.42453
AWUPAL_clean_58,-16.2857,3.87572e-05,741.96,5.67432
AXIGAR_clean_9,-18.3847,2.47604e-05,355.919,4.87582
AWEGEP_clean_62,-23.3342,2.04864e-05,145.774,7.47592
AQEGUY_clean_2,-33.8514,0.00152558,220.822,39.3563
AQERUL_clean_135,-50.1235,0.346947,58.783,38.5482
AYUPOZ_clean_76,-14.6829,1.22135e-07,0,2.71969
AXAFAG_clean_14,-17.9547,6.65233e-06,389.324,8.33118
AWASAU_clean_14,-27.7322,5.36082e-05,24.1783,10.9323
ARUJED_clean_14,-32.6273,7.47648e-05,0,33.3799
AXUPEO_clean_2,-35.6588,0.0049143,300.923,5.52857
AZAWAZ_clean_2,-16.2503,3.77591e-07,0.078878,3.75852
ALIXAU_clean_h_1,-28.7115,0.000107782,67.8835,64.1468
AWAGEL_clean_13,-24.1301,7.33382e-05,444.627,14.0121
AZAFIS_clean_2,-28.2072,0.000185792,25.9788,4.60419
ASANAL_clean_14,-37.2774,0.00371937,60.1651,32.363
ATUXUK_clean_2,-32.869,0.000128776,2.16683,22.1331
ATUYAR_clean_2,-33.2552,0.000134423,2.09532,22.4333
ATUXOE_clean_2,-32.9087,0.000151934,3.93279,23.0391
AZEWEH_clean_2,-30.3475,3.28775e-05,0,4.99717
