Structures,CPU_time (s)
AVIVEG_clean_141,10.8053
AVIVIK_clean_141,10.8365
AMIXEA_clean_1,98.7206
AVITUU_clean_141,11.594
AVIVOQ_clean_141,10.8853
AVEQID_clean_14,19.0098
AVIVUW_clean_141,10.8385
ASOVEL_clean_19,42.8242
ASAHEJ_clean_2,51.9007
ARUDAU_clean_2,55.3531
ATULIM_clean_32,28.5373
AVEMOE_clean_33,21.6139
AVAGUB_clean_86,27.2624
ARUCUN_clean_2,57.35
AVAGOV_clean_88,28.7766
AVAGIP_clean_88,29.6618
ARUCOH01_clean_14,59.7835
AVELOD_clean_118,26.0147
AVELUJ_clean_118,25.6777
APEBUU_clean_15,79.6539
AVIPOL_clean_14,17.9581
AVEMAQ_clean_118,26.2484
AVESOL_clean_14,22.6787
ASOYOY_clean_80,48.2124
AVESUR_clean_56,24.0841
AHINIP_clean_4,139.733
ATEXII_clean_19,46.3454
ASUJIJ_clean_14,49.317
AVUJIL_clean_14,15.3254
ARUYES_14,64.0218
AWUPAL_clean_58,8.04683
AWOFOI_clean_14,9.80672
AVIMIC_clean_15,25.7579
AWUPOZ_clean_58,8.53958
AXAQAT_clean_8,8.12239
AVEVEE_clean_2,26.5337
ASADAA_clean_2,64.4966
ATIJUJ_clean5b_1,45.9268
AXUDII04_clean_225,1.76794
AXIGAR_clean_9,9.52819
ATIJUJ_manual_1,46.8814
AVIPAX_clean_14,28.3652
AXAWUT_clean_60,11.0484
AMAGAX_clean_2,122.438
ANENIR_clean_1,102.907
AWEGEP_clean_62,18.0766
ASAMUE_clean_61,67.4499
AXOCAT_clean_14,9.85786
AYUPOZ_clean_76,5.04566
AXAFAG_clean_14,17.1707
ARUJED_clean_14,75.9047
AQEGUY_clean_2,92.3655
ASOSUY_clean_6,65.4254
AVALEO_clean_15,47.6972
AZAFIS_clean_2,8.24768
AWASAU_clean_14,28.1244
AXUPEO_clean_2,12.6351
ATUXOE_clean_2,53.441
ATOXEN_clean_2,54.0318
ATUYAR_clean_2,53.2772
AXIPEE01_clean_15,20.5494
AHIYUN_clean_15,159.615
ATUXUK_clean_2,54.8937
AFUKIX_clean_2,168.506
AWIBAL_clean_2,28.2193
AZAWAZ_clean_2,9.60778
AVEHAM_clean_14,53.3058
AXOCEW_clean_13,21.4196
AWAGEL_clean_13,36.7494
AXIPEE_clean_15,23.6115
AXINIF_clean_62,26.888
AXINEA_clean_70,27.6021
AVIMOI_clean_14,46.7241
AVIMUO_clean_14,46.8754
AQERUL_clean_135,102.183
AZEWEH_clean_2,12.7063
BAFHAU_clean_97,1.29101
AZIVAI_clean_94,11.2029
ASANAL_clean_14,84.5375
AXIMUP_clean_14,31.2147
ASINAT_clean_2,81.9984
AWOKED_clean_14,34.1668
AWEWOP_clean_12,37.3773
AVUPIR_clean_h_1,42.6842
BACMOH_clean_19,9.58641
BADHIA_clean_70,11.0024
BADHOG_clean_70,10.9654
AVUPIR_SL_2,46.1612
BADHUM_clean_70,11.1428
ATEJOA_clean_2,84.7231
AWAJIT_clean_15,50.8482
AWEJIW_clean_2,47.7972
AYOXUJ_clean_15,33.2349
AWEDOW_charged_52,49.2099
AZIXUD_clean_19,22.3918
AJIGIL_clean_19,175.756
AZEBUE_clean_33,27.2194
AXUBOL_clean_160,36.2501
AWEJES_clean_58,50.1565
BAKFAV_clean_2,12.8167
BADJIC_clean_15,19.3994
ATAYAX_clean_1,90.5949
BACMOH10_clean_19,24.9803
AZIMIH_clean_15,29.9648
BAKGAX_clean_62,16.2029
AXIPEE03_clean_14,45.3998
AWAGOV_clean_85,58.6288
AWAHEM_clean_1,60.2899
AMEJOS_charged_2,162.061
AVUDAX_clean_14,64.4726
BALMUW_clean_2,9.21716
BAKJII_clean_14,15.8699
BALMUW01_clean_2,9.72972
ATAYEB_clean_1,97.0511
BAKYIY_clean_63,11.3801
AVETOM_clean_68,76.3121
BAKGIF_clean_2,23.2348
AZOHEC_clean_13,34.9537
BAKGIF_clean5b_2,23.8983
ALUJOH_clean_1,177.544
BAEDTA01_clean_104,30.4123
BAKGIF_manual_2,23.6979
BAKYOE_clean_60,17.1255
AYAWEE_clean_2,50.1797
BANMAG_clean_66,16.0607
AWAKEQ_clean_14,69.0594
AWEDUC_charged_17,67.6461
AXUJOT_clean_2,53.3664
AWAREV_clean_15,72.2247
BAKJEE_clean_14,28.8795
AVUBUP_clean_5,79.2759
BADHUM01_clean_14,40.2066
ALUJIB_clean_1,186.341
AWARIZ_clean_15,73.8814
BEFLIJ_clean_70,2.26855
AWAHAI_clean_2,78.201
BEFLUV_clean_126,3.21744
AQIXUV_clean_2,140.343
BAPDAA_clean_2,26.8485
BEFLAB01_clean_68,6.18825
BAXSIE_clean_92,12.6853
ALIXAU_clean_h_1,194.335
BAXLOD_clean_76,14.3139
BAWRUO_clean_15,18.4234
BAFVAH_clean_139,42.797
BEFLEF_clean_20,7.64489
BEFNIL_clean_121,2.71174
BEFMAC_clean_15,6.33003
ASUWUI_clean_2,119.088
ALOLES_ion_b_1,196.26
BAZJET_clean_11,13.9517
BAHMAZ_clean_14,44.6195
BAXFUD_clean_14,19.6261
BAXFIR01_clean_14,20.7572
BAXFIR02_clean_14,20.9678
BASJUB_clean_86,25.923
AZAVUU_clean_19,63.882
BAQWIC_clean_2,32.0376
BAXGAK_clean_14,20.7465
BEGBOG_clean_198,6.23506
AZOBUN_clean_2,57.3378
AVUHIJ_clean_14,90.3637
AZAVOO_clean_14,67.6836
BEJZAS_clean_19,7.16489
BEFNUX_clean_57,9.44
BEFNOR_clean_57,9.6668
BAHGUN04_clean_1,50.4956
BACGAQ_clean_2,58.6223
BAHGUN01_clean_1,51.4109
BAHGUN_clean_1,50.2253
BAHGUN03_clean_1,51.2675
BAHGUN02_clean_1,52.3016
AZILEC_clean_29,64.7372
BADJAU_clean_43,57.0765
BADYAJ_clean_14,55.6565
BAFKUR_clean_2,55.2104
AXUBAW_clean5b_1,77.6474
BAKJOO_clean_2,47.8555
ACAJIY_clean_1,248.237
BEFMOQ_clean_5,17.5208
AYUWUM_clean_2,75.8019
BAMKOS_clean_14,43.1236
BAMKIM_clean_14,43.6928
AXUBAW_manual_1,80.3134
BEFMUW_clean_5,18.1298
BEFNAD_clean_5,18.1498
BEFNEH_clean_14,17.9846
BEKYOG_clean_15,15.1801
BEFPAF_clean_5,19.0942
BEGDEY_clean_139,18.7552
ASEXED_clean_2,142.778
BEFKUU_clean_2,27.5894
BASTEW_clean_56,41.0533
BASSUL_clean_56,41.2338
BASTAS_clean_56,41.1638
BEKZEX_clean_15,18.4867
BEKZEX01_clean_15,18.9419
BEPRIZ_clean_167,10.7525
BASTUM_clean_56,41.1438
BASTIA_clean_56,41.6663
AROFAP_clean_1,156.718
BAQWEY_clean_2,51.2417
BEPROF_clean_167,13.1861
BEKYUM_clean_15,23.1115
BETGEO_clean_221,4.8093
BETGUE_clean_221,2.30297
BETHIT_clean_221,2.04847
BETGOY_clean_221,4.2206
BETGIS_clean_221,4.40929
BETHEP_clean_221,3.34415
BENZUR_clean_2,22.1247
BENZOL_clean_2,22.973
BENXOJ_15,23.8032
ANEPIT_clean_2,192.918
AVESAW_clean_1,126.023
BEPBAB_clean_2,23.8368
BERGAI_clean_126,15.478
BAZJIX_clean_2,43.1561
AYOYEU_clean_2,94.9004
BEVQUP_clean_2,7.14928
BEPYIG_clean_15,19.6211
BERFIP_clean_15,20.5684
BARZUR_clean_5,59.4385
AYOYOE_clean_2,98.7936
BEVQID_clean_8,11.6335
BEVRAW_clean_8,11.8685
BEXQOL_clean_19,9.27582
BEWWEH_clean_19,11.0015
BEXRAY_clean_19,8.54277
BEXREC_clean_19,8.71407
BEXQUR_clean_19,9.39187
BELYIC_clean_5,35.3305
BEKSAM_clean_1,39.6414
BEXRIG_clean_19,8.79427
BEZSIK_clean_14,2.44701
AWEBIO_charged_14,121.16
BAPVEW_clean_14,70.4899
AVUCEA_clean_2,129.131
BEXPAX_clean_5,15.9156
BEVWAB_clean_12,18.4823
BEWVOQ_clean_1,19.1494
BEXQIF_clean_4,17.5438
BIBXUH_clean_225,4.17311
BABREE_clean_2,98.5183
BETFIR_clean_15,28.7866
BETDAH_clean_2,33.7236
BETDEL_clean_2,34.436
BEXSAA_clean_14,18.7089
BAFCAP_clean_2,96.4405
BEPNIV_clean_4,43.6013
BEPNOB_clean_4,43.63
BEXSEE_clean_14,19.2752
BEXRUT_clean_14,20.2004
BEXSII_clean_14,17.9347
BETDOV_clean_15,34.9019
BEPLUF_clean_4,46.3953
BEPVEZ_clean_2,42.276
BEPMAM_clean_4,47.0207
BETGAK_clean_2,33.73
BETDIP_clean_2,37.0486
BETFAJ_clean_2,35.1138
BENXUP_clean_2,49.8156
BETDUB_clean_2,35.9057
BEXTUV_clean_15,19.1707
BEXVAD01_clean_15,18.2203
BETFUD_clean_2,34.3103
BETFEN_clean_2,35.01
BETFOX_clean_15,35.58
BIBYAO_clean_225,14.1546
BEZDUH_clean_2,17.1051
acs.jpcc.6b04690_jp6b04690_si_005_clean_2,291.923
BEXVAD_clean_15,19.8845
BEPVAV_clean_2,46.0847
BEPMEQ_clean_4,50.0823
BEPVID_clean_2,46.1981
BEPNUH_clean_4,49.6478
BIMDIL_clean_131,6.39826
BICPOT_clean_15,14.6494
BAZDAJ_charged_19,72.1269
BELTOD_clean_61,55.5602
BEPMIU_clean_4,51.2784
AZAWAB_clean_2,118.872
BICPUA_clean_40,15.8193
BIWYAH10_clean_14,3.38161
BEPPAP_clean_4,51.3677
BAZDAJ_clean_19,73.558
AZILEA_clean_1,116.293
BEPWEA_clean_2,46.9828
AXUHEH_clean_14,126.083
BEPVOJ01_clean_2,47.8951
BIWHAQ_clean_61,5.9949
BEYKEX_clean_14,23.718
AXUHIL_clean_14,127.526
BEPVOJ_clean_2,48.8222
BIHBEB_clean_65,15.2231
BELTUJ_clean_61,59.2563
BERQIA_clean_43,47.8059
BOCTOE05_clean_15,3.24405
BOCTEU01_clean_64,4.80662
BOCTOE04_clean_15,3.3501
BICDAU_clean_5,22.5637
BOCTOE02_clean_14,5.6879
BOCTOE01_clean_14,5.78847
BOCTOE03_clean_14,5.62666
BIMDEF_clean_15,15.8989
BOCTOE_clean_14,5.77818
BEXVIL_clean_7,31.3781
BOHGOU_clean_9,6.93153
BIYSUZ_clean_62,13.1855
BIYTAG_clean_62,13.241
BEPNER_clean_5,63.5712
BIYVEM_clean_62,13.6243
BELVEV_charged_2,68.7106
BIQRIE_clean_15,19.1744
BIQHEQ_clean_55,19.6626
BEPPOD_clean_4,64.9681
BOFCEG_clean_14,12.4131
BIQFOW_clean_2,23.2196
BOHXIH_clean_201,13.1633
BEXVEH_clean_14,42.8592
BOJDAG_clean_58,14.5251
BOCKOT_clean_14,21.9095
BEPPIX_clean_4,73.7663
BAYCOU_clean_33,96.7869
BOMCUB_charged_21,13.9253
BIYTOU_clean_14,25.374
BOJYIK01_clean_2,17.3422
BIYVIQ_clean_19,25.7452
BOMCUB_clean_21,13.9418
BOWNUY_clean_221,2.53765
BIFKEI_clean_2,43.102
BOWSOW_clean_14,5.85025
BOQYUD_clean_15,16.0858
BONWAD_clean_14,19.9511
BOWSUC_clean_61,8.68446
BIPBAF_clean_14,39.0572
BIXXIR_clean_14,36.9916
BIXYEO_clean_14,36.4303
BOKQEZ_clean_15,27.0367
BIVXEK_clean_2,39.51
BAQWOI_clean_14,122.998
BIYTEJ_4,38.448
BOWRAH_clean_14,13.7645
BOXYEU_clean_33,14.1521
BOTLED_clean_2,20.5888
BIJJOV_clean_15,48.274
BOHWOM_clean_15,35.7085
BIHMUC_clean_2,52.2751
BOJYIK_clean_1,34.9559
BIRSEC_clean_32,47.5243
BIRSIG_clean_32,48.5297
BIBBUL_clean_19,65.3414
BAKLIK_clean_2,137.437
BOPHEV_clean_14,32.6042
BOXYIY_clean_2,21.3908
BUBQOE_clean_14,14.1567
BOYTEQ_clean_15,21.7658
BUJKEW01_clean_12,5.17142
BOYYOF_clean_88,20.8407
AWAWUR_clean_1,192.489
BELJIL_clean_2,110.009
BIFGOO_clean_2,68.244
BUKMUQ01_clean_19,6.57655
BUDDIO_clean_14,12.2893
BONNIC_clean_9,43.3672
AFUKET_clean_1,334.539
BUKMUQ_clean_19,6.49017
BEFGEA_clean5b_1,129.494
AWIBIS_clean_15,194.423
BIRGIU_clean_14,63.9305
AWIBEO_clean_15,195.198
BOLPEY_clean_2,51.3396
AWIBAK_clean_15,196.537
BUPVEP_clean_201,5.30354
BUKRUW02_clean_198,8.08734
BUKRUW03_clean_198,7.29124
BIDPOV_clean_2,74.5672
BEFGEA_manual_1,129.24
BUKRUW01_clean_198,9.7493
BURHUS_clean_15,6.32011
BEWVEG_clean_1,96.3631
AWEZOS01_clean_15,199.932
BOWZUK_clean_52,37.7525
BEYSEF_clean_2,83.5982
BONMEX_clean_2,52.4292
AWEZOS_clean_15,201.3
BOVHEB_clean_9,44.7348
BUGSAY_clean_14,20.9088
BUGSEC_clean_14,20.4562
BOWQAG_clean_14,42.7988
BOPHIZ_clean_2,52.3569
BUGSIG_clean_14,20.8032
BOLPAU_clean_56,59.0803
BUGSOM_clean_14,21.0317
BUKYAJ_clean_14,16.5018
BIQVII_clean_2,75.3338
BOWQAG_SL_14,47.0647
BUCROH_charged_58,35.2813
AXOHIE_clean_14,197.351
BUSQEM_clean_49,12.7565
BETZOR_clean_2,108.059
c4ce00408f_c4ce00408f2_clean_225,3.34918
BUCSIC_charged_58,34.4572
BUVHEH_clean_2,14.4295
BASSOF_clean_3,156.196
BOMCOX_clean_14,66.6545
BULBER_clean_57,21.933
BUSQIQ_clean_2,18.2426
c5cc10203k_c5cc10203k2_clean_200,5.01242
BAXREY_clean_60,155.457
BUWMIR_clean_9,14.1613
BUWGEG_clean_14,17.448
BUWGAC_clean_14,17.8985
c5cc06190c_c5cc06190c2_clean_19,9.58877
BUWMEN_clean_9,16.7652
BUWMAJ_clean_5,17.3119
BOPWIO_clean_14,70.3206
BUBWOM_clean_54,50.1064
c4ra13058h_c4ra13058h2_clean_23,14.1221
BINMIW_clean_14,91.5879
c4dt03702b_c4dt03702b2_clean_55,15.5417
BOZFIH_clean_14,54.8308
BUCWAZ_clean_4,45.7928
BORBEQ_clean_19,69.7581
BUSGOM_clean_14,30.3872
BUCSEY_clean_14,52.08
BUSGIG_clean_14,30.9702
BUYNAL_charged_148,20.5619
BUWLUC_clean_5,26.0701
c5ce00931f_c5ce00931f2_clean_15,11.4449
c5dt03710g_c5dt03710g2_clean_123,6.79881
c5sc03494a_c5sc03494a2_clean_220,2.92899
BIMDOR_charged_2,101.851
BUSQUC_clean_15,35.3783
c5dt00281h_c5dt00281h2_clean_10,13.7783
BIBMAC_clean_2,117.625
BOWDIC_clean_13,78.5855
BUVYIB01_clean_2,36.635
c5ce02503f_c5ce02503f2_clean_221,17.4061
c6cc00589f_c6cc00589f2_clean_217,5.83221
c5dt03038b_c5dt03038b2_clean_11,15.1164
c5qi00128e_c5qi00128e2_clean_140,10.1555
BUVYIB_clean_2,37.9762
BIBMEG_clean_2,122.761
c6cc00589f_c6cc00589f3_clean_19,8.9367
BURQIQ_clean_13,47.7732
c5cc04223b_c5cc04223b2_clean_1,33.9437
BUCSAU_clean_14,71.9736
BIPLIX_clean_2,115.168
BUCSIC01_clean_14,72.1026
BIJDUV_clean_18,119.92
c5dt01100k_c5dt01100k2_clean_2,26.3882
c5ce00862j_c5ce00862j2_clean_5,33.5527
c5ce00677e_c5ce00677e2_clean_14,35.6386
BIJFAD_clean_18,120.755
BELVAR_charged_2,169.557
BONWIL_clean_2,100.574
c6cc01597b_c6cc01597b2_clean_63,16.277
c6dt03852b_c6dt03852b2_clean_65,3.3147
c4dt02048k_c4dt02048k2_clean_56,44.4674
