# Adsorption data for CH4-desorption in RPM3-Zn
# pressure  quantity 
0.122624129505 0.0121660477829
0.157545145134 0.0173259599866
0.196959073159 0.0361202643459
0.249927422109 0.0503834840708
0.31168388766 0.050906527563
0.393549129342 0.060591647508
0.494456958972 0.0702650136667
0.558374866308 0.0751193274255
0.628990294672 0.0845341102847
0.705026122917 0.098503485351
0.792219920688 0.107912391317
0.885798104333 0.10817685151
0.995344782383 0.122152103469
