MC_cycle,Potentiel_energy (kJ/mol)
2452.0,-97963.7623648458
2453.0,-97968.27159288281
2454.0,-97967.64266619696
2455.0,-97962.38540823707
2456.0,-97965.3318510645
2457.0,-97964.16161419933
2458.0,-97965.61127791481
2459.0,-97964.2295252598
2460.0,-97967.64404591333
2461.0,-97969.7375486097
2462.0,-97969.03521100359
2463.0,-97966.99734067818
2464.0,-97966.63836975928
2465.0,-97965.86017004115
2466.0,-97964.54801220782
2467.0,-97964.54801220782
2468.0,-97967.75688915236
2469.0,-97958.39918941753
2470.0,-97970.09185344735
2471.0,-97970.09185344735
2472.0,-97972.0943573766
2473.0,-97974.43747628527
2474.0,-97975.49186844617
2475.0,-97975.47107033977
2476.0,-97973.97017447744
2477.0,-97970.79646233487
2478.0,-97969.26218488222
2479.0,-97966.54648235097
2480.0,-97968.6680552094
2481.0,-97968.6680552094
2482.0,-97970.16614648807
2483.0,-97971.36769001892
2484.0,-97973.07249211904
2485.0,-97973.43283417306
2486.0,-97972.9681492935
2487.0,-97974.11263110414
2488.0,-97977.8126593602
2489.0,-97978.33814728557
2490.0,-97978.33814728557
2491.0,-97980.46522899243
2492.0,-97981.32601071574
2493.0,-97976.67385838262
2494.0,-97975.64510986269
2495.0,-97970.22214942488
2496.0,-97969.66793105126
2497.0,-97969.35563642201
2498.0,-97970.56962438626
2499.0,-97964.34938212026
2500.0,-97964.44472205732
2501.0,-97964.5875873542
2502.0,-97965.42288268053
2503.0,-97958.8748135668
2504.0,-97955.12073200374
2505.0,-97962.64665434544
2506.0,-97959.55063721217
2507.0,-97951.38889303184
2508.0,-97951.38889303184
2509.0,-97951.38889303184
2510.0,-97951.1324543389
2511.0,-97961.68608138371
2512.0,-97964.17009855437
2513.0,-97961.46444583064
2514.0,-97964.54064078572
2515.0,-97964.82496723198
2516.0,-97968.17452917782
2517.0,-97963.55759838187
2518.0,-97963.69777542872
2519.0,-97963.34179374092
2520.0,-97965.4343906087
2521.0,-97966.7707049653
2522.0,-97967.96350823228
2523.0,-97965.44681095221
2524.0,-97960.42626366483
2525.0,-97961.89440496915
2526.0,-97961.89440496915
2527.0,-97965.91506402598
2528.0,-97966.00679391406
2529.0,-97966.00679391406
2530.0,-97962.53519263117
2531.0,-97962.5727340235
2532.0,-97962.45518908332
2533.0,-97956.59007418135
2534.0,-97955.86719041876
2535.0,-97955.93975064116
2536.0,-97960.69686986537
2537.0,-97960.69686986537
2538.0,-97962.04666428201
2539.0,-97964.8370025999
2540.0,-97962.86818964899
2541.0,-97960.66075990343
2542.0,-97962.4220247979
2543.0,-97966.15893566563
2544.0,-97968.79972230538
2545.0,-97967.24771793622
2546.0,-97969.31926372256
2547.0,-97967.9641206149
2548.0,-97966.51446437695
2549.0,-97967.1420665957
2550.0,-97966.15464088228
2551.0,-97963.46648960093
2552.0,-97966.83365275685
2553.0,-97966.60534893266
2554.0,-97968.18646323463
2555.0,-97966.15957881532
2556.0,-97968.14155861225
2557.0,-97963.99151116506
2558.0,-97963.51855754746
2559.0,-97959.65990250169
2560.0,-97955.42258678551
2561.0,-97961.01738726525
2562.0,-97961.70547024401
2563.0,-97966.09403643954
2564.0,-97962.05204714584
2565.0,-97959.89985661802
2566.0,-97952.58752435114
2567.0,-97953.68755715078
2568.0,-97955.34574656001
2569.0,-97951.4213189531
2570.0,-97950.78911978513
2571.0,-97950.4473756233
2572.0,-97952.31894943642
2573.0,-97961.21169787855
2574.0,-97958.20871249931
2575.0,-97958.01427042975
2576.0,-97956.2644528026
2577.0,-97958.31111462726
2578.0,-97958.70391369841
2579.0,-97959.74500294127
2580.0,-97959.42694720838
2581.0,-97960.1792764199
2582.0,-97959.59314550638
2583.0,-97962.62305653185
2584.0,-97962.13723598928
2585.0,-97960.61265687758
2586.0,-97961.56481994056
2587.0,-97959.95069456802
2588.0,-97960.15662920312
2589.0,-97956.51576271583
2590.0,-97956.132852778
2591.0,-97952.10425815506
2592.0,-97952.10425815506
2593.0,-97952.2961756428
2594.0,-97953.8628918287
2595.0,-97953.8628918287
2596.0,-97952.27534205644
2597.0,-97955.26190008351
2598.0,-97957.70404251941
2599.0,-97958.14730529729
2600.0,-97953.34256383473
2601.0,-97951.95187094867
2602.0,-97942.74246753074
2603.0,-97945.15229986998
2604.0,-97945.9995639599
2605.0,-97951.20381427165
2606.0,-97949.13406414555
2607.0,-97949.13406414555
2608.0,-97947.75021435742
2609.0,-97955.59595916432
2610.0,-97956.98305102675
2611.0,-97955.97764666282
2612.0,-97953.85156065595
2613.0,-97944.07918026007
2614.0,-97945.10492679679
2615.0,-97947.62368557484
2616.0,-97941.07910590003
2617.0,-97948.10741669216
2618.0,-97947.23453535284
2619.0,-97942.8437705317
2620.0,-97956.12137143637
2621.0,-97954.06398490776
2622.0,-97952.1705953254
2623.0,-97951.87284469233
2624.0,-97953.3595439378
2625.0,-97953.26878048322
2626.0,-97953.55652249487
2627.0,-97953.545039625
2628.0,-97952.96721190063
2629.0,-97953.28914645704
2630.0,-97954.99366797361
2631.0,-97957.04641426692
2632.0,-97956.68581755071
2633.0,-97962.42162101925
2634.0,-97962.42162101925
2635.0,-97961.52966875726
2636.0,-97964.00425954004
2637.0,-97961.81988553682
2638.0,-97961.8163457232
2639.0,-97963.1558174593
2640.0,-97966.33873140562
2641.0,-97965.8769851209
2642.0,-97964.68977961336
2643.0,-97964.66459716117
2644.0,-97967.64822502236
2645.0,-97967.01549613953
2646.0,-97961.94024209754
2647.0,-97951.96736472995
2648.0,-97950.22373254593
2649.0,-97950.22373254593
2650.0,-97951.74368050296
2651.0,-97961.26067752222
2652.0,-97961.75707370078
2653.0,-97962.10405236237
2654.0,-97961.63244898224
2655.0,-97961.63244898224
2656.0,-97959.35668638654
2657.0,-97957.098825941
2658.0,-97946.3644345954
2659.0,-97946.49925134079
2660.0,-97958.83628120774
2661.0,-97957.37139829992
2662.0,-97955.89295157722
2663.0,-97956.59305104536
2664.0,-97956.00717704157
2665.0,-97958.0886634356
2666.0,-97954.04062699025
2667.0,-97947.54608314583
2668.0,-97947.09591304626
2669.0,-97947.09591304626
2670.0,-97949.48815715911
2671.0,-97959.92987971165
2672.0,-97959.92987971165
2673.0,-97956.71839714801
2674.0,-97949.08870156678
2675.0,-97949.08870156678
2676.0,-97959.00012248442
2677.0,-97950.12232650221
2678.0,-97952.22506952507
2679.0,-97950.38612284194
2680.0,-97953.62694546065
2681.0,-97942.14474737168
2682.0,-97941.04769121564
2683.0,-97941.71889158105
2684.0,-97945.72755266455
2685.0,-97952.0001113969
2686.0,-97946.55327891857
2687.0,-97947.69046867595
2688.0,-97948.79493318156
2689.0,-97948.79493318156
2690.0,-97951.18270478523
2691.0,-97952.62953239234
2692.0,-97957.3808009277
2693.0,-97959.987342325
2694.0,-97959.60230410793
2695.0,-97958.1705182145
2696.0,-97952.65156688895
2697.0,-97957.21984443934
2698.0,-97956.05266833458
2699.0,-97946.45891505691
2700.0,-97942.35327489543
2701.0,-97944.76713660723
2702.0,-97944.72361615472
2703.0,-97949.65288362498
2704.0,-97951.11828692789
2705.0,-97953.39467186041
2706.0,-97951.77333054376
2707.0,-97934.41768417848
2708.0,-97934.00242722977
2709.0,-97943.22649529035
2710.0,-97947.36778595764
2711.0,-97951.93899909839
2712.0,-97952.26367327511
2713.0,-97954.60375687576
2714.0,-97954.62523194286
2715.0,-97954.78276863768
2716.0,-97954.95577492705
2717.0,-97962.802423353
2718.0,-97961.28047503896
2719.0,-97970.25698746215
2720.0,-97970.25698746215
2721.0,-97967.2528327897
2722.0,-97966.34893690012
2723.0,-97959.83943995165
2724.0,-97959.83943995165
2725.0,-97956.19676921873
2726.0,-97954.46621350256
2727.0,-97952.04388977267
2728.0,-97950.25728344376
2729.0,-97949.7616638373
2730.0,-97946.08479900482
2731.0,-97952.40954929586
2732.0,-97947.50350072043
2733.0,-97948.48771616997
2734.0,-97941.07057181909
2735.0,-97941.07057181909
2736.0,-97941.46464443312
2737.0,-97949.44660367689
2738.0,-97952.92376410696
2739.0,-97951.0514667459
2740.0,-97951.40520067659
2741.0,-97955.28540379282
2742.0,-97960.23844633842
2743.0,-97959.50974338032
2744.0,-97954.49782373596
2745.0,-97951.7532551158
2746.0,-97959.10262263646
2747.0,-97957.97784435528
2748.0,-97956.11078088728
2749.0,-97956.45970126857
2750.0,-97960.63115277658
2751.0,-97958.05038339099
2752.0,-97958.4210106993
2753.0,-97958.6230994978
2754.0,-97963.2386417543
2755.0,-97959.65304481026
2756.0,-97957.77702303782
2757.0,-97957.17899444979
2758.0,-97958.48783588382
2759.0,-97961.59091344668
2760.0,-97961.50540561187
2761.0,-97951.29835811062
2762.0,-97952.33216816395
2763.0,-97956.80802920056
2764.0,-97956.80802920056
2765.0,-97958.63179544712
2766.0,-97958.4944189976
2767.0,-97953.1249217696
2768.0,-97953.9189683612
2769.0,-97953.61838488643
2770.0,-97953.61838488643
2771.0,-97948.22966377909
2772.0,-97949.18132570107
2773.0,-97947.89642848026
2774.0,-97947.89642848026
2775.0,-97946.3949183032
2776.0,-97955.25222581002
2777.0,-97955.83520940288
2778.0,-97954.76855125597
2779.0,-97954.76855125597
2780.0,-97951.24145919063
2781.0,-97953.10583453215
2782.0,-97949.97559832642
2783.0,-97949.5735491279
2784.0,-97948.27184411863
2785.0,-97944.001192798
2786.0,-97937.89115537028
2787.0,-97938.98053904461
2788.0,-97948.04228740821
2789.0,-97945.80419206599
2790.0,-97942.4969735442
2791.0,-97944.83111059404
2792.0,-97945.05969755774
2793.0,-97946.62701736458
2794.0,-97946.62701736458
2795.0,-97945.68290688108
2796.0,-97943.93702295703
2797.0,-97946.60272680661
2798.0,-97948.2358723573
2799.0,-97946.78975243254
2800.0,-97945.69789392524
2801.0,-97941.32763527166
2802.0,-97925.81699466461
2803.0,-97938.14382974134
2804.0,-97938.14382974134
2805.0,-97942.67419412665
2806.0,-97940.82439246656
2807.0,-97943.63545091006
2808.0,-97946.92807169187
2809.0,-97939.9456065581
2810.0,-97946.51427018778
2811.0,-97946.51427018778
2812.0,-97946.94934569049
2813.0,-97947.38861647171
2814.0,-97944.76945716616
2815.0,-97950.72637600162
2816.0,-97950.43339115725
2817.0,-97952.4521782533
2818.0,-97950.93370627397
2819.0,-97950.93370627397
2820.0,-97947.67166828326
2821.0,-97950.00817459653
2822.0,-97958.93685016454
2823.0,-97959.95456191781
2824.0,-97959.13058947964
2825.0,-97961.14177269656
2826.0,-97959.94337412034
2827.0,-97958.19338301696
2828.0,-97957.00236500817
2829.0,-97955.54024028349
2830.0,-97955.54024028349
2831.0,-97953.86614244657
2832.0,-97961.2015100188
2833.0,-97959.63950696363
2834.0,-97957.19935465785
2835.0,-97955.64217547054
2836.0,-97943.80891379413
2837.0,-97943.3328553243
2838.0,-97945.58228704354
2839.0,-97952.65271315775
2840.0,-97952.52135080466
2841.0,-97954.63101599977
2842.0,-97955.38687936304
2843.0,-97952.41498257202
2844.0,-97949.9134894719
2845.0,-97952.56509734341
2846.0,-97950.67969732166
2847.0,-97950.67969732166
2848.0,-97949.55677821251
2849.0,-97948.99646697186
2850.0,-97948.26280508742
2851.0,-97948.08966845703
2852.0,-97945.3009897927
2853.0,-97932.08523573149
2854.0,-97947.0635687874
2855.0,-97946.04719760838
2856.0,-97946.98078690948
2857.0,-97953.08322877139
2858.0,-97950.84368971446
2859.0,-97939.45296436851
2860.0,-97941.02811521814
2861.0,-97950.63162353054
2862.0,-97946.51580083233
2863.0,-97945.42804350372
2864.0,-97942.73380148102
2865.0,-97943.9412829132
2866.0,-97943.9412829132
2867.0,-97947.9227870017
2868.0,-97944.39526891858
2869.0,-97950.16345908621
2870.0,-97956.43473601503
2871.0,-97961.70111214706
2872.0,-97962.78869568356
2873.0,-97953.9297443672
2874.0,-97953.9297443672
2875.0,-97952.91829100705
2876.0,-97951.66846411995
2877.0,-97946.14932922184
2878.0,-97946.14932922184
2879.0,-97947.53019720672
2880.0,-97958.00248588856
2881.0,-97964.07152957133
2882.0,-97963.8450037492
2883.0,-97963.8450037492
2884.0,-97961.67931957533
2885.0,-97951.57896238864
2886.0,-97948.27144482709
2887.0,-97948.2588467437
2888.0,-97942.86035588302
2889.0,-97944.58562359994
2890.0,-97941.00105741763
2891.0,-97941.89017623727
2892.0,-97942.34223144187
2893.0,-97940.41160073041
2894.0,-97948.05168039715
2895.0,-97948.45709207766
2896.0,-97952.20376848307
2897.0,-97952.20376848307
2898.0,-97952.41521790999
2899.0,-97955.54560755096
2900.0,-97955.54560755096
2901.0,-97959.37834995956
2902.0,-97959.18765134393
2903.0,-97959.77251174119
2904.0,-97960.62371833228
2905.0,-97960.92214939749
2906.0,-97963.82046124837
2907.0,-97963.70394144802
2908.0,-97959.45630055227
2909.0,-97959.45630055227
2910.0,-97959.01036932216
2911.0,-97959.17644239841
2912.0,-97956.08039169466
2913.0,-97958.59414394555
2914.0,-97955.8550852684
2915.0,-97955.47294817935
2916.0,-97946.80194475554
2917.0,-97944.42044742464
2918.0,-97936.78838110932
2919.0,-97935.82187555415
2920.0,-97935.46844610208
2921.0,-97930.55790159905
2922.0,-97929.52957694988
2923.0,-97929.52957694988
2924.0,-97937.38321905695
2925.0,-97945.73437245454
2926.0,-97943.82603367046
2927.0,-97945.7188351659
2928.0,-97945.94947485877
2929.0,-97948.85329701734
2930.0,-97949.98275012877
2931.0,-97947.08329229587
2932.0,-97947.76376039126
2933.0,-97951.39009655295
2934.0,-97953.14194117513
2935.0,-97953.29186324272
2936.0,-97953.29186324272
2937.0,-97958.43955049301
2938.0,-97958.88008716772
2939.0,-97958.62296381552
2940.0,-97958.41874282411
2941.0,-97964.37935947202
2942.0,-97962.6878080344
2943.0,-97961.96534783393
2944.0,-97961.96534783393
2945.0,-97959.2286851864
2946.0,-97961.23720865947
2947.0,-97964.32867215553
2948.0,-97964.92766784104
2949.0,-97965.57056390807
2950.0,-97965.75592827261
2951.0,-97965.0839529906
2952.0,-97966.70913038783
2953.0,-97962.85859419951
2954.0,-97957.13469875314
2955.0,-97957.13469875314
2956.0,-97957.60867062476
2957.0,-97958.42586516691
2958.0,-97956.57301502238
2959.0,-97955.16041206638
2960.0,-97955.72241444112
2961.0,-97955.72241444112
2962.0,-97950.29535214284
2963.0,-97944.62481657382
2964.0,-97951.1032329611
2965.0,-97951.88340429847
2966.0,-97944.1105922306
2967.0,-97944.1105922306
2968.0,-97935.90187630797
2969.0,-97932.62072806801
2970.0,-97935.96358993981
2971.0,-97932.28782920493
2972.0,-97931.97562617071
2973.0,-97939.83469196619
2974.0,-97954.96007299444
2975.0,-97958.64415070933
2976.0,-97959.03353082263
2977.0,-97959.03353082263
2978.0,-97972.14790946447
2979.0,-97970.13610753672
2980.0,-97963.75535665631
2981.0,-97957.32093189268
2982.0,-97957.32093189268
2983.0,-97956.80288134913
2984.0,-97941.78729066503
2985.0,-97950.2152402924
2986.0,-97961.42828085872
2987.0,-97958.15618813243
2988.0,-97958.29332751736
2989.0,-97957.79919487407
2990.0,-97957.43600192635
2991.0,-97954.68872162464
2992.0,-97952.04645472107
2993.0,-97951.05951077965
2994.0,-97950.96011089248
2995.0,-97952.09203821878
2996.0,-97950.5732042423
2997.0,-97943.77683134517
2998.0,-97943.99811425351
2999.0,-97942.2005231059
3000.0,-97948.88204064529
3001.0,-97942.69574592522
3002.0,-97929.94623477492
3003.0,-97933.48123196728
3004.0,-97929.95023167468
3005.0,-97932.41473254374
3006.0,-97938.0969937546
3007.0,-97948.18985221612
3008.0,-97948.18985221612
3009.0,-97953.57782525511
3010.0,-97951.64865499102
3011.0,-97951.33732637795
3012.0,-97950.29419264672
3013.0,-97952.48128887176
3014.0,-97944.9732259864
3015.0,-97944.9732259864
3016.0,-97948.41092519445
3017.0,-97949.67887127823
3018.0,-97949.67887127823
3019.0,-97951.0163306034
3020.0,-97951.0163306034
3021.0,-97952.78527488183
3022.0,-97953.46283871653
3023.0,-97956.36065486571
3024.0,-97950.14442785912
3025.0,-97949.22572397227
3026.0,-97949.2422157259
3027.0,-97950.3641784129
3028.0,-97950.56473326345
3029.0,-97938.83890762147
3030.0,-97938.83890762147
3031.0,-97941.27438604788
3032.0,-97934.94419175094
3033.0,-97940.30763705657
3034.0,-97940.12173088515
3035.0,-97939.8162461794
3036.0,-97939.89927605966
3037.0,-97939.66596543569
3038.0,-97937.59339687596
3039.0,-97937.99687700819
3040.0,-97945.51719540787
3041.0,-97941.04341915553
3042.0,-97944.75668306726
3043.0,-97961.65351470807
3044.0,-97955.04501172934
3045.0,-97958.25044415744
3046.0,-97958.82165130864
3047.0,-97961.68151881565
3048.0,-97958.12381827142
3049.0,-97950.51678211888
3050.0,-97958.57836996893
3051.0,-97958.57836996893
3052.0,-97966.1062817884
3053.0,-97966.1062817884
3054.0,-97965.99493319512
3055.0,-97965.50976386372
3056.0,-97965.02974092381
3057.0,-97965.02974092381
3058.0,-97961.7181432465
3059.0,-97961.82249260496
3060.0,-97961.46173702886
3061.0,-97957.5555598099
3062.0,-97960.27669137937
3063.0,-97958.37367509375
3064.0,-97954.74131043116
3065.0,-97962.1184129726
3066.0,-97959.30499889387
3067.0,-97956.08271096429
3068.0,-97957.580877591
3069.0,-97955.08904943553
3070.0,-97960.81946140066
3071.0,-97961.17565505818
3072.0,-97962.65374643316
3073.0,-97962.65374643316
3074.0,-97957.52020884574
3075.0,-97957.52020884574
3076.0,-97954.1378230204
3077.0,-97954.1378230204
3078.0,-97949.76018894973
3079.0,-97950.87618846074
3080.0,-97950.83677639443
3081.0,-97939.8577086828
3082.0,-97950.6446516355
3083.0,-97950.39658110814
3084.0,-97949.4906265452
3085.0,-97943.59822006064
3086.0,-97943.58212982192
3087.0,-97943.80615850475
3088.0,-97955.14171224872
3089.0,-97957.97083420012
3090.0,-97958.13141158063
3091.0,-97962.75248768697
3092.0,-97963.10839565337
3093.0,-97963.10839565337
3094.0,-97956.40510532421
3095.0,-97962.67833319899
3096.0,-97964.09271222701
3097.0,-97962.05307771127
3098.0,-97962.54126030061
3099.0,-97947.98573147926
3100.0,-97964.16399674694
3101.0,-97968.21327845477
3102.0,-97968.5808938769
3103.0,-97967.81751305629
3104.0,-97965.5637171307
3105.0,-97964.41899521361
3106.0,-97963.37147084855
3107.0,-97958.27276746737
3108.0,-97953.21546761839
3109.0,-97953.78457645174
3110.0,-97948.98638574951
3111.0,-97947.04214558261
3112.0,-97951.60962562839
3113.0,-97948.24148374512
3114.0,-97946.34985277535
3115.0,-97951.34892240107
3116.0,-97951.31710430451
3117.0,-97951.36655897657
3118.0,-97953.97455753355
3119.0,-97956.76250752428
3120.0,-97956.42188516444
3121.0,-97958.11890084576
3122.0,-97958.11890084576
3123.0,-97961.85026424093
3124.0,-97962.73542421045
3125.0,-97954.84075596248
3126.0,-97964.48998399248
3127.0,-97965.04863073041
3128.0,-97966.12076107415
3129.0,-97967.2689894777
3130.0,-97971.8767742216
3131.0,-97971.8767742216
3132.0,-97969.36058416661
3133.0,-97967.19745082773
3134.0,-97968.65009777209
3135.0,-97967.28266388694
3136.0,-97967.88590639629
3137.0,-97974.30096002313
3138.0,-97974.30096002313
3139.0,-97968.8192286168
3140.0,-97981.23124125972
3141.0,-97981.33515476248
3142.0,-97981.08460711184
3143.0,-97977.89115701595
3144.0,-97974.98701395057
3145.0,-97973.96037526565
3146.0,-97973.1634625905
3147.0,-97970.20718557693
3148.0,-97964.9100086992
3149.0,-97965.59555274273
3150.0,-97966.12643309459
3151.0,-97962.0930996832
3152.0,-97952.96482440487
3153.0,-97950.42390957911
3154.0,-97947.84425418609
3155.0,-97954.59755439416
3156.0,-97963.24663675076
3157.0,-97963.1925190856
3158.0,-97963.1925190856
3159.0,-97964.64962719765
3160.0,-97967.67793430148
3161.0,-97965.18374309984
3162.0,-97964.33159784846
3163.0,-97964.33676318853
3164.0,-97965.03294784608
3165.0,-97961.93580208482
3166.0,-97959.66366518474
3167.0,-97951.57705715028
3168.0,-97952.5583648774
3169.0,-97954.6339026421
3170.0,-97950.21634772343
3171.0,-97953.18875091248
3172.0,-97950.27246821596
3173.0,-97952.09481817881
3174.0,-97952.28586357791
3175.0,-97951.71446430658
3176.0,-97953.18112531537
3177.0,-97957.11734032913
3178.0,-97957.07258690831
3179.0,-97957.16759915151
3180.0,-97957.87010089665
3181.0,-97957.76117708838
3182.0,-97941.9228462804
3183.0,-97948.97489325992
3184.0,-97948.23940318494
3185.0,-97943.70859333883
3186.0,-97949.46408944506
3187.0,-97952.61339428366
3188.0,-97952.6797139276
3189.0,-97952.6797139276
3190.0,-97952.75407966375
3191.0,-97952.75407966375
3192.0,-97953.06591243311
3193.0,-97952.79967264809
3194.0,-97952.79967264809
3195.0,-97955.46375336779
3196.0,-97954.5841253537
3197.0,-97954.93615743969
3198.0,-97957.76800893944
3199.0,-97957.48062169268
3200.0,-97958.69720519135
3201.0,-97949.69554646108
3202.0,-97937.01779252941
3203.0,-97945.63490564283
3204.0,-97946.87544126081
3205.0,-97944.763859433
3206.0,-97944.55782358839
3207.0,-97946.17122902242
3208.0,-97944.81280765176
3209.0,-97957.44892236833
3210.0,-97957.10044925456
3211.0,-97955.30133958573
3212.0,-97955.30133958573
3213.0,-97960.38238128577
3214.0,-97959.43978391093
3215.0,-97959.40950465247
3216.0,-97963.81990148079
3217.0,-97963.81990148079
3218.0,-97952.13436412813
3219.0,-97951.90705785913
3220.0,-97951.77265999423
3221.0,-97949.89579101946
3222.0,-97949.89579101946
3223.0,-97949.89579101946
3224.0,-97947.48235267178
3225.0,-97945.7770311001
3226.0,-97948.19825607447
3227.0,-97949.20840817259
3228.0,-97947.29334492436
3229.0,-97941.36245069913
3230.0,-97940.56152783673
3231.0,-97945.4182486724
3232.0,-97942.63107681728
3233.0,-97946.00688291104
3234.0,-97949.38801525885
3235.0,-97947.46651013727
3236.0,-97946.47494919821
3237.0,-97947.10133442018
3238.0,-97947.98219453354
3239.0,-97945.62351068336
3240.0,-97954.42967845355
3241.0,-97948.39734768301
3242.0,-97946.98061654494
3243.0,-97946.39616937406
3244.0,-97948.4930592681
3245.0,-97951.89422497086
3246.0,-97951.63037517334
3247.0,-97949.09739375014
3248.0,-97956.68412135025
3249.0,-97962.3084710383
3250.0,-97954.03914515361
3251.0,-97954.1072183389
3252.0,-97949.26003666729
3253.0,-97949.67229667577
3254.0,-97949.67229667577
3255.0,-97936.35051553535
3256.0,-97950.45932742464
3257.0,-97947.76108024419
3258.0,-97945.89427600901
3259.0,-97947.11207469463
3260.0,-97942.06216656935
3261.0,-97948.18902113824
3262.0,-97954.35526309207
3263.0,-97959.0963709244
3264.0,-97957.76793422086
3265.0,-97963.31099770866
3266.0,-97963.45770702006
3267.0,-97963.91800440411
3268.0,-97959.18965867504
3269.0,-97959.96635230651
3270.0,-97959.61219907236
3271.0,-97955.26452248315
3272.0,-97957.86587548097
3273.0,-97953.26304530003
3274.0,-97953.26304530003
3275.0,-97963.85121057395
3276.0,-97963.75976583692
3277.0,-97965.51755869735
3278.0,-97964.03423988134
3279.0,-97964.03423988134
3280.0,-97964.03627503672
3281.0,-97961.8764034729
3282.0,-97964.07387037796
3283.0,-97963.79146291345
3284.0,-97966.44189392234
3285.0,-97968.05754469504
3286.0,-97967.828108989
3287.0,-97966.61662111967
3288.0,-97966.90632105865
3289.0,-97966.96872236024
3290.0,-97969.38499370354
3291.0,-97969.61982681889
3292.0,-97970.61713596906
3293.0,-97972.68720728655
3294.0,-97972.9004428055
3295.0,-97972.92136501831
3296.0,-97972.81842653007
3297.0,-97970.48896053556
3298.0,-97969.77022309844
3299.0,-97968.18107460655
3300.0,-97966.91390080913
3301.0,-97972.34727070069
3302.0,-97968.58017415927
3303.0,-97968.4194381811
3304.0,-97968.4194381811
3305.0,-97969.10806567984
3306.0,-97970.2497033726
3307.0,-97970.89122284051
3308.0,-97970.89122284051
3309.0,-97967.71495105933
3310.0,-97971.54936640926
3311.0,-97971.54936640926
3312.0,-97970.53167392877
3313.0,-97971.39527911932
3314.0,-97973.63876981061
3315.0,-97973.3864312067
3316.0,-97972.84070456625
3317.0,-97969.68557321416
3318.0,-97969.70466851274
3319.0,-97969.70466851274
3320.0,-97970.88181844223
3321.0,-97977.90413833155
3322.0,-97979.1357592402
3323.0,-97976.11267036447
3324.0,-97981.59172629965
3325.0,-97981.59172629965
3326.0,-97980.25849955459
3327.0,-97980.25849955459
3328.0,-97973.89443330094
3329.0,-97975.2462378637
3330.0,-97973.87049360028
3331.0,-97973.87049360028
3332.0,-97972.82876632585
3333.0,-97971.37485557508
3334.0,-97971.40936621495
3335.0,-97977.09765862505
3336.0,-97967.20905943688
3337.0,-97968.20962198162
3338.0,-97971.79557716576
3339.0,-97972.55398804967
3340.0,-97963.45265648274
3341.0,-97965.59421463731
3342.0,-97963.84101470739
3343.0,-97965.44163015057
3344.0,-97963.73022703404
3345.0,-97959.87536495307
3346.0,-97961.61310105927
3347.0,-97959.21984708867
3348.0,-97966.45688934688
3349.0,-97972.55515146616
3350.0,-97976.81130789571
3351.0,-97979.2868597167
3352.0,-97978.80667227486
3353.0,-97978.49263553692
3354.0,-97976.63176804334
3355.0,-97973.21247712466
3356.0,-97973.24229203095
3357.0,-97972.75507378728
3358.0,-97972.75507378728
3359.0,-97967.43778371594
3360.0,-97961.64245891898
3361.0,-97957.46075697639
3362.0,-97960.55847287692
3363.0,-97949.62639683747
3364.0,-97946.80661297702
3365.0,-97949.80886644684
3366.0,-97945.49479668116
3367.0,-97954.63683608371
3368.0,-97955.36086301386
3369.0,-97953.33274868438
3370.0,-97954.14420831564
3371.0,-97954.87991292326
3372.0,-97960.18533798674
3373.0,-97957.19268620177
3374.0,-97957.19268620177
3375.0,-97952.96198958761
3376.0,-97952.96198958761
3377.0,-97953.76158520688
3378.0,-97950.67299839894
3379.0,-97950.79815152963
3380.0,-97945.8885761881
3381.0,-97956.12841910303
3382.0,-97959.86240133845
3383.0,-97959.07124410478
3384.0,-97960.93116903551
3385.0,-97960.22459604856
3386.0,-97958.32014279714
3387.0,-97955.35543831432
3388.0,-97955.35543831432
3389.0,-97958.45785386632
3390.0,-97960.37088404356
3391.0,-97950.3395237001
3392.0,-97947.60357524111
3393.0,-97947.22022732323
3394.0,-97939.05991413532
3395.0,-97944.50742009093
3396.0,-97934.2646054199
3397.0,-97931.84522391006
3398.0,-97947.16594952001
3399.0,-97952.07921657094
3400.0,-97951.38940266654
3401.0,-97957.08051207359
3402.0,-97959.31942754982
3403.0,-97950.85520212485
3404.0,-97956.05716327982
3405.0,-97960.07596110797
3406.0,-97960.89448880845
3407.0,-97964.1855960447
3408.0,-97964.1855960447
3409.0,-97959.18712474122
3410.0,-97959.61213283258
3411.0,-97959.61213283258
3412.0,-97957.58552623454
3413.0,-97957.58839963161
3414.0,-97960.95098092081
3415.0,-97961.60923164318
3416.0,-97966.51549364299
3417.0,-97969.36770591556
3418.0,-97961.06050147614
3419.0,-97959.45476922236
3420.0,-97968.8252680205
3421.0,-97962.3307152488
3422.0,-97962.34348395583
3423.0,-97961.57058715523
3424.0,-97962.256269519
3425.0,-97962.7996659329
3426.0,-97957.9358855475
3427.0,-97956.87162961962
3428.0,-97962.18330719305
3429.0,-97968.05424246001
3430.0,-97967.17535431529
3431.0,-97964.94681038447
3432.0,-97963.30170500193
3433.0,-97963.6506325089
3434.0,-97962.71273271852
3435.0,-97954.49660209357
3436.0,-97956.73149834592
3437.0,-97956.73149834592
3438.0,-97958.77387681798
3439.0,-97956.84939876742
3440.0,-97952.57757906966
3441.0,-97953.0183587685
3442.0,-97962.26273914323
3443.0,-97960.03857524053
3444.0,-97959.95114159166
3445.0,-97956.10847121147
3446.0,-97955.7415535634
3447.0,-97956.36331308448
3448.0,-97956.99431122164
3449.0,-97961.65222997015
3450.0,-97958.84207696935
