103823.0 -564.097
102503.22698693861 -475.702
101194.68605938755 -382.382
99897.35385546906 -287.746
98611.13288534552 -190.729
97336.0 -99.2769
96071.907198883157 -9.60141
94818.806481445659 34.9692
93576.673435241988 42.556
92345.412676147549 40.2975
91125.0 43.9564
89915.387406250069 46.569
88716.52689434847 31.9006
87528.393024170233 35.5315
86350.892471527201 28.38
70957.95184588652 34.3686
57512.449179504663 14.4935
45882.709066558906 6.28805
85184.0 29.5909
69934.531885131946 34.3489
56623.110750000247 12.533
45118.010198486576 23.1074
84027.667609039388 28.1974
68921.0 33.7822
55742.971339935342 10.5155
44361.869736511486 51.2417
82881.847298095992 28.7202
67917.308189941468 33.4394
54872.0 8.55022
81746.512622253722 29.3611
43614.210835937556 73.8332
66923.408454407021 33.7783
80621.572271484416 29.8702
54010.148729644839 4.78105
65939.271471435801 33.9933
42875.0 92.9239
79507.0 29.8031
53157.369528320596 -0.89744
64964.811698822079 33.6018
78402.747807251057 29.2756
42144.189228149473 123.043
52313.630403015406 -8.03001
77308.7676926883 29.0491
64000.0 32.1951
51478.851167358465 -16.6156
41421.730519836652 94.7082
76225.03222949247 29.479
63044.788374420241 29.975
75151.452076019355 30.5901
50653.0 -25.6499
62099.128821533501 27.4549
40707.589416992436 128.355
74088.0 31.9353
49836.028900390695 -32.2314
61162.991106140413 24.738
73034.628000885117 33.1199
40001.690677093568 171.772
49027.889867981205 -34.5605
60236.291517089929 21.8033
71991.288078125319 33.9624
39304.0 222.476
48228.550065185795 -34.2964
59319.0 19.1779
38614.469385162411 278.532
47437.930999359196 -30.4837
58411.068554321326 16.7387
46656.0 -11.5492
37933.050832031477 172.43
37259.709106628659 391.42
36594.370522827208 438.73
