36594.370522827208 1869.1452358721508
36604.370522827208 1868.2543112504497
36614.370522827208 1867.3566806573569
36624.370522827208 1866.4523935267807
36634.370522827208 1865.5414737905485
36644.370522827208 1864.6239754188571
36654.370522827208 1863.6999351672707
36664.370522827208 1862.7693895587249
36674.370522827208 1861.8323771225889
36684.370522827208 1860.8889376386198
36694.370522827208 1859.9391096943452
36704.370522827208 1858.9829346106965
36714.370522827208 1858.0204509170437
36724.370522827208 1857.0516909780574
36734.370522827208 1856.0767025119985
36744.370522827208 1855.0955189303738
36754.370522827208 1854.1081798384673
36764.370522827208 1853.1147234748612
36774.370522827208 1852.1151897356274
36784.370522827208 1851.1096138351561
36794.370522827208 1850.0980350879438
36804.370522827208 1849.0804974610903
36814.370522827208 1848.0570286375846
36824.370522827208 1847.0276655183852
36834.370522827208 1845.9924587877877
36844.370522827208 1844.9514390075788
36854.370522827208 1843.9046425552997
36864.370522827208 1842.8521099958341
36874.370522827208 1841.7938766889656
36884.370522827208 1840.7299743887111
36894.370522827208 1839.6604488650539
36904.370522827208 1838.5853408573503
36914.370522827208 1837.504673017962
36924.370522827208 1836.418494431852
36934.370522827208 1835.3268397318352
36944.370522827208 1834.2297368335305
36954.370522827208 1833.1272377006992
36964.370522827208 1832.0193641424187
36974.370522827208 1830.9061659415424
36984.370522827208 1829.7876723513132
36994.370522827208 1828.6639159108736
37004.370522827208 1827.5349386972039
37014.370522827208 1826.400778076523
37024.370522827208 1825.2614661517928
37034.370522827208 1824.1170428772423
37044.370522827208 1822.9675390472892
37054.370522827208 1821.8130017404612
37064.370522827208 1820.6534499451952
37074.370522827208 1819.4889308854129
37084.370522827208 1818.319475937107
37094.370522827208 1817.1451227863629
37104.370522827208 1815.9659053971839
37114.370522827208 1814.7818604669767
37124.370522827208 1813.5930249257792
37134.370522827208 1812.3994291318272
37144.370522827208 1811.2011086193768
37154.370522827208 1809.9981007546471
37164.370522827208 1808.7904429620148
37174.370522827208 1807.5781642330135
37184.370522827208 1806.3613034750367
37194.370522827208 1805.1398972691768
37204.370522827208 1803.9139708848845
37214.370522827208 1802.6835736106746
37224.370522827208 1801.4487241151173
37234.370522827208 1800.209464213483
37244.370522827208 1798.9658319989605
37254.370522827208 1797.7178484373426
37264.370522827208 1796.4655625263558
37274.370522827208 1795.2090063108049
37284.370522827208 1793.9482021813421
37294.370522827208 1792.6831939305948
37304.370522827208 1791.4140141267851
37314.370522827208 1790.1406929827544
37324.370522827208 1788.8632642880332
37334.370522827208 1787.5817643038474
37344.370522827208 1786.2962239409292
37354.370522827208 1785.0066794895829
37364.370522827208 1783.713162616589
37374.370522827208 1782.4156999871791
37384.370522827208 1781.1143353067441
37394.370522827208 1779.809098991677
37404.370522827208 1778.5000156426172
37414.370522827208 1777.1871294592945
37424.370522827208 1775.8704686481153
37434.370522827208 1774.5500601941781
37444.370522827208 1773.2259440517123
37454.370522827208 1771.8981460717441
37464.370522827208 1770.5667056850855
37474.370522827208 1769.2316472306666
37484.370522827208 1767.8930128727031
37494.370522827208 1766.5508302069479
37504.370522827208 1765.2051226418102
37514.370522827208 1763.8559358309587
37524.370522827208 1762.5032909437377
37534.370522827208 1761.1472224384893
37544.370522827208 1759.7877717233812
37554.370522827208 1758.4249546172643
37564.370522827208 1757.0588126446221
37574.370522827208 1755.6893702316204
37584.370522827208 1754.3166695133971
37594.370522827208 1752.9407330550771
37604.370522827208 1751.5615911567386
37614.370522827208 1750.1792766192339
37624.370522827208 1748.7938292513982
37634.370522827208 1747.4052648139252
37644.370522827208 1746.0136214000031
37654.370522827208 1744.6189344857305
37664.370522827208 1743.2212260546578
