LAMMPS data file for mol object with MOF-FF params from www.mofplus.org

      1872 atoms
      2208 bonds
      3984 angles
      6648 dihedrals
      1008 impropers
        15 atom types
        19 bond types
        34 angle types
        52 dihedral types
        12 improper types

    0.000000    49.562000  xlo xhi
    0.000000    49.562000  ylo yhi
    0.000000    49.562000  zlo zhi

Masses

    1    12.0107 # buck6d->(c3_c2h1@carbazol)|DUT162/gaussian->(c3_c2h1@carbazol)|DUT162
    2    12.0107 # buck6d->(c3_c2n1@carbazol)|DUT162/gaussian->(c3_c2n1@carbazol)|DUT162
    3    12.0107 # buck6d->(c3_c3@carbazol)|DUT162/gaussian->(c3_c3@carbazol)|DUT162
    4    12.0107 # buck6d->(c3_c2h1@carbazol)|DUT162/gaussian->(c3_c3@carbazol)|CuPW
    5    12.0107 # buck6d->(c3_c1o2@co2)|CuPW/gaussian->(c3_c1o2@co2)|CuPW
    6    12.0107 # buck6d->(c3_c2n1@ph)|DUT162/gaussian->(c3_c2n1@ph)|DUT162
    7    12.0107 # buck6d->(c3_c2h1@ph)|benzene/gaussian->(c3_c2h1@ph)|benzene
    8    12.0107 # buck6d->(c3_c3@ph)|DUT162/gaussian->(c3_c3@ph)|DUT162
    9    12.0107 # buck6d->(c4_c2h2@me)|DUT162/gaussian->(c4_c2h2@me)|DUT162
   10    63.5460 # buck6d->(cu5_cu1o4@cu2)|CuPW/gaussian->(cu5_cu1o4@cu2)|CuPW
   11     1.0079 # buck6d->(h1_c1@carbazol)|DUT162/gaussian->(h1_c1@carbazol)|DUT162
   12     1.0079 # buck6d->(h1_c1@ph)|benzene/gaussian->(h1_c1@ph)|benzene
   13     1.0079 # buck6d->(h1_c1@me)|DUT162/gaussian->(h1_c1@me)|DUT162
   14    14.0067 # buck6d->(n3_c3@carbazol)|DUT162/gaussian->(n3_c3@carbazol)|DUT162
   15    15.9994 # buck6d->(o2_c1cu1@co2)|CuPW/gaussian->(o2_c1cu1@co2)|CuPW

Atoms

         1     1     1    0.00000    48.852768     5.127685    40.436645 # buck6d->(c3_c2h1@carbazol)|DUT162
         2     1     1    0.00000    25.490232    44.434315    15.655645 # buck6d->(c3_c2h1@carbazol)|DUT162
         3     1     1    0.00000     0.709232    29.908685    33.906355 # buck6d->(c3_c2h1@carbazol)|DUT162
         4     1     1    0.00000    24.071768    19.653315     9.125355 # buck6d->(c3_c2h1@carbazol)|DUT162
         5     1     1    0.00000    40.436645    48.852768     5.127685 # buck6d->(c3_c2h1@carbazol)|DUT162
         6     1     1    0.00000    15.655645    25.490232    44.434315 # buck6d->(c3_c2h1@carbazol)|DUT162
         7     1     1    0.00000    33.906355     0.709232    29.908685 # buck6d->(c3_c2h1@carbazol)|DUT162
         8     1     1    0.00000     9.125355    24.071768    19.653315 # buck6d->(c3_c2h1@carbazol)|DUT162
         9     1     1    0.00000     5.127685    40.436645    48.852768 # buck6d->(c3_c2h1@carbazol)|DUT162
        10     1     1    0.00000    44.434315    15.655645    25.490232 # buck6d->(c3_c2h1@carbazol)|DUT162
        11     1     1    0.00000    29.908685    33.906355     0.709232 # buck6d->(c3_c2h1@carbazol)|DUT162
        12     1     1    0.00000    19.653315     9.125355    24.071768 # buck6d->(c3_c2h1@carbazol)|DUT162
        13     1     1    0.00000     0.709232    44.434315     9.125355 # buck6d->(c3_c2h1@carbazol)|DUT162
        14     1     1    0.00000    24.071768     5.127685    33.906355 # buck6d->(c3_c2h1@carbazol)|DUT162
        15     1     1    0.00000    48.852768    19.653315    15.655645 # buck6d->(c3_c2h1@carbazol)|DUT162
        16     1     1    0.00000    25.490232    29.908685    40.436645 # buck6d->(c3_c2h1@carbazol)|DUT162
        17     1     1    0.00000     9.125355     0.709232    44.434315 # buck6d->(c3_c2h1@carbazol)|DUT162
        18     1     1    0.00000    33.906355    24.071768     5.127685 # buck6d->(c3_c2h1@carbazol)|DUT162
