LAMMPS data file for mol object with MOF-FF params from www.mofplus.org

      1824 atoms
      2208 bonds
      3984 angles
      6816 dihedrals
      1104 impropers
        13 atom types
        17 bond types
        31 angle types
        50 dihedral types
        13 improper types

    0.000000    46.450000  xlo xhi
    0.000000    46.450000  ylo yhi
    0.000000    46.450000  zlo zhi

Masses

    1    12.0107 # buck6d->(c3_c2h1@pyren)|DUT147/gaussian->(c3_c2h1@pyren)|DUT147
    2    12.0107 # buck6d->(c3_c3@pyren)|DUT147/gaussian->(c3_c3@pyren)|DUT147
    3    12.0107 # buck6d->(c3_c2n1@pyren)|DUT147/gaussian->(c3_c2n1@pyren)|DUT147
    4    12.0107 # buck6d->(c3_c2h1@carbazol)|DUT147/gaussian->(c3_c2h1@carbazol)|DUT147
    5    12.0107 # buck6d->(c3_c2n1@carbazol)|DUT147/gaussian->(c3_c2n1@carbazol)|DUT147
    6    12.0107 # buck6d->(c3_c3@carbazol)|DUT147/gaussian->(c3_c3@carbazol)|DUT147
    7    12.0107 # buck6d->(c3_c2h1@carbazol)|DUT147/gaussian->(c3_c3@carbazol)|CuPW
    8    12.0107 # buck6d->(c3_c1o2@co2)|CuPW/gaussian->(c3_c1o2@co2)|CuPW
    9    63.5460 # buck6d->(cu5_cu1o4@cu2)|CuPW/gaussian->(cu5_cu1o4@cu2)|CuPW
   10     1.0079 # buck6d->(h1_c1@pyren)|DUT147/gaussian->(h1_c1@pyren)|DUT147
   11     1.0079 # buck6d->(h1_c1@carbazol)|DUT147/gaussian->(h1_c1@carbazol)|DUT147
   12    14.0067 # buck6d->(n3_c3@carbazol)|DUT147/gaussian->(n3_c3@carbazol)|DUT147
   13    15.9994 # buck6d->(o2_c1cu1@co2)|CuPW/gaussian->(o2_c1cu1@co2)|CuPW

Atoms

         1     1     1    0.00000    21.177484    33.381293    12.079787 # buck6d->(c3_c2h1@pyren)|DUT147
         2     1     1    0.00000    12.079787    21.177484    33.381293 # buck6d->(c3_c2h1@pyren)|DUT147
         3     1     1    0.00000    33.381293    12.079787    21.177484 # buck6d->(c3_c2h1@pyren)|DUT147
         4     1     1    0.00000    44.402484    33.381293    11.145213 # buck6d->(c3_c2h1@pyren)|DUT147
         5     1     1    0.00000    35.304787    21.177484    36.293708 # buck6d->(c3_c2h1@pyren)|DUT147
         6     1     1    0.00000    10.156292    12.079787     2.047516 # buck6d->(c3_c2h1@pyren)|DUT147
         7     1     1    0.00000     2.047516    10.156292    12.079787 # buck6d->(c3_c2h1@pyren)|DUT147
         8     1     1    0.00000    11.145213    44.402484    33.381293 # buck6d->(c3_c2h1@pyren)|DUT147
         9     1     1    0.00000    36.293708    35.304787    21.177484 # buck6d->(c3_c2h1@pyren)|DUT147
        10     1     1    0.00000    25.272516    10.156292    11.145213 # buck6d->(c3_c2h1@pyren)|DUT147
        11     1     1    0.00000    34.370213    44.402484    36.293708 # buck6d->(c3_c2h1@pyren)|DUT147
        12     1     1    0.00000    13.068708    35.304787     2.047516 # buck6d->(c3_c2h1@pyren)|DUT147
        13     1     1    0.00000    25.272516    13.068708    34.370213 # buck6d->(c3_c2h1@pyren)|DUT147
        14     1     1    0.00000    34.370213    25.272516    13.068708 # buck6d->(c3_c2h1@pyren)|DUT147
        15     1     1    0.00000    13.068708    34.370213    25.272516 # buck6d->(c3_c2h1@pyren)|DUT147
        16     1     1    0.00000     2.047516    13.068708    35.304787 # buck6d->(c3_c2h1@pyren)|DUT147
        17     1     1    0.00000    11.145213    25.272516    10.156293 # buck6d->(c3_c2h1@pyren)|DUT147
