LAMMPS data file for mol object with MOF-FF params from www.mofplus.org

      1824 atoms
      2160 bonds
      3840 angles
      6432 dihedrals
      1056 impropers
        15 atom types
        19 bond types
        33 angle types
        52 dihedral types
        13 improper types

    0.000000    49.760000  xlo xhi
    0.000000    49.760000  ylo yhi
    0.000000    49.760000  zlo zhi

Masses

    1    12.0107 # buck6d->(c3_c2h1@ph)|benzene/gaussian->(c3_c2h1@ph)|benzene
    2    12.0107 # buck6d->(c3_c2h1@carbazol)|DUT161/gaussian->(c3_c2h1@carbazol)|DUT161
    3    12.0107 # buck6d->(c3_c3@carbazol)|DUT161/gaussian->(c3_c3@carbazol)|DUT161
    4    12.0107 # buck6d->(c3_c2n1@carbazol)|DUT161/gaussian->(c3_c2n1@carbazol)|DUT161
    5    12.0107 # buck6d->(c3_c2h1@carbazol)|DUT161/gaussian->(c3_c3@carbazol)|CuPW
    6    12.0107 # buck6d->(c3_c1o2@co2)|CuPW/gaussian->(c3_c1o2@co2)|CuPW
    7    12.0107 # buck6d->(c3_c2n1@ph)|DUT161/gaussian->(c3_c2n1@ph)|DUT161
    8    12.0107 # buck6d->(c3_c3@ph)|DUT161/gaussian->(c3_c3@ph)|DUT161
    9    12.0107 # buck6d->(c3_c2h1@ete)|DUT161/gaussian->(c3_c2h1@ete)|DUT161
   10    63.5460 # buck6d->(cu5_cu1o4@cu2)|CuPW/gaussian->(cu5_cu1o4@cu2)|CuPW
   11     1.0079 # buck6d->(h1_c1@ph)|benzene/gaussian->(h1_c1@ph)|benzene
   12     1.0079 # buck6d->(h1_c1@carbazol)|DUT161/gaussian->(h1_c1@carbazol)|DUT161
   13     1.0079 # buck6d->(h1_c1@ete)|DUT161/gaussian->(h1_c1@ete)|DUT161
   14    14.0067 # buck6d->(n3_c3@carbazol)|DUT161/gaussian->(n3_c3@carbazol)|DUT161
   15    15.9994 # buck6d->(o2_c1cu1@co2)|CuPW/gaussian->(o2_c1cu1@co2)|CuPW

Atoms

         1     1     1   -0.12000    23.854944    35.909802    35.027059 # buck6d->(c3_c2h1@ph)|benzene
         2     1     1   -0.12000    35.027059    23.854944    35.909802 # buck6d->(c3_c2h1@ph)|benzene
         3     1     1   -0.12000    35.909802    35.027059    23.854944 # buck6d->(c3_c2h1@ph)|benzene
         4     1     1   -0.12000    48.734944    35.909802    39.612941 # buck6d->(c3_c2h1@ph)|benzene
         5     1     1   -0.12000    10.147059    23.854944    38.730198 # buck6d->(c3_c2h1@ph)|benzene
         6     1     1   -0.12000    11.029802    35.027059     1.025056 # buck6d->(c3_c2h1@ph)|benzene
         7     1     1   -0.12000     1.025056    11.029802    35.027059 # buck6d->(c3_c2h1@ph)|benzene
         8     1     1   -0.12000    39.612941    48.734944    35.909802 # buck6d->(c3_c2h1@ph)|benzene
         9     1     1   -0.12000    38.730198    10.147059    23.854944 # buck6d->(c3_c2h1@ph)|benzene
        10     1     1   -0.12000    25.905056    11.029802    39.612941 # buck6d->(c3_c2h1@ph)|benzene
        11     1     1   -0.12000    14.732941    48.734944    38.730198 # buck6d->(c3_c2h1@ph)|benzene
        12     1     1   -0.12000    13.850198    10.147059     1.025056 # buck6d->(c3_c2h1@ph)|benzene
        13     1     1   -0.12000    25.905056    13.850198    14.732941 # buck6d->(c3_c2h1@ph)|benzene
        14     1     1   -0.12000    14.732941    25.905056    13.850198 # buck6d->(c3_c2h1@ph)|benzene
        15     1     1   -0.12000    13.850198    14.732941    25.905056 # buck6d->(c3_c2h1@ph)|benzene
        16     1     1   -0.12000     1.025056    13.850198    10.147059 # buck6d->(c3_c2h1@ph)|benzene
        17     1     1   -0.12000    39.612941    25.905056    11.029802 # buck6d->(c3_c2h1@ph)|benzene
        18     1     1   -0.12000    38.730198    14.732941    48.734944 # buck6d->(c3_c2h1@ph)|benzene
        19     1     1   -0.12000    48.734944    38.730198    14.732941 # buck6d->(c3_c2h1@ph)|benzene
